Date,CMG,CTG,CTS,FPT,HAG,ITD,KDH,MSN,MWG,NLG,NVB,PDR,POT,PVB,PVC,PVD,PVS,VCB,VIC,VNM
2024-02-07,41.26333333333332,33.399999999999984,36.33333333333333,96.8833333333333,12.966666666666674,9.756666666666666,32.78666666666665,71.89999999999999,49.933333333333344,42.84333333333332,10.233333333333333,28.88333333333334,18.399999999999995,25.833333333333325,16.353333333333335,32.9,41.28666666666666,63.48,47.73333333333332,64.52933333333334
2024-02-08,40.59000000000001,33.49999999999999,36.5,96.57,13.000000000000004,9.700000000000001,32.589999999999996,71.89999999999999,49.60000000000002,42.66,10.2,28.780000000000005,18.399999999999995,25.700000000000003,16.32,32.9,41.22,63.48,47.699999999999974,64.239
2024-02-09,43.239999999999995,34.25,38.0,96.90999999999998,13.150000000000004,9.64,32.72899999999999,73.50000000000001,52.37999999999999,42.66,10.3,29.089999999999996,18.9,25.1,16.32,33.20000000000001,41.61,63.08000000000001,47.699999999999974,64.239
2024-02-10,44.05,33.649999999999984,37.4,97.59999999999995,13.399999999999999,9.900000000000002,32.72899999999999,72.5,51.59,42.02,10.500000000000002,28.549999999999997,19.69,24.500000000000007,15.729999999999995,31.800000000000008,40.73,63.21000000000001,48.50000000000001,64.04999999999998
2024-02-11,43.32999999999998,33.69999999999999,38.2,98.54,13.299999999999999,10.25,32.95999999999999,71.8,51.88999999999999,41.82000000000001,10.3,28.549999999999997,19.199999999999996,25.19999999999999,16.32,31.95,41.91000000000001,62.88000000000001,48.3,63.86
2024-02-12,44.41,35.899999999999984,40.5,99.05999999999997,13.399999999999999,10.25,33.139999999999986,71.89999999999999,51.59,42.269999999999996,10.3,28.869999999999994,19.489999999999995,25.19999999999999,16.32,32.800000000000004,42.2,63.28000000000001,48.45000000000002,63.96
2024-02-13,43.37666666666666,35.08333333333333,39.566666666666656,97.9433333333333,13.100000000000001,10.2,32.36666666666667,70.23333333333335,50.896666666666654,41.29666666666666,10.2,28.206666666666674,19.193333333333324,24.36666666666667,15.789999999999997,32.050000000000004,40.86,62.70000000000001,47.966666666666654,63.383333333333326
2024-02-14,42.34333333333332,34.26666666666666,38.633333333333326,96.82666666666668,12.800000000000002,10.150000000000002,31.593333333333334,68.56666666666668,50.203333333333354,40.32333333333334,10.099999999999989,27.54333333333333,18.89666666666667,23.533333333333317,15.259999999999996,31.300000000000008,39.52000000000001,62.12,47.48333333333331,62.806666666666665
2024-02-15,41.31,33.44999999999999,37.699999999999996,95.70999999999998,12.500000000000002,10.100000000000001,30.819999999999997,66.90000000000002,49.51,39.35,10.000000000000004,26.879999999999995,18.599999999999998,22.699999999999996,14.730000000000004,30.549999999999997,38.179999999999986,61.54,46.999999999999986,62.23
2024-02-16,41.31,34.049999999999976,39.74999999999999,96.90999999999998,12.6,9.960000000000003,31.139999999999993,66.1,49.51,38.86,9.499999999999998,26.339999999999996,18.9,22.799999999999997,15.129999999999997,30.799999999999994,39.16000000000002,60.87000000000001,46.400000000000006,61.37
2024-02-17,39.779999999999994,32.699999999999996,37.45000000000001,95.88000000000001,11.849999999999998,9.900000000000002,30.909999999999993,66.8,49.01,37.57000000000001,9.300000000000002,25.299999999999997,18.9,23.1,14.140000000000004,29.34999999999999,37.88000000000001,60.54,44.999999999999986,61.56000000000001
2024-02-18,38.60499999999999,32.14999999999999,36.14999999999999,94.68,11.825,9.860000000000001,30.454999999999988,66.64999999999998,48.415000000000006,36.58,9.250000000000002,24.485,18.399999999999995,23.1,14.140000000000004,29.324999999999985,37.785000000000004,60.54,43.79999999999998,61.56000000000001
2024-02-19,37.43000000000001,31.599999999999984,34.85,93.47999999999998,11.8,9.820000000000002,29.999999999999993,66.50000000000001,47.820000000000014,35.590000000000025,9.200000000000001,23.670000000000005,17.899999999999995,23.1,14.140000000000004,29.299999999999983,37.69,60.54,42.6,61.56000000000001
2024-02-20,37.67000000000001,31.832999999999988,35.3,93.85333333333334,11.883333333333336,9.873333333333333,30.136666666666656,66.63333333333331,47.95333333333333,35.95333333333334,9.200000000000001,23.806666666666658,18.366666666666664,23.066666666666656,14.170000000000003,29.399999999999984,37.82000000000001,60.56000000000002,42.400000000000006,61.496666666666655
2024-02-21,37.91,32.065999999999995,35.74999999999999,94.22666666666669,11.966666666666669,9.926666666666668,30.27333333333333,66.76666666666667,48.08666666666669,36.31666666666667,9.200000000000001,23.943333333333324,18.83333333333333,23.033333333333328,14.200000000000001,29.500000000000004,37.95000000000001,60.58,42.199999999999996,61.43333333333334
2024-02-22,38.15,32.29899999999998,36.199999999999996,94.59999999999998,12.05,9.980000000000002,30.41,66.90000000000002,48.22000000000001,36.68000000000001,9.200000000000001,24.07999999999999,19.299999999999997,23.000000000000004,14.230000000000006,29.599999999999998,38.08,60.6,42.00000000000002,61.37
2024-02-23,38.56000000000001,31.5,34.2,96.31,12.150000000000002,10.0,30.41,64.7,49.410000000000004,35.590000000000025,8.899999999999999,22.86,19.299999999999997,23.300000000000004,13.64,29.100000000000005,37.39,60.27,40.99999999999999,60.89
2024-02-24,40.81000000000001,32.94999999999999,36.0,102.99999999999997,12.3,10.2,31.409999999999997,66.90000000000002,51.88999999999999,38.06000000000001,8.999999999999998,24.439999999999987,19.299999999999997,24.0,14.330000000000005,30.199999999999996,38.57000000000002,60.6,41.599999999999994,61.37
2024-02-25,40.179999999999986,32.99999999999999,35.5,105.66,12.500000000000002,10.3,31.459999999999997,68.10000000000001,53.38000000000001,37.46999999999999,8.899999999999999,24.12,18.399999999999995,23.699999999999992,14.04,29.899999999999988,38.57000000000002,60.87000000000001,42.00000000000002,62.04
2024-02-26,40.21999999999998,32.79999999999999,35.5,105.66,12.399999999999999,10.100000000000001,31.819999999999993,67.19999999999999,54.47,37.46999999999999,8.899999999999999,23.9,18.399999999999995,23.699999999999992,14.140000000000004,29.749999999999982,38.96000000000002,61.00000000000001,44.44999999999998,62.33
2024-02-27,40.44666666666666,32.725,35.40000000000001,106.2466666666667,12.375000000000002,10.070000000000002,31.819999999999993,67.33333333333334,54.58499999999998,37.69333333333334,8.933333333333332,23.869999999999994,18.249999999999996,23.66666666666667,14.106666666666667,29.71666666666667,38.895,61.07833333333334,44.441666666666656,62.39333333333334
2024-02-28,40.67333333333332,32.649999999999984,35.3,106.83333333333327,12.350000000000003,10.04,31.819999999999993,67.46666666666667,54.70000000000001,37.91666666666665,8.966666666666665,23.840000000000003,18.099999999999998,23.63333333333332,14.073333333333341,29.683333333333312,38.83,61.15666666666666,44.43333333333333,62.456666666666656
2024-02-29,40.89999999999999,32.574999999999996,35.20000000000001,107.42000000000002,12.325,10.01,31.819999999999993,67.6,54.81499999999998,38.14,8.999999999999998,23.81,17.949999999999996,23.599999999999998,14.04,29.649999999999988,38.765000000000015,61.23500000000001,44.42499999999998,62.52000000000001
2024-03-01,41.126666666666644,32.499999999999986,35.1,108.00666666666669,12.3,9.980000000000002,31.819999999999993,67.73333333333333,54.93,38.36333333333333,9.033333333333333,23.779999999999994,17.799999999999997,23.56666666666667,14.006666666666668,29.616666666666664,38.70000000000001,61.31333333333334,44.416666666666636,62.583333333333336
2024-03-02,41.353333333333346,32.42499999999998,35.00000000000001,108.59333333333329,12.275000000000006,9.95,31.819999999999993,67.86666666666669,55.044999999999995,38.58666666666666,9.066666666666666,23.75,17.649999999999995,23.533333333333317,13.973333333333331,29.58333333333331,38.63500000000001,61.391666666666666,44.40833333333333,62.646666666666654
2024-03-03,41.579999999999984,32.34999999999999,34.89999999999999,109.17999999999999,12.249999999999995,9.92,31.819999999999993,67.99999999999999,55.16,38.81000000000001,9.1,23.719999999999995,17.499999999999996,23.499999999999996,13.94,29.549999999999997,38.57000000000002,61.47000000000002,44.399999999999984,62.71
2024-03-04,40.63,32.4,34.89999999999999,107.97999999999999,12.45,10.0,32.63999999999999,69.79999999999998,55.25999999999999,40.34000000000001,9.200000000000001,24.349999999999984,18.19999999999999,23.9,13.94,29.799999999999997,38.67000000000001,61.87000000000001,44.44999999999998,62.9
2024-03-05,41.15666666666666,32.66666666666666,35.7,108.46666666666668,12.633333333333338,10.133333333333338,32.58,70.23333333333335,56.11999999999998,40.27333333333333,9.200000000000001,24.636666666666663,18.399999999999995,24.266666666666666,14.10333333333333,30.06666666666666,39.06,61.98333333333333,44.550000000000004,62.963333333333345
2024-03-06,41.68333333333333,32.93333333333332,36.5,108.95333333333332,12.816666666666666,10.266666666666667,32.519999999999996,70.66666666666667,56.98,40.206666666666656,9.200000000000001,24.92333333333333,18.599999999999998,24.633333333333326,14.266666666666664,30.333333333333307,39.45,62.096666666666664,44.64999999999999,63.02666666666666
2024-03-07,42.21,33.19999999999999,37.29999999999999,109.44000000000001,13.000000000000004,10.400000000000002,32.46,71.1,57.83999999999998,40.14000000000002,9.200000000000001,25.20999999999998,18.799999999999997,25.000000000000007,14.430000000000005,30.6,39.84000000000001,62.21000000000001,44.74999999999998,63.089999999999996
2024-03-08,43.64999999999999,32.79999999999999,37.95000000000001,112.60999999999997,13.199999999999998,10.2,32.819999999999986,71.2,58.82999999999998,40.73,9.200000000000001,24.94,18.299999999999997,25.499999999999996,14.330000000000005,30.549999999999997,40.040000000000006,62.14000000000001,44.999999999999986,65.2
2024-03-09,46.66999999999999,32.599999999999994,38.8,112.35000000000002,13.499999999999996,10.3,32.72899999999999,72.3,58.629999999999995,40.53999999999998,9.1,24.53,18.299999999999997,28.000000000000014,15.030000000000008,31.60000000000001,42.2,62.21000000000001,45.4,65.11
2024-03-10,49.91000000000001,32.89999999999998,38.29999999999999,111.75000000000001,13.450000000000001,10.05,32.72899999999999,71.40000000000002,58.439999999999976,40.34000000000001,9.200000000000001,24.259999999999994,18.299999999999997,28.50000000000001,14.930000000000003,31.7,41.71,61.87000000000001,45.4,63.86
2024-03-11,53.06000000000002,32.849999999999994,39.99999999999998,112.35000000000002,13.199999999999998,10.400000000000002,32.72899999999999,70.8,58.439999999999976,40.879999999999995,9.399999999999997,25.2,18.299999999999997,29.4,15.129999999999997,32.15,43.07999999999999,61.54,44.999999999999986,63.760000000000005
2024-03-12,52.90999999999999,32.666333333333306,39.949999999999996,111.98000000000002,13.366666666666662,10.633333333333338,32.819333333333326,70.8,58.239999999999995,40.946666666666665,9.366666666666662,25.299999999999997,18.499999999999996,29.4,15.196666666666655,32.13333333333333,43.14666666666666,61.31666666666666,44.999999999999986,63.536666666666655
2024-03-13,52.75999999999999,32.48266666666666,39.89999999999999,111.61000000000001,13.53333333333333,10.866666666666664,32.90966666666665,70.8,58.040000000000006,41.013333333333335,9.333333333333336,25.400000000000002,18.699999999999996,29.4,15.263333333333334,32.11666666666667,43.21333333333334,61.09333333333332,44.999999999999986,63.31333333333334
2024-03-14,52.61,32.29899999999998,39.85,111.24,13.700000000000001,11.1,32.999999999999986,70.8,57.83999999999998,41.08,9.300000000000002,25.5,18.9,29.4,15.330000000000002,32.10000000000001,43.28000000000001,60.87000000000001,44.999999999999986,63.089999999999996
2024-03-15,56.220000000000006,32.29899999999998,39.499999999999986,111.92000000000002,13.550000000000002,11.7,32.63999999999999,70.59999999999995,59.61999999999998,41.22999999999999,9.300000000000002,25.299999999999997,18.9,29.0,15.129999999999997,31.89999999999999,42.69000000000002,60.6,46.05000000000001,63.760000000000005
2024-03-16,56.760000000000005,32.34999999999999,42.25000000000001,115.00999999999998,13.550000000000002,11.7,33.089999999999996,72.20000000000005,60.31999999999998,41.91999999999999,9.200000000000001,25.5,19.589999999999996,29.2,15.030000000000008,31.89999999999999,42.790000000000006,60.87000000000001,46.35000000000001,64.239
2024-03-17,54.59999999999999,33.19999999999999,42.35,116.11999999999998,13.649999999999999,11.500000000000004,33.45999999999999,72.40000000000002,59.42999999999998,43.49999999999999,9.300000000000002,25.799999999999997,19.589999999999996,30.6,15.63,32.59999999999999,44.74999999999999,61.94000000000002,46.74999999999998,64.44
2024-03-18,55.220000000000006,33.1,42.99999999999999,115.34999999999997,14.600000000000003,11.600000000000005,33.54999999999998,75.49999999999999,59.12999999999998,43.49999999999999,9.399999999999997,26.050000000000004,19.589999999999996,30.500000000000004,15.929999999999994,32.59999999999999,44.650000000000006,61.40000000000001,46.84999999999999,64.239
2024-03-19,54.53,33.18333333333332,42.83333333333334,114.92333333333336,14.65,11.55,33.54999999999998,75.80000000000003,59.26333333333331,43.38666666666665,9.399999999999997,25.96666666666667,19.589999999999996,30.166666666666675,15.83,32.51666666666667,44.39000000000001,61.423333333333346,46.799999999999976,64.04933333333334
2024-03-20,53.83999999999999,33.266666666666666,42.66666666666666,114.49666666666666,14.700000000000003,11.500000000000004,33.54999999999998,76.09999999999998,59.39666666666663,43.27333333333333,9.399999999999997,25.883333333333333,19.589999999999996,29.833333333333336,15.729999999999995,32.433333333333344,44.12999999999998,61.44666666666667,46.74999999999998,63.859666666666655
2024-03-21,53.15,33.35,42.50000000000002,114.07,14.750000000000002,11.450000000000003,33.54999999999998,76.4,59.529999999999966,43.15999999999999,9.399999999999997,25.799999999999997,19.589999999999996,29.499999999999993,15.63,32.35000000000001,43.87000000000002,61.47000000000002,46.7,63.669999999999995
2024-03-22,55.39999999999998,33.649999999999984,43.849999999999994,116.63999999999997,14.900000000000006,11.450000000000003,33.179999999999986,75.80000000000003,60.019999999999975,43.6,9.499999999999998,25.5,18.299999999999997,30.800000000000008,16.029999999999994,32.9,44.560000000000024,60.94,46.449999999999996,63.48
2024-03-23,55.139999999999986,32.99999999999999,43.39999999999998,118.35,14.2,11.400000000000002,33.269999999999996,73.89999999999999,60.51999999999998,44.589999999999996,10.4,26.5,18.299999999999997,30.200000000000003,16.52,32.50000000000001,44.15999999999999,60.669999999999995,45.5,63.089999999999996
2024-03-24,57.300000000000004,33.249999999999986,43.800000000000004,117.92999999999998,14.600000000000003,11.850000000000001,33.589999999999996,75.80000000000003,61.50999999999999,45.38,10.500000000000002,26.549999999999994,18.299999999999997,31.099999999999998,16.720000000000002,33.0,44.95,60.87000000000001,45.549999999999976,64.239
2024-03-25,53.78000000000002,32.499999999999986,41.999999999999986,113.11999999999999,14.450000000000003,11.3,32.35999999999999,73.50000000000001,60.019999999999975,43.4,9.7,25.949999999999996,18.299999999999997,29.900000000000002,15.83,31.7,43.07999999999999,60.34000000000002,44.949999999999996,63.27999999999999
