Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Thu lãi và cổ tức,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2017-03-31,8916.4,8916.4,8916.4,8916.4,410.0,-4.67,CMG_RRV,-0.0466598237960824,-0.0592033764178318,-0.013792569488226,0.0217519978566972,0.0146628810656039,0.0153034025980249,5558.0,9406.190476190475,10455.873015873016,-0.6774715560082875,9262.425,9259.936,9386.201,9302.501904761904,9267.10776470588,9295.932217821784,9278.94934674619,9288.829924492104,9.880577745914708,28.874862738780877,24.376520558644117,9599.023257337276,8925.826742662723,0.0,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-03,9290.5,8916.4,9352.8,8916.4,2010.0,4.2,CMG_RRV,0.0419563949576062,-0.0261428316858667,0.0067619553320834,0.0324186347905963,0.0174117902167135,0.0162174473495858,2685.9999999999995,9173.333333333334,10487.619047619048,-0.65268353633463,9268.66,9264.3,9382.46,9305.175714285711,9268.306352941176,9294.037148514852,9279.804950690916,9289.086859185629,9.281908494709567,24.956271889966615,50.089683025902026,9602.329123219186,8934.990876780814,0.483718627018722,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-04,9352.8,9539.9,9539.9,9352.8,15140.0,0.67,CMG_RRV,0.0067057747161076,0.0,0.0067057747161076,0.0315501338002731,0.0171800711362206,0.016217672564174,4076.0,9723.333333333334,10683.809523809525,-0.648555512742893,9284.245,9269.91,9376.224,9313.189047619047,9271.776941176471,9293.44982178218,9285.21199138048,9298.888880849376,13.676889468895752,22.700395405752445,53.15059713687314,9601.894190643035,8966.59580935696,0.5413008545283308,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-05,9103.4,9041.1,9103.4,9041.1,3040.0,-2.67,CMG_RRV,-0.0266658113078436,-0.0266658113078436,-0.0068079163848218,0.0338077425908746,0.017957957138448,0.0165176367539789,4662.0,9796.666666666666,10718.73015873016,-0.6650808591919979,9278.009999999998,9270.532,9368.118,9295.965714285714,9265.247137254904,9288.047366336634,9271.744436463408,9268.81366841101,-2.930768052396161,17.574162714122725,41.41774548181566,9605.055767922742,8950.964232077255,0.3205812561193227,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-07,9041.1,9103.4,9103.4,8854.0,3880.0,-0.68,CMG_RRV,-0.0068435968978622,-0.0333269181421604,0.0,0.0336964648181386,0.0174057681809273,0.0162566966380581,4896.0,9580.0,10662.857142857143,-0.669208882783735,9270.215,9271.78,9360.324,9273.402857142855,9256.249803921568,9281.57176237624,9254.659663392044,9233.78079634778,-20.878867044264553,9.88355676244527,38.94013843818288,9612.468653396929,8927.961346603071,0.2739722604750086,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-10,9165.8,9041.1,9165.8,9041.1,40.0,1.38,CMG_RRV,0.0137925694882259,0.0279709299717374,-0.0067511188652052,0.0254257514138822,0.0176812589957303,0.0161751863210579,4822.0,9422.380952380952,10627.301587301588,-0.6609462095591826,9273.335,9276.768,9353.465,9263.458571428571,9252.093725490196,9277.719801980198,9248.077466103745,9223.322212294275,-24.75525380946965,2.955794648062286,46.35197784801659,9610.28228168063,8936.387718319369,0.4134045371377226,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-11,9103.4,9041.1,9103.4,8916.4,1100.0,-0.68,CMG_RRV,-0.0068079163848218,-0.0201388515149885,-0.0101772317059911,0.0154991292306191,0.017599505410752,0.0161761439486133,4640.0,9310.0,10596.825396825398,-0.6650808591919979,9270.215,9281.756,9345.359,9247.274285714286,9245.294980392157,9272.76801980198,9237.360616762726,9204.87264117208,-32.487975590645874,-4.132959399679346,43.31609161826221,9612.468653396929,8927.961346603071,0.3562931366745638,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-12,9228.1,9228.1,9228.1,9041.1,2780.0,1.37,CMG_RRV,0.0136981787024628,-0.0133329056539217,0.0136981787024628,0.0169500656129455,0.0177921999560775,0.0162476910354061,2168.0,9361.90476190476,10638.73015873016,-0.6568181859674455,9273.329999999998,9284.25,9338.5,9243.263333333332,9243.190823529412,9270.44605940594,9236.674645150671,9208.44608099176,-28.228564158911468,-8.95208035152577,50.75351091785425,9612.704204894471,8933.955795105525,0.5421285547758616,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-13,9290.5,9259.3,9290.5,9041.1,950.0,0.68,CMG_RRV,0.0067619553320834,0.0205527605070632,0.0136049226472321,0.0103911001451569,0.0178443022261005,0.0161801239538005,1750.0,9380.47619047619,10173.968253968254,-0.65268353633463,9279.565,9283.004,9332.265,9244.898571428572,9243.435921568627,9269.495564356435,9240.661708472844,9221.069760839182,-19.59194763366213,-11.080053807953044,54.22159173945096,9615.182308851,8943.947691148998,0.6134083186175165,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-14,9259.3,9259.3,9259.3,9259.3,140.0,-0.34,CMG_RRV,-0.0033582691997202,0.024134231454137,0.0102009644548211,0.009555008385763,0.0178668274583937,0.0161857318968249,1002.0,9055.238095238095,10050.63492063492,-0.6547508611510379,9284.24,9276.768,9326.341,9242.968571428572,9242.506352941176,9268.050712871289,9242.04232266004,9226.951336094691,-15.09098656534843,-11.88224035943212,52.10465269734969,9615.7647797365,8952.715220263499,0.569898688147404,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-17,8729.3,8791.7,9041.1,8729.3,11120.0,-5.72,CMG_RRV,-0.0572397481451081,-0.0476226843265181,-0.0476226843265181,0.0279579907321281,0.0218834089248011,0.0177157458079136,3218.0,9563.809523809525,10152.222222222224,-0.6898688788656553,9262.415,9256.813999999998,9315.117,9190.117142857143,9221.037019607842,9256.22811881188,9204.061409870408,9150.389592080124,-53.67181779028397,-20.24015584560249,29.51681184628592,9674.462515272804,8850.367484727194,0.172232502194449,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-18,9041.1,9041.1,9041.1,9041.1,160.0,3.57,CMG_RRV,0.0357187861569656,-0.0068435968978622,-0.013604922647232,0.0346155921515429,0.0233901892075199,0.0179048324038858,3030.0,9361.90476190476,9984.285714285714,-0.669208882783735,9248.384999999998,9240.602,9307.011,9169.039523809524,9212.577647058824,9250.80203960396,9191.990194324451,9133.575808683185,-58.41438564126838,-27.87500180473567,45.54214003913496,9670.908443261613,8825.861556738386,0.7091830792517025,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-19,9041.1,9041.1,9041.1,9041.1,990.0,0.0,CMG_RRV,0.0,-0.0202641930624939,-0.013604922647232,0.0337030240753201,0.0230496430449367,0.0177109956104925,2672.0,9145.238095238095,9999.84126984127,-0.669208882783735,9232.8,9229.378,9299.529,9149.298095238097,9204.754039215684,9245.536475247523,9180.81314289301,9119.348761193463,-61.46438169954672,-34.59287778369788,45.54214003913496,9662.047939639311,8803.552060360686,0.7091830792517025,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-20,8978.7,8978.7,8978.7,8729.3,11360.0,-0.69,CMG_RRV,-0.0069018150446295,-0.0335611646305364,-0.0367958634154714,0.0332006268587061,0.0230572023670336,0.017708405330821,4754.0,9557.142857142857,10180.0,-0.6733435324165503,9204.74,9215.66,9292.67,9125.098095238094,9194.923529411764,9239.183425742574,9165.841798975009,9097.710490240624,-68.13130873438604,-41.30056397383552,42.94080739697902,9622.683498574132,8786.796501425868,0.62202186504663,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
2017-04-21,8885.2,8916.4,8916.4,8885.2,2890.0,-1.04,CMG_RRV,-0.0104135342532883,-0.040402622228462,-0.0499957232058847,0.0331912841870255,0.0225768784623539,0.0175088265131998,5304.0,4555.238095238095,10171.587301587302,-0.679538880824695,9175.125,9201.318,9284.876,9094.665714285711,9181.96431372549,9231.114712871287,9145.053517569451,9065.016568665142,-80.03694890431143,-49.0478409599307,39.081344418015966,9595.62131765127,8754.62868234873,0.3871531182666486,40102389473,35477827265,-558151751,415943837,-11322119157,6014072347,0,69873547472,90171661950,-16232549822,-136911689640,30142851363,-2039104151,-5088609003,0,1466169453,31382277622,-27152482377,4804179900,0,998942300,0,0,2479737323,-18869622854,0,0,449720043923,-496870483194,-122373680,-47272812951,-34760158183,159841777560,-11795736,125069823641,0.1027657967800563,1062446036573,23832313549,0.4910180964650185,5805046862,-6014072347,1062446036573,3991733452,1066437770025,-905725115241,160712654784,-6867146249,2618613970,-72194744740,-54417932193,35656492434,3516607625,0,929289414,4445897039,40102389473,-7091768342,12140541,33022761672,9190448123,23832313549,0.3322405934,1.0012405485,0.6745266506459577,0.614052983269801,1.8207104679,7.09666838,57.01024205717396,20.4083929355,30.5347401058,107.95337509847396,17.8847987274,0.0319755908965983,0.1507004527608136,0.0223475895348692,0.1077717238,0.1121065328,0.0508056303,268787178992.0,34099977851,0.0,1.1875166782,0.1138039194,1.0078325786,-5.670031200740392,2.0689021213424943,1185744222600,66242694,9.7067098926,1.3142338231,0.2701314621,4.4589059098,359.7727101648372,13620.1029719913,5.2547344661
