time,open,high,low,close,volume,Symbol,OBV,RSI6,RSI12,SMA3,EMA6,EMA12,ATR14,MFI14,ADX14,ADX20,MOM1,MOM3,CCI12,CCI20,ROCR3,ROCR12,outMACD,outMACDSignal,outMACDHist,WILLR,TSF10,TSF20,TRIX,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER
2018-01-11,18730.0,18970.0,18600.0,18850.0,2420150.0,FPT,9242200.0,78.04878048780488,55.12605042016804,18910.0,18760.93312096405,18637.23833872461,632.7166101972854,36.82249748423174,15.737009683634314,11.949827390067489,0.0,180.0,3.3895174324636534,-5.8476510356111735,100.96411355115158,101.10929259865429,128.6541390652601,72.15045385850821,56.50368520675188,25.842696629213485,18984.444444444438,18383.912280701752,0.05286303436869175,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-12,18940.0,19000.0,18450.0,18450.0,2824950.0,FPT,6417250.0,48.52071005917165,55.12605042016804,18716.666666666668,18672.095086402893,18608.432440459284,626.8082808974793,36.82249748423174,15.737009683634314,11.949827390067489,-400.0,-580.0,3.3895174324636534,-5.8476510356111735,96.95218076720967,101.10929259865429,104.18781114507146,78.55792531582087,25.629885829250597,76.10619469026548,18838.444444444434,18383.912280701752,0.05873398441559118,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-13,18766.666666666668,18920.0,18400.0,18533.333333333332,2648643.3333333335,FPT,9065893.333333334,48.05970149253721,55.12605042016804,18611.11111111111,18632.44887124016,18596.878731670677,619.1791179762308,36.82249748423174,15.737009683634314,11.949827390067489,83.33333333333212,-316.6666666666679,1.5879985364069154,-5.8476510356111735,98.32007073386383,101.10929259865429,90.47938354023063,80.94221696070282,9.537166579527806,68.73156342182901,18717.77777777777,18383.912280701752,0.061816696915106696,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-14,18593.333333333332,18840.0,18350.0,18616.666666666668,2472336.6666666665,FPT,11538230.0,47.590361445783195,56.93548387096776,18533.333333333332,18627.93966993345,18599.92302936237,609.9520381207858,36.82249748423174,15.737009683634314,11.949827390067489,83.33333333333576,-233.33333333333212,-1.0354609929077825,-5.8476510356111735,98.76215738284705,101.5639207128569,85.35573171072247,81.82491991070677,3.530811800015698,61.35693215339222,18715.55555555555,18383.912280701752,0.06366445958044831,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-15,18420.0,18760.0,18300.0,18700.0,2296030.0,FPT,13834260.0,30.120481927710838,58.60465116279069,18616.666666666668,18648.52833566675,18615.319486383545,599.2411782550155,34.460250538565205,15.737009683634314,11.949827390067489,83.33333333333212,250.0,-2.8878648233487,-5.8476510356111735,101.3550135501355,102.01854882705948,87.01643300239084,82.86322252904358,4.153210473347258,53.98230088495575,18669.555555555555,18383.912280701752,0.06536512841301044,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-16,18670.0,18850.0,18480.0,18700.0,1512380.0,FPT,13834260.0,38.46153846153845,50.0,18672.222222222223,18663.234525476248,18628.347257709152,582.8668083796573,37.13335413499955,15.737009683634314,11.949827390067489,0.0,166.66666666666788,1.6565349544074797,-5.8476510356111735,100.89928057553959,100.0,87.32591198585942,83.75576042040676,3.5701515654526617,53.98230088495575,18627.77777777777,18383.912280701752,0.06676399464583878,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-17,18700.0,18730.0,18080.0,18080.0,2259230.0,FPT,11575030.0,19.685039370078737,42.58373205741626,18493.333333333332,18496.59608962589,18543.986141138514,587.662036352539,30.070073477696397,15.737009683634314,11.949827390067489,-620.0,-536.6666666666679,-16.666666666666718,-5.8476510356111735,97.11727842435094,98.31430125067972,37.11452472805831,74.42751328193707,-37.31298855387875,100.0,18348.444444444438,18383.912280701752,0.06119460006988782,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-18,17870.0,18080.0,17660.0,18080.0,3314290.0,FPT,11575030.0,28.73563218390804,39.89983305509186,18286.666666666668,18377.568635447064,18472.603657886433,575.6861766130719,22.240554093227587,15.737009683634314,11.949827390067489,0.0,-620.0,-23.647499149370375,-5.8476510356111735,96.68449197860963,97.81785392245267,-2.647838789915113,59.012442867566634,-61.66028165748175,74.54545454545455,18127.111111111106,18383.912280701752,0.0510900518904616,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-19,18080.0,18330.0,18050.0,18050.0,2002690.0,FPT,9572340.0,20.408163265306243,36.379310344827545,18070.0,18283.9775967479,18407.58771051929,554.5657354264239,28.191188505825906,15.737009683634314,11.949827390067489,-30.0,-650.0,-12.359832635983398,-5.8476510356111735,96.52406417112299,97.16490220706979,-36.163675292144035,39.9772192356245,-76.14089452776854,76.36363636363637,18029.111111111113,18383.912280701752,0.0379732085283572,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-20,18133.333333333332,18503.333333333332,18103.333333333332,18256.666666666668,2171676.6666666665,FPT,11744016.666666666,30.85106382978724,39.90228013029319,18128.88888888889,18276.174473867548,18384.369088388114,547.3348495626317,34.664455037804416,15.737009683634314,11.949827390067489,206.66666666666788,176.66666666666788,-6.720281477758208,-5.8476510356111735,100.97713864306786,97.78610962328156,-45.52417007926124,22.876941372647355,-68.40111145190859,55.4726368159203,18031.111111111102,18383.912280701752,0.02552073074263309,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-21,18186.666666666668,18676.666666666668,18156.666666666668,18463.333333333332,2340663.3333333335,FPT,14084680.0,38.87147335423191,35.0352112676056,18256.666666666668,18329.648433714916,18396.5174337643,545.382360308158,41.53120055919046,15.737009683634314,11.949827390067489,206.66666666666424,383.3333333333321,-1.9123505976094886,-2.1830931349760445,102.1202064896755,97.02224557715886,-35.852867285739194,11.130979640970047,-46.98384692670924,40.04975124378119,18155.333333333325,18356.78947368421,0.016184913638475268,18498.571428571428,19030.133367801558,17967.009489341297
2018-01-22,18240.0,18850.0,18210.0,18670.0,2509650.0,FPT,16594330.0,48.818897637795274,45.3125,18463.333333333332,18426.891738367798,18438.591674723637,552.1407631432896,48.634634855466544,15.737009683634314,11.949827390067489,206.66666666666788,620.0,3.567567567567566,2.1833495302883508,103.43490304709142,99.0450928381963,-11.380826248623634,6.6286184630513105,-18.009444711674945,19.841269841269842,18281.33333333333,18368.894736842114,0.01149079734115332,18514.761904761905,19045.470326186918,17984.05348333689
2018-01-23,18670.0,18670.0,18670.0,18670.0,0.0,FPT,16594330.0,95.38461538461537,45.3125,18601.11111111111,18496.351241691285,18474.192955535385,512.7021372044833,41.95714309233464,15.737009683634314,11.949827390067489,0.0,413.3333333333321,7.30106257378985,5.281106888823925,102.26401314588279,99.0450928381963,7.922121301809966,6.8873190308030425,1.0348022710069236,15.126050420168067,18414.88888888888,18375.631578947363,0.010083244272112506,18530.95238095238,19058.72397657198,18003.180785332785
2018-01-24,18670.0,18670.0,18670.0,18670.0,0.0,FPT,16594330.0,95.38461538461537,57.236842105263165,18670.0,18545.965172636632,18504.31711622225,476.0805559755916,36.53704812936282,15.737009683634314,11.949827390067489,0.0,206.66666666666788,7.104895104895127,5.008899059242262,101.11933562014805,101.19241192411926,22.955232672640705,10.100901759170576,12.854330913470129,15.126050420168067,18561.555555555547,18419.842105263153,0.01091715022329848,18547.14285714286,19069.859205607663,18024.426508678054
2018-01-25,18850.0,19190.0,18670.0,18730.0,5368250.0,FPT,21962580.0,100.0,56.570155902004494,18690.0,18598.546551883308,18539.037559880366,479.21765912019225,50.33710402449676,15.737009683634314,11.949827390067489,60.0,60.0,11.886940966010698,11.029058597502416,100.3213711837172,101.06115107913669,39.2580380751715,15.93232902237076,23.32570905280074,30.065359477124183,18750.888888888883,18440.631578947367,0.013829449683150273,18548.571428571428,19073.20281844254,18023.940038700315
2018-01-26,19000.0,19000.0,18540.0,18640.0,1631780.0,FPT,20330800.0,84.02366863905323,50.77605321507756,18680.0,18610.390394202364,18554.570242975693,477.84496918303563,52.314365992778406,15.737009683634314,11.949827390067489,-90.0,-30.0,7.058823529411761,5.63059719954479,99.8393144081414,100.12533572068038,44.40401908199419,21.626667034295448,22.777352047698745,35.947712418300654,18902.222222222208,18448.859649122795,0.01702885856529814,18560.47619047619,19081.327142559137,18039.625238393244
2018-01-27,18890.0,18990.0,18480.0,18586.666666666668,1533000.0,FPT,18797800.0,65.04065040650435,46.15384615384618,18652.222222222223,18603.612186335024,18559.508154312767,480.1417570985331,54.30316387325482,15.737009683634314,11.949827390067489,-53.33333333333212,-83.33333333333212,5.425901201602265,3.860696517413047,99.55365113372613,99.3939393939394,43.67523095440265,26.036379818316888,17.638851136085762,39.433551198257,18870.888888888887,18454.754385964912,0.01968499485992538,18565.396825396827,19085.138112280027,18045.655538513627
2018-01-28,18780.0,18980.0,18420.0,18533.333333333332,1434220.0,FPT,17363580.0,23.376623376623268,44.54148471615717,18586.666666666668,18583.532514048828,18555.48125877747,485.84591730578074,56.288667744486254,14.337009683634315,11.949827390067489,-53.33333333333576,-196.66666666666788,4.359959555106074,2.1761113133517984,98.94999110161949,99.10873440285204,38.35200875428927,28.499505605511366,9.852503148777906,57.60233918128665,18784.444444444445,18460.631578947374,0.021260205005343067,18563.333333333332,19083.23075911397,18043.435907552695
2018-01-29,18670.0,18970.0,18360.0,18480.0,1335440.0,FPT,16028140.0,19.35483870967742,70.83333333333333,18533.333333333332,18553.951795749163,18543.868757427088,494.71406606965354,58.25389905442317,13.186977776630297,11.949827390067489,-53.33333333333212,-160.0,2.599999999999972,1.2144212523717863,99.14163090128756,102.21238938053096,29.489822220439237,28.697568928496942,0.7922532919422949,65.33742331288336,18638.44444444444,18499.68421052632,0.02143832113937207,18554.285714285714,19072.998406575825,18035.573021995602
2018-01-30,18330.0,19620.0,18240.0,19620.0,4719350.0,FPT,20747490.0,82.75862068965517,86.66666666666666,18877.777777777777,18858.53699696369,18709.42741013061,557.9487756361069,62.772176497876934,12.936928301600478,11.949827390067489,1140.0,1033.3333333333321,20.182339150820503,21.315902534830887,105.55954088952653,108.51769911504425,113.15061827260433,45.58817879731842,67.56243947528591,0.0,18974.888888888883,18754.578947368416,0.03267980662452506,18582.380952380954,19251.43714619145,17913.32475857046
2018-01-31,19860.0,20080.0,19280.0,19280.0,3988780.0,FPT,16758710.0,65.89595375722544,75.51867219917013,19126.666666666668,18978.954997831206,18797.207808572057,575.2381488049564,71.88239267743351,16.175017031138182,11.949827390067489,-340.0,746.6666666666679,23.875205254515624,29.546539379474943,104.02877697841728,106.81440443213297,150.2848531479758,66.52751366744991,83.7573394805259,42.780748663101605,19139.55555555555,18929.31578947368,0.0471817341735161,18602.85714285714,19330.102434547443,17875.61185116684
2018-02-01,19280.0,19460.0,18880.0,18880.0,2086500.0,FPT,14672210.0,55.88235294117647,61.971830985915474,19260.0,18950.682141308003,18809.94506879174,575.5782810331738,74.26295928363079,17.87124765306144,11.949827390067489,-400.0,400.0,7.545454545454576,12.474202063834928,102.16450216450217,103.41427788935549,145.7571471027768,82.37344035451528,63.38370674826152,65.21739130434783,19144.88888888888,18970.947368421057,0.058915491472517165,18604.285714285714,19333.684684084037,17874.88674448739
2018-02-02,18880.0,18940.0,18540.0,18700.0,1671290.0,FPT,13000920.0,52.615384615384585,54.59249676584737,18953.333333333332,18879.05867236286,18793.03044282378,563.0369752450899,68.65026789362837,18.992876283766837,11.949827390067489,-180.0,-920.0,-3.0794979079497073,2.3065370326456143,95.31090723751274,101.28181982307277,126.1897745932547,91.13670720226317,35.05306739099153,75.0,19064.222222222215,18979.43859649122,0.0662692858110231,18616.190476190477,19343.16987591171,17889.211076469244
2018-02-03,18726.666666666668,18840.0,18193.333333333332,18300.0,2365823.3333333335,FPT,10635096.666666666,45.35809018567642,43.32129963898917,18626.666666666668,18713.613337402043,18717.179605466277,569.0105246323456,61.39041454571103,19.607672721606175,11.949827390067489,-400.0,-980.0,-10.888228941684723,-5.306063309769556,94.91701244813278,98.01821103374397,77.51232006764258,88.41182977533904,-10.899509707696467,94.34628975265011,18821.555555555544,18914.94736842105,0.0660242423593474,18605.079365079368,19344.4052413496,17865.753488809136
2018-02-04,18573.333333333332,18740.0,17846.666666666668,17900.0,3060356.666666667,FPT,7574739.999999999,39.86013986013986,37.85488958990537,18300.0,18481.1523838586,18591.459666163773,592.1764395395589,52.87408852241054,19.683359726729602,11.949827390067489,-400.0,-980.0,-15.919250180245214,-11.37756628333298,94.8093220338983,95.87573647562935,6.582550053924933,72.04597383105622,-65.46342377713128,97.61194029850752,18459.55555555555,18785.105263157886,0.05636556305609183,18570.95238095238,19371.646920731284,17770.25784117348
2018-02-05,18420.0,18640.0,17500.0,17500.0,3754890.0,FPT,3819849.999999999,0.0,33.61344537815126,17900.0,18200.823131327572,18423.542794446268,631.3066938581619,43.5574734981649,19.917265605796768,11.949827390067489,-400.0,-1200.0,-18.053792686612255,-15.345080763582915,93.58288770053476,93.73326191751474,-80.97305380359103,41.44216830412677,-122.4152221077178,100.0,17968.888888888883,18587.894736842103,0.03651019594132986,18513.809523809523,19437.635591408078,17589.983456210968
2018-02-06,16309.0,17320.0,16309.0,16610.0,5312890.0,FPT,-1493040.000000001,0.0,25.909090909090907,17336.666666666668,17746.302236662552,18144.536210685303,671.2847871540075,38.07102368718262,21.7643932462701,11.949827390067489,-890.0,-1690.0,-24.64600413761401,-29.532065214339116,90.76502732240436,88.68126001067806,-219.6451302867863,-10.77529141405585,-208.86983887273044,92.01803235216123,17184.0,18159.842105263157,0.0012487145552553844,18414.285714285714,19651.14399747681,17177.427431094617
2018-02-07,17470.0,17560.0,17160.0,17350.0,1872960.0,FPT,379919.99999999907,24.58471760797342,37.227722772277225,17153.333333333332,17633.073026187536,18022.29987057987,691.193016643007,40.79000770738428,22.40077374281671,11.949827390067489,740.0,-550.0,-12.034799572084824,-17.233203824383722,96.92737430167597,93.0793991416309,-266.7569266165083,-61.97161845454634,-204.78530816196195,72.39459029435163,16812.666666666664,17902.999999999996,-0.03503254984810946,18379.52380952381,19694.413387843837,17064.63423120378
2018-02-08,17160.0,17470.0,16860.0,16920.0,1709000.0,FPT,-1329080.000000001,22.69938650306748,34.64373464373464,16960.0,17429.33787584824,17852.715275106046,685.3935154542208,30.01361614878627,24.889657481264432,11.949827390067489,-430.0,-580.0,-11.451589788138486,-17.83347931027569,96.68571428571428,91.03299856527977,-334.92990748319426,-116.56327626027593,-218.36663122291833,83.79740121983559,16333.999999999993,17568.210526315783,-0.07493301786701606,18324.285714285714,19781.75558110919,16866.815847462236
2018-02-09,16090.0,16860.0,16090.0,16860.0,2139970.0,FPT,-3469050.000000001,25.34246575342466,34.60122699386503,17043.333333333332,17266.66991132017,17699.989848166653,695.7225500646338,29.800673237736348,27.76425825700648,13.368002939433676,-60.0,250.0,-12.32439285289807,-18.70254850963941,101.50511739915713,90.97122302158273,-389.31124682338486,-171.11287037289773,-218.19837645048713,80.7017543859649,16239.333333333328,17263.19298245615,-0.116087779663121,18267.619047619046,19856.490265192006,16678.747830046086
2018-02-10,16480.0,17073.333333333332,16293.333333333334,17073.333333333332,1815316.6666666667,FPT,-1653733.3333333342,34.878048780487774,37.425506555423105,16951.11111111111,17211.430889038216,17603.581153576913,701.7423679171598,34.22880079999992,30.231115478841225,14.482873237452882,213.33333333333212,-276.6666666666679,-8.677265268152976,-13.473686511092772,98.40537944284341,92.38816738816739,-410.46307017929576,-218.98291033417735,-191.4801598451184,70.82096933728985,16323.333333333325,17046.824561403504,-0.15391425352236565,18211.26984126984,19883.51846206027,16539.02122047941
2018-02-11,16870.0,17286.666666666668,16496.666666666668,17286.666666666668,1490663.3333333335,FPT,-163070.0000000007,45.811518324607356,25.00000000000002,17073.333333333332,17232.926825503488,17554.825078667644,708.0464844945055,38.05860343477608,32.312913406428294,15.322321219758004,213.33333333333576,366.6666666666679,-5.995667461328284,-9.931992554853315,102.16706067769898,88.10737342847436,-405.33932604489746,-256.25419347632135,-149.0851325685761,58.011695906432706,16533.111111111102,16918.999999999996,-0.18540504633871144,18155.238095238095,19870.318360840953,16440.157829635238
2018-02-12,17260.0,17500.0,16700.0,17500.0,1166010.0,FPT,1002939.9999999993,73.79679144385027,30.39647577092511,17286.666666666668,17309.233446788206,17546.390451180312,714.614592744898,41.32988626735141,34.030589684757665,16.337164994317824,213.33333333333212,640.0,-3.362191780821922,-7.170835293179179,103.79596678529064,90.76763485477179,-379.68770133129874,-280.9408950473168,-98.74680628398193,48.72727272727273,16886.444444444438,16855.684210526313,-0.20873365161072827,18099.52380952381,19820.376680391815,16378.670938655805
2018-02-13,17840.0,18180.0,17720.0,18080.0,1448350.0,FPT,2451289.999999999,71.34502923976609,41.52542372881356,17622.222222222223,17529.452461991576,17628.484227921803,712.1421218345481,35.140972750606764,34.527730241724306,16.938037880199325,580.0,1006.6666666666679,5.303635471327706,-0.6355166268147235,105.89613432253027,95.76271186440678,-308.99554292228277,-286.55182462231005,-22.443718299972716,24.90566037735849,17445.111111111106,16926.842105263157,-0.21905900603175552,18071.428571428572,19772.312748592627,16370.54439426452
2018-02-14,17912.5,18217.5,17765.0,18096.25,1464112.5,FPT,3915402.499999999,95.37126325940211,43.37448559670782,17892.083333333332,17691.39461570827,17700.44819285691,693.5962559892232,29.04955014489245,33.81211317225743,17.2471646088942,16.25,809.5833333333321,7.082695431525966,-0.0033672089353058198,104.68328191284226,96.77139037433156,-248.7923357024265,-278.99992683833335,30.207591135906853,21.323529411764707,17918.27777777778,17017.51315789473,-0.21959844991001365,18044.10714285714,19722.8976359924,16365.316649721883
2018-02-15,17985.0,18255.0,17810.0,18112.5,1479875.0,FPT,5395277.499999999,100.0,47.75314559616536,18096.25,17811.71043979162,17763.840778571233,675.8393805614216,34.710462889434595,32.64642690013761,17.56795976980564,16.25,612.5,8.459298724296886,0.6097617384627682,103.49999999999999,98.97540983606558,-197.49304416889572,-262.6985503044458,65.20550613555008,6.581986143187067,18278.19444444444,17111.019736842107,-0.21292027344514472,18014.70238095238,19664.415006239527,16364.989755665236
2018-02-16,18057.5,18292.5,17855.0,18128.75,1495637.5,FPT,6890914.999999999,99.99999999999999,53.018805674694825,18112.5,17902.29317127973,17819.980658791043,658.8151390927487,40.0399642978063,32.52989409771333,17.82197840724942,16.25,48.75,9.090480482562569,1.2292838526719632,100.26963495575221,101.27793296089385,-153.7543622646299,-240.90971269648264,87.15535043185275,7.4347332576617475,18366.44444444444,17209.929824561405,-0.20106865320564574,17990.35714285714,19616.23056807859,16364.48371763569
2018-02-17,18130.0,18330.0,17900.0,18145.0,1511400.0,FPT,8402315.0,100.0,59.47136563876652,18128.75,17971.63797948552,17869.98363436165,642.4712005861238,46.579417418505685,33.207319000371974,18.008786343569714,16.25,48.75,8.836587464425216,1.8477160530346668,100.26939283000623,103.6857142857143,-116.4376814306379,-216.0153064433137,99.57762501267581,8.258928571428571,18557.27777777777,17313.14473684211,-0.1856623552702544,17969.325396825396,19574.090944693497,16364.559848957297
2018-02-18,18202.5,18367.5,17945.0,18161.25,1527162.5,FPT,9929477.5,100.0,80.64197530864196,18145.0,18025.812842489657,17914.79384445986,626.7589719728293,54.89456107080999,34.49723032915123,18.818962468814327,16.25,48.75,7.704979080414447,2.456609837072742,100.26915113871635,109.33925346177003,-84.57774423670708,-189.7277940019924,105.15004976528533,9.055982436882546,18586.94444444444,17419.565789473683,-0.16797389618317818,17951.60714285714,19538.33331658621,16364.880969128073
2018-02-19,18275.0,18405.0,17990.0,18177.5,1542925.0,FPT,11472402.5,100.0,72.89073305670817,18161.25,18069.152030349756,17955.21017608142,611.6333311176272,65.9158795583081,34.45430993518719,19.592937797107208,16.25,48.75,6.901474593782286,3.478616079108545,100.26890988071433,104.76945244956772,-57.356109748736344,-163.2534571513412,105.89734740260485,10.77348066298343,18524.36111111111,17666.269736842103,-0.14899379376591845,17937.20238095238,19509.20561777709,16365.199144127671
2018-02-20,18347.5,18442.5,18035.0,18193.75,1558687.5,FPT,13031090.0,100.0,95.69506726457398,18177.5,18104.751450249827,17991.90861053043,597.0523788949396,83.44698927943992,33.91124920804075,20.13268516190117,16.25,48.75,6.451951689130057,4.9084108823962,100.26866905483604,107.528073286052,-34.078691164158954,-137.41850395390475,103.33981278974579,12.783725910064248,18437.333333333325,17899.631578947363,-0.12948318178585091,17869.285714285714,19247.190906326894,16491.380522244533
2018-02-21,18420.0,18480.0,18080.0,18210.0,1574450.0,FPT,14605540.0,100.0,100.0,18193.75,18134.822464464163,18025.46113198729,582.9772089738725,83.28665391034131,33.415060449494156,20.780258722757992,16.25,48.75,6.569171289292343,6.065934423760651,100.26842865992154,108.00711743772243,-14.1567399521482,-112.76615115355344,98.60941120140524,15.168539325842698,18338.999999999993,18107.078947368416,-0.11001715717434023,17818.333333333332,19048.33869691697,16588.327969749695
2018-02-22,18180.0,18240.0,17840.0,17900.0,1433060.0,FPT,13172480.0,20.766773162939295,78.5714285714286,18101.25,18067.730331760118,18006.15941937386,569.9074083328816,84.03649509527992,31.84002787889,21.753492379039876,-310.0,-277.5,1.1082867310624755,3.4608460557758924,98.47338742951452,104.84185864896524,-23.116387977472186,-94.8361985183372,71.71981054086501,76.31578947368422,18111.999999999993,18242.263157894744,-0.09453850689928918,17771.666666666668,18902.893078329922,16640.440255003414
2018-02-23,17930.0,18580.0,17930.0,18540.0,1607200.0,FPT,14779680.0,69.45812807881774,83.45195729537365,18216.666666666668,18202.664522685798,18088.28873947019,577.7711648805329,93.15727305865983,33.7433910746603,22.44038031689121,640.0,346.25,11.807059485304423,8.143130192080097,101.90312607351426,107.25028924026223,21.181510441179853,-71.6326567264338,92.81416716761365,4.9079754601226995,18268.999999999993,18471.763157894737,-0.07531155512212502,17764.04761904762,18870.90626024232,16657.18897785292
2018-02-24,18186.666666666668,18700.0,18123.333333333332,18530.0,1894050.0,FPT,12885630.0,68.27757125154895,80.83832335329342,18323.333333333332,18296.188944775568,18156.24431801324,577.6922721509711,93.23822246236183,36.01737787992855,22.878367296005134,-10.0,320.0,17.315528634361083,9.083064919588272,101.75727622185613,105.8857142857143,54.84873557897299,-46.336378265352444,101.18511384432543,19.101123595505616,18395.66666666666,18649.157894736843,-0.05434697636293426,17775.0,18908.36660490381,16641.63339509619
2018-02-25,18443.333333333332,18820.0,18316.666666666668,18520.0,2180900.0,FPT,10704730.0,67.08229426433915,70.0,18530.0,18360.134960553976,18212.20673062659,572.3809193782827,93.49731525737025,38.63264712358084,22.459869702366298,-10.0,620.0,17.260748959778123,9.512201848253245,103.46368715083798,102.43362831858407,79.80341355782366,-21.108419900717227,100.91183345854088,30.612244897959183,18493.749999999996,18768.289473684203,-0.03311634429095813,17804.52380952381,18982.971478591142,16626.076140456476
