Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2014-09-23,6111.1,6111.1,6260.2,6111.1,308180.0,0.0,KDH_RRC,0.0,-0.0330231969366119,-0.0639207156424237,0.0150684180444285,0.0246415975765545,0.0209835623435492,448094.0,603482.8571428572,362851.90476190473,-0.9320332258681906,6391.33,6098.585999999999,5439.781,6356.265238095238,6307.9723137254905,5833.683801980199,6286.6673108110335,6290.140109816419,3.472799005385241,84.6292693721492,32.23291419763173,6895.166648966267,5887.493351033733,0.0,42856778000,667194000,0,-68986397000,5650563000,-19811862000,296576154000,-168377596000,155239210000,-5206038000,-10445353000,-7000000000,0,-283206000,240691309000,-1207210000,0,0,0,-583289846000,145553468000,343358000,-438600230000,363335351000,35000000,17726359000,0,0,0,381096710000,183187789000,78230331000,261418120000,-0.5958525451291395,6538909000,30292391000,1.5356122090353672,79468248000,-5650563000,6538909000,-4289823000,2249086000,-8939215000,-6690129000,-13381782000,0,-2417875000,-9019544000,47958918000,159741000,-5065401000,-196480000,-36739000,42856778000,-3891095000,-8644575000,30321108000,28717000,30292391000,0.8559962256,0.6734391313,0.0032903668672376,0.1421116433764214,0.064749301,30.4676079852,106.401491317612,3590.3948685549,22.7628336659,3719.559193538412,0.1016601274,-8.059962135729803,-2.9745990148887147,13.468756196961788,-0.0573006611,15.0,-0.0322578353,-19879910000.0,-18127548000,0.0,5.7919534961,0.7172639524,2.3980814014,3.2080959012402834,1.7243594521333108,1500000000000,75000000,-15.4039868747,1.0438767015,11.9363237235,4.0067619128,403.8985466666667,19159.35088,-95.44913815
2014-09-24,6170.7,6081.3,6200.5,6051.5,456090.0,0.98,KDH_RRC,0.0097527450049907,-0.0281750031498048,-0.0504570215123257,0.0161441972209707,0.0246451938609425,0.0209584710065565,446018.0,589157.1428571428,369110.1587301587,-0.9267343198299568,6386.8550000000005,6123.626,5455.281999999999,6335.2528571428575,6310.80031372549,5848.157445544554,6278.077139639846,6271.7647083062,-6.312431333645691,66.44092923099022,38.91255279391701,6897.144084115928,5876.565915884073,0.158630174054932,42856778000,667194000,0,-68986397000,5650563000,-19811862000,296576154000,-168377596000,155239210000,-5206038000,-10445353000,-7000000000,0,-283206000,240691309000,-1207210000,0,0,0,-583289846000,145553468000,343358000,-438600230000,363335351000,35000000,17726359000,0,0,0,381096710000,183187789000,78230331000,261418120000,-0.5958525451291395,6538909000,30292391000,1.5356122090353672,79468248000,-5650563000,6538909000,-4289823000,2249086000,-8939215000,-6690129000,-13381782000,0,-2417875000,-9019544000,47958918000,159741000,-5065401000,-196480000,-36739000,42856778000,-3891095000,-8644575000,30321108000,28717000,30292391000,0.8559962256,0.6734391313,0.0032903668672376,0.1421116433764214,0.064749301,30.4676079852,106.401491317612,3590.3948685549,22.7628336659,3719.559193538412,0.1016601274,-8.059962135729803,-2.9745990148887147,13.468756196961788,-0.0573006611,15.0,-0.0322578353,-19879910000.0,-18127548000,0.0,5.7919534961,0.7172639524,2.3980814014,3.2080959012402834,1.7243594521333108,1500000000000,75000000,-15.4039868747,1.0438767015,11.9363237235,4.0067619128,403.8985466666667,19159.35088,-95.44913815
2014-09-25,6111.1,6170.7,6230.3,6051.5,469540.0,-0.97,KDH_RRC,-0.0096585476526163,-0.0048527088863195,-0.0465112650564811,0.0072011053842774,0.0242208505136752,0.0210235240030905,413848.0,593838.0952380953,375484.28571428574,-0.9320332258681906,6386.855,6150.456000000001,5470.485,6308.990476190476,6310.309098039215,5861.143940594059,6265.708462629487,6247.047060874477,-18.661401755010047,49.42046303379017,34.93888872115022,6897.144084115927,5876.565915884072,0.1027039256555302,42856778000,667194000,0,-68986397000,5650563000,-19811862000,296576154000,-168377596000,155239210000,-5206038000,-10445353000,-7000000000,0,-283206000,240691309000,-1207210000,0,0,0,-583289846000,145553468000,343358000,-438600230000,363335351000,35000000,17726359000,0,0,0,381096710000,183187789000,78230331000,261418120000,-0.5958525451291395,6538909000,30292391000,1.5356122090353672,79468248000,-5650563000,6538909000,-4289823000,2249086000,-8939215000,-6690129000,-13381782000,0,-2417875000,-9019544000,47958918000,159741000,-5065401000,-196480000,-36739000,42856778000,-3891095000,-8644575000,30321108000,28717000,30292391000,0.8559962256,0.6734391313,0.0032903668672376,0.1421116433764214,0.064749301,30.4676079852,106.401491317612,3590.3948685549,22.7628336659,3719.559193538412,0.1016601274,-8.059962135729803,-2.9745990148887147,13.468756196961788,-0.0573006611,15.0,-0.0322578353,-19879910000.0,-18127548000,0.0,5.7919534961,0.7172639524,2.3980814014,3.2080959012402834,1.7243594521333108,1500000000000,75000000,-15.4039868747,1.0438767015,11.9363237235,4.0067619128,403.8985466666667,19159.35088,-95.44913815
2014-09-26,6200.5,6111.1,6260.2,6051.5,562940.0,1.46,KDH_RRC,0.0146291175074864,0.0097054177726392,-0.0095364365355739,0.0100806456640494,0.0238498438463668,0.0210270873066446,462602.0,596840.0,382117.1428571429,-0.92408486681084,6386.855,6176.688,5486.283999999999,6291.242380952381,6312.271607843137,5875.599683168317,6260.878206138415,6239.885974586096,-20.99223155231812,35.33792411656852,44.71082645218053,6897.144084115927,5876.565915884072,0.5346187642885509,42856778000,667194000,0,-68986397000,5650563000,-19811862000,296576154000,-168377596000,155239210000,-5206038000,-10445353000,-7000000000,0,-283206000,240691309000,-1207210000,0,0,0,-583289846000,145553468000,343358000,-438600230000,363335351000,35000000,17726359000,0,0,0,381096710000,183187789000,78230331000,261418120000,-0.5958525451291395,6538909000,30292391000,1.5356122090353672,79468248000,-5650563000,6538909000,-4289823000,2249086000,-8939215000,-6690129000,-13381782000,0,-2417875000,-9019544000,47958918000,159741000,-5065401000,-196480000,-36739000,42856778000,-3891095000,-8644575000,30321108000,28717000,30292391000,0.8559962256,0.6734391313,0.0032903668672376,0.1421116433764214,0.064749301,30.4676079852,106.401491317612,3590.3948685549,22.7628336659,3719.559193538412,0.1016601274,-8.059962135729803,-2.9745990148887147,13.468756196961788,-0.0573006611,15.0,-0.0322578353,-19879910000.0,-18127548000,0.0,5.7919534961,0.7172639524,2.3980814014,3.2080959012402834,1.7243594521333108,1500000000000,75000000,-15.4039868747,1.0438767015,11.9363237235,4.0067619128,403.8985466666667,19159.35088,-95.44913815
2014-09-29,6140.9,6200.5,6200.5,6081.3,404620.0,-0.96,KDH_RRC,-0.0096121280541892,0.0048763725024953,0.0048763725024953,0.0110632592005671,0.0237415810619863,0.0210588816008796,440274.0,587112.380952381,387205.3968253968,-0.9293837728490738,6380.89,6198.748,5502.68,6267.818095238095,6310.868156862744,5888.562376237624,6251.990931609643,6224.657363111312,-27.33356849833035,22.803625593588745,40.08014271538823,6900.123596755305,5861.656403244696,0.3362161495985415,42856778000,667194000,0,-68986397000,5650563000,-19811862000,296576154000,-168377596000,155239210000,-5206038000,-10445353000,-7000000000,0,-283206000,240691309000,-1207210000,0,0,0,-583289846000,145553468000,343358000,-438600230000,363335351000,35000000,17726359000,0,0,0,381096710000,183187789000,78230331000,261418120000,-0.5958525451291395,6538909000,30292391000,1.5356122090353672,79468248000,-5650563000,6538909000,-4289823000,2249086000,-8939215000,-6690129000,-13381782000,0,-2417875000,-9019544000,47958918000,159741000,-5065401000,-196480000,-36739000,42856778000,-3891095000,-8644575000,30321108000,28717000,30292391000,0.8559962256,0.6734391313,0.0032903668672376,0.1421116433764214,0.064749301,30.4676079852,106.401491317612,3590.3948685549,22.7628336659,3719.559193538412,0.1016601274,-8.059962135729803,-2.9745990148887147,13.468756196961788,-0.0573006611,15.0,-0.0322578353,-19879910000.0,-18127548000,0.0,5.7919534961,0.7172639524,2.3980814014,3.2080959012402834,1.7243594521333108,1500000000000,75000000,-15.4039868747,1.0438767015,11.9363237235,4.0067619128,403.8985466666667,19159.35088,-95.44913815
2014-09-30,6170.7,6111.1,6170.7,6021.7,460550.0,0.49,KDH_RRC,0.0048527088863197,0.0097527450049907,-0.0048060640270946,0.011163563529754,0.0236655431777733,0.0210523885321003,470748.0,558090.9523809524,393316.1904761905,-0.9267343198299568,6371.945,6214.846,5519.374,6247.8,6309.768235294117,5901.790495049505,6245.96938112004,6216.356230324956,-29.61315079508313,12.320270315854373,43.45858869345408,6899.544782430301,5844.345217569698,0.4809663752102621,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-01,6260.2,6140.9,6290.0,6111.1,861110.0,1.45,KDH_RRC,0.0145040270957914,0.0145040270957914,0.0,0.0121480443038255,0.023672529624355,0.0210485909378492,551752.0,554011.9047619047,406045.2380952381,-0.9187770699906628,6346.61,6230.944,5539.944,6237.15761904762,6311.546823529411,5916.460316831684,6247.023501037073,6223.101425659578,-23.922075377495275,5.071801177184442,52.70042238536127,6842.03698606935,5851.183013930649,0.9484764111728906,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-02,6439.0,6260.2,6468.8,6230.3,740490.0,2.86,KDH_RRC,0.0285613878150858,0.0536564611935657,0.014079627063122,0.0141036103645841,0.0195038812224695,0.0212557786582066,605942.0,529273.3333333334,416052.8571428571,-0.9028803518759616,6322.76,6249.426,5559.917,6245.956666666666,6319.705882352941,5934.263405940594,6261.243982441734,6256.31659094272,-4.927391499014448,3.071962641944664,65.64469603956732,6742.993521045106,5902.526478954895,1.0,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-03,6498.6,6528.4,6528.4,6379.4,753800.0,0.93,KDH_RRC,0.0092560956670291,0.0480767680025804,-0.0396488791026908,0.0139221609702171,0.0189006913676805,0.0212526917398868,644114.0,543109.0476190476,426976.3492063492,-0.8975814458377279,6304.870000000001,6267.907999999999,5579.293,6262.703333333333,6329.477411764706,5952.851188118812,6278.825909668272,6293.590961566917,14.765051898644742,5.41058049328468,68.9164299028881,6653.8773206885135,5955.862679311488,1.0,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-06,6439.0,6498.6,6528.4,6439.0,737210.0,-0.92,KDH_RRC,-0.0091712061059305,0.0485433731212037,-0.0689705031810294,0.0137713191960128,0.0189096101024935,0.0210608300220577,710632.0,546110.9523809524,437278.8888888889,-0.9028803518759616,6294.435,6282.812,5598.371,6275.477619047618,6336.186901960785,5969.87508910891,6290.690657100252,6315.961582864315,25.270925764062667,9.38264954744028,62.0933965082399,6611.281197288649,5977.58880271135,0.8140027403733681,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-07,6409.2,6498.6,6498.6,6290.0,585530.0,-0.46,KDH_RRC,-0.0046280478335145,0.0386503962273323,-0.0652237325710285,0.0151701349680817,0.017832515846181,0.0209865349244344,735628.0,535929.0476190476,445304.6031746032,-0.9055298048950784,6295.925,6294.736,5616.853,6286.407619047618,6341.143294117647,5985.931108910891,6299.469126944678,6330.305954731343,30.836827786665708,13.673485195285364,58.73838044136883,6614.727772720335,5977.122227279666,0.7225443290850976,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-08,6319.8,6409.2,6409.2,6319.8,681510.0,-1.39,KDH_RRC,-0.0139486987455531,0.0095204626050287,-0.0493253305654586,0.0171846234735234,0.0157736964711913,0.0211152666447419,699708.0,542435.2380952381,454958.2539682539,-0.9134781639524292,6292.945000000001,6305.467999999999,5634.142999999999,6288.681428571429,6342.126196078431,5999.850851485148,6300.9751175413685,6328.689654003444,27.71453646207556,16.481695448643404,49.48335733719458,6609.569156905752,5976.3208430942495,0.4702505419100559,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-09,6349.6,6319.8,6349.6,6290.0,646970.0,0.47,KDH_RRC,0.0047153390930092,-0.0138841435005434,-0.0046712857008495,0.0096183065740919,0.0158121208025424,0.0211081370949905,681004.0,553159.5238095238,464134.9206349207,-0.9108287109333124,6281.02,6314.412,5651.731,6294.077142857143,6343.856862745098,6014.018316831684,6304.576960686452,6331.906630310607,27.32966962415412,18.65129028374555,52.369810412768864,6567.354648526513,5994.685351473486,0.5489358320214582,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-10,6170.7,6319.8,6319.8,6170.7,466120.0,-2.82,KDH_RRC,-0.0281750031498048,-0.0504570215123257,-0.0327146753613192,0.0121626196567562,0.0150579516718941,0.0214650548705918,623468.0,549999.0476190476,470675.7142857143,-0.9267343198299568,6261.64,6318.583999999999,5667.232000000001,6283.570476190475,6338.221098039216,6024.29493069307,6294.660148783752,6307.105610262821,12.4454614790684,17.410124522810122,37.51965884980915,6520.06249698275,6003.21750301725,0.1441177201949562,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-13,6170.7,6170.7,6170.7,6111.1,514600.0,0.0,KDH_RRC,0.0,-0.0416679608634881,-0.0633566582170884,0.0130253434203066,0.0150674723461616,0.0214447093360211,578946.0,550010.0,477231.5873015873,-0.9267343198299568,6251.205,6321.564,5682.137,6274.909523809524,6332.421725490196,6034.264594059406,6285.477915540511,6286.120131760848,0.6422162203371045,14.05654286231552,37.51965884980915,6506.440812326888,5995.969187673112,0.075955176239946,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
2014-10-14,5962.1,6170.7,6170.7,5962.1,460610.0,-3.38,KDH_RRC,-0.0338049167841573,-0.0697590962990699,-0.0909077047405577,0.0168755561600085,0.0156537767760466,0.0215386877630381,553962.0,549147.1428571428,483620.9523809524,-0.945280490963775,6233.32,6322.162,5693.762999999999,6247.375714285714,6318.325098039216,6039.808415841584,6261.523995870844,6236.270880720718,-25.253115150125268,6.1946112598273615,26.051707261319905,6516.876077066832,5949.763922933167,0.0,35847272000,718341000,0,-58759172000,3559000000,-18634559000,-337562026000,8245185000,6712626000,-5392011000,0,-7837101000,0,-1017000,-354468903000,0,0,0,0,532289846000,56538000000,2238335000,591066181000,-55058331000,55058331000,143669903000,-200399542000,0,0,-56729639000,179867639000,261418120000,441285759000,2.097419844045813,112660036000,30497562000,1.3349003603859873,49166166000,-5659958000,112660036000,0,112660036000,-108674635000,3985401000,-5659958000,0,-2451570000,-9247243000,35792796000,105332000,-894000,-49962000,55370000,35847272000,-15068809000,-265793000,20512670000,-9984892000,30497562000,0.7920272953,0.6279379989,0.0030311345537721,0.1451277919449469,0.0980751986,49.9100494951,64.84511930718055,2257.2372472363,16.7201567455,2338.8025232889804,0.1617020986,-0.0684662660679426,0.0353754635760989,0.2707043516300669,0.0482576385,15.375,0.0275120997,111819689000.0,-7713412000,0.0,6.800996496,1.3364585697,3.079795263,1.362803752253992,1.657088872025428,1537500000000,75000000,19.4028363628,1.0477366694,7.3156973148,-3.2270895448,406.63416,19565.98504,15.1889440329
