date,close,open,high,low,volume,change,symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,stochastic_osc,atr,sma_3,sma_7,sma_14,sma_21,sma_50,sma_100,wma_3,wma_7,wma_14,wma_21,wma_50,wma_100,ema_6,ema_12,ema_26,out_macd,out_macd_signal,out_macd_hist,rsi_6,rsi_12,rsi_14,stochrsi_6,stochrsi_12,stochrsi_14,bbands_middle,bbands_upper,bbands_lower,obv,mfi_14,mom_1,mom_3,mom_7,cci_12,cci_20,rocr_3,rocr_12,willr,trix,invest_cost,from_invest,from_financial,from_sale,free_cash_flow,revenue,year_revenue_growth,quarter_revenue_growth,cost_of_good_sold,gross_profit,operation_expense,operation_profit,year_operation_profit_growth,quarter_operation_profit_growth,interest_expense,pre_tax_profit,post_tax_profit,share_holder_income,year_share_holder_income_growth,quarter_share_holder_income_growth,ebitda,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2018-05-18,7037.1,7006.2,7222.3,6851.9,49700.0,0.0,ITD_RRC,0.0,0.0771621001071483,0.1399990280095255,0.0286025260788423,0.0183634308292748,0.0239880107984534,70768.0,48750.0,57588.57142857143,0.0264337301247466,-0.0220233507464817,-0.1914910728647256,80.00370301795965,284.40000000000015,7037.1,6812.242857142856,6684.364285714286,6580.0,6543.07,6791.68,7037.100000000001,6921.0,6766.575238095238,6686.455411255412,6523.366692810457,6600.056891089109,6897.981909948042,6758.059955348027,6618.313734921635,139.74622042639203,74.14797335605456,65.59824707033746,94.5770039660933,86.80351780221693,84.52228968984018,1.0,1.0,1.0,6580.0,7068.7429819445015,6091.2570180554985,-2457270.0,64.57947378367834,0.0,61.70000000000073,524.7000000000007,113.36931213111208,182.2886574363227,1.0088453708747886,1.0654201362604088,-19.99629698204035,0.1675414450630574,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-19,7067.966666666667,7016.5,7263.433333333333,6893.066666666667,86220.0,0.44,ITD_RRC,0.0043862765438413,0.0801838012419828,0.1062885108025899,0.0282916206048144,0.018279975268438,0.0239636167098274,83220.0,51895.333333333336,58589.04761904762,0.0278581438989049,-0.017591866790185,-0.1879447291221457,82.07604841667691,294.6857142857144,7047.38888888889,6890.138095238095,6717.433333333333,6613.218412698413,6538.749333333333,6788.593666666667,7052.533333333334,6984.930952380952,6817.722222222223,6730.816017316018,6543.950875816994,6605.527914191418,6946.54898329622,6805.73791093551,6651.621359495341,154.11655144016913,90.14168897287747,63.97486246729166,95.4725719412362,87.79710376066909,85.51502594799506,1.0,1.0,1.0,6613.218412698413,7135.7787850175455,6090.6580403792805,-2371050.0,66.78148743876726,30.866666666666788,30.866666666666788,545.2666666666673,97.96464440427094,154.49570416505196,1.0043862765438414,1.0700933636134242,-17.9239515833231,0.2026909393245457,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-20,7098.833333333333,7026.8,7304.566666666667,6934.233333333333,122740.0,0.88,ITD_RRC,0.0043671211428084,0.0176955204480506,0.1143500597033979,0.0036948756383593,0.0181890545384899,0.023937203905667,76596.0,56688.380952380954,60165.39682539683,0.0292783818143868,-0.013173374319273,-0.184398385379566,81.820324005891,308.64285714285734,7067.966666666667,6970.971428571429,6752.707142857143,6648.788571428571,6537.1033333333335,6785.5070000000005,7078.2555555555555,7037.104761904761,6868.575555555556,6774.962828282827,6565.914954248366,6611.671273927393,6990.058797592538,6850.829514381328,6684.7481723722285,166.0813420090999,105.32961958012196,60.75172242897793,96.3227509031945,88.7942078533549,86.51315231813749,1.0,1.0,1.0,6648.788571428571,7197.65838929301,6099.918753564132,-2248310.0,70.39603347327585,30.86666666666588,61.733333333332666,565.833333333333,89.75133946970696,135.97222472921092,1.0087725530876828,1.079818276772993,-18.179675994109,0.2365357582162941,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-21,7129.7,7037.1,7345.7,6975.4,159260.0,1.32,ITD_RRC,0.0043481323222125,0.0131588296315243,0.1224586184204312,0.0023920391913525,0.0180905858571554,0.0239087413512427,94054.0,63129.142857142855,62317.619047619046,0.0306944622074434,-0.0087678162879596,-0.1808520416369861,81.58253751705321,326.27142857142877,7098.833333333333,7054.742857142856,6790.185714285714,6686.710476190476,6538.132,6782.009,7109.122222222221,7076.786904761904,6918.84126984127,6818.6820490620485,6589.154039215685,6618.48697689769,7029.95628399467,6893.73266601497,6717.707567011323,176.02509900364748,119.46871546482708,56.55638353882041,97.08824474255856,89.78102271470279,87.50649693485293,1.0,1.0,1.0,6686.710476190476,7253.783469314079,6119.637483066872,-2089050.0,74.5393499598476,30.866666666666788,92.59999999999944,586.3999999999996,85.61289161306215,123.47583320366442,1.0131588296315244,1.0845134695243457,-18.417462482946792,0.268415718484416,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-22,6944.5,7160.5,7160.5,6790.2,100690.0,-2.6,ITD_RRC,-0.0259758475111154,-0.0131588296315243,0.0964988457906885,0.0132175306636437,0.0193054522498814,0.0240802476878954,103722.0,66689.52380952382,63654.76190476191,0.0301654912366454,-0.051714265763564,-0.2021301040924653,61.768629693158,321.85714285714306,7057.677777777778,7050.328571428571,6816.642857142857,6716.695238095237,6537.513999999999,6775.939,7031.955555555556,7049.22619047619,6939.416507936508,6842.11746031746,6605.090039215687,6621.7046204620465,7005.540202853336,6901.54302508959,6734.5070064919655,167.0360185976242,128.9821760913865,38.053842506237714,35.322412686150116,55.268695256042925,57.954996749712095,0.0,0.0353503954723428,0.3256773336304859,6716.695238095237,7267.53659548943,6165.853880701045,-2189740.0,80.98423219322476,-185.19999999999985,-123.46666666666717,-30.899999999999636,27.55504186164883,64.31159663835396,0.9825315154287654,1.0817315181158291,-38.231370306842,0.291405992086946,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-23,6944.5,6975.4,6975.4,6790.2,34340.0,0.0,ITD_RRC,0.0,-0.0131588296315243,0.0997146395305013,0.0132175306636437,0.0192579524596194,0.0240802476878954,100650.0,66999.04761904762,64017.46031746032,0.0044298534851047,-0.0265504487197866,-0.2021301040924653,56.66918673722865,302.0142857142859,7006.233333333334,7037.099999999999,6843.1,6747.561904761904,6541.217999999999,6769.149,6975.366666666666,7022.769047619047,6956.464126984127,6862.826984126984,6621.050274509805,6625.042462046205,6988.10014489524,6908.1517904604225,6750.062043048116,158.08974741230668,134.80369035557052,23.286057056736155,35.322412686150116,55.268695256042925,57.954996749712095,0.0,0.0,0.3256773336304859,6747.561904761904,7271.448549959009,6223.675259564799,-2189740.0,77.5762978846262,0.0,-154.33333333333303,-92.60000000000036,-0.928466771060773,41.5908190530586,0.9782593383889372,1.0663503470302809,-43.33081326277136,0.3068429707932418,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-24,6975.4,7068.0,7068.0,6882.8,67400.0,0.44,ITD_RRC,0.0044495644034847,-0.0130966473148809,0.107856995378238,0.0132258911133442,0.0192581424069719,0.0239941177333777,96886.0,64506.666666666664,64896.8253968254,0.0131013016411998,-0.0262026032823995,-0.1985799306050231,60.00648018144504,293.2000000000002,6954.799999999999,7028.285714285715,6882.785714285715,6778.428571428572,6541.218000000001,6764.828,6959.95,7007.344047619047,6974.104126984127,6883.539538239538,6638.077019607843,6629.126640264026,6984.471532068029,6918.497668851127,6766.75374356307,151.74392528805674,138.19173734206777,13.552187945988976,46.46090142098406,58.94626724197365,60.88894265262338,0.1803341485736252,0.1065582143173582,0.1932335460972443,6778.428571428572,7273.904984270337,6282.952158586806,-2122340.0,79.90280624732706,30.899999999999636,-154.30000000000018,-61.70000000000073,14.946770460761496,55.278102767527656,0.9783581356859334,1.0694037745105551,-39.99351981855495,0.3168539099430933,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-25,7222.3,7222.3,7222.3,6882.8,214760.0,3.54,ITD_RRC,0.0353958195945753,0.0173925292888503,0.1414685800986219,0.021794132727621,0.0184680659516672,0.0243120818838247,115290.0,72283.80952380953,65773.33333333333,0.0,-0.0470071860764576,-0.1702130104092464,86.21280399240256,304.2214285714288,7047.399999999999,7054.742857142858,6933.492857142858,6807.823809523809,6546.156,6762.59025,7093.7,7055.847619047619,7019.372698412698,6923.891486291486,6664.78611764706,6638.1854917491755,7052.422522905735,6965.236489027877,6800.4979107065465,164.73857832133035,143.5011055379203,21.237472783410055,81.70525267518593,76.88883819324404,76.20042913010269,0.7509465742593103,0.6264469692198685,0.645546462933245,6807.823809523809,7332.472849101852,6283.1747699457665,-1907580.0,84.3697928372507,246.90000000000057,277.8000000000002,185.19999999999985,72.0397581736395,83.77854581965123,1.0400028799769605,1.1055104852288382,-13.78719600759745,0.3295111455688282,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-26,7325.166666666667,7222.3,7386.900000000001,6975.366666666667,231346.66666666663,3.783333333333333,ITD_RRC,0.0142429235377465,0.0274158332982688,0.1090335604340146,0.0223170680827888,0.0185588530992689,0.0243017873952743,129707.33333333331,81225.39682539683,67191.26984126984,0.0085476002566126,-0.0341904010264504,-0.1583944177638885,93.1813998011855,320.3880952380955,7174.288888888888,7091.4857142857145,6990.811904761905,6842.1174603174595,6558.091333333333,6760.995416666667,7232.583333333333,7123.453571428572,7071.595873015873,6970.922655122655,6695.3355555555545,6649.325618811881,7130.349421123144,7020.610362510767,6839.362262999889,181.2480995108781,151.05050433251185,30.19759517836624,86.7809889119358,80.98155170874446,79.9700607671667,0.8331236625905155,0.7450339732520603,0.7544872589342383,6842.1174603174595,7403.916724040349,6280.31819659457,-1676233.3333333333,86.86948519576681,102.8666666666668,380.66666666666697,257.1999999999998,149.02893117925308,106.76171457056704,1.054815561475508,1.119491184366706,-6.8186001988144955,0.3457027213069619,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-27,7428.033333333333,7222.3,7551.5,7067.933333333333,247933.33333333337,4.026666666666666,ITD_RRC,0.0140429114240858,0.0696282429740562,0.1246076204895281,0.0136414286360258,0.0186187862592596,0.0242830376048679,159156.0,91331.42857142857,69150.63492063493,0.0170952005132253,-0.0213736159764433,-0.1465758251185306,88.11792256119074,341.7000000000002,7325.166666666667,7138.5142857142855,7054.742857142856,6881.309523809525,6573.935333333333,6760.0435,7359.455555555556,7207.590476190476,7129.892063492063,7024.187734487735,6729.450928104576,6662.534290429043,7215.401967468912,7083.290819560393,6882.967527469033,200.3232920913606,160.90506188428162,39.41823020707898,90.47909212842347,84.27299426383524,83.06506488426757,1.0,0.8404040278806099,0.8497053610557945,6881.309523809525,7486.769416652374,6275.849630966675,-1428300.0,88.80058914698444,102.86666666666588,452.6333333333332,329.1999999999998,200.31507971516817,126.95794264328696,1.064889946574151,1.064889946574151,-11.882077438809269,0.3658022489532619,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-28,7530.9,7222.3,7716.1,7160.5,264520.0,4.27,ITD_RRC,0.0138484390215445,0.0844409244726041,0.1401816805450415,0.0114058460788981,0.0186494561493967,0.0242559285501093,205192.0,102601.90476190476,71651.42857142857,0.0256428007698379,-0.0085568309264362,-0.1347572324731726,83.78283712784582,368.157142857143,7428.033333333333,7195.828571428572,7125.285714285715,6925.4,6593.688,6759.7345000000005,7462.322222222222,7305.686904761905,7193.379682539682,7083.241414141414,6766.978954248367,6677.798775577557,7305.544262477793,7152.153770397255,6930.962525434289,221.19124496296627,172.96229850001856,48.228946462947704,93.15859132537236,86.94347511253113,85.62754479767133,1.0,0.9177816214924776,0.9364177072091122,6925.4,7579.26632748768,6271.533672512319,-1163780.0,90.32918268495652,102.8666666666668,308.59999999999945,401.1999999999998,195.1879488417739,148.29585860555062,1.0427287706132395,1.0701709511020163,-16.21716287215418,0.3898132068287596,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-29,7777.8,7716.1,7777.8,7530.9,161910.0,3.28,ITD_RRC,0.0327849261044497,0.1150328296585143,0.177562452687358,0.0110190540251926,0.0193138639422296,0.0245287502855568,224094.0,101121.90476190476,73862.22222222222,0.0,-0.0240017625484377,-0.106390312277396,100.0,354.9285714285717,7578.91111111111,7314.871428571429,7182.599999999999,6982.719047619048,6620.23,6761.50875,7637.205555555556,7451.179761904762,7280.381587301587,7160.732323232322,6813.414718954247,6697.958488448845,7440.474473198424,7248.407036489985,6993.691227253971,254.71580923601417,189.31300064721768,65.40280858879646,96.4838172827086,91.18790710514868,89.87181405906799,1.0,1.0,1.0,6982.719047619048,7713.729991927283,6251.708103310813,-1001870.0,90.45787690513524,246.90000000000057,452.6333333333332,833.3000000000002,198.697584092372,190.66736874243009,1.0617915405792815,1.1052564266530247,-0.0,0.4217125243585862,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-30,8302.5,7901.3,8302.5,7747.0,289470.0,6.75,ITD_RRC,0.0674612358250403,0.1495645431510737,0.2629105124655846,0.0232555128306633,0.0231157465033425,0.0244218427028686,239036.0,113920.95238095238,76982.53968253969,0.0,-0.0195284320301722,-0.0461062983984006,100.0,361.5428571428574,7870.399999999999,7508.871428571429,7272.985714285715,7065.023809523809,6660.354,6768.144249999999,7999.0,7698.086904761904,7429.701587301587,7280.7124098124095,6879.386091503267,6728.4731666666685,7686.767480856017,7410.575184722296,7090.640025235159,319.93515948713684,215.43743241520153,104.49772707193532,98.56252599785346,95.14874326708448,94.1255870999809,1.0,1.0,1.0,7065.023809523809,7971.057107941298,6158.99051110632,-712400.0,91.6046800104558,524.6999999999998,874.4666666666672,1358.0,216.27740253168105,257.4683497785862,1.1177251941967592,1.179818391098606,-0.0,0.4717627273728153,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-05-31,8209.9,8580.3,8580.3,7963.0,214280.0,-1.12,ITD_RRC,-0.0111532670882265,0.1207799595003524,0.2488249342115269,0.029164125998333,0.0223288884854462,0.0231573704164754,235622.6666666667,123630.0,78167.14285714286,0.0431686537766744,-0.0719438714264069,-0.0567453296261403,79.30841852410482,388.0000000000001,8096.733333333334,7685.228571428571,7356.757142857144,7150.2666666666655,6699.86,6773.467999999999,8168.75,7873.344047619047,7554.623492063491,7384.792063492063,6940.15260130719,6757.022785478547,7836.233914897154,7533.548233226557,7173.548171514036,360.00006171252153,244.3499582746655,115.650103437856,86.00071582823814,86.99335775568989,86.70977783236887,0.0,0.7955021140110808,0.7949768252107912,7150.2666666666655,8134.778340317903,6165.754993015428,-926680.0,92.30550684468126,-92.60000000000036,679.0,1234.5,170.36927464857345,229.3171864375267,1.0901618664435857,1.1615646178297387,-20.691581475895187,0.5276635095343041,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-06-01,7654.4,8209.9,8209.9,7654.4,247960.0,-6.77,ITD_RRC,-0.0676622126944298,0.0304746433555764,0.1923112869559797,0.0506737015063394,0.028277910295022,0.0240635763446323,235628.0,134876.66666666666,78310.0,0.0676622126944299,-0.0676622126944299,-0.1205680277579906,48.27663259035809,401.22142857142865,8055.600000000001,7746.957142857143,7400.849999999999,7204.647619047618,6720.232,6772.851,7947.583333333333,7865.6369047619055,7594.309206349207,7430.622366522366,6977.58554248366,6774.46698349835,7784.281367783681,7552.140812730164,7209.166825475959,342.973987254205,264.07476407057345,78.89922318363153,41.538439653642875,54.11157491537869,56.11028122284238,0.0,0.0,0.0,7204.647619047618,8167.091348674663,6242.2038894205725,-1174640.0,84.27988224689226,-555.5,-123.40000000000056,432.09999999999945,73.83076212312646,121.0154073666564,0.9841343310447684,1.078261686192567,-51.72336740964192,0.5674626760757251,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-06-02,7798.433333333333,7983.566666666667,8189.333333333333,7613.233333333333,193466.66666666663,-2.63,ITD_RRC,0.0188170638238573,0.0355247491446353,0.1974745613496304,0.0508884706784611,0.0283292542017631,0.0240860072801289,221417.33333333337,143335.07936507935,78536.03174603175,0.0489630783233892,-0.0463869531996977,-0.1040197002075721,56.322738022084465,415.9166666666668,7887.577777777778,7814.566666666667,7453.026190476191,7265.396825396826,6746.5706666666665,6773.983333333334,7819.0,7878.505952380953,7647.320317460317,7484.602886002885,7019.867947712418,6794.775544554455,7788.324786512153,7590.031969746036,7252.816196428357,337.2157733176791,278.7029659199946,58.512807397684526,50.776290553338534,58.874856979396064,60.30155961793305,0.1619991040967119,0.116072386456932,0.1102523917244396,7265.396825396826,8207.89550394698,6322.898146846671,-981173.3333333334,85.02477563941056,144.03333333333376,-504.0666666666666,473.2666666666664,65.27538559619049,107.9353190743766,0.9392873632440027,1.0937954378632109,-43.67726197791554,0.5976634307686579,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-06-03,7942.466666666666,7757.233333333333,8168.766666666666,7572.066666666667,138973.3333333333,1.5099999999999998,ITD_RRC,0.018469521656059,0.0211713680818053,0.217665486173926,0.0495335658576035,0.0283500774807219,0.0240908345322413,216830.0,149005.2380952381,78845.23809523809,0.0291727720793925,-0.0238701942702938,-0.0874713726571535,64.36884345381077,432.08571428571435,7798.433333333333,7888.057142857143,7513.285714285713,7332.514285714286,6777.847333333334,6779.3330000000005,7846.444444444444,7910.480952380952,7712.579047619047,7546.15468975469,7066.765830065359,6817.913828382839,7832.365323699157,7644.252692349211,7303.9014164460095,340.351275903201,291.0326279166359,49.31864798656511,59.69307467366335,63.36859168573054,64.2416737313102,0.3183678368897468,0.2255764016419292,0.2138978582665525,7332.514285714286,8256.520501319028,6408.508070109545,-842200.0,85.19714818913457,144.03333333333285,-267.4333333333334,514.4333333333334,58.075447969317906,98.5162335945971,0.9674255066038157,1.1437060503515972,-35.63115654618922,0.6229093283658393,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-06-04,8086.5,7530.9,8148.2,7530.9,84480.0,5.65,ITD_RRC,0.0181345845539169,-0.0260162601626016,0.2377927445277821,0.0374739240199793,0.0283422987096668,0.0240783373823793,175832.0,151887.14285714287,79237.61904761905,0.0081929118697632,0.0,-0.0709230451067348,72.41494888553716,449.72857142857146,7942.466666666667,7967.428571428572,7581.628571428571,7406.0,6814.062000000001,6785.505999999999,7990.477777777778,7960.091666666666,7789.007619047619,7614.698845598846,7118.08554248366,6843.798323432343,7904.975231213683,7712.290739680101,7361.871681894453,350.41905778564796,302.9099138904383,47.50914389520966,67.84725041865376,67.5580478869123,67.91595484558711,0.4613631265603242,0.3276657116371111,0.3105505361682324,7406.0,8311.66765942775,6500.33234057225,-757720.0,84.83138236839109,144.03333333333376,432.1000000000003,555.6000000000004,53.47709900772368,90.27572238568617,1.056451191471572,1.1644466844265249,-27.585051114462846,0.6463965235143476,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
2018-06-05,8271.7,8302.5,8456.9,8117.3,159190.0,2.29,ITD_RRC,0.0229023681444382,0.0075274972898575,0.2641480598474777,0.0390641427629388,0.0255420944167773,0.0238207653881374,164814.0,152045.7142857143,80696.50793650794,0.0223065341764527,-0.0223065341764528,-0.0496449826512556,82.7607396234848,449.7357142857143,8100.222222222222,8037.985714285714,7676.428571428572,7467.728571428571,6856.038,6792.914000000001,8155.094444444444,8036.159523809524,7881.017142857143,7693.398845598846,7175.247816993463,6873.227907590758,8009.753736581202,7798.353702806239,7429.266372124493,369.0873306817457,316.1453972486998,52.941933433045904,76.43057289771514,72.3614404530387,72.16008742860907,0.7847581420945974,0.4447155169491955,0.4221932675653849,7467.728571428571,8425.347590613532,6510.109552243609,-598530.0,88.88322704856824,185.20000000000073,473.26666666666733,493.90000000000055,111.05431384307272,131.28539752845072,1.060687403025394,1.185838804943086,-17.2392603765152,0.6713779433985545,-2,-4,-9,-9,57.0,111,-0.313,-0.018,-74,37,-25,12,0.202,-0.166,0,14,12,4,0.685,-0.426,14.0,4.5,0.6,1.8,0.118,0.063,199,95,85,89.4,1781,14544,0.549,2.0,3.0,2.5,0.046,3323,0.329,0.104,0.033,0.0,0.0,0.1,,1.8,270,0.326,0.503,208,1.8,-0.13,0.8,3.8,0.104,1.2,0.5,0.039,0.023
