Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,(Lãi)/lỗ các hoạt động khác,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Lưu chuyển tiền thuần từ HĐKD trước thuế,Chi từ các quỹ của TCTD,Mua sắm TSCĐ,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Tiền thu được từ thanh lý tài sản cố định,Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Cổ tức đã trả,Doanh thu (đồng),Tăng trưởng doanh thu (%),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập lãi và các khoản tương tự,Chi phí lãi và các khoản tương tự,Thu nhập lãi thuần,Thu nhập từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Kinh doanh ngoại hối và vàng,Chứng khoán kinh doanh,Chứng khoán đầu tư,Hoạt động khác,Chi phí hoạt động khác,Lãi/lỗ thuần từ hoạt động khác,Cố tức đã nhận,Tổng thu nhập hoạt động,Chi phí quản lý DN,LN từ HĐKD trước CF dự phòng,Chi phí dự phòng rủi ro tín dụng,LN trước thuế,Thuế TNDN,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Cổ đông thiểu số,Lợi nhuận thuần,Cổ đông của Công ty mẹ,Lãi cơ bản trên cổ phiếu,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),Tỷ suất cổ tức (%),Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND)
2016-11-29,11069.3,11069.3,11207.2,11069.3,583830.0,-0.31,CTG_RRV,-0.0031070444352383,-0.0417932670250431,-0.0558829800844385,0.00799934897744,0.0087205934648984,0.0101371086934645,580884.0,498403.8095238095,560421.4285714285,-0.706602802187985,11358.955,11624.482,11833.459,11314.127619047618,11506.763529411764,11665.203762376235,11419.392965596662,11295.892007071789,-123.5009585248754,-107.63131025480176,29.53930827470053,11641.469211844951,11076.440788155049,0.0541230453399896,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-11-30,11103.8,11069.3,11172.7,11034.8,489190.0,0.31,CTG_RRV,0.0031167282483988,-0.0388067970325742,-0.0445056363479907,0.0088961361553213,0.0087545372131347,0.010065300983282,572206.0,504550.9523809524,560481.5873015873,-0.7027175261620681,11338.265,11612.068,11822.424,11289.827142857144,11486.34462745098,11650.75506930693,11396.015708885798,11266.339390599203,-129.67631828659432,-112.04031186116028,33.35142580630644,11632.23676573996,11044.293234260043,0.1687033844075139,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-01,11172.7,11103.8,11207.2,11103.8,569860.0,0.62,CTG_RRV,0.0062050829445776,-0.0122008363761747,-0.032842513482397,0.0070204084027083,0.0089228453944896,0.0100864875218089,602898.0,507006.6666666667,563091.2698412698,-0.6949582357798743,11324.47,11601.032,11803.802,11274.05904761905,11469.11450980392,11637.889247524752,11379.473804523886,11251.933330507018,-127.54047401686876,-115.14034429230198,40.73952233208288,11622.507108956968,11026.432891043034,0.3907664761061715,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-02,11138.3,11207.2,11276.2,11138.3,760520.0,-0.31,CTG_RRV,-0.0030789334717661,-0.0061478335355843,-0.0329322080989096,0.0060219400236655,0.008870552047679,0.0100899681010633,567004.0,521920.4761904762,567065.3968253968,-0.698832250136151,11308.955,11590.688,11786.905,11256.328571428572,11450.968156862744,11624.710990099007,11361.609078262858,11234.451279659785,-127.1577986030734,-117.54383515445626,38.29406391151132,11612.048096519096,11005.861903480903,0.3172636387247168,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-05,11069.3,11241.7,11241.7,11069.3,887420.0,-0.62,CTG_RRV,-0.0061948412235259,-0.0031070444352383,-0.0331306884684591,0.0050954675360034,0.0089290147372279,0.0100750246458983,658164.0,554639.0476190476,577400.0,-0.706602802187985,11286.54,11578.964,11768.629,11233.504285714287,11430.521568627451,11610.50099009901,11339.956553947091,11209.043390481356,-130.91316346573512,-120.21770081671204,33.62296641481397,11590.968336739805,10982.111663260192,0.1768650464589692,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-06,10827.9,11069.3,11172.7,10827.9,893340.0,-2.18,CTG_RRV,-0.0218080637438681,-0.0218080637438681,-0.0542162360463288,0.0109197621944962,0.009771870743425,0.0104075938302241,720066.0,583028.5714285715,584987.619047619,-0.7337884726997633,11257.23,11558.964,11747.938999999998,11189.824285714289,11401.068078431374,11591.872693069306,11302.0264388399,11150.405945791916,-151.62049304798165,-126.49825926296596,22.5293658676959,11617.671682851029,10896.78831714897,0.0,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-07,10793.4,10827.9,10896.9,10758.9,784630.0,-0.32,CTG_RRV,-0.0031862133931787,-0.0279543939912462,-0.0628776828505939,0.0101808214175201,0.0096724288712038,0.0102750304981705,779154.0,601771.4285714285,589729.8412698413,-0.7376737487256803,11229.64,11534.824,11730.352000000004,11145.65,11371.045960784317,11572.970930693067,11264.35040633324,11095.481954131625,-168.8684522016174,-134.97229785069626,21.366830084160952,11642.406499048171,10816.873500951831,0.0,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-08,10724.5,10793.4,11034.8,10724.5,725370.0,-0.64,CTG_RRV,-0.0063835306761539,-0.0401156390129512,-0.0604165023961591,0.0078076680410379,0.0096788640180461,0.0102542790239559,810256.0,606636.6666666666,593115.3968253968,-0.7454330391078738,11193.435,11512.756,11714.835,11097.541428571429,11339.268549019607,11553.05306930693,11224.361487345594,11038.407807342142,-185.95368000345115,-145.16857428124726,19.096172140090506,11650.034275075686,10736.835724924316,0.0,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-09,10621.0,10724.5,10827.9,10621.0,750880.0,-0.97,CTG_RRV,-0.0096507995710756,-0.0464433531149277,-0.0638331629235271,0.0072800452333743,0.0094025959435492,0.0102911679430837,808328.0,601254.7619047619,601615.0793650794,-0.7570888671856247,11157.225,11491.376,11698.283,11043.02380952381,11304.297725490198,11531.392970297027,11179.668043838512,10974.191221597195,-205.47682224131492,-157.2302238732608,16.125851629358962,11674.041102384448,10640.408897615553,0.0,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-12,10345.1,10690.0,10690.0,10207.2,1150000.0,-2.6,CTG_RRV,-0.0259768383391394,-0.0654241912316044,-0.0963873312020683,0.0099559175252336,0.0105552873140474,0.0104772835335321,860844.0,636573.3333333334,611256.9841269841,-0.78815981372332,11105.5,11464.478,11678.972,10965.67857142857,11259.345725490197,11504.597267326732,11117.848188739365,10877.40795673609,-240.4402320032732,-173.8722254992633,10.907433904410569,11725.399237991787,10485.600762008213,0.0,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-13,10069.3,10414.1,10414.1,10034.8,871980.0,-2.67,CTG_RRV,-0.0266599646209317,-0.0700597530453736,-0.1124616577936045,0.011145554535735,0.0114687468439424,0.0108456168752054,856572.0,659418.5714285715,618860.3174603175,-0.8192194985913752,11039.985,11427.236,11658.972,10866.992857142855,11204.632862745098,11472.722574257426,11040.177952536447,10753.083655699767,-287.09429683667986,-196.5166397667466,7.942754241127176,11799.214787766012,10280.75521223399,0.0,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-14,10103.7,10069.3,10241.7,10069.3,585920.0,0.34,CTG_RRV,0.0034163248686602,-0.063900161209628,-0.112121691447854,0.0130333275997275,0.0115780272285087,0.0108658655721342,816830.0,673480.0,624963.0158730159,-0.8153454842350983,10979.635,11386.544,11638.625999999998,10777.822857142855,11152.72949019608,11441.925108910891,10970.809215311525,10653.178477899804,-317.6307374117223,-220.73945929574177,11.408212991776466,11834.163792961152,10125.106207038849,0.1056646417427012,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-15,10241.7,10207.2,10621.0,10138.2,796180.0,1.37,CTG_RRV,0.0136583627779922,-0.0450184157769592,-0.0999947274069387,0.0178049739606743,0.0123136149648544,0.0109615244287081,830992.0,701103.3333333334,627141.4285714285,-0.7998043801314305,10931.36,11348.612,11616.900999999998,10707.543333333331,11107.833647058824,11414.263207920792,10916.80112528845,10589.874096684449,-326.9270286040009,-241.9769731573936,24.554539667232987,11839.185064066316,10023.53493593368,0.5065067807912088,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-16,10345.1,10310.7,10345.1,10241.7,601280.0,1.01,CTG_RRV,0.0100959801595437,-0.0259768383391394,-0.0853704898901041,0.0197230575755726,0.0126724437972687,0.0110694317190454,801072.0,694714.7619047619,631469.8412698413,-0.78815981372332,10888.255,11316.886,11597.59,10651.70904761905,11068.48023529412,11389.07902970297,10874.4528937856,10552.21654334838,-322.2363504372206,-258.028848613359,33.133049168233725,11822.419125047609,9954.090874952395,0.7680724776674939,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-19,10552.0,10483.1,10758.9,10448.6,1140000.0,2.0,CTG_RRV,0.0199998066717577,0.0199998066717577,-0.0584624170176315,0.0182123635365058,0.0136781879822499,0.0114091392849427,799072.0,731509.5238095238,646833.9682539683,-0.7648594192374586,10845.15,11292.056,11580.348,10619.68476190476,11038.484705882353,11368.374277227722,10850.567494245926,10552.18322898709,-298.3842652588355,-266.0999319424543,47.037023740160365,11756.42915302419,9933.87084697581,1.0,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-20,10517.6,10552.0,10758.9,10517.6,716470.0,-0.33,CTG_RRV,-0.0032600454890068,0.0445214662389641,-0.0615318723677635,0.0090159022491481,0.0127840530682865,0.0114091262635127,767970.0,729277.619047619,651485.0793650794,-0.7687334335937352,10793.425,11265.85,11563.451,10588.489523809523,11008.11388235294,11347.329762376236,10825.903235412894,10546.862732219846,-279.0405031930477,-268.688046192573,45.2326546426408,11651.641294353807,9935.208705646191,0.9538456883670844,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-21,10483.1,10517.6,10621.0,10414.1,906970.0,-0.33,CTG_RRV,-0.0032802160188636,0.0375506002751466,-0.0815657826723088,0.010402944009517,0.0122573850235577,0.0113982774651202,832180.0,739734.7619047619,661940.9523809524,-0.7726187096196522,10739.975,11238.954,11549.658,10558.93476190476,10977.417803921568,11325.936673267328,10800.510403160088,10537.0530811091,-263.4573220509865,-267.6419013642557,43.310080501315056,11529.66088525316,9950.28911474684,0.904667786696015,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-22,10414.1,10517.6,10552.0,10345.1,667480.0,-0.66,CTG_RRV,-0.0065820224933463,0.0168331429352548,-0.0985102275776698,0.011280645553876,0.0122195492083743,0.0114133689142073,806440.0,746158.5714285715,668016.6666666666,-0.7803892616714861,10695.145,11210.678,11535.864,10527.899047619048,10945.070588235294,11303.450376237624,10771.887410333416,10518.137222476931,-253.7501878564835,-264.8635586627013,39.44141314131915,11449.415780569352,9940.874219430649,0.8057103842539108,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
2016-12-23,10483.1,10379.6,10483.1,10310.7,621250.0,0.66,CTG_RRV,0.0066256325558617,0.0133396487225836,-0.092537287592732,0.0108643334733779,0.0118843057004524,0.0112682592474843,810434.0,755913.3333333334,662380.0,-0.7726187096196522,10658.94,11185.16,11521.381,10507.704285714288,10916.538117647058,11282.603564356436,10750.495750308715,10512.746880557404,-237.7488697513145,-259.4406208804239,45.09981884245826,11378.43363305011,9939.446366949887,0.9504478553372124,-200402000000.0,5773135000000.0,13189256000000.0,0.0,-308115000000.0,23845000000.0,-306929000000.0,0.0,0.0,12882327000000.0,103538219000000.0,-441000000.0,116420105000000.0,13189256000000.0,893000000.0,-47514000000.0,0.0,0.0,13940446000000,0.270110402226722,1774946000000,0.2472286088515872,13940446000000,-8000955000000,5939491000000,836739000000,-442904000000,393835000000,130955000000,40873000000,-1393000000,911034000000,-228456000000,682578000000,40934000000,7227273000000,-3046766000000,4180507000000,-1968255000000,2212252000000,-432939000000,-432939000000,0,-4367000000,1779313000000,1774946000000,0,13.750467382,0.1383959665961949,1.1415414376163768,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064523,68696814058200.0,3723404556.0,10.6821157961,1.1252715232,2.6422357651,1.60362977,476.6997443615955,16396.0427507663
