Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ thanh lý tài sản cố định,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Thu lãi và cổ tức,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2016-02-24,109167.0,108333.0,109167.0,107500.0,587580.0,0.77,VNM_RRV,0.0076984852261083,0.0076984852261083,0.1196615384615384,0.0064497725289085,0.015273143791871,0.0155811890876028,800110.0,626408.0952380953,677440.9523809524,0.6984767851425822,102083.35,102783.34,100533.34,104686.5,102620.26039215688,102690.27366336632,103691.38404021486,105818.01948122418,2126.635441009319,1129.2761433656829,80.50184603301194,112221.1520097786,91945.5479902214,0.9575425229607052,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-02-25,107500.0,109167.0,110000.0,107500.0,936590.0,-1.53,VNM_RRV,-0.0152701823811225,0.0,0.0840299696471609,0.0093872699320124,0.0151680657689604,0.015672333028846,787508.0,653102.8571428572,678805.5555555555,0.6295670816924633,102625.0,102883.34,100775.01,105202.37142857142,102805.2274509804,102828.22732673268,103973.50374093968,106076.785714882,2103.281973942314,1324.0773094810093,63.67637674329607,112701.72613918866,92548.27386081134,0.3455584713384898,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-02-26,108333.0,108333.0,108333.0,106667.0,645620.0,0.77,VNM_RRV,0.0077488372093024,0.0077488372093024,0.1111076923076923,0.0099996234654773,0.0148667486135061,0.0152093374351756,827098.0,664800.9523809524,656831.2698412698,0.6640012646402432,103291.65,103000.0,101016.67,105745.99047619048,103018.93960784312,102977.8904950495,104296.42938975897,106423.89560490016,2127.4662151411903,1484.7550906130457,67.5829192795209,113001.86318590828,93581.4368140917,0.4831794210237328,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-02-29,106667.0,108333.0,108333.0,106667.0,571430.0,-1.54,VNM_RRV,-0.0153785088569503,-0.0153785088569503,0.1034479191451063,0.0116487320639846,0.0147286406683454,0.0147926774060428,758244.0,651067.1428571428,617012.6984126985,0.5951328987446836,103708.35,103083.34,101250.01,106067.45238095238,103162.74352941176,103089.7782178218,104472.0272127398,106461.29628106936,1989.269068329566,1585.6578861563496,54.14481092016473,113236.16126409464,94180.5387359054,0.0,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-01,108333.0,106667.0,109167.0,106667.0,808210.0,1.56,VNM_RRV,0.0156187011915587,0.0,0.1403473684210525,0.0144299787866749,0.0133285384545246,0.0147819842840972,709886.0,670979.5238095238,611746.1904761905,0.6640012646402432,104333.35,103183.34,101475.01,106507.89523809524,103368.6125490196,103230.03544554456,104758.02519698128,106749.25069936638,1991.225502385103,1666.7714094021003,62.70205632447856,113309.98505763116,95356.71494236884,0.3044339861828361,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-02,110000.0,109167.0,110000.0,107500.0,980900.0,1.54,VNM_RRV,0.0153877396545836,0.0076305110518746,0.1186478598232536,0.0157900640541389,0.0115755784087376,0.0147378494439467,788550.0,701118.5714285715,622653.3333333334,0.732910968090362,104958.35,103283.34,101716.68,107047.5761904762,103635.9325490196,103398.84712871288,105146.31962683452,107249.36597638694,2103.0463495524164,1754.0263974321635,69.31356340678617,113668.40034186904,96248.29965813096,0.5396460621072097,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-03,109167.0,110000.0,110833.0,109167.0,517120.0,-0.76,VNM_RRV,-0.0075727272727272,0.0155069767441859,0.1391378752621748,0.0140059096585766,0.0116984202323435,0.0147520415639411,704656.0,709931.9047619047,609591.746031746,0.6984767851425822,105583.35,103333.34,101958.35,107448.4,103866.66431372549,103546.37821782178,105444.14780262456,107544.38659540431,2100.238792779768,1823.2688765016849,62.88626198298984,113550.55106106072,97616.1489389393,0.3109873173365454,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-04,110000.0,109167.0,110000.0,108333.0,371840.0,0.76,VNM_RRV,0.0076305110518746,0.0153877396545836,0.1282051282051282,0.0139963160749409,0.0112542426916889,0.0147751815529673,649900.0,713369.0476190476,599462.2222222222,0.732910968090362,106250.0,103400.0,102216.68,107869.03333333334,104128.10196078432,103705.61881188118,105781.61833576349,107922.17327303444,2140.55493727095,1886.726088655538,66.47339831540839,113248.18692309124,99251.81307690876,0.4386038762947519,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-07,109167.0,109167.0,110833.0,109167.0,718580.0,-0.76,VNM_RRV,-0.0075727272727272,0.0234374267580412,0.129309898931383,0.0116541126284066,0.0115805001311485,0.0146531998736942,679330.0,737400.4761904762,589915.873015873,0.6984767851425822,106750.0,103450.0,102466.68,108146.84285714284,104354.2588235294,103843.2489108911,106032.38734792917,108113.685077183,2081.2977292538417,1925.640416775199,59.80393549176442,113007.1129377524,100492.8870622476,0.2013299572744316,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-08,109167.0,109167.0,110000.0,108333.0,474240.0,0.0,VNM_RRV,0.0,0.0076984852261083,0.129309898931383,0.0099662360423293,0.0106891384729932,0.0146267871522704,612536.0,710459.5238095238,589596.6666666666,0.6984767851425822,107250.0,103550.0,102716.68,108377.03333333334,104578.45490196078,103975.92851485148,106264.58087771216,108275.73352684717,2011.15264913498,1942.7428632471551,59.80393549176442,112467.57043681796,102032.42956318204,0.214710211044992,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-09,109167.0,109167.0,110000.0,108333.0,197810.0,0.0,VNM_RRV,0.0,-0.0075727272727272,0.1008399971764801,0.0063565364087814,0.0106891384729932,0.0146267871522704,455918.0,705506.6666666666,585426.9841269841,0.6984767851425822,107666.7,103650.0,102958.35,108559.60476190476,104798.72941176473,104103.65762376238,106479.57488677053,108412.85144579374,1933.276559023216,1940.8496024023675,59.80393549176442,111979.073096836,103354.326903164,0.214710211044992,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-10,109167.0,109167.0,109167.0,107500.0,593870.0,0.0,VNM_RRV,0.0,0.0,0.1008399971764801,0.0053751797520376,0.0103570525571505,0.0146267871522704,471268.0,718365.2380952381,590015.5555555555,0.6984767851425822,108041.7,103766.68,103166.69,108702.49047619048,105015.08235294116,104226.60118811882,106678.6434136764,108528.87430028702,1850.2308866106032,1922.7258592440144,59.80393549176442,111343.23610819012,104740.16389180986,0.214710211044992,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-11,113333.0,108333.0,113333.0,108333.0,2650000.0,3.82,VNM_RRV,0.0381617155367464,0.0302999999999999,0.1239673519581883,0.018210748820761,0.0127694669792971,0.014986803756565,926900.0,829851.9047619047,625328.7301587302,0.8706890374360405,108541.7,103950.0,103425.02,109206.4238095238,105390.23215686277,104427.91425742574,107171.55871636706,109267.97056178132,2096.4118454142736,1957.4630564780664,78.72575791499489,111869.4673311885,105213.9326688115,0.9326142674844584,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-14,112500.0,113333.0,114167.0,111667.0,528980.0,-0.74,VNM_RRV,-0.0073500216177105,0.0305312044848717,0.1065537490041015,0.0181691170262639,0.0127861440564005,0.0141482342466557,888980.0,843360.9523809524,617217.3015873015,0.8362548544882606,108916.7,104133.34,103666.69,109583.40476190476,105725.5262745098,104607.61683168318,107566.25807071025,109765.20585996882,2198.947789258585,2005.7600030341705,71.01330067150003,112254.32185111672,105579.07814888329,0.6399995173627512,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
2016-03-15,113333.0,112500.0,115000.0,111667.0,1040000.0,0.74,VNM_RRV,0.0074044444444445,0.0381617155367464,0.0967745057242119,0.0178400567665569,0.0125155851630313,0.0139924569370594,1002132.0,865826.6666666666,624760.7936507936,0.8706890374360405,109250.0,104283.34,103875.02,110004.00476190475,106086.29725490196,104799.0289108911,107993.4241395465,110314.09726612746,2320.6731265809503,2068.7426277435266,73.95713025004551,112953.04131051325,105546.95868948675,0.8060030939429506,2285812672463,282693269930,9452796831,-1832703171,0,-118645695328,8538729589,0,2466019070314,220420988772,-187776432431,-131452125151,-84322648065,-4302072489,-532921429124,0,-154964043556,1590690156909,-199490388329,-7757208485,-1309442450000,-438849070340,0,8843058117,171300066306,-1775395992731,784391909,0,922113056493,-816410975120,-1549950354,104936522928,-79769312894,1409857423245,28594490333,1358682600684,0.1731889213016329,11137559011052,1896074486906,0.0961664086324218,155171921437,-8538729589,11137559011052,-38996898159,11098562112893,-6682174666160,4416387446733,-25345170807,-8199676462,-1753941065481,-555475193234,2228598262186,57090667643,0,123742634,57214410277,2285812672463,-205263128400,-179973335784,1900576208279,4501721373,1896074486906,0.0,0.0,0.3925715840470759,1.0011656371739064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189841816136738,0.397924289814314,0.1708396518052878,0.0,0.0,0.0,0.0,2106971188018,0.0,0.0,0.0,0.0,-246.7546449453442,1.313242524766115,166819376322000,1200139398,21.469606356,8.0653140376,4.1621201582,21.789888002,1579.8785458303903,17234.2948275194,15.940576159
