Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ thanh lý tài sản cố định,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2014-08-21,49600.7,48655.9,49600.7,48655.9,1290000.0,2.94,PVD_RRV,0.0294125582408915,0.0396028605442746,0.1602204387723356,0.0145815836113916,0.0188450989225046,0.0152506068212441,718880.0,700121.4285714285,684540.7936507936,3.193042321302226,46353.05,42798.338,40856.823,47320.88095238096,44563.39631372549,42232.500455445545,45766.29799105313,47474.19130697671,1707.893315923582,1666.3796823174123,78.41451596781047,50352.21656870228,42353.88343129773,0.9507692161183072,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-08-22,51912.2,50852.8,52441.9,50587.9,1070000.0,4.66,PVD_RRV,0.0466021648888019,0.0880506044702291,0.1944905280064059,0.0215246943072897,0.0203302098439109,0.016160905258783,823940.0,713011.4285714285,695968.4126984127,3.451179909178135,46763.865,43052.418000000005,40983.863,47850.32380952381,44920.80266666667,42451.41881188119,46221.54999171586,48156.96187513414,1935.411883418281,1720.1861225375862,86.07692082781162,51269.68944644998,42258.04055355002,1.0,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-08-25,52971.6,52441.9,52971.6,52177.1,654220.0,2.04,PVD_RRV,0.0204075342597693,0.1213578668382768,0.1866238357011329,0.0153718936688259,0.0194125149592111,0.0161915759606288,818020.0,708336.1904761905,690162.380952381,3.5694887824620367,47274.89,43322.96199999999,41126.221,48441.53666666666,45309.79019607843,42688.79974257426,46721.5536960332,48897.67543280581,2176.121736772606,1811.3732453845903,88.27750223656955,52166.28773583394,42383.49226416606,1.0,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-08-26,52177.1,52971.6,52971.6,51912.2,677110.0,-1.5,PVD_RRV,-0.0149986030250172,0.0936027599389661,0.1940960135847984,0.0229581590470765,0.0189313614931076,0.0163728251114902,859870.0,711205.7142857143,694293.9682539683,3.4807627112669643,47734.38,43553.998,41260.634,48908.4138095238,45657.01129411765,42907.62902970297,47125.66823706778,49402.20228929722,2276.5340522294428,1904.4054067535608,77.65657961790805,52656.361410433,42812.398589567,0.61422396456869,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-08-27,52441.9,52177.1,52441.9,51647.4,418090.0,0.51,PVD_RRV,0.0050750233339913,0.0883788018720102,0.2266795474268499,0.0234927516214448,0.0189365788171123,0.0163719632930899,821884.0,716417.1428571428,688750.4761904762,3.510334345820086,48195.3,43795.052,41395.333000000006,49356.74904761904,46005.55647058824,43129.04023762376,47519.463182470165,49869.84809094381,2350.384908473643,1993.601307097577,78.64465653756594,53064.900459566095,43325.69954043391,0.6501131627535119,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-08-28,52441.9,52441.9,52971.6,51912.2,374230.0,0.0,PVD_RRV,0.0,0.0572814496569604,0.2199393774440357,0.0233836383743267,0.0190350032536027,0.0162470087842265,638730.0,716655.7142857143,691066.0317460317,3.510334345820086,48573.555,44040.83,41522.946,49761.18714285715,46344.64854901961,43347.78413861385,47884.08813191682,50265.54838464476,2381.460252727942,2071.17309622365,78.64465653756594,53532.25651572134,43614.85348427866,0.6501131627535119,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-08-29,52177.1,52706.8,52706.8,51912.2,389050.0,-0.5,PVD_RRV,-0.0050493975237358,0.0051028467296705,0.2071465753583119,0.0131031574668466,0.0180767695032003,0.0162928955533547,502540.0,681848.5714285715,691590.1587301587,3.4807627112669643,48962.19,44300.208,41636.102,50104.38190476191,46663.71796078431,43558.75748514852,48202.08901103409,50559.63324854557,2357.5442375114726,2128.4473244812148,74.2718415403262,53760.86006396087,44163.519936039134,0.4912825890003705,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-09-03,50852.8,51912.2,52177.1,50587.9,1030000.0,-2.54,PVD_RRV,-0.0253808663187489,-0.0399987918054202,0.1331645750142611,0.0121933609743184,0.019074605537486,0.0167162521985099,577696.0,708339.0476190476,702409.6825396825,3.332871035894234,49190.13,44533.1,41733.653,50284.44,46920.68235294118,43741.26635643565,48398.43797317971,50604.7358256924,2206.297852512682,2144.0174300875083,56.2301444200788,53887.17047341085,44493.089526589145,0.0,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-09-04,51382.5,50323.1,51647.4,50323.1,342270.0,1.04,PVD_RRV,0.0104163389233238,-0.0152289031011688,0.1571488411058363,0.0137777593673169,0.0172520002726171,0.0164908419669684,510728.0,686795.2380952381,703310.3174603175,3.3920254725361847,49420.935,44767.138,41836.501,50493.23714285715,47189.2862745098,43932.33263366337,48619.47960479603,50724.39185250896,2104.9122477129204,2136.196393612591,60.64251549820641,54069.91901771452,44771.950982285474,0.137682834990444,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-09-05,51912.2,51647.4,52441.9,51647.4,468180.0,1.03,PVD_RRV,0.01030895732983,-0.0101007019196482,0.1213591394133148,0.0147107293246693,0.0172535572118922,0.0164953334054052,520746.0,668017.619047619,708463.8095238095,3.451179909178135,49654.605,45011.77,41944.64599999999,50730.500476190486,47469.48478431372,44131.85142574257,48863.38481925559,50907.131567507575,2043.746748251986,2117.70646454047,64.7434652418037,54311.56704678283,44997.642953217175,0.2656481345661567,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-09-08,51382.5,52177.1,52177.1,51382.5,507360.0,-1.02,PVD_RRV,-0.0102037671298846,-0.0202014038392964,0.0987054808580518,0.0150773408485517,0.0175274419929495,0.0165743666558225,547372.0,662044.7619047619,700928.253968254,3.3920254725361847,49861.79,45245.808,42054.579000000005,50895.061904761904,47719.317333333325,44318.73962376238,49049.98594375517,50980.265172506406,1930.2792287512348,2080.221017382623,57.79490860060912,54434.14741334668,45289.43258665332,0.04882662057479,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-09-09,52441.9,51912.2,54031.1,51382.5,3040000.0,2.06,PVD_RRV,0.0206179146596603,0.0050750233339913,0.1101446268745183,0.0185845777363637,0.0178573143855493,0.0166885402288782,1077562.0,773928.0952380953,746498.8888888889,3.510334345820086,50169.185,45505.75800000001,42189.278,51140.78666666666,48001.51701960785,44524.42914851485,49301.23883681034,51205.13206904388,1903.8932322335384,2044.955460352806,66.17292197479196,54554.41516033033,45783.95483966966,0.3102526458389299,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-09-10,52441.9,51912.2,52441.9,50323.1,624270.0,0.0,PVD_RRV,0.0,0.0312490167699712,0.1101446268745183,0.0117266469475051,0.0169603326502615,0.0166984501095275,996416.0,774844.2857142857,743784.9206349206,3.510334345820086,50452.96,45775.156,42328.70100000001,51357.235714285714,48273.52258823529,44727.45136633664,49533.88040445402,51395.404058421744,1861.5236539677207,2008.2690990757887,66.17292197479196,54641.14839389481,46264.77160610519,0.3102526458389299,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-09-11,52706.8,52441.9,54031.1,51912.2,2990000.0,0.51,PVD_RRV,0.0050513043959123,0.0257733664185277,0.1385233507581977,0.0114906648131015,0.0169351026339952,0.0166426646297309,1525962.0,891556.6666666666,788319.0476190476,3.5399171479089158,50679.125,46040.404,42463.687000000005,51571.88714285714,48545.35176470588,44932.95827722773,49768.911485605575,51597.15728020301,1828.2457945974384,1972.2644381801192,68.26977123459588,54839.73511511755,46518.51488488245,0.3756823537047351,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
2014-09-12,52706.8,52971.6,52971.6,52441.9,1390000.0,0.0,PVD_RRV,0.0,0.0153066138595552,0.1270228198022511,0.0112571633194266,0.0160129638959197,0.0166426646297309,1710326.0,915063.3333333334,807331.5873015873,3.5399171479089158,50905.28999999999,46310.376,42610.483,51764.99904761905,48806.77905882353,45135.79219801979,49986.5328570422,51767.871544787165,1781.3386877449666,1934.0792880930887,68.26977123459588,54985.69305382971,46824.88694617028,0.3756823537047351,914975669182,264980787652,-17380000868,27556815232,0,-158243031540,37932850756,1069823090414,-920039675240,-160115453804,901502949225,-77877023572,30393002372,-136128956756,-54612065674,652945866965,-30692716632,7611049,-148494741100,10999993250,-12145699447,4311783700,133145483629,-42868285551,0,0,153496279106,-492964801904,0,-339468522798,270609058616,2425185430860,21553918267,2717348407743,0.6758090602169233,5614835870862,730937687712,0.6189467544220205,34738728096,-37932850756,5614835870862,0,5614835870862,-4498706179388,1116129691474,-84113864044,0,-9905151464,-302891343364,753958060698,17040869642,149536259780,-5559520938,11481348704,914975669182,-154768107778,825827790,761033389194,30095701482,730937687712,0.7189925614,1.0766790893,1.0937429495552815,1.994783280381848,0.8405562641,1.4702938188,81.15857512749454,26.510416048,56.9478198847,164.61681106019455,13.7681732093,0.1430733177464492,0.1987822470940098,0.1301797068557562,0.2268283882,17.6312378181,0.1073117358,4234065101812.0,803333196646,1.259008819,0.3805306388,1.1082322913,-21.177770208028285,2.0793510359075795,29091542400000,303036900,12.4005623725,2.6215918987,1.5956278464,44.2058530591,2412.0418592983237,36618.9718714784,7.3605527552
