Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2015-01-14,23300.0,23300.0,23600.0,22900.0,4070000.000000001,0.43,HAG_RRC,0.0043103448275862,0.0264317180616739,0.0264317180616739,0.026409598925908,0.0259971365751545,0.0191806188935871,3046000.0,2781904.761904762,3150000.0,0.8597636148185542,21830.0,23318.0,24006.72,22125.714285714286,22625.72549019608,23521.184158415843,22483.11747071347,22437.55509032024,-45.56238039322852,-345.1852495067217,66.4477686173012,23554.254224754324,20105.74577524568,1.0,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-15,23500.0,23200.0,23700.0,23000.0,3140000.0,0.86,HAG_RRC,0.0085836909871244,0.053811659192825,0.0129310344827586,0.0230598959958099,0.025965578212383,0.0190014028914843,3440000.0,2867142.8571428573,3101428.571428572,0.8800504700029071,21890.0,23290.0,24011.72,22284.761904761905,22632.86274509804,23511.1500990099,22558.442102512472,22601.0081533479,42.56605083542672,-267.634989438292,68.71838284331987,23760.434793248256,20019.565206751744,1.0,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-16,23000.0,23600.0,23600.0,23000.0,4000000.0,-2.13,HAG_RRC,-0.0212765957446808,0.0087719298245614,0.0,0.0256637484349067,0.0254774666079616,0.0191670532375009,3726000.0,2909523.8095238097,3100476.1904761903,0.8293333320420249,21985.0,23248.0,24005.36,22390.47619047619,22621.49019607843,23491.11603960396,22591.15009491895,22662.3915143713,71.24141945234442,-199.85970766016476,57.494650526546586,23879.34060184372,20090.659398156284,0.7663950717922575,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-19,22500.0,23000.0,23100.0,22500.0,2540000.0,-2.17,HAG_RRC,-0.0217391304347825,0.0089686098654708,0.0089686098654708,0.0256193819993101,0.0227988315682768,0.0193401422997567,3924000.0,2810476.1904761903,3103968.253968254,0.7786161940811425,22025.0,23188.0,23994.0,22439.52380952381,22592.15686274509,23461.30693069307,22584.398236036068,22637.40820446802,53.00996843195389,-149.28577244174102,48.37756053705261,23927.76806673688,20122.23193326312,0.5766367015506225,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-20,22500.0,22500.0,22800.0,22300.0,1290000.0,0.0,HAG_RRC,0.0,-0.0301724137931034,0.0663507109004739,0.0144575144470981,0.0220643779296202,0.0193401422997567,3008000.0,2741904.761904762,3090158.73015873,0.7786161940811425,22085.0,23122.0,23980.0,22484.761904761905,22565.17647058823,23431.72277227723,22578.14651484821,22616.26848070371,38.12196585550191,-111.80422478229244,48.37756053705261,23967.076121287315,20202.923878712685,0.4268595957671142,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-21,22200.0,22500.0,22700.0,22200.0,1740000.0,-1.33,HAG_RRC,-0.0133333333333333,-0.0472103004291845,0.0230414746543778,0.0134204579020672,0.0218558537810822,0.0191988477429521,2542000.0,2674285.714285714,3071587.301587302,0.748185911304613,22120.0,23058.0,23950.0,22495.714285714286,22529.019607843136,23396.47524752475,22550.13566189649,22552.227175980064,2.0915140835750208,-89.02507700911895,42.93851285938324,23982.200170145068,20257.79982985493,0.0,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-22,22300.0,22200.0,22400.0,22100.0,2210000.0,0.45,HAG_RRC,0.0045045045045044,-0.051063829787234,0.0469483568075117,0.0121014470245337,0.0218013930625109,0.0190097299567217,2356000.0,2622857.1428571427,3031269.8412698414,0.7583293388967894,22170.0,22998.0,23923.0,22512.85714285714,22499.29411764706,23363.80198019802,22531.6070943486,22513.422995060053,-18.18409928854817,-74.85688146500479,45.30368952065399,23992.7798319582,20347.2201680418,0.0917450965712583,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-23,22300.0,22500.0,22600.0,22300.0,1790000.0,0.0,HAG_RRC,0.0,-0.0304347826086957,0.0372093023255815,0.0109974781650274,0.0216550517687225,0.0189913837417243,1914000.0,2605714.285714286,3013174.603174603,0.7583293388967894,22220.0,22938.0,23896.0,22525.23809523809,22471.92156862745,23331.663366336637,22514.451013285743,22480.588688127737,-33.86232515800657,-66.65797020360515,45.30368952065399,23996.572690975485,20443.427309024515,0.0917450965712583,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-26,22300.0,22500.0,22600.0,22300.0,948090.0,0.0,HAG_RRC,0.0,-0.0088888888888888,0.0469483568075117,0.0067542337631876,0.0216550517687225,0.0186684025346929,1595618.0,2582290.0,2964572.8571428573,0.7583293388967894,22285.0,22882.0,23867.0,22532.85714285714,22446.901960784315,23300.0594059406,22498.56575304236,22452.80581303116,-45.759940011193976,-62.47836416512291,45.30368952065399,23966.196315911868,20603.80368408813,0.0917450965712583,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-27,21800.0,22400.0,22400.0,21500.0,2650000.0,-2.24,HAG_RRC,-0.022421524663677,-0.031111111111111,0.0234741784037557,0.0112413988027675,0.0220454045877435,0.0188523606348942,1867618.0,2619432.8571428573,2959334.761904762,0.707612200935907,22350.0,22822.0,23835.0,22486.666666666668,22404.470588235297,23259.128712871287,22446.820141705884,22352.374149487907,-94.44599221797762,-68.87188977569386,34.36337065735914,23828.975463304472,20871.024536695528,0.0,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-28,21600.0,21800.0,22100.0,21600.0,2500000.0,-0.92,HAG_RRC,-0.0091743119266054,-0.0270270270270269,0.0285714285714284,0.0107284117366605,0.0214105651754314,0.0185710244307137,2019618.0,2543242.380952381,2956795.0793650798,0.6873253457515541,22410.0,22758.0,23802.0,22415.23809523809,22356.549019607843,23214.871287128717,22384.092723801747,22236.62428033592,-147.46844346582657,-84.59120051372041,30.91743072964337,23630.698678283024,21189.301321716976,0.0,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-29,22000.0,21600.0,22000.0,21500.0,2100000.0,1.85,HAG_RRC,0.0185185185185186,-0.0134529147982063,0.0731707317073171,0.0149634976367596,0.0216040112905385,0.0186967360727422,1997618.0,2527528.095238095,2961715.714285714,0.7278990561202601,22470.0,22708.0,23782.0,22376.19047619048,22326.82352941177,23179.18811881188,22355.641410927543,22200.220544899625,-155.42086602791824,-98.75713361655998,43.89980727094505,23452.15659594149,21487.843404058505,0.343440464204726,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-01-30,21600.0,22100.0,22100.0,21500.0,1710000.0,-1.82,HAG_RRC,-0.0181818181818181,-0.0313901345291479,0.0588235294117647,0.0163170163343666,0.0217962692064767,0.0187312559598709,1981618.0,2515623.333333333,2929652.222222222,0.6873253457515541,22445.0,22652.0,23756.0,22293.33333333333,22283.37254901961,23135.980198019803,22299.667973081057,22107.87892260737,-191.78905047368244,-117.36351698798448,36.076979090747926,23490.23983649375,21399.76016350625,0.1364925503883754,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
2015-02-02,21200.0,21600.0,21800.0,21200.0,1370000.0,-1.85,HAG_RRC,-0.0185185185185184,-0.0493273542600897,0.0192307692307691,0.0166416597225651,0.0172528022948052,0.0186277590626096,2066000.0,2408480.476190476,2900445.873015873,0.6467516353828482,22395.0,22582.0,23727.0,22174.761904761905,22226.43137254902,23085.366336633662,22218.21108618617,21968.20524220624,-250.00584397992492,-143.89198238637258,29.92419634612932,23576.3907950083,21213.6092049917,0.0,80347711000.0,94615566000.0,-3773008000.0,0.0,-185062017000.0,190179773000.0,176308025000.0,-806742498000.0,-173408102000.0,345281324000.0,144750194000.0,-92560557000.0,-12764663000.0,-6861610000.0,-425997887000.0,-757493714000.0,3319153000.0,-1433805826000.0,343852859000.0,-167660434000.0,-1055827103000.0,116113308000.0,-2951501757000.0,1100000000000.0,0.0,3025003432000.0,-2051687591000.0,4866621000.0,2078182462000.0,-1299317182000.0,2277728564000.0,0.0,978411382000.0,-0.1323256890693657,655550065000,53357536000,-0.8195274480732967,204092625000,-177920221000,655550065000,-66766000,655483299000,-462919088000,192564211000,-194457367000,0,-12870507000,-83158424000,106170538000,2875587000,0,-28698414000,-25822827000,80347711000,-16561843000,3633033000,67418901000,14061365000,53357536000,2.072855517,1.473453113,1.2561828971857596,1.3464779570288006,0.0923008967,0.1907007377,163.76746424421466,391.7892052903,130.4984032125,686.0550727470146,0.9316234216,0.1472734395327439,0.2937743971414289,0.0814018237862075,0.1088398632,0.0,0.0445515544,2672631768000.0,96535280000,0.0571428571,1.0923919626,0.1145267342,0.8671721101,-0.5425762145383126,2.5542749570386385,13823237452500.0,789899283.0,9.3772281745,0.9709723014,4.525782455,-29.2005833005,67.54979672516046,18023.1711793744,11.6069079646
