Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Thu lãi và cổ tức,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2015-05-28,16289.4,16099.3,16352.8,15909.1,1220000.0,0.78,PVS_RRV,0.0078390367945948,-0.0038770118878723,0.0039011222659788,0.0111192666291014,0.0205292979495679,0.0221573805653761,1455040.0,1474165.7142857143,1525291.111111111,-0.0253814420471806,15924.99,15508.566,16362.961,15945.965714285714,15730.130352941176,16016.139683168318,15910.28562774024,16046.272023378337,135.98639563809775,77.32903963355169,58.50042532525829,16785.617425717846,15064.362574282151,0.8465333447324679,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-05-29,16035.9,15845.8,16289.4,15845.8,633710.0,-1.56,PVS_RRV,-0.0155622674868319,-0.0193789442786556,-0.0231661407633922,0.0129002969955389,0.0200624487125021,0.0220711330587677,1117782.0,1371485.238095238,1516143.650793651,-0.0529864165639204,15902.804999999998,15504.762,16352.82,15956.528571428573,15750.810117647055,16009.66322772277,15919.590396055775,16044.676327473975,125.08593141819983,86.88041799048132,50.5080723404152,16725.26513878955,15080.344861210446,0.6053727425174346,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-01,16035.9,16035.9,16352.8,16035.9,713870.0,0.0,PVS_RRV,0.0,-0.0117218555290551,-0.0452832435328789,0.0127782115933826,0.0196889444259917,0.0219319065445221,1099516.0,1364001.4285714286,1492395.5555555555,-0.0529864165639204,15902.804999999998,15500.958,16347.749000000002,15969.204285714286,15771.63905882353,16003.387584158416,15928.205922273868,16043.32612324721,115.12020097334243,92.52837458705356,50.5080723404152,16725.26513878955,15080.344861210446,0.5737142828631973,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-02,16099.3,16035.9,16352.8,16035.9,1070000.0,0.4,PVS_RRV,0.0039536290448305,-0.0193041020455404,-0.0230770164324376,0.0109989267137312,0.0187979461155427,0.0219400482385999,1047516.0,1313525.238095238,1492395.5555555555,-0.0460824505506609,15905.975,15503.494,16342.045,15987.918095238094,15795.103450980394,15998.467801980196,15940.879557660988,16051.937488901483,111.05793124049706,96.23428591774226,52.66153294271869,16731.079555736866,15080.870444263135,0.6439054293929951,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-03,16606.3,16162.7,16606.3,16162.7,4670000.0,3.15,PVS_RRV,0.0314920524494852,0.0274459094087002,0.0355701893875617,0.0170096175854223,0.019986728388235,0.0223097396189289,1661516.0,1471144.2857142857,1552899.5238095238,0.0091274984828187,15924.985,15518.704,16346.480999999998,16054.615714285714,15838.35074509804,16003.700574257427,15990.169960797211,16137.224029070489,147.05406827327533,106.39824238884889,66.22263393022885,16797.312285938293,15052.657714061708,1.0,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-04,16416.2,15211.9,16669.7,15211.9,2370000.0,-1.15,PVS_RRV,-0.0114474627099353,0.0077842032241826,0.0237155382610267,0.0184822622199867,0.0200503870892127,0.0223320224197941,1891516.0,1464001.4285714286,1579857.619047619,-0.0115735100206613,15937.66,15530.112,16346.481000000002,16101.398095238095,15873.546666666669,16005.081148514852,16021.7277414789,16180.14340921349,158.4156677345909,116.80172745799727,58.92020897352856,16831.628842976934,15043.691157023064,0.7808138330696028,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-05,16796.5,16352.8,16986.6,16226.1,3050000.0,2.32,PVS_RRV,0.0231661407633922,0.0474310765220535,0.0351532407664194,0.0175371011583985,0.0205991609116076,0.0225102679908706,2374774.0,1573740.9523809524,1611921.111111111,0.0298393965225976,15978.86,15559.268,16343.946000000002,16183.19238095238,15923.20894117647,16013.992415841582,16079.11827914713,16274.96750010372,195.84922095659203,132.61122615771626,67.25504661070241,16952.031690160227,15005.688309839774,1.0,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-08,17430.3,16796.5,18000.8,16796.5,4830000.0,3.77,PVS_RRV,0.0377340517369688,0.0869548949544458,0.0784274904564212,0.02035562356711,0.0217414130465506,0.0229414919280885,3198000.0,1698026.6666666667,1644936.984126984,0.0988572775825964,16067.595,15607.437999999998,16353.452999999998,16321.424761904762,15996.58274509804,16035.504376237624,16179.20581402512,16452.710961626224,273.5051476011049,160.790010446394,76.44519080102435,17223.19946242733,14911.990537572674,1.0,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-09,17430.3,17430.3,17683.9,17176.8,2410000.0,0.0,PVS_RRV,0.0,0.0826744019926333,0.0912693692283612,0.0210529745758213,0.0210560347795443,0.0228992005542662,3466000.0,1750883.8095238097,1667317.9365079366,0.0988572775825964,16178.515,15672.088,16365.495,16451.20619047619,16068.067529411766,16056.828079207924,16271.879457430668,16603.10927522219,331.2298177915218,194.8779719154196,76.44519080102435,17411.56334118019,14945.466658819809,1.0,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-10,17683.9,17430.3,17747.2,17366.9,2190000.0,1.45,PVS_RRV,0.0145493766601838,0.0648910353299652,0.1295574746416619,0.0192613834915211,0.0196598817939743,0.0229236312323544,2970000.0,1799931.4285714286,1688990.7936507936,0.126473141635635,16279.930000000002,15735.472,16378.806,16594.57619047619,16146.96211764706,16082.935108910891,16376.473571695062,16769.38477134185,392.9111996467891,234.4846174616935,79.50882948063222,17657.111168528816,14902.74883147119,1.0,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-11,18000.8,17747.2,18444.5,17747.2,4260000.0,1.79,PVS_RRV,0.0179202551473371,0.0965266017714208,0.1833367297970667,0.013690907802682,0.0191840443609376,0.0230190122760218,3348000.0,1909455.238095238,1740578.0952380951,0.1609820821656342,16390.85,15808.996,16393.384,16758.46857142857,16235.798509803924,16115.0538019802,16496.7940478658,16958.83326805849,462.0392201926916,279.9955380078931,82.74476418016549,17945.251248070464,14836.448751929533,1.0,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-12,18064.2,18000.8,18254.3,17874.0,1850000.0,0.35,PVS_RRV,0.0035220656859695,0.0754740570952281,0.1538491019188022,0.0148491270198922,0.0191950593232879,0.0230132255896204,3108000.0,1949455.238095238,1750101.9047619049,0.1678860481788939,16527.125,15891.394000000002,16399.723,16917.83523809524,16324.237882352942,16148.139267326736,16612.898192468332,17128.889688357183,515.9914958888512,327.1947295840848,83.35166633373257,18168.590229765578,14885.659770234426,1.0,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-15,17747.2,18254.3,18254.3,17747.2,1640000.0,-1.75,PVS_RRV,-0.0175485213848385,0.0181809836893227,0.124493106244931,0.0140102222166623,0.0183592943293987,0.0231090724791867,2470000.0,1994934.2857142857,1767236.825396825,0.133366218112596,16663.395,15959.845999999998,16405.427,17034.032857142858,16397.01458823529,16174.82198019802,16696.920548581787,17224.01435168685,527.0938031050609,367.17454428828,69.2913601807411,18229.4579730912,15097.3320269088,0.5719011093654275,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
2015-06-16,17620.5,17747.2,17874.0,17493.7,1670000.0,-0.71,PVS_RRV,-0.0071391543454742,0.0109120324951377,0.148760977136263,0.0148204824347928,0.0175555225548091,0.023043511675861,2322000.0,2028178.5714285711,1770728.888888889,0.1195691756223752,16774.315000000002,16039.71,16415.569000000003,17125.185714285715,16462.1382745098,16198.882831683171,16765.333841279433,17285.012143735024,519.6783024555916,397.6752959217424,64.28998884663335,18277.20679815129,15271.423201848713,0.4196226670267063,369630459381.0,243765439745.0,-188812538.0,9672812927.0,-27224008209.0,18260901232.0,0.0,613916792538.0,617327537937.0,-94325761707.0,-811096509254.0,-31701276199.0,-16313328379.0,-179223921580.0,212880634.0,-59306031872.0,39490382118.0,-90018962217.0,519319339.0,9193023651.0,0.0,0.0,0.0,32240920994.0,-48065698233.0,0.0,15195546000.0,-150878854984.0,-18404300.0,-135701713284.0,-144277029399.0,8199395568055.0,19493500109.0,8074612038765.0,-0.1327043986358914,4954911745400,328273296858,0.2325731295373449,44877056999,-18260901232,4954911745400,0,4954911745400,-4601780684523,353131060877,-50899822069,169850621447,-16519689613,-143787070660,356652156981,14791220395,0,-1812917994,12978302401,369630459382,-63717035361,-29968558370,275944865651,-52328431207,328273296858,0.0,0.0,0.4496611800536228,2.3092608860242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389157891223819,0.0712688901482124,0.0662520976610248,0.0,0.0,0.0,0.0,192824300604,0.0465116279,0.0,0.0,0.0,-10.559407674036317,2.3448477238876038,11524870861800.0,446700421.0,6.3252358551,1.0441569905,0.3764417528,3.1488292848,734.8846820495833,24708.9280969158,1.7348227324
