Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2015-08-24,8294.5,8741.5,8890.5,8294.5,2030000.0,-9.73,PVC_RRC,-0.097295532459052,-0.143581377579994,-0.2801662790294025,0.0460117688863647,0.0289950910777093,0.0289394045535475,1163582.0,926541.4285714284,1724707.4603174604,0.05508125329371,10502.175,11786.834,11325.972999999998,10056.70619047619,11116.543843137257,11463.885445544554,10586.074450333326,9833.031543090592,-753.0429072427341,-578.3586616763307,9.412504414821058,12275.461440333867,8728.888559666131,0.0,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-08-25,8542.8,7499.8,8642.1,7499.8,1630000.0,2.99,PVC_RRC,0.0299354994273313,-0.1356765616463303,-0.2521731518361273,0.0486933256139565,0.0285982525594108,0.0292241793430289,1357022.0,925589.0476190476,1734707.4603174604,0.1170066675865507,10358.14,11698.046,11312.964,9870.099047619047,10989.32682352941,11408.773108910891,10434.720787345672,9634.534382615117,-800.1864047305553,-622.7242102871757,19.12575194524848,12278.22644586051,8438.05355413949,0.3991288414833837,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-08-26,9387.1,8542.8,9387.1,8443.5,1490000.0,9.88,PVC_RRC,0.0988317647609684,-0.050253950909569,-0.2058828505684893,0.0754723697914374,0.0374955535828121,0.0318665306290333,1534000.0,938446.1904761904,1743368.253968254,0.3275730279870568,10258.805,11632.802,11306.021,9777.619047619048,10898.70149019608,11370.637188118812,10357.119247542289,9596.467554520485,-760.6516930218058,-650.3097068341017,43.07404270404834,12163.148036849796,8354.461963150205,1.0,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-08-27,9486.5,9436.8,9834.1,9436.8,1520000.0,1.06,PVC_RRC,0.0105889997975945,0.0105889997975945,-0.1695627434674136,0.0717680453559027,0.0377219872450212,0.0318998182742372,1626000.0,975302.380952381,1744638.0952380951,0.3523631455090397,10152.02,11565.74,11300.072,9704.06619047619,10814.532784313726,11334.60706930693,10292.628932909529,9579.54946920964,-713.0794636998871,-662.8636582072588,45.27536992009721,11972.114258518786,8331.925741481215,1.0,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-08-28,10181.8,9585.8,10231.5,9536.1,2230000.0,7.33,PVC_RRC,0.073293627786855,0.1081025194536648,-0.1048022648543143,0.0757512865180492,0.0412574091071962,0.0326078979601887,1780000.0,1042771.4285714284,1735431.746031746,0.525769269382629,10089.935,11514.488,11302.027000000002,9706.90238095238,10760.26062745098,11312.46306930693,10284.419382323636,9672.20339702354,-612.2159853000958,-652.7341236258262,58.29265820962297,11809.33907580448,8370.53092419552,1.0,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-08-31,10181.8,10330.8,10529.5,10082.5,1800000.0,0.0,PVC_RRC,0.0,0.2275363192476942,-0.1239352274096127,0.0421424351112101,0.0411852414664664,0.0316316737580837,1734000.0,1106585.7142857143,1696542.857142857,0.525769269382629,10045.235,11462.284,11301.604,9715.651428571427,10707.998352941177,11290.280356435644,10276.81794659596,9750.602874404534,-526.2150721914259,-627.4303133389461,58.29265820962297,11702.068496414298,8388.401503585703,1.0,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-09-01,10281.2,10380.5,10678.5,10231.5,1300000.0,0.98,PVC_RRC,0.0097625174330668,0.2034929999531771,-0.0999956230577318,0.04454670331151,0.0408602291117346,0.031650581862823,1668000.0,1114680.9523809524,1681463.492063492,0.5505593869046125,10007.985,11406.362,11301.224000000002,9738.124285714286,10661.681333333334,11270.074336633665,10277.142543144408,9832.233201419222,-444.9093417251861,-590.9261190161942,60.09912537660587,11604.352439927748,8411.617560072249,1.0,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-09-03,9784.5,10181.8,10281.2,9734.8,1190000.0,-4.83,PVC_RRC,-0.0483114811500603,0.0423346933557753,-0.1165875151230609,0.0433080839234592,0.0420552052701869,0.0309839546408805,1608000.0,1120395.238095238,1633844.4444444445,0.4266836185628721,9938.45,11331.946000000002,11296.353,9716.84,10598.078901960784,11240.040198019802,10240.650502911489,9824.88963197011,-415.760870941378,-555.893069401231,48.08963176577074,11439.02533738104,8437.87466261896,0.7630638345394992,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-09-04,9784.5,9784.5,9933.5,9734.8,743260.0,0.0,PVC_RRC,0.0,0.0314130606651557,-0.1126135930783044,0.0434736227367701,0.0418633788449568,0.0303230548237706,1452652.0,1133161.4285714286,1578816.825396825,0.4266836185628721,9878.85,11261.334,11292.433,9702.178095238094,10537.39474509804,11210.102514851484,10206.861576769898,9818.675842436249,-388.18573433365054,-522.3516023877149,48.08963176577074,11298.324308177953,8459.375691822048,0.7630638345394992,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-09-07,9585.8,9685.1,9784.5,9585.8,665200.0,-2.03,PVC_RRC,-0.0203076294138689,-0.0585358188139621,-0.1422256424940942,0.0231780394930212,0.0419041256772073,0.0303948592828155,1139692.0,1133310.9523809524,1546042.2222222222,0.3771283232749642,9814.28,11195.307999999995,11285.575,9674.26857142857,10471.687529411764,11176.307801980198,10160.857015527685,9782.848789753749,-378.0082257739359,-493.4829270649592,43.46385849405184,11158.006132183982,8470.55386781602,0.6718016200942611,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-09-08,9834.1,9585.8,9834.1,9486.5,465820.0,2.59,PVC_RRC,0.0259028980366793,-0.0341491681235144,-0.1040768915410194,0.0287031213136355,0.0424507753414969,0.029778030233978,872856.0,1130343.3333333333,1502960.0,0.4390537375678054,9764.61,11132.346,11280.248,9676.156190476191,10418.30682352941,11147.565722772277,10136.652792155262,9790.733591330094,-345.91920082516845,-463.97018181700105,50.3500412154822,11021.258466357374,8507.961533642627,0.8076596155724407,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-09-09,9983.1,9933.5,10082.5,9933.5,916460.0,1.52,PVC_RRC,0.0151513610803224,-0.0289946698828931,-0.0821994630971205,0.0295590877969463,0.0426536553895103,0.0298518571539982,796148.0,1130191.9047619049,1468935.5555555555,0.4762139740947216,9717.425,11074.266,11268.327,9696.964761904765,10373.238352941176,11121.879623762376,10125.278511254872,9820.328423433157,-304.950087821715,-432.1661630179439,54.21162173173861,10855.619257538265,8579.230742461736,0.8838450160387264,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-09-10,9834.1,9883.8,9883.8,9734.8,545800.0,-1.49,PVC_RRC,-0.0149252236279312,0.0050692421687363,-0.0917478642345878,0.0195506280481037,0.0426341223584952,0.0297892443065308,667308.0,1131949.5238095238,1415376.825396825,0.4390537375678054,9677.69,11010.352,11253.014,9708.076666666668,10324.604392156862,11093.47908910891,10103.7097326434,9822.447127520363,-281.26260512303634,-401.9854514389624,49.74722323209621,10734.496565778254,8620.883434221743,0.7957665761086246,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-09-11,9834.1,9834.1,10082.5,9784.5,713010.0,0.0,PVC_RRC,0.0,0.0050692421687363,-0.1000018303620455,0.0195506280481037,0.0423084499368841,0.0297148612678,661258.0,1115902.380952381,1399075.396825397,0.4390537375678054,9655.335,10945.488,11239.603,9722.972857142857,10278.476862745098,11065.381782178218,10083.73864133648,9824.239877132615,-259.498764203865,-373.48811399194295,49.74722323209621,10676.710275688529,8633.95972431147,0.7957665761086246,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
2015-09-14,9486.5,9834.1,9834.1,9486.5,541770.0,-3.54,PVC_RRC,-0.0353463967216115,-0.0103590727951761,-0.1074721511365346,0.0242675811588833,0.0424055298133797,0.0299729031365724,636572.0,1105075.7142857143,1377198.7301587302,0.3523631455090397,9625.535,10869.868,11221.29,9706.893333333332,10221.261647058824,11030.666871287129,10039.498741978225,9772.27989603529,-267.2188459429326,-352.2342603821409,39.61472544832761,10629.056161289707,8622.013838710292,0.5000558115480597,95335348689,7947538389,3346990418,-3525993119,-3931529560,3279243862,104908324922,231291159671,13111753093,-276098689221,3353229647,-4219341710,-21995538477,-202870000,-3638470254,46509557671,-7401797777,0,-858320000,0,0,0,4261808779,-3998308998,0,0,339871746487,-381840581407,-10944000,-41979778920,531469753,437849472468,0,438380942221,-0.2891494345421885,975482801106,41283619084,-0.5363471719651841,5175084254,-3279243862,975482801106,-82613891250,892868909856,-751440093656,141428816200,-13081790791,-267374147,-24073392287,-58700157559,50481185670,42526455239,2327707780,44854163019,95335348689,-20091796523,2837515403,78081067569,36797448485,41283619084,0.4384304857,0.866466187,0.2103538506015933,1.4051984369044968,1.6935715252,15.5215900348,63.270439374394485,86.7223023486,43.1666057485,193.15934747149447,4.2088365981,0.0656930325454604,0.1583981866081655,0.0462370440142866,0.1472209287,0.0,0.0623130487,403154300417.0,58655266354,0.0666666667,2.0167598026,0.4811255695,1.2044134107,-17.88682660466317,1.866466187025126,900000000000,50000000,6.1508704521,0.9380928028,0.2263143213,3.9018764875,825.67238168,19187.86707148,2.2359548972
