Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2017-02-09,16050.2,16068.2,16104.2,16032.1,1840000.0,-0.11,FPT_RRV,-0.0011202250407637,-0.0077892212015182,-0.0066839128120707,0.005350756445595,0.0098334174591317,0.0095269338201172,1546000.0,1544825.238095238,1275748.888888889,-0.4493670786013253,16124.0,15756.164,15857.405,16067.47619047619,15910.5008627451,15777.18704950495,15987.027503655216,16056.338099446515,69.31059579129942,97.28471393200005,49.89883019333919,16604.504349069623,15643.495650930376,0.4901977064496022,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-10,16014.1,16032.1,16068.2,15942.1,1420000.0,-0.22,FPT_RRV,-0.0022491931564715,-0.0055948137752884,-0.0176784870846444,0.0051388576105811,0.009822001023848,0.0093517113323379,1600000.0,1544825.238095238,1288378.7301587302,-0.4504564567424032,16114.99,15756.883999999998,15856.144000000002,16057.009523809524,15920.615999999998,15780.289920792078,15989.03287375483,16049.839930300896,60.80705654606754,89.98918245481354,47.120689216328735,16596.70040831065,15633.279591689346,0.3695372761218772,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-13,16140.2,16068.2,16158.2,15996.1,1950000.0,0.79,FPT_RRV,0.0078743107636396,0.0112843904486814,-0.0066530036988483,0.004133618807804,0.0099721293880583,0.0093958416776883,1734000.0,1549587.142857143,1306216.6666666667,-0.4466511774185825,16107.785,15763.007999999998,15855.423,16059.410476190476,15935.648,15785.91479207921,16000.23043866188,16063.741479485374,63.51104082349411,84.69355412854966,56.81200508830814,16583.10091389425,15632.469086105748,0.790451244574727,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-14,16716.7,16212.3,16716.7,16176.2,4480000.0,3.57,FPT_RRV,0.0357182686707724,0.0427018294546566,0.032258263710071,0.015719098582371,0.0126435739948186,0.0101613391303014,2206000.0,1707682.380952381,1331137.3015873015,-0.429254321509125,16114.995,15783.904000000002,15859.386,16117.40238095238,15973.04768627451,15802.969782178216,16053.30225802026,16164.196636487624,110.89437846736472,89.93371899631268,78.04130372567457,16623.226722845393,15606.763277154609,1.0,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-15,16572.5,16752.7,16752.7,16500.5,2670000.0,-0.86,FPT_RRV,-0.0086261044344877,0.0313849715587308,0.0176980281620948,0.0174560028273451,0.0122374876842776,0.0101543639036336,2472000.0,1720063.3333333333,1363286.349206349,-0.433605798737475,16113.19,15804.438,15860.646,16160.974285714286,16003.973019607844,15817.090851485147,16091.761350018758,16227.01253856645,135.25118854769244,98.99721290658864,68.34525423146964,16614.246214517287,15612.13378548271,0.7126630920876131,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-16,16320.4,16572.5,16662.6,16320.4,2570000.0,-1.52,FPT_RRV,-0.0152119475033941,0.0168346811877733,-0.0152119475033941,0.0199209941718794,0.0126685575528423,0.0103346416623769,2618000.0,1761015.7142857143,1383921.2698412698,-0.4412133397171355,16101.485,15818.49,15859.926,16180.708571428571,16024.206823529412,15826.194891089106,16108.697546313664,16241.37984032546,132.6822940117945,105.73422912762982,54.64884339297969,16568.94479742824,15634.025202571762,0.3067777526840203,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-17,16320.4,16284.3,16392.4,16176.2,1880000.0,0.0,FPT_RRV,0.0,0.0191268944242886,-0.0173524559565525,0.0197836058396738,0.0126563503901022,0.0102998501900585,2710000.0,1791015.7142857143,1400661.5873015872,-0.4412133397171355,16108.695000000002,15833.622,15855.243,16201.557619047617,16043.889568627454,15835.313188118813,16124.379209549688,16253.536787967696,129.1575784180077,110.4188989857054,54.64884339297969,16585.364456145642,15632.02554385436,0.3067777526840203,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-20,16230.3,16320.4,16356.4,16212.3,1710000.0,-0.55,FPT_RRV,-0.0055206980221073,0.0055823347913903,-0.0195837989670483,0.0200249666192163,0.0116586939874328,0.0102581231968615,2662000.0,1691968.0952380951,1412779.2063492064,-0.443932258567859,16127.61,15848.754,15846.777000000002,16213.139047619048,16059.445568627452,15842.74005940594,16132.22519402749,16249.961897511128,117.73670348363883,111.88245988529208,49.89141768680333,16591.23537463036,15663.98462536964,0.1657941497380339,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-21,16356.4,16320.4,16536.5,16230.3,2440000.0,0.78,FPT_RRV,0.007769418926329,-0.0215532970023988,0.0111398227024888,0.0087096951549494,0.0107887547694658,0.010281789989413,2254000.0,1709587.142857143,1433731.5873015872,-0.4401269792440384,16145.625,15868.93,15838.131,16234.92857142857,16079.35325490196,15852.831603960394,16148.83073521064,16266.336990201724,117.50625499108536,113.00721890645076,56.067525991105406,16615.689832595737,15675.560167404265,0.3488196039862634,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-22,16500.5,16464.5,16680.6,16356.4,2840000.0,0.88,FPT_RRV,0.0088100070920251,-0.0043445466887916,0.0409096643956599,0.0099550452341605,0.0107791245831713,0.0102251453497407,2288000.0,1787682.380952381,1466263.8095238097,-0.4357785196836692,16181.655000000002,15894.15,15830.926,16268.72619047619,16104.120705882351,15865.947821782178,16174.88031038022,16302.362068632228,127.48175825200816,115.90212677556224,62.20918677836433,16644.09310840635,15719.216891593658,0.5308242256739377,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-23,16572.5,16536.5,16698.6,16446.5,2410000.0,0.44,FPT_RRV,0.0043635041362382,0.0154469253204578,0.0360337832346633,0.0059145862412964,0.0102226941497429,0.0101444192189042,2256000.0,1847682.380952381,1494531.111111111,-0.433605798737475,16221.285,15922.25,15824.08,16305.949523809524,16130.722666666665,15880.632455445546,16204.333620722426,16343.921750381116,139.58812965869038,120.63932735218788,65.02782436200879,16674.513132518783,15768.056867481217,0.6143529461382976,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-24,16572.5,16572.5,16608.6,16392.4,2150000.0,0.0,FPT_RRV,0.0,0.0154469253204578,0.0502284551866616,0.0059145862412964,0.0102226941497429,0.0101444192189042,2310000.0,1885301.4285714289,1514038.5714285714,-0.433605798737475,16253.705000000002,15949.27,15819.216,16339.398571428572,16156.222666666665,15895.452653465349,16231.605204372616,16379.087634937869,147.48243056525098,126.0079479948005,65.02782436200879,16710.175830221742,15797.23416977826,0.5791325764327089,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-27,16770.7,16572.5,16896.8,16572.5,4139999.999999999,1.2,FPT_RRV,0.0119595715794238,0.0332957493083925,0.0627887375712141,0.0045699204602831,0.0103338122381388,0.0102352908274908,2796000.0,2009587.142857143,1562292.5396825396,-0.4276247807994794,16291.535,15975.57,15818.855999999998,16388.636190476187,16188.435607843136,15914.29392079208,16271.538152196868,16439.33569110127,167.79753890440406,134.36586617672123,72.53531216474654,16788.046575209515,15795.023424790485,0.8219313668794058,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
2017-02-28,16518.5,16788.7,16860.8,16500.5,1820000.0,-1.5,FPT_RRV,-0.0150381319801797,0.0099104937516814,0.0373270702896866,0.0105528616105205,0.0109860094422519,0.0101615120447402,2672000.0,2045777.619047619,1557054.4444444445,-0.4352353394471207,16312.25,16001.87,15815.973999999998,16410.251904761903,16209.726980392155,15928.148257425742,16289.831622404508,16451.51481554723,161.68319314272412,139.8293315699218,55.15230250800662,16810.42018229474,15814.079817705262,0.2597494719663579,1002297239272,257003615767,-7268326249,13878802387,-110102530661,102512653452,1258321453968,-1022920816584,-32078650819,977947042120,-122316040630,-83482568384,-82982863869,0,-104188615159,788298940643,-183646765064,2104370697,-1069782619792,0,-220729133820,22097109222,108326229017,-1341630809740,-3104300000,1403700000,7398226504778,-5988014247487,0,705458,1408512362749,855180493652,4675450843741,0,5530631337393,0.2041808950993918,12615351927832,661138145325,-0.0018414527439653,240044516526,-102512653453,12615351927832,-215778838062,12399573089770,-9612445517435,2787127572335,-279516757986,9851435054,-840785657504,-930675552502,986045555923,33744471774,0,-17492788425,16251683349,1002297239272,-177169809141,6399395436,831526825567,170388680242,661138145325,0.932214474,1.6059631094,0.4001701631756114,0.7782102118248915,1.4148991402,8.9012422523,45.12897147126196,58.3952753796,38.5763611253,142.10060797616197,6.2505056724,0.0819113976727919,0.2247760912538561,0.0533194280592174,0.184060042,0.0,0.0712485159,3981961763710.0,1015666362329,0.0430570506,1.2569762334,0.3450074687,0.9957083944,-9.9077170292413,2.6128953964134207,21443209493100.0,461640678.0,10.7203421164,2.2404298334,0.5424339196,4.9494572692,1432.1488049738114,20732.6287601462,6.37103354
