date,close,open,high,low,volume,change,symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,stochastic_osc,atr,sma_3,sma_7,sma_14,sma_21,sma_50,sma_100,wma_3,wma_7,wma_14,wma_21,wma_50,wma_100,ema_6,ema_12,ema_26,out_macd,out_macd_signal,out_macd_hist,rsi_6,rsi_12,rsi_14,stochrsi_6,stochrsi_12,stochrsi_14,bbands_middle,bbands_upper,bbands_lower,obv,mfi_14,mom_1,mom_3,mom_7,cci_12,cci_20,rocr_3,rocr_12,willr,trix,invest_cost,from_invest,from_financial,from_sale,free_cash_flow,revenue,year_revenue_growth,quarter_revenue_growth,cost_of_good_sold,gross_profit,operation_expense,operation_profit,year_operation_profit_growth,quarter_operation_profit_growth,interest_expense,pre_tax_profit,post_tax_profit,share_holder_income,year_share_holder_income_growth,quarter_share_holder_income_growth,ebitda,price_to_earning,price_to_book,value_before_ebitda,roe,roa,days_receivable,days_inventory,days_payable,ebit_on_interest,earning_per_share,book_value_per_share,equity_on_total_asset,equity_on_liability,current_payment,quick_payment,eps_change,ebitda_on_stock,gross_profit_margin,operating_profit_margin,post_tax_margin,debt_on_equity,debt_on_asset,debt_on_ebitda,short_on_long_debt,asset_on_equity,capital_balance,cash_on_equity,cash_on_capitalize,cash_circulation,revenue_on_work_capital,capex_on_fixed_asset,revenue_on_asset,post_tax_on_pre_tax,ebit_on_revenue,pre_tax_on_ebit,payable_on_equity,ebitda_on_stock_change,book_value_per_share_change
2018-05-31,4460.0,4420.0,4490.0,4400.0,2430000.0,0.68,HAG_RRC,0.0067720090293452,-0.0387931034482759,-0.1504761904761904,0.0182119083369265,0.0155423645066526,0.0205611835599186,3165333.333333333,2445238.095238095,4967301.587301588,0.006787330316742,-0.004524886877828,-0.3848275862068965,17.92452830188679,194.28571428571428,4460.0,4531.428571428572,4835.0,4951.428571428572,5166.0,5890.7,4455.0,4483.928571428572,4663.555555555556,4800.230880230881,5017.986928104575,5482.9445544554455,4537.311331405937,4695.713601254822,4924.242403946752,-228.52880269193065,-175.1866835970431,-53.34211909488755,27.629977332735535,20.992942870894353,20.995664954516243,1.0,0.2762282822380871,0.2540147635462466,4951.428571428572,5598.701728358847,4304.1554144982965,-177480000.0,15.278234533030272,30.0,40.0,-440.0,-90.74405828257495,-128.02840434419403,1.009049773755656,0.8484464172479391,-82.0754716981132,-0.4445109313575779,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-01,4500.0,4420.0,4580.0,4420.0,1950000.0,0.9,HAG_RRC,0.0089686098654708,-0.0066225165562914,-0.1176470588235294,0.0168668271367058,0.0148137029009576,0.0206282288198868,2754000.0,2437619.0476190476,4950317.46031746,0.0180995475113122,0.0,-0.3793103448275862,21.974522292993623,200.0,4463.333333333333,4495.714285714285,4780.714285714285,4918.0952380952385,5150.4,5870.5,4475.0,4476.071428571428,4618.888888888889,4759.19191919192,4991.869281045751,5455.40594059406,4526.650951004241,4665.603816446388,4892.817040691438,-227.2132242450498,-185.59199172664444,-41.62123251840535,41.23328888650378,28.07395286662415,27.096213446099934,1.0,0.4142828315610257,0.377571800020725,4918.0952380952385,5583.449183763119,4252.741292427358,-175530000.0,11.36444848884644,40.0,10.0,-250.0,-67.6777624581447,-100.08049021135189,1.0022271714922049,0.8565989847715737,-78.02547770700637,-0.4784504960760438,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-02,4540.0,4440.0,4610.0,4420.0,2223333.3333333335,1.49,HAG_RRC,0.0088888888888889,0.0271493212669682,-0.1269230769230769,0.0110427802416532,0.0151945271379562,0.0205897352138391,2192666.666666667,2449841.26984127,4833227.513227513,0.0157657657657657,-0.0045045045045045,-0.3737931034482759,26.129032258064523,207.61904761904756,4500.0,4481.428571428572,4729.52380952381,4887.619047619048,5131.6,5852.9,4513.333333333333,4487.142857142857,4586.793650793651,4724.819624819625,4967.9320261437915,5429.059405940594,4530.464965003029,4646.2801523777125,4866.682445084664,-220.4022927069518,-192.55405192270592,-27.84824078424589,53.47629943366166,34.96273226062412,33.06037177721572,1.0,1.0,0.5022976223362896,4887.619047619048,5561.167339567922,4214.070755670174,-173306666.66666666,17.606967705099702,40.0,110.0,-100.0,-52.125175151798274,-83.70216818869429,1.0248306997742664,0.8647619047619047,-73.87096774193547,-0.5048069837320424,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-03,4580.0,4460.0,4640.0,4420.0,2496666.6666666665,2.08,HAG_RRC,0.0088105726872247,0.0200445434298441,-0.1158301158301158,0.0097581702850022,0.0155376641743048,0.0205294405961099,2054000.0,2481904.761904762,4616031.746031746,0.0134529147982062,-0.0089686098654708,-0.3682758620689655,30.392156862745097,217.1428571428571,4540.0,4488.571428571428,4681.428571428572,4860.0,5112.133333333333,5835.2,4553.333333333333,4511.785714285715,4566.857142857143,4696.854256854256,4946.300653594771,5403.853465346535,4544.617832145021,4636.0832058580645,4845.446708411726,-209.36350255366145,-195.91594204889705,-13.447560504764397,63.98161512360019,41.57575286332934,38.83410022301593,1.0,1.0,0.6278512285939256,4860.0,5534.204057471516,4185.795942528484,-170810000.0,24.35215117202686,40.0,120.0,50.0,-35.85726718885979,-70.56444199301338,1.0269058295964126,0.906930693069307,-69.6078431372549,-0.5225709917218047,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-04,4620.0,4480.0,4670.0,4420.0,2770000.0,2.67,HAG_RRC,0.0087336244541484,0.0428893905191873,-0.1046511627906976,0.000933611891128,0.0158460031650596,0.0204459311046542,2374000.0,2533809.523809524,4298730.158730159,0.0111607142857142,-0.0133928571428571,-0.3627586206896551,35.714285714285715,228.57142857142856,4580.0,4517.142857142857,4636.428571428572,4835.238095238095,5092.0,5818.4,4593.333333333333,4544.642857142857,4558.666666666667,4675.036075036076,4927.001307189542,5379.790099009901,4566.155594389301,4633.608866495285,4828.746952233079,-195.13808573779443,-195.7603707866765,0.6222850488820768,72.63306736453418,47.84330968147598,44.37048468125576,1.0,1.0,1.0,4835.238095238095,5504.428556180133,4166.047634296058,-168040000.0,31.140981512522092,40.0,120.0,200.0,-14.75903614457857,-59.46026097271663,1.0266666666666666,0.924,-64.28571428571429,-0.531339473928294,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-05,4730.0,4680.0,4750.0,4630.0,3110000.0,2.38,HAG_RRC,0.0238095238095237,0.0605381165919283,-0.0797665369649806,0.0066904860066448,0.0169584415708163,0.0197634945633394,2510000.0,2593333.3333333335,4189365.0793650793,0.0042735042735042,-0.0106837606837606,-0.3475862068965517,56.09756097560976,219.28571428571428,4643.333333333333,4551.428571428572,4613.571428571428,4814.761904761905,5072.6,5803.2,4668.333333333333,4597.857142857143,4571.142857142857,4665.468975468976,4912.80522875817,5358.237623762377,4612.968281706643,4648.438271649857,4821.432363178777,-172.99409152892076,-191.20711493512536,18.2130234062046,85.78158346756436,61.32671476448349,56.78282883848695,1.0,1.0,1.0,4814.761904761905,5468.348833192864,4161.174976330945,-164930000.0,39.99726213347272,110.0,190.0,240.0,88.91050583657571,-25.768862298863993,1.0418502202643172,0.9653061224489796,-43.90243902439025,-0.5284578930778272,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-06,4660.0,4750.0,4800.0,4650.0,2360000.0,-1.48,HAG_RRC,-0.014799154334038,0.0355555555555555,-0.0968992248062015,0.0138525757375961,0.0168911584872769,0.0197064479737268,2592000.0,2600476.1904761903,4139523.8095238097,0.0294736842105263,-0.0210526315789473,-0.3572413793103448,47.5609756097561,221.42857142857144,4670.0,4584.285714285715,4589.285714285715,4789.047619047619,5049.8,5787.8,4676.666666666667,4625.0,4577.333333333333,4651.399711399711,4896.624836601307,5335.6,4626.405915504745,4650.21699908834,4809.47441035072,-159.25741126237972,-184.81717420057623,25.559762938196513,60.06946858515388,51.34425754493312,48.78949237923656,0.4228260559868476,0.8198265110831667,0.8362517491866829,4789.047619047619,5421.113518766346,4156.981719328893,-167290000.0,42.28532883456844,-70.0,80.0,230.0,108.76803551609346,-20.965692503176612,1.017467248908297,0.9810526315789474,-52.4390243902439,-0.519503878084282,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-07,4780.0,4700.0,4860.0,4700.0,3910000.0,2.58,HAG_RRC,0.0257510729613734,0.0528634361233479,-0.0807692307692308,0.0162461730304886,0.0179277993328187,0.0200677403572546,2929333.333333333,2669047.619047619,4119841.26984127,0.0170212765957446,0.0,-0.3406896551724138,76.11940298507463,220.0,4723.333333333333,4630.0,4580.714285714285,4766.666666666667,5032.0,5771.6,4731.666666666667,4673.928571428572,4602.761904761905,4650.577200577201,4886.044444444444,5315.6435643564355,4670.289939646246,4670.183614613211,4807.291120695111,-137.10750608190028,-175.27524057684104,38.16773449494076,76.77612784168053,63.41062656551994,59.94318349098615,0.7212389274635979,1.0,1.0,4766.666666666667,5362.422022869518,4170.911310463816,-163380000.0,50.74140601894637,120.0,160.0,320.0,155.67867036011123,5.49976087996183,1.0346320346320346,1.0301724137931034,-23.880597014925375,-0.5011642234921121,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-08,4790.0,4800.0,4800.0,4720.0,1470000.0,0.21,HAG_RRC,0.0020920502092049,0.0458515283842795,-0.0876190476190476,0.0166886336527527,0.0179310877134936,0.0200696409230029,2724000.0,2588095.238095238,4030952.380952381,0.0020833333333333,-0.0166666666666666,-0.3393103448275861,83.42245989304817,212.1428571428571,4743.333333333333,4671.428571428572,4583.571428571428,4744.285714285715,5018.0,5757.3,4765.0,4713.928571428572,4630.666666666667,4652.6984126984125,4876.554248366013,5296.205940594059,4704.492814033033,4688.616904672717,4806.010296939918,-117.3933922672004,-163.69887091491293,46.30547864771253,77.85698444392469,64.2829695331618,60.76486097944996,0.6917951300435092,1.0,1.0,4744.285714285715,5295.8779262085345,4192.693502362895,-161910000.0,51.4687466301488,10.0,60.0,290.0,119.75088967971536,11.235543844239569,1.0126849894291754,1.0573951434878588,-16.57754010695183,-0.4758499170954389,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-09,4730.0,4733.333333333333,4766.666666666667,4673.333333333333,2076666.6666666665,-1.1133333333333333,HAG_RRC,-0.0125260960334029,0.0238095238095237,-0.1007604562737642,0.0193128290420309,0.0179974060710821,0.020094192306025,2585333.333333333,2560000.0,3947989.4179894174,0.0077464788732395,-0.0126760563380281,-0.3475862068965517,77.96610169491525,202.38095238095244,4766.666666666667,4698.571428571428,4590.0,4719.206349206349,5002.4,5742.1,4758.333333333333,4728.571428571428,4650.190476190476,4651.399711399712,4865.260130718953,5275.863366336634,4711.780581452166,4694.983534723068,4800.379904573998,-105.39636985092966,-152.03837070211628,46.64200085118662,55.974270765445105,54.98700835685015,53.20861527012417,0.0,0.8085481595418237,0.8568806716421316,4719.206349206349,5218.351862444907,4220.060835967791,-163986666.66666666,52.808090529293736,-60.0,70.0,190.0,72.66881028938863,5.495393567157063,1.0150214592274678,1.0701357466063348,-22.033898305084747,-0.4482827456252725,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-10,4670.0,4666.666666666667,4733.333333333333,4626.666666666667,2683333.333333333,-2.4366666666666665,HAG_RRC,-0.0126849894291755,-0.0126849894291755,-0.1116043119847812,0.0171370482799729,0.0180479940137731,0.0201193278004919,2500000.0,2584761.904761905,3870952.380952381,0.0135714285714285,-0.0085714285714285,-0.3558620689655172,67.79661016949152,187.38095238095235,4730.0,4711.428571428572,4600.0,4691.428571428572,4986.8,5725.9,4710.0,4721.428571428572,4660.857142857143,4646.926406926407,4852.224836601307,5254.633663366337,4699.843272465833,4691.139913996442,4790.722133864813,-99.58221986837088,-141.54714053536722,41.964920666996335,40.16845898766754,46.96120886394973,46.53204251466116,0.0,0.643255506644392,0.7304228187278212,4691.428571428572,5126.550885923437,4256.306256933706,-166670000.0,54.812976410206424,-60.0,-110.0,90.0,37.14759535655085,-1.8334606569900709,0.9769874476987448,1.040089086859688,-32.20338983050848,-0.4218428142459651,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-11,4610.0,4600.0,4700.0,4580.0,3290000.0,-3.76,HAG_RRC,-0.012847965738758,-0.0107296137339055,-0.12246192893401,0.0168040445869031,0.0180823760431845,0.0201450691723443,2686000.0,2662380.9523809524,3799841.26984127,0.0195652173913043,-0.0043478260869565,-0.3641379310344828,57.6271186440678,168.8095238095238,4670.0,4710.0,4613.571428571428,4660.952380952381,4971.2,5709.0,4650.0,4696.071428571428,4662.190476190476,4639.523809523809,4837.448366013072,5232.536633663366,4674.1737660470235,4678.656850304682,4777.335309134086,-98.678458829404,-132.97340419417458,34.29494536477057,28.78784763041503,40.05234236711908,40.64701859831479,0.0,0.4402722974720947,0.5460114528769403,4660.952380952381,5013.594111999813,4308.310649904948,-169960000.0,57.584572834950514,-60.0,-180.0,-10.0,-0.977517106549223,-14.373356704644904,0.9624217118997912,1.0406320541760723,-42.3728813559322,-0.3988511418600904,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-12,4450.0,4590.0,4610.0,4390.0,3830000.0,-3.47,HAG_RRC,-0.03470715835141,-0.0690376569037657,-0.1523809523809524,0.0131612918952229,0.0177946588451572,0.0196852188193304,2670000.0,2693333.3333333335,3705238.095238095,0.0348583877995642,-0.0435729847494553,-0.3862068965517241,19.607843137254903,155.9523809523809,4576.666666666667,4670.0,4610.714285714285,4632.380952380952,4953.6,5690.4,4540.0,4631.071428571428,4640.380952380952,4620.346320346321,4817.009150326797,5207.60594059406,4610.1241186050165,4643.47887333473,4753.0882491982275,-109.609375863497,-128.30059852803907,18.691222664542067,13.990060389185372,27.364765965931085,29.26043322222901,0.0,0.0,0.2890564945048005,4632.380952380952,4947.906213613915,4316.85569114799,-173790000.0,56.50318165632366,-160.0,-280.0,-280.0,-109.3655589123872,-84.97854077253277,0.9408033826638478,0.9977578475336324,-80.3921568627451,-0.384781266829215,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-13,4490.0,4460.0,4530.0,4450.0,1390000.0,0.9,HAG_RRC,0.0089887640449437,-0.0626304801670146,-0.1108910891089108,0.0154495507302477,0.0180553598312161,0.0185972018711665,2654000.0,2671428.5714285714,3605079.365079365,0.0089686098654708,-0.0022421524663677,-0.3806896551724138,21.27659574468085,150.9523809523809,4516.666666666667,4645.714285714285,4615.0,4608.0952380952385,4935.4,5672.1,4496.666666666667,4586.071428571428,4624.285714285715,4607.402597402597,4798.828758169935,5183.835643564356,4575.802941860727,4619.866738975541,4733.600230739099,-113.73349176355804,-125.38717717514288,11.653685411584831,27.1046691541285,33.581083796005046,34.54934951120171,0.2053427334891344,0.1683808319316945,0.3408086134853679,4608.0952380952385,4880.317136378056,4335.873339812421,-172400000.0,60.14288592138874,40.0,-180.0,-170.0,-102.9940119760477,-73.70600414078699,0.961456102783726,0.9977777777777778,-78.72340425531915,-0.3750576220348467,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-14,4650.0,4500.0,4790.0,4460.0,14900000.0,3.56,HAG_RRC,0.0356347438752784,-0.0169133192389006,-0.0699999999999999,0.02661025740808,0.0197403167519399,0.0189422058159857,5218666.666666667,3296666.6666666665,3710317.460317461,0.0311111111111111,-0.0088888888888888,-0.3586206896551724,55.319148936170215,168.09523809523807,4530.0,4627.142857142857,4628.571428571428,4596.190476190476,4920.4,5651.0,4563.333333333333,4587.142857142857,4628.952380952381,4611.212121212121,4787.63660130719,5163.59603960396,4597.002101329091,4624.502625286997,4727.407621054721,-102.90499576772436,-120.89074089365918,17.985745125934827,60.67949674245136,52.71236714121628,51.340482281556326,1.0,0.6865881523494334,0.7200844290356943,4596.190476190476,4834.557939614044,4357.8230127669085,-157500000.0,71.02698294202791,160.0,40.0,-130.0,-7.308970099668018,22.824858757062373,1.0086767895878526,1.024229074889868,-44.680851063829785,-0.3615869976475228,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-15,4690.0,4720.0,4800.0,4650.0,16530000.000000002,0.86,HAG_RRC,0.0086021505376343,0.0042826552462527,-0.0428571428571428,0.0264000753618034,0.018759032491022,0.0183003290562808,7988000.0,3990476.1904761903,3867460.3174603176,0.0233050847457627,-0.0148305084745762,-0.353103448275862,63.82978723404256,167.38095238095235,4610.0,4612.857142857143,4642.142857142857,4593.333333333333,4906.2,5628.0,4643.333333333333,4602.857142857143,4637.142857142857,4619.74025974026,4778.601307189542,5144.566336633663,4623.572929520779,4634.579144473612,4724.636686161779,-90.05754168816657,-114.72410105256068,24.666559364394104,66.1382289904669,56.421050472792075,54.6933462322795,1.0,0.7870449182053887,0.8072805894473407,4593.333333333333,4825.310343688393,4361.356322978273,-140970000.0,78.12140378291491,40.0,240.0,-100.0,47.92518994739918,77.8787878787876,1.053932584269663,1.0240174672489082,-36.17021276595744,-0.3438446893124669,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-16,4796.666666666667,4713.333333333333,4870.0,4666.666666666667,15143333.333333334,2.8466666666666667,HAG_RRC,0.0227434257285004,0.0404916847433116,0.0098245614035088,0.0264857074379769,0.0186531915781104,0.0184669984464849,10358666.666666668,4569523.80952381,4005132.275132275,0.0155586987270154,-0.0099009900990097,-0.3383908045977011,84.72222222222229,168.3333333333333,4712.222222222223,4622.380952380952,4660.47619047619,4600.793650793651,4896.133333333333,5606.866666666666,4736.666666666667,4648.809523809524,4657.746031746032,4638.225108225109,4774.305882352941,5128.104290429043,4673.028282991033,4659.515686349467,4729.972240273252,-70.45655392378558,-105.87059162680566,35.414037703020085,77.69737018717007,65.05766442540568,62.6187077357872,1.0,1.0,1.0,4600.793650793651,4848.609933658294,4352.977367929008,-125826666.66666669,82.07599760894016,106.66666666666696,306.66666666666697,66.66666666666697,90.86499595796371,109.03954802259958,1.0682999257609502,1.0382395382395384,-15.277777777777716,-0.3189822825236721,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-17,4903.333333333333,4706.666666666667,4940.0,4683.333333333333,13756666.666666668,4.833333333333333,HAG_RRC,0.0222376650451701,0.1018726591760299,0.0567528735632183,0.0112638124716797,0.0182073574202161,0.0186225848220667,12344000.000000002,5033809.523809524,4123333.3333333335,0.0077903682719547,-0.0049575070821531,-0.3236781609195402,93.33333333333329,170.9523809523809,4796.666666666667,4655.714285714285,4683.571428571428,4618.571428571428,4889.68,5585.1,4832.222222222223,4719.047619047618,4690.126984126984,4665.7287157287155,4774.588235294118,5114.17293729373,4738.829725945976,4697.026093577754,4742.813802722148,-45.787709144393375,-93.8540151303232,48.06630598592983,84.90932056209249,71.68864892363632,68.89658806152488,1.0,1.0,1.0,4618.571428571428,4896.7605842715475,4340.382272871309,-112070000.0,84.55285758346646,106.66666666666606,253.33333333333303,233.33333333333303,122.36058473199724,131.4061314061311,1.0544802867383511,1.036645525017618,-6.666666666666722,-0.285390519457307,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
2018-06-18,5010.0,4700.0,5010.0,4700.0,12370000.0,6.82,HAG_RRC,0.0217539089055065,0.1158129175946547,0.1059602649006623,0.0095641181304091,0.0173931193257143,0.0187680660606405,14540000.0,5383333.333333333,4222063.492063492,0.0,0.0,-0.3089655172413793,100.0,175.2380952380952,4903.333333333333,4712.857142857143,4711.428571428572,4646.666666666667,4886.84,5564.366666666666,4938.888888888889,4807.619047619048,4733.650793650793,4701.313131313132,4779.306666666666,5102.784818481849,4816.306947104268,4745.175925335023,4762.605372890877,-17.429447555854495,-78.56910161542947,61.13965405957498,89.61208389241287,76.87496663160141,73.94541796243053,1.0,1.0,1.0,4646.666666666667,4957.8436438212275,4335.489689512106,-99700000.0,86.2093922407402,106.66666666666696,320.0,400.0,136.8029739776956,150.30820293978206,1.068230277185501,1.0751072961373391,-0.0,-0.2423966263624954,-539,-383,233,116,583,1027,0.246,-0.115,-548,479,-197,283,2.24,-0.262,-377,32,57,3,-0.554,,515.0,9.8,0.5,13.3,0.046,0.012,174,171,157,0.8,674,14590,0.255,0.5,0.6,0.5,-0.005,2585.0,0.467,0.275,0.003,1.2,0.4,10.9,0.1,3.9,-4794,0.006,0.015,188,2.1,-0.301,0.1,12.4,0.275,0.1,1.9,0.129,-0.06
