Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ thanh lý tài sản cố định,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Thu lãi và cổ tức,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2016-05-09,47667.0,48333.0,49333.0,47667.0,348030.0,-1.38,MSN_RRV,-0.0137794053752094,0.0362391304347826,0.0214284183684401,0.0140465751163669,0.0154348892432229,0.0157777520970191,849888.0,584346.1904761905,463615.5555555555,-1.1878112092789637,46566.6,47740.0,48136.66,46696.78571428572,47193.17176470588,47837.48851485149,47031.58805081906,46987.996101005054,-43.59194981400651,-336.39566539075986,59.6240816286459,48142.586561524055,44990.61343847594,0.7496853115432058,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-10,47667.0,47333.0,48000.0,46667.0,570440.0,0.0,MSN_RRV,0.0,0.0214284183684401,0.0141914893617021,0.0136602919761444,0.0153675596566527,0.0156802458629541,759976.0,580927.1428571428,471449.68253968254,-1.1878112092789637,46583.3,47733.34,48136.66,46801.58571428571,47190.30901960784,47828.188316831685,47078.65560261024,47092.45823931197,13.80263670173008,-266.35600497226187,59.6240816286459,48200.0327807061,44966.5672192939,0.7496853115432058,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-11,48000.0,48000.0,48000.0,47000.0,530840.0,0.7,MSN_RRV,0.006985965133111,0.0140916485327362,0.0140916485327362,0.0126879111015343,0.0154328806450965,0.0155982381968816,714790.0,591316.6666666666,477671.5873015873,-1.1729200102183484,46666.65,47706.68,48139.99,46936.50952380952,47200.766274509806,47825.48217821782,47146.90333575022,47232.08004864859,85.17671289837017,-196.04946139813543,63.393809803766494,48396.94431935094,44936.35568064906,0.8361613857483333,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-12,48000.0,48000.0,48333.0,47667.0,343880.0,0.0,MSN_RRV,0.0,0.0140916485327362,0.0140916485327362,0.0126879111015343,0.014599560939432,0.0153687606221751,662638.0,564849.0476190476,480785.873015873,-1.1729200102183484,46700.0,47706.68,48146.66,47063.49523809524,47212.26901960784,47822.7100990099,47210.095681250205,47350.22157962573,140.12589837552514,-128.81438944340334,63.393809803766494,48508.32391136661,44891.67608863339,0.7597466331205613,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-13,47000.0,48000.0,48000.0,47000.0,409040.0,-2.08,MSN_RRV,-0.0208333333333333,-0.0275795005482796,0.0143957870200503,0.0114023657136968,0.0146576577886382,0.0153593548749495,440446.0,534803.3333333334,484862.8571428571,-1.2176383257156915,46716.65,47686.68,48153.33,47092.066666666666,47184.55607843137,47800.00396039604,47194.53303819463,47296.34133660638,101.80829841175,-82.68985187237269,46.16220438358096,48529.82021292868,44903.47978707132,0.1800979042848315,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-16,47333.0,47333.0,47667.0,47000.0,431940.0,0.71,MSN_RRV,0.0070851063829786,-0.0070069440073845,0.0,0.0114442625592475,0.0143836072714341,0.0153893246312654,457228.0,538570.4761904762,491170.6349206349,-1.2027471266550762,46783.3,47660.0,48163.33,47150.76666666667,47170.68627450981,47783.7598019802,47204.78985018022,47301.98113097463,97.19128079440998,-46.71362533901616,51.25335302904482,48583.504093692325,44983.09590630768,0.3513575036486788,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-17,47333.0,47667.0,48000.0,47333.0,302100.0,0.0,MSN_RRV,0.0,-0.0070069440073845,0.0142713266333811,0.0114442625592475,0.0139672038487994,0.0151753839435798,403560.0,535860.4761904762,492732.6984126984,-1.2027471266550762,46833.3,47613.32,48176.66,47203.119047619046,47157.86274509804,47767.31762376238,47214.28689831502,47306.75326467084,92.466366355824,-18.877627000048125,51.25335302904482,48636.39034131589,45030.20965868412,0.2397469499238139,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-18,47667.0,47667.0,48000.0,47333.0,201170.0,0.71,MSN_RRV,0.0070563877210403,-0.0069375,0.0362391304347826,0.0114571263352921,0.0139634754827515,0.0152022209003133,337626.0,531339.0476190476,493281.2698412698,-1.1878112092789637,46900.0,47573.32,48200.0,47282.51904761905,47159.96784313725,47757.22534653465,47247.82120214353,47362.17583933687,114.35463719333347,7.768825838628197,56.71880182259704,48723.74213320314,45076.25786679686,0.4510222868023077,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-19,46667.0,47667.0,48000.0,46667.0,442110.0,-2.1,MSN_RRV,-0.0209788742736064,-0.0277708333333333,0.007208684954568,0.0143265366238775,0.0147975568172109,0.0154303357891136,357272.0,541270.9523809524,497606.0317460318,-1.2325295247763068,46933.35,47513.32,48193.34,47260.328571428574,47124.42588235294,47726.86891089109,47204.79740939216,47255.22571020812,50.42830081596185,16.30072083409493,40.88338845157988,48711.62311560499,45155.076884395006,0.0,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-20,46333.0,46667.0,46667.0,46000.0,620850.0,-0.72,MSN_RRV,-0.007157091735059,-0.0141914893617021,0.0,0.0117490363353941,0.0147967842347203,0.0154541930017376,399634.0,540310.0,505663.3333333333,-1.2474654421524194,47000.0,47439.98,48203.34,47203.15238095238,47078.13882352941,47690.03049504951,47140.21982351126,47113.34483171457,-26.874991796692484,7.665578307937446,36.91181886360344,48559.65218794696,45440.34781205304,0.0,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-23,46333.0,46333.0,46667.0,46000.0,225890.0,0.0,MSN_RRV,0.0,-0.0211269093444319,0.0072391304347825,0.0106332028500904,0.0139002740529027,0.0154318770954507,358424.0,535746.6666666666,506268.8888888889,-1.2474654421524194,46983.3,47359.98,48213.34,47139.62857142857,47034.72784313725,47652.99405940594,47080.42576251042,46993.29178068155,-87.13398182886885,-11.294333719423816,36.91181886360344,48564.96256298782,45401.637437012185,0.0,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-24,47333.0,46667.0,47333.0,46333.0,530040.0,2.16,MSN_RRV,0.0215828890855329,0.0,0.0518444444444443,0.0158658451751558,0.0122318105659727,0.0147287476293162,404012.0,537105.7142857143,508566.50793650793,-1.2027471266550762,47049.95,47313.3,48226.67,47172.93333333333,47033.66980392157,47635.561584158415,47099.13496528743,47045.55458365362,-53.58038163380843,-19.75154330230074,54.52206354810768,48568.22013406683,45531.67986593316,0.5237377788876666,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
2016-05-25,46667.0,47000.0,47333.0,46667.0,329330.0,-1.41,MSN_RRV,-0.0140705216233917,-0.0209788742736064,0.0,0.0163559717268874,0.0122182373451126,0.014806427007692,429644.0,538858.5714285715,511676.3492063492,-1.2325295247763068,47099.95,47266.64,48223.34,47136.46190476191,47008.324705882354,47604.67702970297,47067.12496785873,46987.31541693768,-79.80955092104705,-31.76314482605,44.89237754522415,48486.6184762975,45713.28152370249,0.2373459399955169,515278000000.0,533328000000.0,11626000000.0,1892000000.0,0.0,-335506000000.0,688439000000.0,0.0,1415057000000.0,-191461000000.0,747977000000.0,-1119571000000.0,-189997000000.0,-493700000000.0,-305605000000.0,0.0,-6662000000.0,-143962000000.0,-812644000000.0,56000000.0,-27097654000000.0,28815910000000.0,-19724374000000.0,85310000000.0,609278000000.0,-18124118000000.0,14369527000000.0,-266927000000.0,6768539000000.0,-6209714000000.0,-3356000000.0,-26272000000.0,14631797000000.0,-3636283000000.0,8324476000000.0,-1299000000.0,4686894000000.0,1.5426800967962109,9220203000000,253342000000,57.186035829122645,218023000000,-688439000000,9220203000000,-451577000000,8768626000000,-6356479000000,2412147000000,-733046000000,143092000000,-997539000000,-519689000000,522988000000,1896000000,0,-9606000000,-7710000000,515278000000,-171775000000,49991000000,393494000000,140152000000,253342000000,2.7827253383,1.8683299767,1.1468018591020703,1.5555370544191636,0.5120803347,1.3808737786,13.802725596363183,67.2697280418,32.1471306749,113.21958431306318,5.4259175802,0.1020592051707987,0.2750883661818852,0.0288918697182432,0.067732649,0.0,0.0246981565,6571895000000.0,894919000000,1.4989613242,0.3838186206,1.198443055,-1.2999249025694362,2.868329976722769,49900994484000,756075674,28.4615737824,3.2665186583,1.3933898591,9.6436759024,335.0749253175946,20204.997094619,10.1945441959
