Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Thu lãi và cổ tức,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2017-08-16,10969.3,10537.4,10969.3,10537.4,57400.0,2.42,PVB_RRC,0.0241918918414221,0.0160051868661139,0.0160051868661139,0.018425227312005,0.0284123018629296,0.0311244543626672,66310.0,130817.14285714286,104354.44444444444,-1.0887273171755738,10580.605,10117.65,9473.306,10771.446666666665,10380.730196078432,9878.523623762378,10544.50668837667,10794.889962529887,250.3832741532169,271.0487223820956,56.995970173761926,11607.162358562862,9554.047641437135,0.3215396305477819,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-17,10623.8,10882.9,10882.9,10623.8,77000.0,-3.15,PVB_RRC,-0.0314969961620158,-0.0238079923549789,0.0249983115767942,0.0236427353358049,0.0293972337389994,0.0313723286830803,79530.0,131087.61904761905,103997.30158730158,-1.138052455882964,10593.56,10122.832,9493.172,10775.560476190478,10400.579215686275,9901.305683168315,10550.380267015436,10768.568429832982,218.1881628175452,260.4766104691855,46.27431257087012,11615.172682606122,9571.94731739388,0.0,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-18,10710.2,10623.8,10796.5,10451.0,17710.0,0.81,PVB_RRC,0.0081326832206933,0.0,0.0333342981465938,0.0232112410101236,0.0294289441288209,0.0312509624224804,70550.0,121474.28571428572,103738.73015873016,-1.12571760209333,10615.155,10136.652,9511.311,10786.669047619049,10423.61325490196,9925.405247524752,10562.218765755031,10759.588671397138,197.36990564210464,247.85526950376936,49.040348579393545,11626.920355519796,9603.3896444802,0.094946215748303,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-21,10796.5,10623.8,10796.5,10537.4,22800.0,0.81,PVB_RRC,0.0080577393512726,-0.0079390603607494,0.041660636583789,0.0220819209330499,0.0293593484365129,0.0312532211967326,48222.0,117076.19047619047,103605.39682539682,-1.1133970247548417,10658.34,10167.746,9533.767,10803.94,10449.489647058825,9950.854534653465,10579.57293125466,10765.26733733604,185.69440608137847,235.4230968192912,51.89473905283409,11619.9622223539,9696.7177776461,0.192925263340623,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-22,10710.2,10796.5,10796.5,10710.2,61000.0,-0.8,PVB_RRC,-0.007993331172139,0.0,0.042020567603592,0.021048220310491,0.0282854794933778,0.0312840740961249,47182.0,113951.42857142857,103683.1746031746,-1.12571760209333,10705.845,10191.932,9554.497,10808.879047619048,10470.762352941176,9974.150237623762,10589.249010420985,10756.79543928434,167.5464288633575,221.84776322810447,48.744384509883645,11569.512459091338,9842.17754090866,0.0847870318798206,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-23,10796.5,10710.2,10882.9,10710.2,48800.0,0.81,PVB_RRC,0.0080577393512726,-0.0157530562570081,0.0869543331185567,0.0173600421402787,0.0278669033087843,0.0312863262329642,45462.0,109656.66666666669,102899.04761904762,-1.1133970247548417,10757.665,10219.57,9576.09,10817.512857142858,10494.470901960784,9998.744356435644,10604.600935574985,10762.903833240596,158.30289766561145,209.13879011560587,52.09961969976688,11497.964442330169,10017.36555766983,0.1999579418908626,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-24,10882.9,10796.5,10969.3,10710.2,62820.0,0.8,PVB_RRC,0.0080025934330569,0.0243886368342778,0.1150398049200314,0.0071806194465816,0.027847255755124,0.0312879232229473,42626.0,107542.85714285714,102875.55555555556,-1.1010621709652075,10805.17,10245.482,9595.956,10829.44,10520.483843137255,10024.621782178216,10625.21568108795,10781.364781972812,156.1491008848625,198.5408522694572,55.46715970562239,11436.518188527123,10173.821811472875,0.4521230283802994,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-25,11487.5,11055.6,11660.3,10882.9,197190.0,5.56,PVB_RRC,0.0555550450707071,0.0725756755242665,0.1769858915379965,0.0240652958605114,0.0298273501009144,0.0319118246530112,78522.0,115056.66666666669,104950.0,-1.0147467473400609,10869.95,10273.12,9624.459,10894.423809523809,10569.19043137255,10062.078099009905,10689.088593599954,10890.00096936161,200.91237576165625,199.01515696789704,71.59250559959152,11502.222045045466,10237.677954954535,1.0,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-28,11228.4,11660.3,11746.6,11228.4,77500.0,-2.26,PVB_RRC,-0.0225549510337323,0.0400037049043671,0.1304365335051547,0.0293711150123134,0.0301871451550031,0.0320885193369673,89462.0,107713.33333333331,105386.50793650794,-1.0517370322578172,10930.41,10299.032,9650.371,10928.561904761904,10606.652392156862,10093.839306930691,10729.037586666624,10942.062358690591,213.0247720239695,201.81707997911155,60.7204683107317,11439.38219818468,10421.43780181532,0.570583995606385,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-29,11228.4,11142.0,11228.4,11142.0,18400.0,0.0,PVB_RRC,0.0,0.0483837836828442,0.1016984075589437,0.0284722339221587,0.0297938370911194,0.0320849408065709,80942.0,107127.14285714286,105180.15873015871,-1.0517370322578172,10952.005,10328.398,9675.419,10956.941904761905,10643.09819607843,10125.087405940592,10766.027395061688,10986.114303507426,220.0869084457372,205.4710456724367,60.7204683107317,11473.549182816963,10430.460817183037,0.570583995606385,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-30,11055.6,11055.6,11228.4,10796.5,42790.0,-1.54,PVB_RRC,-0.0153895479320294,0.0239985180382531,0.1034413925263493,0.0306788280119643,0.0251478060902584,0.0321694720580101,79740.0,89367.14285714286,104949.84126984129,-1.076406739837085,10956.32,10362.946,9698.739,10966.808095238095,10671.615921568628,10152.417722772278,10787.477217649712,10996.80441066013,209.3271930104183,206.24227514003303,53.50579996890047,11479.890738596445,10432.749261403556,0.285624151369208,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-08-31,10796.5,11055.6,11055.6,10710.2,124200.0,-2.34,PVB_RRC,-0.0234360866890988,-0.0079390603607494,0.0,0.0330695850033456,0.0254752284162016,0.0323473610244807,92016.0,86763.80952380953,106802.22222222222,-1.1133970247548417,10956.32,10397.494,9719.468,10951.587142857144,10688.618039215686,10174.155564356435,10788.14557189788,10965.988347481649,177.84277558376743,200.56237522877996,44.38227960641036,11479.890738596445,10432.749261403556,0.0,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-09-01,11487.5,10882.9,11487.5,10882.9,195640.0,6.4,PVB_RRC,0.0640022229426202,0.0,0.0472409360670234,0.0367073701937648,0.0288071843406227,0.0331933779220119,91706.0,91318.09523809524,109251.90476190476,-1.0147467473400609,10956.32,10440.68,9747.107,11002.175714285717,10731.36337254902,10209.166099009904,10839.94960360915,11046.22090940755,206.27130579840016,201.704161342704,63.522449621351655,11479.890738596445,10432.749261403556,0.7034182670786268,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-09-05,11573.9,11401.1,11660.3,11314.8,153090.0,0.75,PVB_RRC,0.0075212187159956,0.0307701898756724,0.0720048163756772,0.0343697261423833,0.0252818141972955,0.0310530614532279,106824.0,89155.23809523809,106712.53968253967,-1.0024118935504267,10973.595,10485.594,9776.474,11060.992857142855,10775.80337254902,10245.340217821784,10894.316299638102,11127.402307960234,233.08600832213236,207.9805307385897,65.24788027104722,11554.612080914523,10392.57791908548,0.7668293776709444,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
2017-09-06,12264.9,11573.9,12437.6,11573.9,604000.0,5.97,PVB_RRC,0.0597032979376008,0.0923105696270172,0.0676735582154515,0.0412184199173268,0.0277569686575533,0.0312472206692576,223944.0,109699.52380952382,111350.31746031746,-0.903761616135646,11029.740000000002,10544.328,9812.751,11183.974285714285,10845.580078431372,10294.61598019802,10995.841018183428,11302.401952889428,306.5609347059999,227.69661153207173,75.80777971095517,11847.898673066817,10211.581326933188,1.0,6014609191.0,4722516574.0,-11752659801.0,-6166507.0,-1626177628.0,11760000.0,0.0,-2636118171.0,17389702862.0,1959222036.0,-42897441962.0,434939021.0,-11760000.0,0.0,-2500000.0,925024159.0,-24838932055.0,-812653219.0,19090909.0,-10000000000.0,0.0,0.0,1618399851.0,-9175162459.0,0.0,0.0,0.0,0.0,0.0,-34014094514.0,74290774324.0,-632728.0,40276047082.0,11.811308729714325,15374954097,6014609191,1.1179749042175873,1632344135,-11760000,15374954097,15374954097,-17978037360,-2603083263,-11760000,-5868805386,-6851304514,14544140830,-1678227125,12865913705,6014609191,0,0,6014609191,6014609191,0.0,0.2211938141,0.2616921615183973,1.611716960770089,0.1450006324,0.6920730787,434.9054534006937,385.2074934627,63.007698529,883.1206453923937,0.9475412763,-0.5510187930026442,-0.1693067339633827,0.3911952616608843,-0.1097138149,-0.2076956051,-0.0833584953,-60000071850.0,-8471888649,0.0,4.3190943323,0.5230357512,2.9957819964,720.3986946428571,1.2211938141221723,341279968400,21599998,-8.9739257775,0.9803210107,5.1589633608,15.8708676791,278.4541549957551,16117.1696077009,-5.0167260144
