Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2024-01-09,16.175251,20.368088,38.653645,64.980515,26.340582,81.24414,27.427252,29.922426,10.792073,30.20311,38.272335,44.389812,14.479309,9.721902,65.19877,14.013349,25.786303,38.13466,40.539375,57.3476
2024-01-10,15.914079,19.8631,38.43768,64.50613,26.199718,79.59463,27.21165,29.685987,11.507581,29.205736,35.91904,44.208218,14.3455515,9.899743,64.196,13.54252,24.426567,38.814014,42.05423,58.76551
2024-01-11,16.040768,19.373404,35.441456,65.16745,27.373068,84.65714,26.541975,29.791012,11.796924,29.415646,37.104935,43.880543,14.404189,9.977636,65.87992,13.738599,24.69309,38.27336,41.869293,58.550438
2024-01-12,16.176622,19.608143,38.282917,65.287025,26.7968,83.92094,26.909653,30.364237,11.889511,28.553083,36.087112,44.090847,13.816846,9.788189,66.39162,14.23169,24.44437,35.64652,42.709583,59.051018
2024-01-13,16.307564,19.94326,38.788578,64.29871,26.73672,83.41082,27.37986,30.314615,11.440064,27.863983,35.79916,43.90418,13.444986,10.046884,65.92615,14.430113,24.102003,34.95498,42.723392,59.14003
2024-01-14,16.556408,20.981829,38.0293,63.955784,27.821905,83.219055,27.4632,30.523367,11.49726,27.892107,35.754135,43.720253,13.273518,9.642266,65.851715,14.462857,23.672203,35.33404,43.55597,58.505737
2024-01-15,15.995618,21.15451,39.2722,63.55492,28.578562,83.33302,28.17783,30.82949,11.393301,27.379564,36.049088,43.921253,13.117047,9.514524,65.352356,14.397298,25.512976,35.392567,42.34536,58.621735
2024-01-16,15.906768,21.286648,38.83971,67.074265,27.226423,80.92473,28.27784,31.501013,11.74555,28.847267,36.738758,44.538654,13.897065,9.69841,63.023815,14.040533,24.828278,34.22139,42.641186,58.07109
2024-01-17,16.0897,20.706326,36.2243,66.73736,27.820309,82.8564,27.271421,31.49816,11.776501,28.902636,35.775684,44.409924,13.888951,9.868718,62.524273,14.2532835,25.4065,34.589348,44.658016,58.53435
2024-01-18,16.25465,21.07692,35.550846,67.1916,27.618284,82.61147,27.668285,31.975096,11.79875,28.838886,35.533363,45.176006,13.741609,9.773908,61.09529,13.773572,25.247566,38.2118,43.73743,57.958107
2024-01-19,16.244604,20.869005,35.794765,68.237686,27.852772,84.59525,28.317402,31.801573,11.401913,29.404522,35.83361,46.242638,13.891808,9.843014,63.110104,14.463742,25.234505,37.836452,43.456787,58.69183
2024-01-20,16.420776,20.391321,36.845856,68.08106,28.489004,83.68025,28.378975,31.44701,11.432297,28.934961,35.712486,46.49914,13.670098,9.760655,62.03987,14.4798565,25.495922,38.183056,43.148647,58.10296
2024-01-21,16.574486,20.542917,37.091717,67.92683,26.375479,83.36625,28.275547,31.312391,11.434812,28.973473,35.86157,44.564217,13.679497,10.108656,61.989754,14.838285,25.525002,38.387543,42.727123,58.064865
2024-01-22,16.693314,20.69282,37.218018,68.547844,26.124811,77.20307,28.166494,31.237638,11.469839,29.36623,35.8387,45.005493,13.880001,9.490249,62.329433,15.418492,25.160563,38.497143,42.350174,58.08515
2024-01-23,16.953844,21.571703,37.297855,67.48146,27.838541,80.7353,28.437695,31.562126,11.523992,29.552244,36.515743,45.300266,13.857497,9.318675,65.17397,15.491862,24.828539,38.80705,44.453777,59.345913
2024-01-24,17.139826,20.640371,37.373806,68.07436,27.459925,80.83286,29.170958,32.50829,11.333402,28.919752,37.066486,47.292843,13.409704,9.649234,64.911285,13.678611,25.363184,38.92364,43.91121,58.67594
2024-01-25,16.281404,20.798923,36.70708,66.76181,27.991793,80.8123,29.678762,33.70341,11.277703,29.272556,37.418976,48.90447,13.494149,9.525412,66.00453,13.486507,25.301628,38.490337,43.203827,60.23572
2024-01-26,16.51373,20.332098,35.077038,66.461555,27.729757,81.75019,28.80304,32.994873,10.906129,29.306684,36.17584,46.5606,13.216739,9.375317,65.34097,14.992186,25.943224,38.22828,43.293552,60.167248
2024-01-27,16.394718,20.396109,33.39397,66.692444,27.491756,82.147354,28.77405,33.17893,10.676111,29.573423,36.007984,49.49634,13.143997,9.827644,66.43361,13.233621,24.889069,37.39183,42.725727,60.286728
2024-01-28,16.961979,20.201138,33.152958,67.88393,27.570389,83.03998,27.801601,33.192257,10.4812565,29.162682,36.11476,49.86341,13.162151,9.785596,66.859886,13.388324,24.85338,36.352215,42.039413,60.178482
2024-01-29,17.137964,19.454943,33.117325,67.783356,27.786922,83.905914,26.963,33.305817,10.322108,29.454031,36.328457,50.220264,13.277892,9.716591,67.19992,14.2241,25.158207,35.059353,43.062202,60.233288
2024-01-30,16.879702,19.273247,36.182453,67.88921,27.219858,84.29304,28.462866,33.096348,10.42945,30.19199,36.995758,50.256527,13.6427765,9.569949,67.773346,14.359018,25.592516,34.853214,41.722813,61.047474
2024-01-31,16.952528,20.942604,33.558132,62.89717,26.845114,85.794815,28.126953,33.498352,10.308014,30.045893,37.96076,50.20395,13.690933,9.758919,67.39972,14.908561,25.61341,36.297165,40.730915,61.362732
2024-02-01,16.878437,20.989643,38.1266,66.28054,26.490368,87.51504,27.01018,33.182613,10.588051,30.426798,37.938774,49.593925,14.81231,9.599987,65.65085,15.173443,25.034233,35.8459,38.002293,61.365593
2024-02-02,16.668158,20.386522,37.680832,66.46378,26.136904,89.640945,27.57313,31.87058,10.740625,30.670643,38.04673,50.1554,14.22192,9.888407,66.60062,14.9892,24.34862,35.397568,38.200428,61.814625
2024-02-03,16.750206,20.549479,37.491116,64.99032,26.241945,88.75281,26.899345,31.638012,10.754943,29.297073,37.978497,49.79966,14.5942745,9.916324,67.496445,15.231595,22.659895,35.401634,38.23351,61.51329
2024-02-04,16.732014,20.557507,34.2759,64.79266,26.230015,85.71507,27.960972,33.221043,10.787323,29.92485,37.926365,49.29447,14.565992,9.925744,66.824646,15.353619,21.482866,35.12166,37.76589,60.769257
2024-02-05,16.728794,20.254932,34.419746,66.70493,28.535433,85.13442,27.079155,33.655155,10.868987,30.413872,37.899136,48.7778,15.23229,10.220835,66.590996,15.363901,20.38017,35.020615,37.95048,60.70086
2024-02-06,16.735178,20.494167,37.053818,64.19987,28.862896,84.81552,27.386337,33.401993,10.538085,30.834253,38.002384,48.39682,15.203656,9.934587,64.495186,15.041701,20.663387,35.39134,37.46213,59.980347
2024-02-07,16.449862,19.260906,38.45603,64.57305,28.562672,84.901184,27.305475,33.355663,10.5115385,30.90014,38.019993,48.822994,15.347545,9.535391,65.16702,14.721183,19.80248,35.906013,38.479374,59.902687
2024-02-08,16.267447,20.287504,37.891006,66.46544,28.96887,84.52906,27.232533,32.56046,10.148997,31.852911,38.497543,48.713444,15.31444,9.37205,66.574905,14.982726,19.800755,36.386585,37.59732,60.277107
2024-02-09,16.013996,20.2707,37.769577,66.368706,28.547583,84.92276,27.119835,31.631704,10.191365,32.636543,38.69837,48.317635,15.796006,9.304403,66.69643,15.099566,19.711214,36.91023,36.93323,60.682877
2024-02-10,16.048769,19.068497,37.54173,66.48774,28.027273,85.94745,26.982794,32.23389,10.250055,33.36768,38.70315,48.535084,15.743529,9.259579,66.764725,15.182174,19.653877,36.492363,37.060608,60.76566
2024-02-11,16.054867,19.170105,36.975315,66.3097,27.625343,87.74369,26.844612,31.938597,10.484252,34.126015,38.8174,48.741528,15.286729,9.23216,67.841484,15.285437,19.871693,36.310177,38.113598,60.45313
2024-02-12,16.011932,19.257183,36.339077,64.97257,27.632355,89.679924,26.66506,32.155037,10.52868,34.786114,38.950695,48.90721,15.016122,9.203401,67.811134,15.581159,19.84587,36.256695,38.303394,60.739445
2024-02-13,15.915785,19.308756,35.99051,64.72159,27.881832,91.46599,26.16715,32.70223,10.555694,35.167404,39.047108,49.05512,14.653747,9.179949,64.078705,15.450267,19.793863,36.43569,38.138687,62.759113
2024-02-14,15.755733,19.079176,34.570976,64.55546,27.51361,93.20394,26.121258,32.926617,10.576658,35.98301,36.940533,49.125828,14.253089,9.107367,66.979546,15.623739,19.836681,36.243988,37.79787,63.38976
2024-02-15,15.42268,19.15779,37.65724,64.44419,27.599812,94.131744,25.89481,33.252716,10.599944,36.009262,39.261192,49.27443,13.505157,9.096923,66.53117,15.6246,20.032408,37.094597,37.49672,63.67988
2024-02-16,15.194556,19.398016,37.857834,64.08593,27.327742,91.75868,25.547356,33.284386,10.474168,35.620754,39.23497,48.45831,13.877333,9.136631,64.31029,15.147533,20.22206,37.296906,37.83507,64.216774
2024-02-17,14.616994,18.725775,37.541855,64.51641,27.938658,88.67545,25.668577,33.794178,10.384966,34.575047,36.05327,48.119465,13.30266,9.17385,66.119606,14.969366,21.44735,36.08829,36.84892,61.19592
2024-02-18,14.629924,20.105562,38.433495,64.48553,27.64524,85.93342,24.657492,33.995724,10.178954,33.506264,36.768322,47.507427,13.677797,9.16364,67.37021,14.546875,21.994768,35.154083,35.49949,60.86394
2024-02-19,14.701816,20.582539,35.763332,64.7971,27.697906,84.3062,24.525814,34.216373,10.501435,32.638004,37.79386,47.04392,13.113347,9.231948,65.451775,13.90343,22.20567,34.88602,33.11915,61.563457
2024-02-20,14.820144,20.400438,37.198284,62.838562,27.690641,87.445724,24.293474,34.36658,10.729247,32.708553,37.409374,46.423973,12.499439,9.262474,65.77843,14.347382,21.959225,34.79339,31.652527,61.181404
2024-02-21,15.0138645,20.491945,35.74487,62.745552,28.818653,86.77749,24.11821,35.3456,10.723245,31.07079,37.701992,46.061752,12.54716,9.268005,65.74275,14.033879,21.557472,37.352634,32.444748,59.947727
2024-02-22,15.107371,20.818726,36.88063,63.63212,28.707926,86.53369,24.366806,34.58044,10.613447,31.520008,36.69494,46.082603,12.700887,9.403923,66.4792,14.189549,21.953304,37.332592,33.48004,59.68342
2024-02-23,14.978163,19.34008,36.06273,65.045876,28.279396,90.442276,25.48283,35.14267,10.601617,31.58814,35.998585,46.577496,12.420861,9.2606,67.84867,14.496938,21.917622,37.265816,35.01133,59.665596
2024-02-24,15.40562,20.603746,37.946785,67.132935,29.775118,92.5754,26.843163,34.892693,10.981745,30.07843,36.926212,46.100414,12.320776,9.571377,64.389496,14.858543,21.923178,37.392933,35.783577,59.74458
