Date,PVC,VIC,PVB,VNM,FPT,HAG,CTS,PVS,CTG,KDH,NVB,POT,NLG,MSN,MWG,PVD,CMG,VCB,PDR,ITD
2023-08-09,14.488477405157775,41.60946640319824,21.479595202584914,66.82145322141403,86.53416264438629,12.67117908559799,29.24306088352203,35.22489683527565,30.782865805403137,29.051067757272715,11.179714475418091,16.96286997642517,37.68059605944156,66.43213806152343,49.29324543552784,27.061273851578235,36.04548638654709,63.948712334591214,26.958782272338865,9.502721542141343
2023-08-10,14.689405499571583,41.8652216835022,21.82900113181912,66.19347719916915,87.84554958343506,13.251146295204162,29.6338816940546,35.52134399986267,31.193629351688575,28.94266839071846,11.294157570330736,17.02457353080368,38.98831558227539,67.85413748482955,48.31828364410401,27.390031130075453,36.11859447216796,60.88089208602905,26.38209285736084,9.405524557548521
2023-08-11,14.622464779209594,42.35117483253479,21.894040503177568,65.60327779083252,87.73887726974488,13.280950538755418,29.97435064315796,35.80036885162354,31.87200717025337,29.24806146875381,11.711201039772034,17.007473951356886,38.2749994969368,66.59305482788086,48.585401008037564,27.64964118003845,36.52908268318176,61.973301501342775,26.40783157711029,9.726985925704879
2023-08-12,14.433006191172066,42.11865201873779,22.120780667492568,66.09197702947999,88.13125310325623,13.243845999145508,29.998107862472533,35.76407936522484,32.240526332159035,28.750591517829893,11.6483678156662,17.252693650789258,37.95819823265076,67.67501311903382,48.33161473329162,27.118390831332203,36.79250118255615,62.980014065431384,26.842960710525514,9.462325691986084
2023-08-13,14.76364530555153,42.15523593521119,22.090870233961706,66.12045604044341,87.84516582298279,13.130310802459716,30.11354842185974,35.708203600416184,32.25988965425605,28.75501258850098,11.696014840759279,17.312691274389266,38.14009838104248,67.62688259820557,48.45997512872314,27.087946981687544,36.4667769109726,60.014896392822266,26.817192993164063,9.483623522060395
2023-08-14,15.041154459633104,41.87579716415405,22.100169022007478,65.51248452671585,87.8612420310974,13.12388822555542,30.190380477905272,36.06468446973638,32.29219686014099,28.951478958320617,11.397730674439545,16.808481884571073,37.7174022359848,67.78395972431946,48.940111137385365,27.085920186452867,36.60782787322998,60.0615348815918,26.56352210998535,9.491647368885042
2023-08-15,14.352120747951506,41.974194312126166,21.961685862663735,64.84996828832244,88.12186599826812,12.968398414421081,30.002525329113006,36.16375465393067,32.30237205488719,28.953009897994992,11.317024353549957,17.227576326370237,37.08731819735399,66.47870272219849,48.31187092969895,26.885377091073273,36.34674949436187,58.151024951934815,26.130030406951906,9.768358320281983
2023-08-16,14.884416599610699,43.42410150352478,22.074281115926073,65.38202191929781,88.93310394287109,12.776888981732368,30.386627662181855,36.31580234527588,34.47592194900513,29.593123695069174,11.744907457351685,17.40064407405973,37.022919239359766,66.71266018959045,48.37958597522736,27.100673559401034,36.11164362258911,58.083479839324944,27.09004497528076,9.67076559427643
2023-08-17,14.677132182911052,42.128192987529374,22.018378924899594,65.97803316192626,90.40642719268799,13.026174774169922,30.59023089981079,36.337653465270996,33.60351536750793,29.69319490093357,12.008923424957771,17.521222966103895,37.282968228893274,67.37638383744323,48.51518395166016,27.12265585008144,36.44035297393799,58.610237216949464,26.94349594116211,9.459203734176636
2023-08-18,14.130712199807165,43.3516084311573,20.703656730651854,67.5189097754441,90.60348145294189,13.148257007598877,30.641246938705443,36.25997360229492,35.042876396179196,27.5733540058136,11.935970644546623,17.222263100051883,37.42273189544678,69.15642306591796,48.55428640770699,27.310137888908383,36.41491413116455,58.691034097194674,26.77517698287964,9.938472436584778
