Date,PVC,VIC,PVB,VNM,FPT,HAG,CTS,PVS,CTG,KDH,NVB,POT,NLG,MSN,MWG,PVD,CMG,VCB,PDR,ITD
2024-05-02,14.18821838092804,41.68308808135986,25.781787255191805,60.497984789215856,157.17698346256827,12.48236007944432,42.27307891845703,38.06966909012317,34.16914792107971,31.715775781887185,10.231849080276488,16.810230023348236,39.43284263342857,73.72264392844333,61.84503063544749,30.383742365687365,60.85422736644745,58.87005035820007,21.28687557220459,15.555632254074096
2024-05-03,14.286897799015046,42.18890038261413,25.97080370063782,58.0154963263547,151.30414620786004,12.65384584065646,42.45311707134247,39.585084190368654,32.03911724681854,31.732200281129828,9.929490406237964,18.17375906188581,38.86123452996755,74.70359781108854,63.03315812255001,30.781620080768043,60.262226815009114,59.629695312091826,21.4087671169281,15.707614389038085
2024-05-04,14.27818862808466,43.366516151481626,25.655308404922483,58.762316662712855,153.89338674710993,12.205334065262031,42.963026369857786,40.895068561935425,31.132662091627118,31.70361364580566,9.925236950025559,17.966528744034523,38.638754995414835,76.93148834800871,62.66422141395309,30.61225995319748,60.83252801513672,58.14113173370361,21.0714626335144,15.706252937316894
2024-05-05,14.254989416384698,42.98237495823669,25.556319036483764,58.84353352120285,161.69971320073674,12.324115483705672,41.78221984863281,38.42202958099365,33.669709853899384,30.94898999535014,9.85691550602722,17.806564320940996,39.16480351369133,76.46722004025534,62.104110020432785,30.586041205215455,58.8494297621727,58.49324768371582,20.427791463088987,16.186736831665037
2024-05-06,14.32547831756115,42.986221309661865,25.94724466609955,59.026153646781914,173.30316926636945,12.54612726897045,40.95063196182251,38.58372618839264,33.5971446953556,31.187374379108938,9.710158685798646,17.92777138327892,38.40668174575071,72.40978379616136,61.321058429908355,30.523215840911863,59.38793269191742,58.23253679809571,20.147121144676206,16.02739860534668
2024-05-07,14.251245008660602,41.513407674407965,24.945504989636706,60.79706526889801,181.88828677189062,12.28094782439804,37.14447843429565,38.69513482612609,31.35388151510239,32.56399853196573,9.445204395902396,17.915307305143656,40.69159801706171,72.25015218903567,61.654059266678956,30.232425842285156,58.677082378404236,58.90119643469238,19.43252643585205,16.06270890660095
2024-05-08,14.88785153889656,42.588761799407955,27.879583656028746,59.312869813965015,176.47826685701247,12.44179298388508,37.932552486419674,40.72891550024414,32.2306411743164,31.887539830798865,9.828237266518594,17.851197059864386,39.96070574168071,74.52990977783202,61.88110156876833,30.94143485735321,58.80619650724411,58.83060193096161,19.945801384809492,16.13418160023056
2024-05-09,15.082351570129395,41.17238805313111,28.110857981872556,59.182430125173575,175.33415493885977,12.457548670303343,37.639069420681004,40.351259726715085,31.10059359471502,31.892786339022155,9.31778646098957,17.805327057854115,39.61426920116272,73.13479269467068,63.0198863830433,30.700198860168456,57.548733882007596,58.1441360458374,19.45815826778984,16.057262634658816
2024-05-10,13.914585213340223,41.40182163391113,27.038656656722825,62.71965525603103,173.6288937426853,12.37288275735855,37.48391439291,41.07223602454376,31.459536328633625,31.17726477184093,9.204048939506027,18.0923452323263,40.98578594465732,72.58641503564455,62.24102886903528,30.132264019278196,55.96434539943695,58.76756281933594,18.916141319274903,16.331677345275878
2024-05-11,13.95864755730897,43.2866111618042,26.579108704515296,67.14558937072754,164.07449759726032,12.553276587339933,38.77532901815357,41.566560598754876,32.87247039794922,31.778459782985685,9.192896646911102,18.14811871910947,39.75395427463867,71.67948123663881,60.98734774467043,30.209350560441965,53.883907608009906,60.96953530654907,19.469755439758302,16.12346155166626
2024-05-12,15.073883057619094,43.21273295059204,28.00307750585346,64.9313370552063,152.86582648692016,12.837959512238037,38.345758687770655,40.99282378921509,32.68311431884766,32.09648168641233,8.949214990298984,18.146218816216315,39.595951561463245,72.33043275757936,59.059447085661844,29.349321496582032,54.478493205374335,61.450438151905054,19.16937675476074,15.075191738662719
2024-05-13,14.991759147520064,43.78337424316406,28.016532424534034,64.58938075447082,156.0808569541168,12.863407233126768,39.598606230219836,40.63604662628173,32.4324361038208,32.46039967809677,8.895343196318072,18.200713973275075,39.81626736677807,71.66999383885427,58.59853701545104,29.102909400558474,53.76547002127875,60.75849175643921,20.346257629394533,15.047822734680175
2024-05-14,14.674372960853576,44.48372585220337,27.664616646281146,63.84742626434326,164.7741371154785,12.830057137265339,39.55012441995849,40.43330084838867,31.8440112945385,33.530436976646804,8.906784502412362,17.405095894248962,40.37384499563026,71.77208495417118,59.17336397584819,29.145960514068605,53.497787087745664,59.89682144165039,19.878305625915527,15.15094765571594
2024-05-15,14.107403887796401,43.959597702026365,28.919618201446532,66.05588943481446,157.71592916908264,12.536513280296973,40.796618356876365,41.5083135106691,32.19042724571228,33.16232952446937,9.69641446066475,17.75625212657089,40.41149881657361,72.07612844105245,57.937224437073866,29.71910623633015,54.82160681228256,60.482934949493405,20.319626459884645,14.530739675928976
2024-05-16,15.019857429662705,42.542426889701844,29.221695806884764,64.59045295715332,152.12594470246697,12.851023212799321,38.93682304471035,41.083710156852725,33.970087205360294,32.51846226794815,9.868468849708556,17.581233315902708,40.398606269624224,72.13726524340694,58.058178520627436,29.600838828517915,53.94570870971679,60.44858761367798,20.28190726890564,14.341943015191505
