Date,PVC,VIC,PVB,VNM,FPT,HAG,CTS,PVS,CTG,KDH,NVB,POT,NLG,MSN,MWG,PVD,CMG,VCB,PDR,ITD
2023-11-19,14.877248853492738,41.400856866045004,20.31024727770996,64.53699188232422,79.56887451587677,12.196723420489617,26.020750007939096,36.09311499031449,29.264638893270206,28.412910026550296,10.655886301603605,17.576010892261504,34.82747488799286,61.20834366572661,43.63647434846878,26.25724008652425,33.62388972541809,60.67700271606445,24.74422806930542,10.127154098070498
2023-11-20,14.063759404420852,41.16545881626605,20.518946877971423,64.89600975036622,79.96855835941315,12.161927124653555,26.506738878622052,36.20468578707504,31.140370720767972,28.635965319442747,11.134243195741654,17.519888117649078,36.14129228567504,61.522354653367195,44.09707100346566,25.947478344619274,33.204974758930206,60.804714317321775,25.042798571777343,10.052648979966875
2023-11-21,14.910301286888123,43.433751815414425,20.707336196307452,67.0880252184281,80.97993271636963,12.453146291137767,26.042541143530652,36.86103206036224,32.669214288711544,29.632315116119386,11.11881310043335,18.457754469992672,36.57720916671753,64.70675485841217,44.439494052200324,27.628021381101608,33.827370285415654,62.162410736083984,25.01528420562744,9.946025757888794
2023-11-22,14.63403253555298,41.08097248077392,20.992257345411183,67.59421400336174,80.74492808818817,12.766747900430486,28.15049897465515,37.21817574462891,32.93504493713379,29.46531593284607,11.084219948396683,17.943905916949426,36.8372041267395,64.91813313634758,44.972019203438755,28.10544415397644,32.829819568169405,61.07982998256683,25.380053367233277,10.026219525089722
2023-11-23,15.006961852056621,41.08818835258484,21.872575931549182,67.79418724168944,79.46386454772949,12.854172096889116,26.32187336037326,37.08208511146842,32.525909423828125,29.393800456787112,11.260337162017821,17.617608244514464,37.4678263092041,64.89852329001033,44.30252785205841,26.40801544189453,33.860915072193144,61.35120002746582,24.56716375269413,9.914822767089843
2023-11-24,14.759733344427108,41.94112701416015,21.62497302445221,64.60690557403564,81.34429883480072,12.82038973843966,27.696591301488876,37.729611014370114,32.30351398468017,29.55179771030044,11.013073867225646,17.534910764694214,38.437327831077575,65.33023636541519,44.476932416439055,26.179543269174097,36.016104755401614,61.59636196136474,24.9200135572958,10.032610067136087
2023-11-25,14.89847710846138,40.49040784635543,21.925662570854186,65.96632573359156,80.29696358799934,13.309537420836637,27.213751084555508,35.816567950099014,31.977438891792293,29.46133325315094,10.97940777383709,17.277918814373017,38.354505080795285,64.12366196990489,43.67990802097321,27.189058984215258,34.73480383872986,60.110251239252094,24.427266161441803,9.870797671963953
2023-11-26,14.82184216003418,41.563261932162526,20.68570867538452,65.8773319452618,79.31054203934669,12.963267404330063,27.23619229924357,37.966376858663864,31.84129483909607,29.154063833999633,10.669612456144465,17.154550831317902,37.98745611534119,63.290468940522466,43.21740957927703,27.124756765236853,34.69956389522552,59.90467529790115,24.36658639240265,9.997545177408483
2023-11-27,13.78793764464855,42.12965659051895,20.526598834991454,65.77103775816238,79.52895139234542,13.25357089751072,28.081005995686052,37.78830583919975,31.820481118583682,27.57727321243286,10.605488357815416,17.723448695640563,38.20216172332764,63.71266205291491,43.52088759040832,26.944965839774607,34.47585167312622,59.83059340839386,24.51691883101702,9.986906770995025
2023-11-28,13.850611566781998,43.823184521690365,21.456612132011717,66.86798812082925,81.16816353607177,13.012432258299258,28.500768899917603,38.13325234091701,32.29374313354492,27.791885089874267,10.887248650932312,17.793593061422882,39.04318408412933,63.28746859096527,43.93993949890137,26.36492413360834,35.833830046463014,60.77978774471283,25.41201514792442,9.951528238556671
2023-11-29,14.616786044037122,43.738262168884276,21.718216456751748,67.43812927985184,79.86113408798217,13.123862134635829,27.967936852455136,37.617193264183044,32.3354377746582,28.69034773864746,10.560242109295078,17.745953542244454,38.709476902770994,62.300854834785454,42.8389303894043,28.090349637222293,35.80549095153808,60.862767448425295,25.00677001476288,9.902468463581084
2023-11-30,14.465718325409886,40.948690795898436,21.406673077865523,67.99084614564914,80.51385040283203,13.0767311410253,28.202586312532425,37.387354058074955,32.41313171386719,29.187732148333858,10.448474087398933,17.72344608009487,38.95688568115234,63.41833599472045,42.258533283977506,28.340499633407592,35.52275733604431,61.46718215942383,25.018642013311386,9.909737768631363
2023-12-01,14.53986957550049,39.10383160803582,21.529709854440707,65.57590774117892,78.4482752936345,13.11736981003704,28.632022190093995,37.70004196594619,32.245670585632325,29.23636278247833,10.41932150431612,17.65111225273132,38.46500681018829,61.5094715117237,42.962136760711665,28.06141574020386,35.44300380706787,60.748013191223144,24.792057269096375,10.071054168192546
2023-12-02,14.882899923585892,39.64193791638494,21.75621970432434,67.24747136164214,78.1092722792244,13.656392790441513,28.77101354598999,38.2842927615509,32.43530563354492,29.168628047561644,10.540178655630111,17.462700437586822,38.97132043838501,62.5930562291336,43.81575695228577,28.80815291537476,35.968685150146484,60.962990016937255,25.274579429626463,10.015213970379117
2023-12-03,14.78228268478203,39.579646849753615,21.782956007205556,66.93286317184099,75.93845462623787,13.143782790241241,29.40493424463272,38.054844038474684,32.31328012466431,29.32097952652359,11.16603843192288,16.660473761123658,38.32325744628906,61.63709091567993,43.76852942276001,28.751514414058683,35.95085144042969,58.28090910987854,24.702778884887692,9.976389304676578
2023-12-04,14.760850988656998,43.329743267920875,21.69230858317363,66.52876665613174,84.78868481906892,13.27068766722679,29.88038377887726,37.70257869747162,32.47489019393921,29.06618665682699,10.829693302433448,16.55488921893311,38.84804916381836,61.99143771743775,44.0625011478138,28.948890829135895,36.97502136230469,58.95011493110656,24.30789580487609,10.054094736746842
2023-12-05,14.757413661340715,40.658458277428146,21.684870767312248,65.80037170944213,88.50628451156616,12.863019516633509,29.821123151653865,37.730541712417605,31.477553147151948,28.634157142461774,10.755303889484292,16.91645679646214,38.53740579071045,63.07235813140869,44.0657600445425,29.38669494993782,37.50746257781982,59.23251457214355,25.36385876431453,10.031152570077925
2023-12-06,14.553099801635742,43.650796124542225,21.457408670898168,66.29264314727783,88.36844956375121,12.553047632546424,29.99516743414657,37.20408704910279,32.11438420066833,29.082683357118064,11.376004752779691,16.8728415498674,38.717912866401676,62.112391513824456,45.866320880413056,29.094651501274107,38.023857931327825,58.57779764328003,25.95458866993904,9.759438562738953
2023-12-07,14.34406314395714,43.86765712304306,21.863404408822678,67.45390621727852,84.41837032585143,12.646014333701133,29.825193633556363,37.477533027950365,31.21288807594299,29.302116795955467,11.295464337244098,16.778406869906615,39.16688537597656,62.92217486572265,45.10693977524042,29.559053142877577,38.2089529800415,59.98771966934204,25.948096547727584,9.815125238235064
2023-12-08,14.47708765411377,39.05157133669435,21.771382654042053,65.72448765335082,84.87015967143918,12.32203832929344,29.02027781067009,37.23049598464966,33.09259182282257,29.129378297641757,11.111799343605059,16.63199726412964,38.247824072605134,64.60119670790348,44.48282324352264,29.133258937454222,37.43108847938919,59.84038494110107,24.650102860676036,9.72075040325752
2023-12-09,14.649753754806518,43.761284268951414,21.9126114387838,67.1967100190063,86.35788609640788,12.38338138923645,28.942467692597937,37.80343233947754,31.59096121799354,30.25394749213894,11.403683942642386,17.01500935748291,39.134236126327515,66.41053632888794,43.55954018168163,27.965564875330923,36.91095090789414,59.582719020843506,25.725824070596335,10.051072313409865
2023-12-10,14.338647937774658,42.591391014868464,21.983228867592775,66.46237445462035,84.61269507102934,12.541414323997497,29.054125801433372,37.444506610107425,32.10996272676086,30.314941872421382,11.391917086467837,17.171955831115724,39.22557375125885,66.6859490524292,42.22272192569026,29.264279875946045,36.56430581207657,60.28628921508789,26.14110917404175,9.488268566131591
2023-12-11,14.242864379882812,42.332000909405814,22.01174506996147,66.3456754119873,84.24635183269228,12.661882015800476,29.179475723161698,36.9832177734375,32.169500276426696,27.622968779186685,10.627313836889277,16.482218727152254,39.37281406402588,66.51659591674805,42.199430022855964,29.176391567230226,36.47373053518295,60.1937141418457,26.153342851753234,9.50931016921997
2023-12-12,14.299541598701477,41.875957872207636,22.258134795271875,65.92823135375977,84.5656074908123,12.634935642145157,28.91776721926982,36.812730102539064,31.51870704747962,27.50873384931564,10.549369078676918,16.54126581987596,38.69599829960632,65.70207094638063,42.23829422644233,29.04382224769592,36.72017405090332,59.642065544128414,26.27659903074503,9.759944803795532
2023-12-13,14.022160413073028,42.05744310651192,22.039075037178044,64.65602188110351,82.44580754437531,13.090848415504073,29.432537957668302,37.470364612815864,33.36170940509796,27.995413415551184,10.709748358085632,17.054361390785324,38.94574287414551,64.74314471271515,43.070814140419,27.46898775100708,35.984177232742304,60.36770248413086,26.54946555376053,9.852775209161814
2023-12-14,14.357010502861975,43.47341115188599,22.152231721171418,64.18210341034698,83.10110688717828,12.748441212638854,29.122744877007218,37.40931827545166,34.258658829498295,27.360583748588564,10.918464898109436,16.88194560964041,38.69221270523071,67.87711351105499,42.83591155580863,27.25144647359848,35.850915726470944,59.324841418647765,26.049229005174634,10.130234502293762
