Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2023-11-19,17.321472,20.518349,34.203083,61.220238,26.532515,81.45785,28.313526,29.02307,11.268968,26.38234,36.3486,43.048046,12.410265,10.191516,65.82882,14.308423,24.127111,34.700706,41.135612,59.985348
2023-11-20,17.310003,20.738016,33.947144,62.34956,26.23699,81.53713,28.484976,30.84175,11.236544,26.28001,36.428223,43.432346,12.349368,9.671204,64.99507,14.362658,24.504915,34.725853,43.663708,60.11337
2023-11-21,18.288387,20.815851,34.20766,63.14223,27.236795,81.691086,29.179028,32.21115,11.082864,25.92645,37.392292,43.80116,12.480875,9.522459,66.92917,15.3462515,24.741919,36.26423,43.370457,61.239563
2023-11-22,18.086166,20.456114,33.463207,61.926258,26.149046,81.93388,29.203024,32.757557,10.939603,26.298374,37.771626,44.215675,12.855868,9.623323,66.33609,15.1367,25.161533,35.52475,41.17696,60.532337
2023-11-23,17.997032,21.764359,35.815113,62.185276,26.62514,81.12357,29.476555,32.537506,11.09086,27.828835,36.18335,43.55632,12.939749,9.615366,67.68926,14.447839,24.59016,37.292454,40.851013,60.8393
2023-11-24,17.25105,21.494848,36.779682,64.835625,26.266935,82.58728,29.335009,32.47767,11.079554,28.84369,36.294624,44.101337,12.960542,9.343575,64.632996,14.310793,24.82463,38.45362,41.364197,61.192635
2023-11-25,17.20279,21.64703,36.894775,63.361633,26.896889,80.66542,29.298481,32.047176,10.9308605,28.298357,36.449455,43.23955,13.208926,9.852975,62.880775,14.334631,24.333826,37.884068,40.750717,59.838184
2023-11-26,17.118082,21.750662,36.695496,60.987762,26.901617,79.6447,29.044525,32.026474,10.656624,28.259481,36.125233,42.630177,13.177157,10.065582,66.203995,14.339714,24.281322,36.351765,41.854923,59.572315
2023-11-27,17.204445,20.45884,36.55166,60.886333,26.882324,79.480804,29.099133,32.05578,10.601623,28.000547,36.19743,42.870308,13.338921,10.0202875,65.932526,14.28715,24.250114,36.278286,41.626534,59.411423
2023-11-28,18.021492,21.437656,36.512413,60.575138,26.398617,80.79813,29.391802,32.5876,10.863512,28.579681,37.120583,43.42947,13.271732,9.75474,66.81976,14.383523,24.89964,36.768932,43.472694,60.253376
2023-11-29,17.887403,21.708271,36.96421,61.034588,29.138088,80.39964,28.504667,32.628014,10.416414,28.344242,38.97866,42.57342,13.493725,9.911629,67.67171,14.887818,24.761978,37.7647,43.411003,60.522305
2023-11-30,17.83791,21.197168,36.646053,61.705147,27.317501,81.264175,29.02775,32.65612,10.432533,28.610638,38.47601,42.031578,13.35697,9.873875,68.04571,14.269939,24.8965,38.138027,43.799282,61.170143
2023-12-01,17.55314,21.46717,36.580826,60.415077,27.400908,79.05147,28.918707,32.37014,10.468857,28.868546,38.49439,42.677013,13.569341,9.98984,65.7421,14.406948,24.728193,37.756523,43.018333,60.68587
2023-12-02,17.518034,21.66335,36.84904,61.257645,27.169802,79.54089,29.03102,32.5622,10.659315,29.151093,39.110367,43.242603,13.876069,9.974137,67.06064,14.4483,25.038076,38.18265,43.68151,61.04431
2023-12-03,17.07083,21.598955,36.97084,61.200184,29.623695,79.71533,29.276642,32.419918,10.239749,29.798801,38.81708,43.222477,13.72091,10.132196,67.150925,15.486008,24.71079,38.084198,43.66349,58.91795
2023-12-04,16.936678,21.859058,37.67122,61.459415,29.53903,85.25872,29.237635,32.535603,11.290323,30.194445,38.762497,43.470078,13.660524,10.009572,66.821,15.382637,25.70689,37.30758,43.686,58.914684
2023-12-05,17.202932,21.858828,38.155922,62.98306,29.246408,89.148155,28.77467,31.509226,10.42601,30.17912,38.606342,43.496113,13.3561125,10.000006,63.362713,15.284345,24.022968,36.961525,44.26208,59.17742
2023-12-06,16.99712,21.641008,38.807995,61.868652,29.007835,89.34588,29.089144,32.082336,10.438875,30.292185,38.03791,45.076557,13.32648,9.879179,66.46492,15.204034,25.168354,37.14805,43.34157,58.541332
2023-12-07,16.991922,22.223436,38.87103,62.839767,28.081228,86.42826,29.230917,31.034758,11.252603,30.146162,38.759132,43.912544,13.257611,10.119281,67.399345,15.355735,24.594952,37.61827,43.6738,59.984333
2023-12-08,16.96091,21.935741,38.337826,65.445755,27.816305,86.69255,29.749279,32.65864,11.101496,29.98721,38.021713,43.832798,13.029308,9.993874,65.69442,14.904195,24.985535,37.86196,43.4005,59.91537
2023-12-09,16.967611,22.094765,37.608723,66.830185,27.925262,87.187614,29.90524,31.105776,11.3225355,29.651203,38.252438,42.293755,12.97899,10.087907,67.1662,14.935397,25.015593,38.24432,43.865707,59.646336
2023-12-10,17.045654,22.516861,37.336674,67.17357,27.835978,85.71628,29.98207,31.375187,11.385776,29.995953,39.02466,41.127274,12.883182,9.474703,66.92215,14.796047,24.647879,38.300674,42.603764,60.201107
2023-12-11,16.578426,22.158278,37.119423,67.00973,27.22881,85.952545,30.021149,31.455936,11.37032,30.203312,38.64405,41.318768,12.927514,9.487249,66.53244,14.764993,24.679247,38.50564,42.716366,60.32025
2023-12-12,15.936779,22.387333,37.361416,65.31048,27.303753,86.85223,30.361095,30.856234,10.457324,29.990702,38.028572,41.47282,12.842645,9.969658,65.95137,14.893142,24.80183,37.934124,42.37487,59.824173
2023-12-13,17.336967,20.648664,36.555485,66.066086,27.654583,85.578766,30.209906,32.65372,10.391129,30.412165,37.275455,42.03132,13.024472,9.869166,67.08966,14.693983,25.471752,38.42754,43.69098,60.52212
2023-12-14,17.275843,20.758286,36.40261,66.87906,27.333303,85.55637,27.55284,33.680527,10.520852,29.775352,36.94912,41.661617,12.879119,9.98645,67.19113,14.986664,24.430923,37.99957,44.49086,59.589565
2023-12-15,17.266167,20.52564,37.13518,63.170277,27.62227,84.70557,27.30369,33.3611,10.647427,30.041315,37.34674,44.493652,13.261651,9.957887,64.41184,15.058999,25.31646,38.457806,44.723312,60.381496
2023-12-16,17.049843,20.446455,36.747128,61.696556,27.300423,89.98065,26.966208,32.876884,10.551327,29.500425,36.95785,45.33671,13.243919,9.899189,64.10775,15.130317,24.98418,37.928715,45.047512,59.91646
2023-12-17,16.887335,20.42813,35.056946,61.297203,27.900955,91.52473,26.948637,33.07078,10.609102,29.201485,36.87491,44.50698,13.482366,10.046271,63.219532,15.045054,24.857931,37.76235,45.14545,60.256718
2023-12-18,16.900715,20.386114,34.983932,60.937397,27.111658,90.96932,27.23626,33.14273,10.6631155,28.928,36.79411,44.346806,13.369973,10.03282,63.255898,15.036609,24.767454,37.583023,45.33719,60.42947
2023-12-19,16.750736,22.249735,36.429684,61.94526,28.83091,91.1288,27.752102,33.135227,10.78253,29.008514,39.504974,44.41215,13.148988,10.086921,62.4279,15.2389,24.903955,37.420162,46.055794,62.931026
2023-12-20,16.28673,22.445148,36.161697,60.883335,27.680292,91.640495,28.493078,33.48332,10.689712,28.32824,37.660282,44.97328,13.135226,9.965605,63.031185,15.70057,24.8229,37.297283,40.961903,62.452282
2023-12-21,16.9383,23.116621,36.741528,60.8444,27.591543,91.47615,28.820955,33.67591,10.547372,28.160505,37.202477,44.444637,13.425834,10.056219,63.220276,14.790651,24.203274,37.49638,43.1887,63.27003
2023-12-22,17.11041,20.392614,35.261097,63.75346,27.860437,90.51295,28.46107,33.412544,10.6542425,28.540003,37.67307,44.478416,13.448049,10.041936,64.05546,15.412905,24.847322,36.89556,43.888954,62.82782
2023-12-23,17.452045,19.998274,34.706493,63.728477,28.142233,90.61902,28.59765,33.760654,10.408375,28.298306,37.54594,45.01054,13.511052,10.001753,64.641884,15.438368,25.54863,37.432064,44.721325,63.15218
2023-12-24,17.48224,19.942879,33.67329,65.17097,27.94181,91.46345,28.47807,33.655926,10.836509,28.16013,38.406784,45.262974,13.515791,9.950446,64.39956,15.266553,24.720924,37.44278,44.585903,61.91906
2023-12-25,17.299448,22.47089,35.098377,67.111244,28.20663,90.57945,28.489801,33.705067,10.888828,27.976988,38.326008,44.44474,13.487929,9.947797,65.00808,15.763855,24.645153,37.410076,44.65636,61.37096
2023-12-26,17.6593,22.294714,35.258575,66.39977,27.700327,89.68156,28.491161,32.956287,11.679023,26.875217,37.261414,43.232933,13.279031,9.94472,63.728676,15.119757,25.086718,35.730934,43.46468,60.811752
2023-12-27,17.24533,22.209738,36.013195,67.09321,27.219198,89.84205,27.10991,32.97688,10.48275,26.141626,36.68523,43.077293,13.481336,10.106066,63.632793,14.570653,23.851759,36.744358,43.384857,58.575962
2023-12-28,17.231403,22.418352,35.873356,66.66333,27.116665,91.22648,27.058434,33.012478,11.328807,26.11647,36.88996,43.32788,13.5658245,9.90215,65.68938,14.513052,24.184092,36.90244,43.09978,58.09963
