time,open,high,low,close,volume
2024-06-03,33.05,35.0,32.96,34.55,8210059
2024-06-04,34.5,34.5,34.05,34.09,2697127
2024-06-05,34.41,34.41,33.68,33.68,4623982
2024-06-06,33.91,33.91,33.05,33.18,4548876
2024-06-07,33.36,34.09,33.14,33.91,3087828
2024-06-10,33.96,34.36,33.64,33.91,2515050
2024-06-11,33.91,34.0,33.32,33.82,2551632
2024-06-12,33.82,34.68,33.73,34.5,4627671
2024-06-13,34.64,35.77,34.55,35.09,7231379
2024-06-14,35.18,35.27,34.09,34.09,3970077
2024-06-17,33.86,34.32,33.82,34.14,3114262
2024-06-18,34.32,34.86,33.91,34.36,1581888
2024-06-19,34.46,34.46,33.77,34.27,2073800
2024-06-20,34.05,34.23,33.64,34.14,2148040
2024-06-21,34.23,34.27,33.55,34.09,2478974
2024-06-24,34.09,34.09,32.27,33.32,3284880
2024-06-25,33.18,33.73,32.91,33.73,1843905
2024-06-26,33.59,33.64,32.91,33.64,1983753
2024-06-27,33.5,34.09,33.0,34.09,2278126
2024-06-28,33.77,33.82,33.14,33.55,2297306
2024-07-01,33.55,33.64,33.18,33.64,1237793
2024-07-02,33.64,34.5,33.46,34.46,3263912
2024-07-03,34.5,34.55,34.14,34.41,1512312
2024-07-04,34.41,34.5,34.14,34.5,1556441
2024-07-05,34.55,35.14,34.27,34.82,4022299
2024-07-08,34.82,35.05,33.77,33.82,5109162
2024-07-09,33.73,34.09,33.55,34.09,2656962
2024-07-10,34.18,34.5,33.86,34.46,3539370
2024-07-11,34.64,36.36,34.59,35.05,13619895
2024-07-12,35.05,35.46,34.36,34.55,2717218
2024-07-15,34.55,34.77,33.91,34.36,3553037
2024-07-16,34.36,34.5,33.91,34.36,2896283
2024-07-17,34.55,34.55,32.27,33.55,6617896
2024-07-18,33.55,33.55,32.55,33.46,3139068
2024-07-19,33.36,33.55,32.77,33.27,2079329
2024-07-22,32.91,33.18,32.27,32.82,2275734
2024-07-23,32.77,32.91,32.09,32.27,2080591
2024-07-24,32.0,32.91,31.73,32.73,2238739
2024-07-25,32.55,32.73,32.18,32.73,995389
2024-07-26,32.64,32.82,32.59,32.73,1009830
2024-07-29,33.0,33.0,32.64,32.91,1032926
2024-07-30,32.91,33.05,32.59,32.73,1167903
2024-07-31,32.77,33.14,32.73,32.96,1431360
2024-08-01,32.96,32.96,31.46,31.64,2274658
2024-08-02,31.09,31.82,30.91,31.82,2252706
2024-08-05,31.0,31.55,30.46,31.36,2318425
2024-08-06,31.73,32.09,31.09,32.09,1405346
2024-08-07,32.05,32.46,31.91,32.46,1162167
2024-08-08,32.32,32.32,31.96,32.05,1319791
2024-08-09,32.27,32.5,31.96,32.41,1059596
2024-08-12,32.27,32.5,32.14,32.46,688030
2024-08-13,32.41,32.64,32.18,32.55,894062
2024-08-14,32.55,32.59,32.09,32.46,877526
2024-08-15,32.27,32.46,31.82,32.27,830822
2024-08-16,32.27,34.09,32.18,33.77,6302216
2024-08-19,33.91,33.96,33.59,33.73,1975000
2024-08-20,33.68,34.59,33.59,34.32,4064785
2024-08-21,34.14,34.41,33.73,34.27,1792136
2024-08-22,34.27,34.27,33.82,34.18,1614075
2024-08-23,34.14,34.14,33.68,34.0,2207273
2024-08-26,34.23,34.41,33.82,34.27,1884701
2024-08-27,34.09,35.23,34.09,34.09,3745211
2024-08-28,34.09,34.18,33.41,34.05,1944363
2024-08-29,34.05,34.46,33.82,34.27,1776641
2024-08-30,34.36,34.36,33.91,34.27,1282801
2024-09-04,34.0,34.91,33.96,34.55,3806640
2024-09-05,34.55,34.73,34.05,34.5,2600693
2024-09-06,34.18,34.36,33.96,34.36,1752358
2024-09-09,34.36,34.68,34.09,34.18,3178586
2024-09-10,34.27,34.32,33.64,33.91,3656113
2024-09-11,33.91,34.05,33.27,33.91,1844915
2024-09-12,34.0,34.0,33.68,33.77,1133247
2024-09-13,33.64,34.0,33.64,33.86,1461535
2024-09-16,33.82,34.5,33.82,34.23,2263951
2024-09-17,34.5,35.0,34.18,34.82,5794951
2024-09-18,34.86,34.86,34.46,34.55,5044619
2024-09-19,34.64,34.73,34.32,34.55,4044260
2024-09-20,34.77,34.77,34.36,34.41,7832741
