time,open,high,low,close,volume
2024-07-10,9.9,10.0,9.8,10.0,89450
2024-07-11,9.9,9.9,9.7,9.9,248283
2024-07-12,9.8,9.9,9.7,9.9,255606
2024-07-15,9.8,9.8,9.7,9.8,281151
2024-07-16,9.8,9.9,9.6,9.7,177227
2024-07-17,9.7,9.9,9.5,9.6,377986
2024-07-18,9.6,9.7,9.4,9.6,335140
2024-07-19,9.6,9.8,9.5,9.6,133293
2024-07-22,9.6,9.7,9.3,9.6,284070
2024-07-23,9.7,9.7,9.3,9.5,225969
2024-07-24,9.4,9.5,9.3,9.5,107817
2024-07-25,9.4,9.4,9.2,9.3,144857
2024-07-26,9.3,9.5,9.1,9.2,233920
2024-07-29,9.3,9.7,9.3,9.6,307875
2024-07-30,9.5,9.6,9.3,9.4,191914
2024-07-31,9.4,9.5,9.2,9.3,121843
2024-08-01,9.3,9.3,9.0,9.1,167770
2024-08-02,9.1,9.2,9.0,9.2,156045
2024-08-05,9.2,9.2,8.6,8.8,201295
2024-08-06,8.8,8.9,8.6,8.9,136239
2024-08-07,8.9,8.9,8.7,8.9,90703
2024-08-08,8.8,8.9,8.7,8.7,68060
2024-08-09,8.7,8.9,8.7,8.7,99002
2024-08-12,8.8,8.9,8.8,8.8,50261
2024-08-13,8.9,8.9,8.6,8.7,75418
2024-08-14,8.7,8.8,8.7,8.8,57531
2024-08-15,8.8,8.8,8.7,8.7,34565
2024-08-16,8.8,9.1,8.7,9.0,148902
2024-08-19,9.0,9.0,8.9,9.0,33014
2024-08-20,9.0,9.1,8.9,9.0,44979
2024-08-21,9.0,9.2,9.0,9.1,82926
2024-08-22,9.1,9.1,9.0,9.1,88202
2024-08-23,9.1,9.9,9.0,9.6,534528
2024-08-26,9.6,9.8,9.4,9.4,178753
2024-08-27,9.4,9.6,9.4,9.5,141699
2024-08-28,9.5,9.7,9.5,9.5,195172
2024-08-29,9.5,9.7,9.4,9.6,116538
2024-08-30,9.6,9.6,9.3,9.3,278814
2024-09-04,9.3,9.3,9.1,9.1,131873
2024-09-05,9.3,9.3,9.0,9.2,126614
2024-09-06,9.2,9.2,9.0,9.0,138505
2024-09-09,9.0,9.3,9.0,9.0,97462
2024-09-10,9.1,9.1,8.9,8.9,60321
2024-09-11,8.9,9.0,8.8,8.9,50179
2024-09-12,8.9,9.1,8.9,9.0,66305
2024-09-13,9.0,9.1,9.0,9.1,24537
2024-09-16,9.1,9.1,8.9,8.9,73024
2024-09-17,8.9,9.2,8.9,9.1,60303
2024-09-18,9.1,9.2,9.0,9.0,68091
2024-09-19,9.0,9.1,9.0,9.1,95801
2024-09-20,9.1,9.3,9.1,9.2,99783
2024-09-23,9.2,9.2,9.0,9.1,61211
2024-09-24,9.1,9.2,9.1,9.1,68109
2024-09-25,9.2,9.3,9.1,9.3,148103
2024-09-26,9.3,9.5,9.2,9.4,150969
2024-09-27,9.4,9.7,9.3,9.3,293583
2024-09-30,9.4,9.4,9.2,9.2,111552
2024-10-01,9.3,9.4,9.2,9.3,144706
2024-10-02,9.3,9.3,9.1,9.1,152822
2024-10-03,9.1,9.4,9.1,9.3,192230
2024-10-04,9.3,9.3,9.1,9.1,85900
2024-10-07,9.1,9.2,9.1,9.2,29451
2024-10-08,9.2,9.2,9.0,9.1,103402
2024-10-09,9.1,9.2,9.0,9.1,53966
2024-10-10,9.2,9.2,9.0,9.0,98059
2024-10-11,9.1,9.1,9.0,9.1,23722
2024-10-14,9.1,9.2,9.0,9.0,95674
2024-10-15,9.0,9.1,9.0,9.0,75125
2024-10-16,9.0,9.1,8.9,9.0,89942
2024-10-17,9.0,9.1,9.0,9.1,15803
2024-10-18,9.1,9.2,9.1,9.1,60328
2024-10-21,9.1,9.1,9.0,9.0,35702
2024-10-22,9.0,9.1,8.9,9.0,92002
2024-10-23,9.0,9.0,8.8,8.9,109692
2024-10-24,9.0,9.1,8.8,8.8,91201
2024-10-25,8.9,9.1,8.8,8.9,72280
2024-10-28,8.9,8.9,8.8,8.9,16156
2024-10-29,8.9,8.9,8.8,8.8,149223
2024-10-30,8.8,8.9,8.8,8.9,36700
2024-10-31,8.9,8.9,8.8,8.9,44789
2024-11-01,8.9,8.9,8.7,8.8,81962
2024-11-04,8.8,8.8,8.7,8.7,26001
2024-11-05,8.8,8.8,8.7,8.7,54617
2024-11-06,8.7,8.8,8.6,8.8,192127
2024-11-07,8.8,8.9,8.7,8.8,77300
2024-11-08,8.8,8.8,8.7,8.8,57802
2024-11-11,8.8,8.8,8.6,8.6,97640
2024-11-12,8.7,8.8,8.6,8.6,133483
2024-11-13,8.7,8.7,8.5,8.7,30800
2024-11-14,8.7,8.7,8.5,8.5,98116
2024-11-15,8.5,8.6,8.3,8.4,92512
2024-11-18,8.4,8.5,8.3,8.5,26101
2024-11-19,8.5,8.6,8.5,8.5,51900
2024-11-20,8.5,8.6,8.4,8.6,52400
2024-11-21,8.6,8.6,8.4,8.5,31004
2024-11-22,8.5,8.7,8.5,8.6,109914
2024-11-25,8.7,8.8,8.7,8.8,151543
2024-11-26,8.8,9.2,8.8,9.0,133424
2024-11-27,9.0,9.0,8.9,9.0,186047
2024-11-28,9.0,9.1,8.9,9.0,86922
2024-11-29,9.0,9.0,8.8,9.0,42630
2024-12-02,8.9,9.0,8.8,8.8,82895
2024-12-03,8.8,9.0,8.8,8.8,44800
2024-12-04,8.8,8.9,8.7,8.7,24405
2024-12-05,8.8,8.9,8.7,8.9,53930
2024-12-06,8.9,8.9,8.8,8.9,35799
2024-12-09,8.9,9.0,8.8,8.9,47707
2024-12-10,8.8,8.9,8.8,8.9,43549
2024-12-11,8.9,8.9,8.7,8.7,87411
2024-12-12,8.7,8.9,8.7,8.8,35300
2024-12-13,8.7,8.8,8.7,8.7,26907
2024-12-16,8.7,8.8,8.7,8.7,42906
2024-12-17,8.7,8.8,8.5,8.6,68137
2024-12-18,8.7,8.7,8.6,8.7,38484
2024-12-19,8.6,8.8,8.6,8.7,44001
2024-12-20,8.7,8.7,8.6,8.6,34312
2024-12-23,8.6,8.7,8.6,8.7,52315
2024-12-24,8.7,8.9,8.7,8.9,46710
2024-12-25,8.9,9.0,8.8,8.9,89500
2024-12-26,8.9,9.0,8.9,8.9,45517
2024-12-27,8.9,9.1,8.9,8.9,199837
2024-12-30,8.9,9.0,8.9,8.9,36718
2024-12-31,9.0,9.0,8.8,8.9,114407
2025-01-02,8.8,8.9,8.8,8.9,31600
2025-01-03,8.9,8.9,8.7,8.7,144700
2025-01-06,8.7,9.0,8.7,8.8,40000
2025-01-07,8.8,8.9,8.6,8.6,54780
2025-01-08,8.7,8.9,8.7,8.8,22805
2025-01-09,8.8,8.9,8.6,8.9,13900
2025-01-10,8.8,9.0,8.7,8.9,117920
2025-01-13,8.9,8.9,8.6,8.8,127301
2025-01-14,8.8,8.8,8.7,8.8,59200
2025-01-15,8.8,8.8,8.8,8.8,30026
2025-01-16,8.8,8.9,8.8,8.8,43610
2025-01-17,8.9,8.9,8.8,8.9,109602
2025-01-20,8.9,9.0,8.9,8.9,248613
2025-01-21,9.0,9.0,8.8,8.9,97339
2025-01-22,9.0,9.0,8.9,8.9,87678
2025-01-23,8.9,9.0,8.9,9.0,91300
2025-01-24,9.0,9.1,8.9,8.9,154423
