time,open,high,low,close,volume
2024-10-15,40.85,40.85,40.1,40.15,1012235
2024-10-16,40.15,40.15,39.5,39.8,908680
2024-10-17,39.8,40.2,38.9,40.0,1506012
2024-10-18,40.05,40.3,39.8,39.8,900639
2024-10-21,39.55,39.75,38.4,38.4,1182864
2024-10-22,38.4,38.4,36.8,37.45,2155222
2024-10-23,37.35,38.1,37.15,37.95,838462
2024-10-24,37.8,38.0,36.85,36.85,1262111
2024-10-25,37.0,37.1,36.8,36.85,941808
2024-10-28,37.1,37.6,37.1,37.4,493220
2024-10-29,37.6,37.85,37.2,37.45,576876
2024-10-30,37.4,37.5,37.0,37.2,552885
2024-10-31,37.2,37.6,37.2,37.6,465231
2024-11-01,37.5,37.6,36.95,37.2,642664
2024-11-04,37.2,38.05,36.5,37.6,1063605
2024-11-05,37.7,37.8,37.3,37.35,311329
2024-11-06,37.6,38.15,37.5,38.15,1001823
2024-11-07,38.5,38.5,37.85,37.85,580703
2024-11-08,38.0,38.4,37.6,37.75,735418
2024-11-11,37.2,37.7,37.1,37.2,1014400
2024-11-12,37.5,37.8,37.2,37.2,692363
2024-11-13,37.2,37.35,36.55,36.8,911966
2024-11-14,36.8,36.95,34.3,35.7,1115857
2024-11-15,35.1,35.45,34.05,34.05,1720236
2024-11-18,34.05,35.7,34.0,35.4,1014438
2024-11-19,35.5,35.5,34.45,34.45,637567
2024-11-20,34.05,36.0,34.05,34.95,1183105
2024-11-21,35.3,35.3,34.65,35.15,346422
2024-11-22,35.2,35.3,34.6,34.8,583366
2024-11-25,34.95,35.15,34.45,34.85,503100
2024-11-26,34.95,35.75,34.95,35.3,866231
2024-11-27,35.4,35.4,35.05,35.2,311965
2024-11-28,35.75,35.75,35.05,35.25,518952
2024-11-29,34.85,35.5,34.85,35.1,469218
2024-12-02,35.2,35.55,35.05,35.15,419272
2024-12-03,35.45,35.45,34.8,34.8,482514
2024-12-04,34.75,34.75,33.9,34.0,1247711
2024-12-05,34.0,36.35,33.2,36.35,2312532
2024-12-06,36.6,36.75,35.95,36.2,977107
2024-12-09,36.3,36.7,36.1,36.3,723463
2024-12-10,36.1,36.4,35.95,36.05,726637
2024-12-11,36.3,36.55,36.05,36.35,904603
2024-12-12,36.5,36.6,36.05,36.1,581056
2024-12-13,36.1,36.2,35.85,36.0,515899
2024-12-16,36.0,36.2,35.85,36.15,313913
2024-12-17,36.25,36.35,36.0,36.0,347161
2024-12-18,35.9,36.2,35.8,36.05,442593
2024-12-19,35.55,35.8,35.45,35.55,727650
2024-12-20,35.7,35.7,35.4,35.4,346358
2024-12-23,35.3,35.65,35.3,35.4,245369
2024-12-24,35.55,35.55,35.05,35.2,428455
2024-12-25,35.5,36.45,35.3,35.85,826159
2024-12-26,35.85,36.0,35.75,35.8,193484
2024-12-27,35.85,35.95,35.55,35.7,378615
2024-12-30,35.75,36.15,35.65,35.65,465102
2024-12-31,35.65,35.75,35.35,35.5,201514
2025-01-02,35.6,35.65,35.2,35.35,259562
2025-01-03,35.5,35.5,34.5,34.5,709007
2025-01-06,34.15,34.55,32.5,33.5,542978
2025-01-07,33.6,34.0,32.9,33.05,636208
2025-01-08,33.0,33.65,33.0,33.4,461631
2025-01-09,33.4,33.65,33.15,33.15,235400
2025-01-10,33.1,33.45,32.55,32.55,528176
2025-01-13,32.55,33.5,32.2,33.35,716396
2025-01-14,33.35,33.35,33.0,33.0,149742
2025-01-15,33.5,33.55,33.1,33.4,318036
2025-01-16,33.65,34.85,33.6,33.9,638335
2025-01-17,33.9,34.0,33.6,33.75,241622
2025-01-20,34.05,34.05,33.5,33.5,219412
2025-01-21,33.6,33.95,33.35,33.45,306485
2025-01-22,33.5,33.5,33.05,33.05,361847
2025-01-23,33.15,34.2,33.15,33.7,432836
2025-01-24,33.45,33.75,33.45,33.6,353058
