time,open,high,low,close,volume
2024-04-05,28.64,29.72,28.46,29.09,11751183
2024-04-08,28.91,29.18,28.64,28.78,7195639
2024-04-09,28.87,29.09,28.32,29.09,8157175
2024-04-10,29.09,29.27,28.5,28.55,7675821
2024-04-11,28.14,28.87,28.1,28.55,8741541
2024-04-12,28.78,29.14,28.64,28.87,9128599
2024-04-15,28.82,29.54,26.88,26.88,18859547
2024-04-16,26.65,26.79,25.21,26.34,17578512
2024-04-17,26.38,26.43,25.3,25.3,11292722
2024-04-19,24.4,24.89,23.58,23.67,16161325
2024-04-22,24.17,24.35,23.67,24.08,7564071
2024-04-23,24.12,24.21,22.86,22.86,10152400
2024-04-24,23.45,24.44,23.22,24.44,11884782
2024-04-25,24.17,24.35,23.94,24.12,5095037
2024-04-26,23.76,24.4,23.58,23.9,7158885
2024-05-02,24.12,24.21,23.4,23.72,4688729
2024-05-03,23.94,24.8,23.85,24.35,12103195
2024-05-06,24.67,25.25,24.4,25.21,8632070
2024-05-07,25.39,25.39,24.76,24.94,8056941
2024-05-08,24.4,24.94,24.08,24.53,11299185
2024-05-09,24.85,24.94,24.21,24.26,11543889
2024-05-10,25.0,25.6,24.85,25.2,8302469
2024-05-13,25.85,25.85,25.25,25.5,5277335
2024-05-14,25.5,25.6,25.05,25.3,4276462
2024-05-15,25.1,25.6,25.1,25.5,6027432
2024-05-16,25.75,26.05,25.6,25.8,7920278
2024-05-17,25.9,26.2,25.6,26.05,7263879
2024-05-20,26.4,26.4,25.8,25.8,7624579
2024-05-21,25.75,25.8,25.3,25.5,7975464
2024-05-22,25.7,26.85,25.55,26.5,17291176
2024-05-23,26.35,26.65,25.95,26.55,5602427
2024-05-24,26.15,26.55,25.25,25.95,14945426
2024-05-27,25.95,25.95,25.35,25.45,6910712
2024-05-28,25.7,25.9,25.45,25.6,5049762
2024-05-29,25.65,25.85,25.35,25.4,6926119
2024-05-30,25.1,25.25,24.65,25.0,9696861
2024-05-31,25.25,25.5,25.0,25.2,4468688
2024-06-03,25.5,26.5,25.35,26.0,11509081
2024-06-04,26.25,26.25,25.8,25.8,4028493
