time,open,high,low,close,volume
2024-04-24,29.2,30.25,29.15,30.2,4397902
2024-04-25,30.0,30.25,29.55,29.9,2603042
2024-04-26,29.5,30.15,29.5,29.75,3121220
2024-05-02,29.75,29.9,29.05,29.55,2763419
2024-05-03,29.7,30.2,29.6,29.8,3731374
2024-05-06,30.2,30.75,29.9,30.6,4151062
2024-05-07,30.8,30.8,30.4,30.55,2861967
2024-05-08,30.55,32.4,30.2,31.6,9620614
2024-05-09,31.65,31.8,31.1,31.7,3500146
2024-05-10,31.5,32.55,31.1,32.15,7194555
2024-05-13,32.3,32.4,31.7,32.1,4040896
2024-05-14,32.15,32.2,31.6,31.9,2492004
2024-05-15,31.95,32.4,31.75,31.9,4136437
2024-05-16,32.15,32.95,31.95,32.6,10106584
2024-05-17,32.8,33.3,32.55,32.6,6443371
2024-05-20,32.8,33.0,32.3,32.35,5792742
2024-05-21,32.35,32.9,32.15,32.9,5573238
2024-05-22,33.2,33.45,32.4,32.5,6521502
2024-05-23,32.6,33.25,32.3,33.0,5999186
2024-05-24,32.7,33.9,31.1,31.7,11277582
2024-05-27,32.0,32.0,31.4,31.95,3729580
2024-05-28,32.2,32.35,31.75,32.1,4677681
2024-05-29,32.2,32.35,31.3,31.65,5740573
2024-05-30,31.4,32.0,30.8,32.0,6357980
2024-05-31,31.95,32.0,31.5,31.65,2665489
2024-06-03,31.9,32.3,31.7,32.3,5587559
2024-06-04,32.4,32.8,32.2,32.25,7656524
2024-06-05,32.25,32.6,31.7,31.7,4916859
2024-06-06,31.85,32.15,31.4,31.8,3587944
2024-06-07,31.9,32.15,31.65,31.7,3211296
2024-06-10,31.8,32.4,31.65,31.8,4984266
2024-06-11,32.2,32.3,31.85,32.1,4734686
2024-06-12,32.35,32.8,32.3,32.45,4999082
2024-06-13,32.8,32.8,32.2,32.2,3622655
2024-06-14,32.35,32.45,31.2,31.2,6361485
2024-06-17,31.45,31.5,31.0,31.05,4328211
2024-06-18,31.6,31.6,31.25,31.4,2456826
2024-06-19,31.6,31.6,31.2,31.45,2339051
2024-06-20,31.55,31.75,31.15,31.35,2080875
2024-06-21,31.6,31.65,31.1,31.45,2966300
2024-06-24,31.4,31.4,29.6,29.6,6945071
2024-06-25,29.7,30.0,29.5,29.9,2858533
2024-06-26,29.8,29.9,29.2,29.75,2900186
2024-06-27,29.8,29.8,29.5,29.75,1258243
2024-06-28,29.8,29.9,28.8,28.8,4462141
2024-07-01,28.95,29.4,28.75,29.4,1771431
2024-07-02,29.55,29.85,29.35,29.75,2334958
2024-07-03,29.8,30.1,29.6,30.0,1750948
2024-07-04,29.95,30.25,29.65,29.9,1827261
2024-07-05,29.9,30.05,29.6,29.9,1485019
2024-07-08,30.0,30.65,29.9,30.3,4670578
2024-07-09,30.4,30.75,30.15,30.55,2911032
2024-07-10,30.7,30.7,30.0,30.05,2581511
2024-07-11,30.15,30.3,29.8,29.8,1899760
2024-07-12,30.0,30.05,29.7,29.85,1798232
2024-07-15,29.9,30.0,29.6,29.75,2358476
2024-07-16,29.85,29.9,29.55,29.7,2327525
