Date,Close,Open,High,Low,Volume,Change,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,Stochastic_Osc,ATR,SMA_3,SMA_7,SMA_14,SMA_21,SMA_50,SMA_100,WMA_3,WMA_7,WMA_14,WMA_21,WMA_50,WMA_100,EMA6,EMA12,EMA26,outMACD,outMACDSignal,outMACDHist,RSI6,RSI12,RSI14,StochRSI_6,StochRSI_12,StochRSI_14,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER,OBV,MFI14,MOM1,MOM3,MOM7,CCI12,CCI20,ROCR3,ROCR12,WILLR,TRIX
2018-01-01,64628.0,64132.0,64876.0,63967.0,1740000.0,1.16,VIC_RRV,-0.0086956521739129,-0.009771986970684,-0.04302203567681,0.0038481107011555,0.0038408694127909,0.0054144213160731,1740000.0,1740000.0,1740000.0,0.0038670242624586,-0.0025728185617164,0.0,72.71727172717272,909.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,0.0,0.0,0.0,6.531086750202178,15.312930321741888,17.99075887558554,0.0,0.0,0.0,64628.0,93682.23897296887,91432.04674131682,0.0,25.782155968146736,-800.0,-933.3333333333284,-900.0,-250.45045045045512,-183.247570040024,0.9898697539797396,0.987012987012987,-27.28272827282728,-0.0305522199704255
2018-01-02,64628.0,64132.0,64876.0,63967.0,1740000.0,1.16,VIC_RRV,0.0,-0.009771986970684,-0.04302203567681,0.0038481107011555,0.0038408694127909,0.0054144213160731,1740000.0,1740000.0,1740000.0,0.0038670242624586,-0.0025728185617164,0.0,72.71727172717272,909.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,64628.0,0.0,0.0,0.0,6.531086750202178,15.312930321741888,17.99075887558554,0.0,0.0,0.0,64628.0,64628.0,64628.0,0.0,25.782155968146736,0.0,-933.3333333333284,-900.0,-250.45045045045512,-183.247570040024,0.9898697539797396,0.987012987012987,-27.28272827282728,0.0
2018-01-03,66529.0,65702.0,68760.0,64959.0,6070000.0,2.94,VIC_RRV,0.0294144952652102,-0.009771986970684,-0.04302203567681,0.0207991890672097,0.0207991890672097,0.0207991890672097,3183333.3333333335,3183333.3333333335,3183333.3333333335,0.0339563483607804,-0.0113086359623755,0.0294144952652102,53.4529522219904,1983.3333333333333,65261.666666666664,65261.666666666664,65261.666666666664,65261.666666666664,65261.666666666664,65261.666666666664,65578.5,65578.5,65578.5,65578.5,65578.5,65578.5,65171.142857142855,64920.46153846154,64768.81481481482,151.6467236467215,30.329344729344303,121.3173789173772,100.0,100.0,100.0,0.0,0.0,0.0,65261.666666666664,67456.75239012562,63066.58094320771,6070000.0,100.0,1901.0,-933.3333333333284,-900.0,99.99999999999976,99.99999999999976,0.9898697539797396,0.987012987012987,-46.5470477780096,0.0057450186064844
2018-01-04,66942.0,67355.0,68678.0,66529.0,3550000.0,0.62,VIC_RRV,0.0062078191465375,-0.009771986970684,-0.04302203567681,0.0155042970750056,0.0155042970750056,0.0155042970750056,3275000.0,3275000.0,3275000.0,0.0257738846410808,-0.0122633805953529,0.0358049142786407,62.069684957229285,2024.75,66033.0,65681.75,65681.75,65681.75,65681.75,65681.75,66418.66666666667,66123.9,66123.9,66123.9,66123.9,66123.9,65677.10204081633,65231.4674556213,64929.79149519891,301.67596042239165,84.59866786795378,217.07729255443783,100.0,100.0,100.0,0.0,0.0,0.0,65681.75,68138.53400895697,63224.965991043035,9620000.0,100.0,413.0,2314.0,-900.0,83.0669686185702,83.0669686185702,1.0358049142786407,0.987012987012987,-37.93031504277071,0.0163278645167297
2018-01-05,66116.0,66942.0,66942.0,65289.0,3420000.0,-1.23,VIC_RRV,-0.0123390397657673,-0.009771986970684,-0.04302203567681,0.0175164088123521,0.0175164088123521,0.0175164088123521,3304000.0,3304000.0,3304000.0,0.0123390397657673,-0.0246930178363359,0.0230240762517794,44.83621948675151,1950.4,66529.0,65768.6,65768.6,65768.6,65768.6,65768.6,66460.16666666667,66121.26666666666,66121.26666666666,66121.26666666666,66121.26666666666,66121.26666666666,65802.50145772596,65367.549385525715,65017.65879185084,349.8905936748779,137.6570530293386,212.23354064553928,60.49544185683331,67.43586035075606,68.37424743131163,0.0,0.0,0.0,65768.6,67931.39892731619,63605.801072683826,6200000.0,74.02444333264452,-826.0,1488.0,-900.0,16.59616677323636,16.59616677323636,1.0230240762517795,0.987012987012987,-55.16378051324849,0.0271652632579
2018-01-06,66198.66666666667,66666.66666666667,67190.0,65316.666666666664,3883333.3333333335,-0.6933333333333334,VIC_RRV,0.0012503277068587,0.0243031915991005,-0.04302203567681,0.0153067406972996,0.0153067406972996,0.0153067406972996,3732666.6666666665,3400555.5555555555,3400555.5555555555,0.0148699999999999,-0.0202500000000001,0.0243031915991005,46.560956951109354,1937.555555555556,66418.88888888889,65840.27777777778,65840.27777777778,65840.27777777778,65840.27777777778,65840.27777777778,66295.0,66143.38095238095,66143.38095238095,66143.38095238095,66143.38095238095,66143.38095238095,65915.6915174233,65495.41358262432,65105.14085665201,390.2727259723106,188.18018761793303,202.09253835437755,62.56737576408536,68.64358266482199,69.48854720248862,0.0524479706808325,0.0370874933922589,0.0352339369239301,65840.27777777778,67806.3561719045,63874.199383651074,10083333.333333334,79.94907892528143,82.66666666667152,-330.3333333333285,-900.0,22.846041514551555,22.846041514551555,0.9950347467520432,0.987012987012987,-53.43904304889064,0.0378992156163215
2018-01-07,66281.33333333333,66391.33333333333,67438.0,65344.333333333336,4346666.666666667,-0.1566666666666667,VIC_RRV,0.0012487663397044,0.0255823069464216,-0.04302203567681,0.0152165870209982,0.0137719698430088,0.0137719698430088,4254000.0,3535714.285714286,3535714.285714286,0.0174219526645044,-0.0157701306395411,0.0255823069464216,48.2856944154669,1959.857142857143,66198.66666666667,65903.28571428571,65903.28571428571,65903.28571428571,65903.28571428571,65903.28571428571,66226.22222222223,66177.86904761905,66177.86904761905,66177.86904761905,66177.86904761905,66177.86904761905,66020.16060768331,65616.32431350263,65192.26622529507,424.0580882075592,235.35576773585828,188.70232047170092,65.12793260008405,69.96024535785305,70.68051735867316,0.1172647147820851,0.0775203961869634,0.0729237959587684,65903.28571428571,67728.7665308489,64077.80489772252,14430000.0,84.03282706993346,82.66666666665697,-660.6666666666715,-900.0,29.919906426743108,29.919906426743108,0.9901307599613596,0.987012987012987,-51.7143055845331,0.0482722193707818
2018-01-08,66364.0,66116.0,67686.0,65372.0,4810000.0,0.38,VIC_RRV,0.0012472088672528,-0.0024801214507959,-0.04302203567681,0.0069701079817542,0.0126247677697637,0.0126247677697637,4002000.0,3695000.0,3695000.0,0.0199951600217799,-0.0112529493617278,0.0268614222937426,50.01043187982474,2004.125,66281.33333333333,66151.28571428571,65960.875,65960.875,65960.875,65960.875,66308.88888888889,66293.04761904762,66219.23148148147,66219.23148148147,66219.23148148147,66219.23148148147,66118.40043405951,65731.35134219452,65279.06131971766,452.2900224768673,278.7426186840601,173.5474037928072,68.17563097180661,71.38048313202785,71.94513318618887,0.1944127330101978,0.1211339474575485,0.1129106966584142,65960.875,67682.05329472202,64239.69670527797,19240000.0,86.97391682005582,82.66666666667152,248.0,1736.0,37.72310400891038,37.72310400891038,1.003750983120576,0.987012987012987,-49.98956812017526,0.0581061232889812
2018-01-09,66612.0,66859.0,68182.0,66116.0,3970000.0,0.37,VIC_RRV,0.0037369658248447,-0.0049296405843864,-0.04302203567681,0.0064455290738615,0.0116883465096335,0.0116883465096335,4086000.0,3725555.555555555,3725555.555555555,0.023482253698081,-0.0111129391704931,0.0306987683357058,55.18464427289798,2011.0,66419.11111111111,66434.71428571429,66033.22222222222,66033.22222222222,66033.22222222222,66033.22222222222,66474.22222222222,66408.2261904762,66297.78518518517,66297.78518518517,66297.78518518517,66297.78518518517,66259.42888147109,65866.83575108767,65377.79751825709,489.03823283057864,320.8017415133638,168.2364913172148,76.72067005966214,75.48910172964908,75.58969030596906,0.4107178757455712,0.247303981177958,0.2281508672081752,66033.22222222222,67700.7282108838,64365.71623356064,23210000.0,88.70404098926134,248.0,413.3333333333285,1984.0,74.87633689839522,74.87633689839522,1.0062438316985236,0.987012987012987,-44.81535572710202,0.0677835464209852
2018-01-10,66777.0,66942.0,68017.0,66612.0,4270000.0,0.25,VIC_RRV,0.0024770311655557,0.00999758001089,-0.04302203567681,0.0011110072951016,0.0109429629834048,0.0109429629834048,4256000.0,3780000.0,3780000.0,0.0185234979534522,-0.0049296405843864,0.0332518413071734,58.627164615063634,1950.4,66584.33333333333,66470.14285714286,66107.6,66107.6,66107.6,66107.6,66653.16666666667,66493.79761904762,66384.91515151515,66384.91515151515,66384.91515151515,66384.91515151515,66407.30634390793,66006.8610201511,65481.44214653434,525.4188736167634,361.7251679340438,163.69370568271967,81.37803317642079,77.97525216983325,77.80331893011117,1.0,0.3236502463322993,0.2981453636026661,66107.6,67748.60745328241,64466.5925467176,27480000.0,90.1190817529359,165.0,495.6666666666715,248.0,82.29143056670146,82.29143056670146,1.0074782241355034,0.987012987012987,-41.372835384936366,0.0772963432478679
2018-01-11,66942.0,66777.0,67934.0,66198.0,3910000.0,0.25,VIC_RRV,0.0024709106428859,0.0112288263610544,-0.04302203567681,0.0010390519102288,0.0103243685328787,0.0103243685328787,4261333.333333334,3791818.1818181816,3791818.1818181816,0.0148554142893511,-0.0086706500741273,0.0358049142786407,62.069684957229285,1930.909090909091,66777.0,66470.14285714286,66183.45454545454,66183.45454545454,66183.45454545454,66183.45454545454,66832.0,66611.76190476191,66477.76262626261,66477.76262626261,66477.76262626261,66477.76262626261,66560.07595993423,66150.72855551247,65589.63161716143,561.0969383510383,401.59952201744267,159.4974163335956,85.45261169264438,80.33280419892833,79.90587891272531,1.0,0.396047430919051,0.3646278916641742,66183.45454545454,67819.54349366753,64547.365597241565,31390000.0,80.85915718325131,165.0,578.0,0.0,66.86190438084546,66.86190438084546,1.0087095413175815,0.987012987012987,-37.93031504277071,0.0866260210214742
2018-01-12,70578.0,67355.0,71322.0,67190.0,6830000.0,5.43,VIC_RRV,0.0543156762570582,0.0648246866890629,-0.04302203567681,0.0231969741494003,0.0181665107626076,0.0181665107626076,4758000.0,4045000.0,4045000.0,0.0110459505604632,-0.002449706777522,0.0920653586680695,89.88443235893949,2135.0,68099.0,67107.57142857143,66549.66666666667,66549.66666666667,66549.66666666667,66549.66666666667,68732.5,67638.72619047618,67108.56837606838,67108.56837606838,67108.56837606838,67108.56837606838,67708.05425709588,66831.84723927978,65959.14038626058,872.7068530192046,495.8209882177951,376.88586480140947,98.122997952928,94.80757038352436,94.10471738965668,1.0,0.8405476185643306,0.8135923375249561,66549.66666666667,69528.05314598765,63571.28018734569,38220000.0,83.86975619157164,3636.0,3966.0,4462.0,229.9040034571109,229.9040034571109,1.059538821833904,0.987012987012987,-10.115567641060505,0.1061935085478804
2018-01-13,71074.0,68705.0,72010.66666666667,68512.33333333333,6163333.333333333,4.323333333333333,VIC_RRV,0.0070276856810904,0.070972213850883,-0.04302203567681,0.0226108123573444,0.0173243075724139,0.0173243075724139,5028666.666666666,4207948.717948718,4207948.717948718,0.0136331659510468,-0.0028042597579022,0.0997400507519961,88.3552277153868,2239.871794871796,69531.33333333333,67804.04761904762,66897.69230769231,66897.69230769231,66897.69230769231,66897.69230769231,70220.0,68630.33333333333,67675.0586080586,67675.0586080586,67675.0586080586,67675.0586080586,68669.75304078277,67484.48612554443,66338.0188761672,1146.4672493772232,625.9502404496808,520.5170089275424,98.39068730582127,95.35831838795376,94.6947736597876,1.0,0.8574603332978272,0.832249799314976,66897.69230769231,70696.36179661076,63099.02281877387,44383333.333333336,85.895647768193,496.0,4297.0,4875.3333333333285,216.0630994182695,213.9509216124563,1.0643485032271591,1.099740050751996,-11.644772284613207,0.1330101169771502
2018-01-14,71570.0,70055.0,72699.33333333333,69834.66666666667,5496666.666666667,3.2166666666666663,VIC_RRV,0.0069786419787827,0.0744310334474269,-0.04302203567681,0.0222869165130701,0.0165896159405688,0.0165896159405688,5334000.0,4300000.0,4300000.0,0.0161206670949015,-0.0031451478600146,0.1074147428359224,87.06722143756923,2284.5,71074.0,68559.57142857143,67231.42857142857,67231.42857142857,67231.42857142857,67231.42857142857,71239.33333333333,69571.82142857143,68194.38412698412,68194.38412698412,68194.38412698412,68194.38412698412,69498.39502913055,68113.02672161451,66725.57303348815,1387.453688126363,778.2509299850173,609.2027581413457,98.65852771088645,95.8753531586784,95.24403083310618,1.0,0.8733377609312221,0.8496172017862889,67231.42857142857,71653.77776675139,62809.07937610575,49880000.0,87.33146951635655,496.0,4628.0,5288.6666666666715,172.25888259193115,191.52829028290245,1.06913447461982,1.1074147428359224,-12.932778562430764,0.1646899847913996
