Date,Close,Open,High,Low,Volume,Change,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,Stochastic_Osc,ATR,SMA_3,SMA_7,SMA_14,SMA_21,SMA_50,SMA_100,WMA_3,WMA_7,WMA_14,WMA_21,WMA_50,WMA_100,EMA6,EMA12,EMA26,outMACD,outMACDSignal,outMACDHist,RSI6,RSI12,RSI14,StochRSI_6,StochRSI_12,StochRSI_14,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER,OBV,MFI14,MOM1,MOM3,MOM7,CCI12,CCI20,ROCR3,ROCR12,WILLR,TRIX
2018-01-01,31276.0,31039.0,31394.0,31039.0,2270000.0,0.76,MWG_RRC,-0.0014265335235378,-0.0070921985815602,-0.0437158469945355,3.1993586135402685e-06,0.0049802486242514,0.0083234891043687,2270000.0,2270000.0,2270000.0,0.003801668868198,0.0,0.0,66.7605633802817,355.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,0.0,0.0,0.0,16.745914999534733,25.563646405444544,26.89201820825208,0.0,0.2057289946454795,0.2133797640838974,31276.0,72122.09088460183,69363.62340111246,0.0,41.12149131423292,-100.0,-300.0,-200.0,-88.74598070739084,-83.33333333333249,0.9957325746799432,0.9943181818181818,-33.23943661971831,-0.1124113932296499
2018-01-02,31276.0,31039.0,31394.0,31039.0,2270000.0,0.76,MWG_RRC,0.0,-0.0070921985815602,-0.0437158469945355,3.1993586135402685e-06,0.0049802486242514,0.0083234891043687,2270000.0,2270000.0,2270000.0,0.003801668868198,0.0,0.0,66.7605633802817,355.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,31276.0,0.0,0.0,0.0,16.745914999534733,25.563646405444544,26.89201820825208,0.0,0.2057289946454795,0.2133797640838974,31276.0,31276.0,31276.0,0.0,41.12149131423292,0.0,-300.0,-200.0,-88.74598070739084,-83.33333333333249,0.9957325746799432,0.9943181818181818,-33.23943661971831,0.0
2018-01-03,31892.0,31323.0,32034.0,31276.0,4530000.0,1.97,MWG_RRC,0.019695613249776,-0.0070921985815602,-0.0437158469945355,0.0139269016885442,0.0139269016885442,0.0139269016885442,3023333.3333333335,3023333.3333333335,3023333.3333333335,0.0045334099543466,-0.0015004948440443,0.019695613249776,85.7286432160804,489.3333333333333,31481.333333333332,31481.333333333332,31481.333333333332,31481.333333333332,31481.333333333332,31481.333333333332,31584.0,31584.0,31584.0,31584.0,31584.0,31584.0,31452.0,31370.76923076923,31321.62962962963,49.13960113959911,9.827920227919822,39.31168091167929,100.0,100.0,100.0,0.0,0.2057289946454795,0.2133797640838974,31481.333333333332,32192.62886497495,30770.037801691713,4530000.0,100.0,616.0,-300.0,-200.0,100.00000000000112,100.00000000000112,0.9957325746799432,0.9943181818181818,-14.271356783919598,0.0038467994628366
2018-01-04,31963.0,31773.0,32081.0,31750.0,2710000.0,0.22,MWG_RRC,0.0022262636397842,-0.0070921985815602,-0.0437158469945355,0.0107861918432372,0.0107861918432372,0.0107861918432372,2945000.0,2945000.0,2945000.0,0.0037138450885972,-0.0007238850596418,0.0219657245172015,88.67562380038387,449.75,31710.333333333332,31601.75,31601.75,31601.75,31601.75,31601.75,31824.833333333332,31735.6,31735.6,31735.6,31735.6,31735.6,31598.0,31461.881656804733,31369.138545953363,92.74311085137016,26.41095835260989,66.33215249876025,100.0,100.0,100.0,0.0,0.2057289946454795,0.2133797640838974,31601.75,32356.267726763264,30847.232273236736,7240000.0,100.0,71.0,687.0,-200.0,88.72740823551295,88.72740823551295,1.0219657245172016,0.9943181818181818,-11.324376199616124,0.0105408242125237
2018-01-05,31608.0,31987.0,31987.0,31465.0,2930000.0,-1.11,MWG_RRC,-0.0111065919969964,-0.0070921985815602,-0.0437158469945355,0.01274084272513,0.01274084272513,0.01274084272513,2942000.0,2942000.0,2942000.0,0.0118485634789133,-0.0163191296464188,0.0106151681800741,54.606525911708246,464.2,31821.0,31603.0,31603.0,31603.0,31603.0,31603.0,31773.666666666668,31693.066666666666,31693.066666666666,31693.066666666666,31693.066666666666,31693.066666666666,31600.857142857145,31484.361401911698,31386.831986993853,97.5294149178444,40.634649665656795,56.89476525218761,50.69444444444444,58.53377014735562,59.62320042057586,0.0,0.0,0.0,31603.0,32256.455430767855,30949.544569232145,4310000.0,71.26800844157465,-355.0,332.0,-200.0,30.87171163860234,30.87171163860234,1.010615168180074,0.9943181818181818,-45.39347408829175,0.016615814215326
2018-01-06,31442.0,31789.333333333332,31829.0,31323.0,2956666.6666666665,-1.2666666666666668,MWG_RRC,-0.0052518349784864,0.0053075840900371,-0.0437158469945355,0.0115933298982463,0.0115933298982463,0.0115933298982463,3079333.333333333,2944444.4444444445,2944444.4444444445,0.0121738948074825,-0.0146694908145289,0.0053075840900371,38.67562380038388,471.1666666666667,31671.0,31576.166666666668,31576.166666666668,31576.166666666668,31576.166666666668,31576.166666666668,31584.166666666668,31621.333333333332,31621.333333333332,31621.333333333332,31621.333333333332,31621.333333333332,31555.469387755104,31477.84426315605,31390.91850647579,86.92575668025893,49.89287106857723,37.0328856116817,38.324233515329695,47.621235992160415,48.95771404633901,0.0,0.0,0.0,31576.166666666668,32175.23583351359,30977.097499819745,1353333.3333333335,55.31025028115594,-166.0,-450.0,-200.0,-8.308605341246269,-8.308605341246269,0.9858898783393956,0.9943181818181818,-61.324376199616125,0.0209448243017496
2018-01-07,31276.0,31591.666666666668,31671.0,31181.0,2983333.3333333335,-1.4233333333333331,MWG_RRC,-0.005279562368806,0.0,-0.0437158469945355,0.011954802883005,0.0106927258852982,0.0106927258852982,3222000.0,2950000.0,2950000.0,0.0125032972830387,-0.0129992086520707,0.0,22.744721689059503,473.8571428571428,31442.0,31533.285714285714,31533.285714285714,31533.285714285714,31533.285714285714,31533.285714285714,31386.666666666668,31535.0,31535.0,31535.0,31535.0,31535.0,31475.620991253647,31446.79129959358,31382.40602451462,64.38527507895924,52.791351870653635,11.593923208305604,28.565614825945403,39.023306970415256,40.58160205032421,0.0,0.0,0.0,31533.285714285714,32125.363090181483,30941.208338389944,-1630000.0,45.15791801060615,-166.0,-687.0,-200.0,-48.721842571501206,-48.721842571501206,0.9785063980227138,0.9943181818181818,-77.2552783109405,0.0228405671287124
2018-01-08,31110.0,31394.0,31513.0,31039.0,3010000.0,-1.58,MWG_RRC,-0.005307584090037,-0.0245202558635394,-0.0437158469945355,0.0047362901768696,0.0099687048154899,0.0099687048154899,2918000.0,2957500.0,2957500.0,0.0128368478053131,-0.0113078932280053,-0.005307584090037,6.813819577735125,473.875,31276.0,31509.571428571428,31480.375,31480.375,31480.375,31480.375,31220.666666666668,31429.178571428572,31440.555555555555,31440.555555555555,31440.555555555555,31440.555555555555,31371.157850895463,31394.97725350226,31362.2278004765,32.749453025760886,48.782972101675085,-16.0335190759142,21.05853464907827,32.16095751789129,33.89114878893966,0.0,0.0,0.0,31480.375,32104.924151674342,30855.825848325658,-4640000.0,38.13123472520175,-166.0,-498.0,-166.0,-80.38711258115818,-80.38711258115818,0.9842444950645406,0.9943181818181818,-93.18618042226488,0.0219449254250436
2018-01-09,31157.0,31110.0,31276.0,30778.0,3420000.0,0.15,MWG_RRC,0.001510768241723,-0.025216656759378,-0.0437158469945355,0.0044687509930346,0.0092627954181454,0.0092627954181454,3060000.0,3008888.888888889,3008888.888888889,0.0038251366120218,-0.0106718097074895,-0.0038048343777976,29.08672294704528,476.55555555555554,31181.0,31492.571428571428,31444.444444444445,31444.444444444445,31444.444444444445,31444.444444444445,31161.166666666668,31341.035714285714,31383.844444444443,31383.844444444443,31383.844444444443,31383.844444444443,31309.96989349676,31358.365368348062,31347.025741181944,11.339627166122227,41.294303114564514,-29.954675948442286,28.506099217731744,35.93092538054319,37.26978037620558,0.0943428720957549,0.05557224460599,0.0511070987526199,31444.444444444445,32067.164374357653,30821.724514531237,-1220000.0,32.426003572179035,47.0,-285.0,-119.0,-103.16494217894125,-103.16494217894125,0.9909356911137968,0.9943181818181818,-70.91327705295473,0.0194697495404794
2018-01-10,31442.0,31157.0,31513.0,31039.0,2910000.0,0.91,MWG_RRC,0.0091472221330679,-0.0052518349784864,-0.0437158469945355,0.0064072528839208,0.0092350057981411,0.0092350057981411,3056000.0,2999000.0,2999000.0,0.0022787816542029,-0.0037872709182527,0.0053075840900371,50.95932463545664,476.3,31236.333333333332,31428.285714285714,31444.2,31444.2,31444.2,31444.2,31291.666666666668,31328.39285714286,31394.418181818182,31394.418181818182,31394.418181818182,31394.418181818182,31347.692781069112,31371.232234756055,31354.060871464764,17.171363291290618,36.46971514990974,-19.29835185861912,60.30125303137778,54.17909383819592,53.792698280593896,1.0,0.3245643734743382,0.3010421316824305,31444.2,32031.308015804774,30857.091984195224,1690000.0,40.11406835671421,285.0,166.0,-450.0,-30.395935529081605,-30.395935529081605,1.0053075840900372,0.9943181818181818,-49.04067536454336,0.0177835320507746
2018-01-11,31252.0,31157.0,31394.0,31157.0,1730000.0,-0.6,MWG_RRC,-0.0060428725908021,-0.0060428725908021,-0.0437158469945355,0.0065456398648418,0.0089586055717188,0.0089586055717188,2810666.666666667,2883636.363636364,2883636.363636364,0.0045575633084058,0.0,-0.000767361555186,36.37759017651573,458.90909090909093,31283.666666666668,31326.714285714286,31426.727272727272,31426.727272727272,31426.727272727272,31426.727272727272,31299.5,31284.321428571428,31370.68181818182,31370.68181818182,31370.68181818182,31370.68181818182,31320.351986477937,31352.88881402435,31346.50080691182,6.388007112534979,30.45337354243479,-24.06536642989981,42.61340635227528,44.24936701525245,44.729861854029714,0.5492706059047981,0.1781925135595664,0.1639525247608097,31426.727272727272,31995.637874427815,30857.81667102673,-40000.0,37.57756317457022,-190.0,142.0,-711.0,-46.50086512456115,-46.50086512456115,1.0045644487303118,0.9943181818181818,-63.62240982348427,0.0154783071282693
2018-01-12,30849.0,31252.0,31252.0,30826.0,3040000.0,-1.29,MWG_RRC,-0.0128951747088186,-0.0136526410026858,-0.0437158469945355,0.0083666239391188,0.0093408873325525,0.0093408873325525,2822000.0,2896666.6666666665,2896666.6666666665,0.0128951747088186,-0.013631127607833,-0.0136526410026858,5.448963929393707,456.1666666666667,31181.0,31218.285714285714,31378.583333333332,31378.583333333332,31378.583333333332,31378.583333333332,31082.166666666668,31164.89285714286,31290.42307692308,31290.42307692308,31290.42307692308,31290.42307692308,31185.679990341385,31275.36745802061,31309.648895288723,-34.28143726811686,17.50641138032446,-51.787848648441326,22.77549527659768,30.319879311611984,31.67107211499301,0.0437523366957639,0.0,0.0,31378.583333333332,32015.36584698848,30741.800819678185,-3080000.0,33.85134993045894,-403.0,-308.0,-759.0,-120.66299251460048,-120.66299251460048,0.9901145809930352,0.9943181818181818,-94.55103607060629,0.0103147388792024
