Date,Close,Open,High,Low,Volume,Change,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,Stochastic_Osc,ATR,SMA_3,SMA_7,SMA_14,SMA_21,SMA_50,SMA_100,WMA_3,WMA_7,WMA_14,WMA_21,WMA_50,WMA_100,EMA6,EMA12,EMA26,outMACD,outMACDSignal,outMACDHist,RSI6,RSI12,RSI14,StochRSI_6,StochRSI_12,StochRSI_14,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER,OBV,MFI14,MOM1,MOM3,MOM7,CCI12,CCI20,ROCR3,ROCR12,WILLR,TRIX
2018-01-01,80000.0,77000.0,80000.0,76700.0,533950.0,4.3,MSN_RRV,-0.0013831258644536,0.0069735006973501,0.0494186046511628,0.0025399109494568,0.0046721648710611,0.0066266078306984,533950.0,533950.0,533950.0,0.0,-0.0038961038961038,0.0,100.0,3300.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,0.0,0.0,0.0,73.0164109126556,79.47969597407511,80.62924068215418,0.6077848741347303,0.1927195549322636,0.1565259137281166,80000.0,36729.458651401386,34122.92230097956,0.0,86.6586776536755,-50.0,183.33333333333576,150.0,107.88381742738964,66.87565308254915,1.0051044083526683,1.0140449438202248,-0.0,0.2632623371623177
2018-01-02,80000.0,77000.0,80000.0,76700.0,533950.0,4.3,MSN_RRV,0.0,0.0069735006973501,0.0494186046511628,0.0025399109494568,0.0046721648710611,0.0066266078306984,533950.0,533950.0,533950.0,0.0,-0.0038961038961038,0.0,100.0,3300.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,0.0,0.0,0.0,73.0164109126556,79.47969597407511,80.62924068215418,0.6077848741347303,0.1927195549322636,0.1565259137281166,80000.0,80000.0,80000.0,0.0,86.6586776536755,0.0,183.33333333333576,150.0,107.88381742738964,66.87565308254915,1.0051044083526683,1.0140449438202248,-0.0,0.0
2018-01-03,82500.0,80000.0,84300.0,80000.0,699510.0,3.13,MSN_RRV,0.03125,0.0069735006973501,0.0494186046511628,0.0220970869120796,0.0220970869120796,0.0220970869120796,589136.6666666666,589136.6666666666,589136.6666666666,0.0225,0.0,0.03125,76.31578947368422,3633.3333333333335,80833.33333333333,80833.33333333333,80833.33333333333,80833.33333333333,80833.33333333333,80833.33333333333,81250.0,81250.0,81250.0,81250.0,81250.0,81250.0,80714.28571428571,80384.61538461539,80185.18518518518,199.43019943020772,39.886039886041544,159.54415954416618,100.0,100.0,100.0,0.6077848741347303,0.1927195549322636,0.1565259137281166,80833.33333333333,83720.08467928146,77946.5819873852,699510.0,100.0,2500.0,183.33333333333576,150.0,99.99999999999936,99.99999999999936,1.0051044083526683,1.0140449438202248,-23.68421052631579,0.006103515625
2018-01-04,82500.0,81900.0,83400.0,81500.0,749910.0,0.0,MSN_RRV,0.0,0.0069735006973501,0.0494186046511628,0.0180421959121758,0.0180421959121758,0.0180421959121758,629330.0,629330.0,629330.0,0.0109890109890109,-0.0048840048840048,0.03125,76.31578947368422,3200.0,81666.66666666667,81250.0,81250.0,81250.0,81250.0,81250.0,82083.33333333333,81750.0,81750.0,81750.0,81750.0,81750.0,81224.48979591836,80710.05917159763,80356.65294924554,353.40622235208866,102.59007637925096,250.8161459728377,100.0,100.0,100.0,0.6077848741347303,0.1927195549322636,0.1565259137281166,81250.0,84136.75134594813,78363.24865405187,699510.0,100.0,0.0,2500.0,150.0,70.51282051282023,70.51282051282023,1.03125,1.0140449438202248,-23.68421052631579,0.0160207506866072
2018-01-05,84700.0,82500.0,85000.0,81800.0,553920.0,2.67,MSN_RRV,0.0266666666666666,0.0069735006973501,0.0494186046511628,0.0168234810276853,0.0168234810276853,0.0168234810276853,614248.0,614248.0,614248.0,0.0036363636363636,-0.0084848484848484,0.05875,96.3855421686747,3200.0,83233.33333333333,81940.0,81940.0,81940.0,81940.0,81940.0,83600.0,82733.33333333333,82733.33333333333,82733.33333333333,82733.33333333333,82733.33333333333,82217.49271137026,81323.89622212108,80678.38236041254,645.5138617085468,211.17483344511015,434.3390282634366,100.0,100.0,100.0,0.6077848741347303,0.1927195549322636,0.1565259137281166,81940.0,85911.397738832,77968.602261168,1253430.0,100.0,2200.0,4700.0,150.0,89.88764044943774,89.88764044943774,1.05875,1.0140449438202248,-3.6144578313253017,0.0334017284383758
2018-01-06,86066.66666666667,83300.0,86266.66666666667,82400.0,558306.6666666666,3.393333333333333,MSN_RRV,0.0161353797717433,0.0758333333333334,0.0494186046511628,0.0145883770100224,0.0145883770100224,0.0145883770100224,619119.3333333333,604924.4444444444,604924.4444444444,0.0024009603841536,-0.0108043217286914,0.0758333333333334,97.90940766550524,3311.111111111112,84422.22222222223,82627.77777777778,82627.77777777778,82627.77777777778,82627.77777777778,82627.77777777778,85016.66666666667,83685.71428571429,83685.71428571429,83685.71428571429,83685.71428571429,83685.71428571429,83317.2566985978,82053.55321358964,81077.51453124618,976.0386823434528,364.1476032247787,611.891079118674,100.0,100.0,100.0,0.6077848741347303,0.1927195549322636,0.1565259137281166,82627.77777777778,87523.74739763027,77731.80815792529,1811736.6666666665,100.0,1366.6666666666715,3566.6666666666715,150.0,101.74021131137371,101.74021131137371,1.0432323232323233,1.0140449438202248,-2.0905923344947723,0.0582921237918254
2018-01-07,87433.33333333333,84100.0,87533.33333333333,83000.0,562693.3333333334,4.116666666666666,MSN_RRV,0.0158791634391943,0.0929166666666665,0.0494186046511628,0.0120690453330845,0.0130555339837928,0.0130555339837928,624868.0,598891.4285714285,598891.4285714285,0.0011890606420927,-0.0130796670630202,0.0929166666666665,99.07692307692308,3485.714285714286,86066.66666666667,83314.28571428571,83314.28571428571,83314.28571428571,83314.28571428571,83314.28571428571,86522.22222222223,84622.61904761904,84622.61904761904,84622.61904761904,84622.61904761904,84622.61904761904,84493.27859423653,82881.2116935502,81548.31592399337,1332.8957695568242,557.8972364911879,774.9985330656364,100.0,100.0,100.0,0.6077848741347303,0.1927195549322636,0.1565259137281166,83314.28571428571,89073.76834831112,77554.8030802603,2374430.0,100.0,1366.666666666657,4933.3333333333285,150.0,112.07070707070704,112.07070707070704,1.0597979797979795,1.0140449438202248,-0.9230769230769236,0.0903322761185654
2018-01-08,88800.0,84900.0,88800.0,83600.0,567080.0,4.84,MSN_RRV,0.0156309569195578,0.0763636363636364,0.0494186046511628,0.0095325312800609,0.0119204906636016,0.0119204906636016,598382.0,594915.0,594915.0,0.0,-0.0153121319199057,0.1100000000000001,100.0,3700.0,87433.33333333333,84571.42857142857,84000.0,84000.0,84000.0,84000.0,87888.88888888888,85994.04761904762,85550.92592592591,85550.92592592591,85550.92592592591,85550.92592592591,85723.77042445466,83791.79450992709,82085.47770740127,1706.31680252582,787.5811496981144,918.7356528277056,100.0,100.0,100.0,0.6077848741347303,0.1927195549322636,0.1565259137281166,84000.0,90593.88846428,77406.11153571999,2941510.0,100.0,1366.6666666666715,4100.0,8800.0,111.41868512110732,111.41868512110732,1.0484061393152302,1.0140449438202248,-0.0,0.1288829207271469
2018-01-09,90000.0,88800.0,90600.0,88200.0,517480.0,1.35,MSN_RRV,0.0135135135135135,0.0909090909090908,0.0494186046511628,0.0051932952042158,0.0110501233318123,0.0110501233318123,551896.0,586311.1111111111,586311.1111111111,0.0067567567567567,-0.0067567567567567,0.125,95.68345323741008,3555.5555555555557,88744.44444444444,86000.0,84666.66666666667,84666.66666666667,84666.66666666667,84666.66666666667,89172.2222222222,87351.19047619049,86440.74074074073,86440.74074074073,86440.74074074073,86440.74074074073,86945.5503031819,84746.90304686138,82671.73861796413,2075.1644288972457,1045.0978055379408,1030.066623359305,100.0,100.0,100.0,0.6077848741347303,0.1927195549322636,0.1565259137281166,84666.66666666667,92018.15933444812,77315.17399888522,3458990.0,100.0,1200.0,3933.333333333329,10000.0,139.37426210153473,139.37426210153473,1.04570100697134,1.0140449438202248,-4.316546762589928,0.1727172805982224
2018-01-10,87000.0,90000.0,90000.0,86800.0,691140.0,-3.33,MSN_RRV,-0.0333333333333333,0.0271546635182999,0.0494186046511628,0.0217698047061103,0.0191094341147133,0.0191094341147133,579340.0,596794.0,596794.0,0.0333333333333333,-0.0355555555555555,0.0874999999999999,74.10071942446042,3520.0,88600.0,86642.85714285714,84900.0,84900.0,84900.0,84900.0,88300.0,87601.19047619046,86542.42424242424,86542.42424242424,86542.42424242424,86542.42424242424,86961.10735941563,85093.53334734424,82992.35057218901,2101.1827751552337,1256.3147994613994,844.8679756938343,50.449666770265786,63.65000899620944,65.60030880241541,0.0,0.0,0.0,84900.0,91986.4154514548,77813.5845485452,2767850.0,85.46529448515145,-3000.0,-433.3333333333285,4500.0,85.73607932875679,85.73607932875679,0.9950438429279452,1.0140449438202248,-25.899280575539567,0.2104556985264905
