Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2023-12-15,17.899999999999995,20.033333333333328,36.31000000000001,65.33333333333334,27.166666666666668,81.62,27.153333333333325,31.433333333333334,11.633333333333335,27.866666666666664,36.120000000000005,42.22999999999998,13.46666666666667,9.743333333333336,63.48333333333333,14.33,24.580000000000005,35.72333333333333,43.03333333333333,59.90999999999999
2023-12-16,17.899999999999995,20.0,36.22,65.6,27.3,81.82,27.139999999999997,31.4,11.5,27.599999999999994,36.120000000000005,42.559999999999995,13.299999999999999,9.72,63.42000000000001,14.33,24.400000000000002,35.59000000000002,43.050000000000004,60.20000000000001
2023-12-17,17.899999999999995,20.0,36.49,67.1,27.499999999999993,82.08000000000001,26.90999999999999,31.4,11.800000000000002,28.349999999999998,36.41,43.95,13.500000000000005,9.72,63.800000000000004,14.430000000000005,24.979999999999997,36.57999999999998,43.14999999999999,60.20000000000001
2023-12-18,17.899999999999995,20.3,36.04,66.3,27.55,82.08000000000001,27.409999999999997,31.14999999999999,11.399999999999999,28.700000000000003,36.41,44.53999999999999,13.500000000000005,9.860000000000001,63.52,14.430000000000005,24.94,36.78000000000001,43.2,60.79999999999998
2023-12-19,17.899999999999995,20.199999999999996,35.59,66.39999999999999,27.349999999999994,81.98999999999997,28.46,31.500000000000007,11.5,28.599999999999998,36.41,45.48999999999999,13.400000000000004,9.770000000000001,63.800000000000004,14.53,25.249999999999993,38.71000000000001,43.35,60.94
2023-12-20,17.899999999999995,20.3,36.04,67.79999999999998,27.349999999999994,82.58999999999997,28.54999999999999,32.6,11.5,28.399999999999995,36.209999999999994,45.69,13.699999999999998,9.79,64.37,14.430000000000005,24.94,38.56,43.29999999999999,61.940000000000005
2023-12-21,17.899999999999995,20.3,36.04,67.76666666666667,27.31666666666666,82.62000000000002,28.486666666666665,32.61666666666667,11.5,28.499999999999993,36.14666666666667,45.71999999999999,13.800000000000002,9.783333333333331,64.46333333333334,14.396666666666668,25.059999999999995,38.660000000000004,43.29999999999999,61.806666666666665
2023-12-22,17.899999999999995,20.3,36.04,67.73333333333333,27.28333333333334,82.65,28.423333333333325,32.633333333333326,11.5,28.599999999999998,36.08333333333334,45.75,13.9,9.776666666666667,64.55666666666667,14.363333333333332,25.18,38.76,43.29999999999999,61.67333333333334
2023-12-23,17.899999999999995,20.3,36.04,67.70000000000002,27.249999999999996,82.68,28.36,32.650000000000006,11.5,28.700000000000003,36.02000000000001,45.78,14.000000000000002,9.770000000000001,64.65,14.33,25.299999999999997,38.859999999999985,43.29999999999999,61.54
2023-12-24,17.899999999999995,20.799999999999997,35.36,67.50000000000001,27.899999999999995,81.98999999999997,28.23,32.199999999999996,11.5,28.499999999999993,36.41,45.03999999999999,14.65,9.770000000000001,64.08,14.53,25.11999999999999,38.41,43.099999999999994,61.19999999999999
2023-12-25,17.899999999999995,20.9,35.36,66.19999999999999,27.700000000000003,81.48,28.08999999999999,31.999999999999993,11.399999999999999,28.700000000000003,36.209999999999994,44.04999999999998,14.3,9.6,63.7,14.430000000000005,24.94,37.81999999999999,43.14999999999999,60.94
2023-12-26,16.81,20.699999999999996,35.32000000000001,66.8,27.55,81.56000000000002,28.36,32.050000000000004,11.300000000000004,29.15,36.120000000000005,44.839999999999996,14.750000000000004,9.68,63.33,14.430000000000005,25.03,38.02,42.8,60.87
2023-12-27,16.81,20.6,35.95,65.8,27.650000000000002,82.25000000000001,28.31999999999999,32.099999999999994,11.300000000000004,29.05,36.209999999999994,44.53999999999999,14.699999999999996,9.65,63.42000000000001,14.430000000000005,25.750000000000007,39.099999999999994,42.8,61.54
2023-12-28,16.81,20.6,35.903333333333336,65.73333333333335,27.633333333333344,82.25000000000001,28.31999999999999,32.16666666666665,11.266666666666671,28.949999999999996,36.209999999999994,44.44333333333334,14.699999999999996,9.633333333333333,63.42000000000001,14.430000000000005,25.660000000000004,38.90333333333332,42.75,61.36000000000001
2023-12-29,16.81,20.6,35.856666666666655,65.66666666666664,27.61666666666666,82.25000000000001,28.31999999999999,32.23333333333333,11.233333333333338,28.849999999999998,36.209999999999994,44.34666666666666,14.699999999999996,9.616666666666669,63.42000000000001,14.430000000000005,25.57,38.70666666666666,42.70000000000001,61.18
2023-12-30,16.81,20.6,35.81,65.6,27.6,82.25000000000001,28.31999999999999,32.29999999999999,11.200000000000003,28.750000000000004,36.209999999999994,44.24999999999999,14.699999999999996,9.6,63.42000000000001,14.430000000000005,25.48,38.51,42.65,61.00000000000001
2023-12-31,17.11,20.6,36.04,66.1,27.949999999999992,81.98999999999997,28.18,32.199999999999996,11.100000000000001,29.15,36.51,45.03999999999999,14.95,9.500000000000002,63.33,14.430000000000005,25.700000000000003,38.660000000000004,42.70000000000001,60.87
2024-01-01,16.209999999999997,20.3,35.95,64.4,27.55,82.08000000000001,28.08999999999999,31.600000000000016,10.799999999999999,29.6,36.02000000000001,44.64,14.2,9.49,63.42000000000001,14.23,25.299999999999997,38.06,42.49999999999999,59.199999999999996
2024-01-02,16.209999999999997,20.3,36.85,65.1,27.55,85.68000000000002,27.730000000000008,32.050000000000004,10.699999999999998,30.899999999999995,36.209999999999994,45.84,14.350000000000003,9.6,63.9,14.140000000000004,25.519999999999996,38.61,42.349999999999994,60.069999999999986
2024-01-03,16.31,20.3,37.84,65.39999999999999,27.799999999999994,87.48000000000002,27.730000000000008,31.699999999999992,10.699999999999998,31.250000000000004,36.02000000000001,47.03,14.000000000000002,9.500000000000002,63.800000000000004,14.140000000000004,26.65,39.05,42.10000000000001,60.399999999999984
