Date,Close,Open,High,Low,Volume,Change,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,Stochastic_Osc,ATR,SMA_3,SMA_7,SMA_14,SMA_21,SMA_50,SMA_100,WMA_3,WMA_7,WMA_14,WMA_21,WMA_50,WMA_100,EMA6,EMA12,EMA26,outMACD,outMACDSignal,outMACDHist,RSI6,RSI12,RSI14,StochRSI_6,StochRSI_12,StochRSI_14,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER,OBV,MFI14,MOM1,MOM3,MOM7,CCI12,CCI20,ROCR3,ROCR12,WILLR,TRIX
2018-01-01,41700.0,40942.0,42003.0,40638.0,3570000.0,1.29,VCB_RRV,-0.0029411764705882,0.0,-0.0116618075801748,0.0049600626621769,0.0100263070055611,0.0103328232992855,3570000.0,3570000.0,3570000.0,0.0074007132040447,-0.0074251380000976,0.0,77.80219780219781,1365.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,0.0,0.0,0.0,33.405630990909074,44.23558609557622,45.34194868803669,0.0,0.2241517995810604,0.1447366048267677,41700.0,34584.18933927548,33339.62018453405,0.0,40.508061442705625,-100.0,-233.33333333333576,200.0,6.451612903226272,12.711864406779585,0.9931640625,0.9769452449567724,-22.197802197802197,-0.0382621484518952
2018-01-02,41700.0,40942.0,42003.0,40638.0,3570000.0,1.29,VCB_RRV,0.0,0.0,-0.0116618075801748,0.0049600626621769,0.0100263070055611,0.0103328232992855,3570000.0,3570000.0,3570000.0,0.0074007132040447,-0.0074251380000976,0.0,77.80219780219781,1365.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,41700.0,0.0,0.0,0.0,33.405630990909074,44.23558609557622,45.34194868803669,0.0,0.2241517995810604,0.1447366048267677,41700.0,41700.0,41700.0,0.0,40.508061442705625,0.0,-233.33333333333576,200.0,6.451612903226272,12.711864406779585,0.9931640625,0.9769452449567724,-22.197802197802197,0.0
2018-01-03,41624.0,42079.0,42230.0,41321.0,2350000.0,-0.18,VCB_RRV,-0.0018225419664268,0.0,-0.0116618075801748,0.0012887317834574,0.0012887317834574,0.0012887317834574,3163333.3333333335,3163333.3333333335,3163333.3333333335,0.0144014829249744,-0.0180137360678723,-0.0018225419664268,61.93467336683417,1213.0,41674.666666666664,41674.666666666664,41674.666666666664,41674.666666666664,41674.666666666664,41674.666666666664,41662.0,41662.0,41662.0,41662.0,41662.0,41662.0,41678.28571428572,41688.307692307695,41694.37037037037,-6.062678062677151,-1.2125356125354303,-4.85014245014172,0.0,0.0,0.0,0.0,0.2241517995810604,0.1447366048267677,41674.666666666664,41762.423907583485,41586.90942574984,-2350000.0,100.0,-76.0,-233.33333333333576,200.0,100.00000000000198,100.00000000000198,0.9931640625,0.9769452449567724,-38.06532663316583,-0.0003559652278162
2018-01-04,42003.0,41396.0,42003.0,41169.0,2540000.0,0.91,VCB_RRV,0.0091053238516241,0.0,-0.0116618075801748,0.0058544403803106,0.0058544403803106,0.0058544403803106,3007500.0,3007500.0,3007500.0,0.0,-0.0054836216059522,0.0072661870503596,85.74120603015075,1118.25,41775.666666666664,41756.75,41756.75,41756.75,41756.75,41756.75,41826.166666666664,41798.4,41798.4,41798.4,41798.4,41798.4,41771.0612244898,41736.72189349113,41717.23182441701,19.49006907411967,2.927985324795591,16.56208374932408,87.47115067589846,85.49366649314594,85.19406563764424,1.0,1.0,1.0,41756.75,42092.811006366406,41420.688993633594,190000.0,100.0,379.0,303.0,200.0,66.66666666666667,66.66666666666667,1.0072661870503596,0.9769452449567724,-14.258793969849249,0.0008407366558049
2018-01-05,40942.0,41776.0,41776.0,40866.0,2610000.0,-2.53,VCB_RRV,-0.0252601004690141,0.0,-0.0116618075801748,0.0146458783906487,0.0146458783906487,0.0146458783906487,2928000.0,2928000.0,2928000.0,0.0199636154729988,-0.0217828418230563,-0.0181774580335731,19.09547738693467,1122.0,41523.0,41593.8,41593.8,41593.8,41593.8,41593.8,41409.333333333336,41512.933333333334,41512.933333333334,41512.933333333334,41512.933333333334,41512.933333333334,41534.186588921286,41614.456986800185,41659.80724483056,-45.3502580303757,-6.727663346238667,-38.622594684137034,19.753104803883616,22.330677126682104,22.706882884654377,0.225824224915865,0.2611968586991454,0.2665312743875086,41593.8,42378.501726772665,40809.09827322734,-2420000.0,47.69804792806485,-1061.0,-758.0,200.0,-120.07773345607012,-120.07773345607012,0.9818225419664268,0.9769452449567724,-80.90452261306532,-0.0019449190039044
2018-01-06,41295.666666666664,41498.0,41877.0,40638.333333333336,2620000.0,-0.8233333333333335,VCB_RRV,0.0086382362040609,-0.0096962430055955,-0.0116618075801748,0.013977452290609,0.013977452290609,0.013977452290609,2738000.0,2876666.6666666665,2876666.6666666665,0.0140087072469356,-0.0207158577923433,-0.0096962430055955,41.31072026800655,1141.444444444444,41413.555555555555,41544.11111111111,41544.11111111111,41544.11111111111,41544.11111111111,41544.11111111111,41295.666666666664,41450.857142857145,41450.857142857145,41450.857142857145,41450.857142857145,41450.857142857145,41466.03803970568,41565.41232216426,41632.83386867027,-67.42154650601151,-18.866439978193235,-48.555106527818275,41.05049980564927,39.83989451637356,39.71381733513214,0.469303301585127,0.4659981978848403,0.4661570854482617,41544.11111111111,42286.98465101969,40801.23757120253,200000.0,65.72583851343116,353.66666666666424,-328.33333333333576,200.0,-77.02790395846701,-77.02790395846701,0.9921119226087513,0.9769452449567724,-58.68927973199345,-0.0056185608897085
2018-01-07,41649.333333333336,41220.0,41978.0,40410.666666666664,2630000.0,0.8833333333333329,VCB_RRV,0.0085642561366408,-0.0012150279776178,-0.0116618075801748,0.0147660657769492,0.0132073222567912,0.0132073222567912,2550000.0,2841428.5714285714,2841428.5714285714,0.0079734756590651,-0.0196344816432153,-0.0012150279776178,68.08354708684517,1202.2857142857142,41295.666666666664,41559.142857142855,41559.142857142855,41559.142857142855,41559.142857142855,41559.142857142855,41413.555555555555,41500.4761904762,41500.4761904762,41500.4761904762,41500.4761904762,41500.4761904762,41518.40812359929,41578.3232469595,41634.0560512379,-55.73280427839927,-26.239712838234443,-29.49309144016483,57.02003673901971,52.495953458619894,51.92039712572488,0.6518724893684387,0.6140332449401795,0.6094367810377522,41559.142857142855,42241.93927028439,40876.34644400132,2830000.0,74.5483243087136,353.6666666666715,-353.66666666666424,200.0,-44.53993055555461,-44.53993055555461,0.9915799665103286,0.9769452449567724,-31.916452913154824,-0.0080621069930564
2018-01-08,42003.0,40942.0,42079.0,40183.0,2640000.0,2.59,VCB_RRV,0.0084915324775105,0.0091053238516241,-0.0116618075801748,0.0151892386133079,0.0124891032203272,0.0124891032203272,2608000.0,2816250.0,2816250.0,0.0018562845000244,-0.0185384202041912,0.0072661870503596,88.9106008793356,1289.0,41649.333333333336,41602.42857142857,41614.625,41614.625,41614.625,41614.625,41767.222222222226,41611.44047619047,41612.14814814815,41612.14814814815,41612.14814814815,41612.14814814815,41656.86294542807,41643.658132042656,41661.38523262769,-17.72710058503435,-24.537190387594425,6.810089802560075,68.8384521923295,61.95483939923687,61.02583669684822,0.7869846419123081,0.7246716855242582,0.7163155818435676,41614.625,42320.396889718955,40908.853110281045,5470000.0,79.78197856767466,353.66666666666424,1061.0,303.0,-12.193903048478276,-12.193903048478276,1.0259147086121831,0.9769452449567724,-11.089399120664387,-0.0079042487032943
2018-01-09,44353.0,42458.0,44353.0,41321.0,3640000.0,5.59,VCB_RRV,0.0559483846391923,0.0559483846391923,-0.0116618075801748,0.0289507046450297,0.022576660699293,0.022576660699293,2828000.0,2907777.777777778,2907777.777777778,0.0,-0.0267794055301709,0.063621103117506,100.0,1482.6666666666667,42668.444444444445,41981.42857142857,41918.88888888889,41918.88888888889,41918.88888888889,41918.88888888889,43119.055555555555,42299.08333333333,42160.31851851852,42160.31851851852,42160.31851851852,42160.31851851852,42427.18781816291,42060.47995788225,41860.7641042849,199.71585359735036,20.313418409394533,179.40243518795583,91.24175532509317,85.15964788803082,84.10504673990894,1.0,0.996093060236902,0.9872171977052108,41918.88888888889,43860.1782084449,39977.59956933288,9110000.0,84.40771257150574,2350.0,3057.333333333336,2653.0,277.7940637596216,277.7940637596216,1.0740352095054364,0.9769452449567724,-0.0,0.0050148629831436
2018-01-10,43974.0,44202.0,44884.0,43444.0,3630000.0,-0.85,VCB_RRV,-0.0085450815051969,0.0740559816325534,-0.0116618075801748,0.0242624608326459,0.0218232492373675,0.0218232492373675,3032000.0,2980000.0,2980000.0,0.0205873037419121,-0.0171485453146916,0.0545323741007193,80.64241650712614,1478.4,43443.333333333336,42317.142857142855,42124.4,42124.4,42124.4,42124.4,43771.833333333336,42797.2261904762,42490.07878787879,42490.07878787879,42490.07878787879,42490.07878787879,42869.13415583065,42354.867656669594,42017.300096560095,337.567560109499,83.76424674941543,253.8033133600836,78.49917171748118,76.29069856797022,75.75697766892316,0.8217537537118363,0.8923549743194893,0.8892283412220302,42124.4,44369.23030346573,39879.56969653427,5480000.0,87.34552598664574,-379.0,2324.666666666664,2350.0,201.39779430623315,201.39779430623315,1.0558152191311585,0.9769452449567724,-19.357583492873857,0.0241419152156918
