Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14
2007-09-21,23654.5,23952.7,24232.3,23300.3,394100.0,0.71,PVS_RRV,-0.0007905472531654,0.1071677693462131,0.2608340907649709,0.040968032749427,0.0372156470856861,0.0326741404826854,539174.0,668649.5238095238,510827.61904761905,0.7766437958748733,23654.5,23654.5,23654.5,30343.900952380955,27618.033882352946,21868.422039603964,23654.5,23654.5,0.0,0.0,0.0,35569.314855804936,22265.735144195067,0.7529825060627475
2007-09-24,23635.8,24232.3,24232.3,23486.7,354860.0,-0.08,PVS_RRV,-0.0007905472531654,0.1071677693462131,0.2608340907649709,0.040968032749427,0.0372156470856861,0.0326741404826854,539174.0,668649.5238095238,510827.61904761905,0.7746074525870505,23645.15,23645.15,23645.15,30343.900952380955,27618.033882352946,21868.422039603964,23653.114814814813,23651.623076923075,-1.491737891738012,-0.2983475783476024,0.0,35569.314855804936,22265.735144195067,0.7529825060627475
2007-09-25,23822.2,23635.8,23859.5,23393.5,667590.0,0.79,PVS_RRV,0.0078863419050763,0.1071677693462131,0.2608340907649709,0.040968032749427,0.0372156470856861,0.0326741404826854,539174.0,668649.5238095238,510827.61904761905,0.7949055482474858,23704.166666666668,23704.166666666668,23704.166666666668,30343.900952380955,27618.033882352946,21868.422039603964,23665.63964334705,23677.865680473373,12.2260371263219,2.206529362586298,60.52930670563329,35569.314855804936,22265.735144195067,0.7529825060627475
2007-09-26,23673.1,23859.5,24045.9,23598.5,607880.0,-0.63,PVS_RRV,-0.0062588677787946,0.1071677693462131,0.2608340907649709,0.040968032749427,0.0372156470856861,0.0326741404826854,539174.0,668649.5238095238,510827.61904761905,0.7786692496263972,23696.4,23696.4,23696.4,30343.900952380955,27618.033882352946,21868.422039603964,23666.19226235838,23677.132498862084,10.94023650370218,3.953270790809474,38.83426684936297,35569.314855804936,22265.735144195067,0.7529825060627475
2007-09-27,23952.7,23859.5,23952.7,23747.7,671440.0,1.18,PVS_RRV,0.0118108739455331,0.1071677693462131,0.2608340907649709,0.040968032749427,0.0372156470856861,0.0326741404826854,539174.0,668649.5238095238,510827.61904761905,0.8091163931170502,23747.66,23747.66,23747.66,30343.900952380955,27618.033882352946,21868.422039603964,23687.415057739243,23719.527499037147,32.1124412979043,9.58510489222844,65.55084235327733,35569.314855804936,22265.735144195067,0.7529825060627475
2007-09-28,26189.5,24139.1,26189.5,23859.5,308640.0,9.34,PVS_RRV,0.0933840443874802,0.1071677693462131,0.2608340907649709,0.040968032749427,0.0372156470856861,0.0326741404826854,522082.0,668649.5238095238,510827.61904761905,1.0526935410422718,24154.63333333333,24154.63333333333,24154.63333333333,30343.900952380955,27618.033882352946,21868.422039603964,23872.75468309189,24099.523268416047,226.76858532415645,53.021800978614046,93.15385635017624,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-01,28445.0,28445.0,28445.0,28445.0,127350.0,8.61,PVS_RRV,0.0861223009221252,0.2034710058470625,0.2608340907649709,0.0472571795586326,0.0372156470856861,0.0326741404826854,476580.0,668649.5238095238,510827.61904761905,1.298307032255316,24767.542857142857,24767.542857142857,24767.542857142857,30343.900952380955,27618.033882352946,21868.422039603964,24211.43952138138,24768.05815019819,556.6186288168137,153.741166546254,96.45694164337128,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-02,31129.2,31278.3,31278.3,29265.2,1670000.0,9.44,PVS_RRV,0.0943645631921252,0.3067306965771423,0.2608340907649709,0.0490039242550781,0.0372156470856861,0.0326741404826854,677062.0,668649.5238095238,510827.61904761905,1.5906039655801014,25562.75,25562.75,25562.75,30343.900952380955,27618.033882352946,21868.422039603964,24723.86622350128,25746.69535786001,1022.8291343587334,327.55876010874994,97.86885242062203,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-03,31688.4,34111.6,34111.6,30756.4,1240000.0,1.8,PVS_RRV,0.0179638410238618,0.3385826106424592,0.2608340907649709,0.0420248874054967,0.0372156470856861,0.0326741404826854,803486.0,668649.5238095238,510827.61904761905,1.651498252561407,26243.377777777776,26243.377777777776,26243.377777777776,30343.900952380955,27618.033882352946,21868.422039603964,25239.757614353035,26660.803764343087,1421.046149990052,546.2562380850104,98.05515314914364,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-04,32396.7,31688.4,32620.4,31688.4,873910.0,2.24,PVS_RRV,0.0223520278713977,0.3525281074784889,0.2608340907649709,0.0391214383835695,0.0372156470856861,0.0326741404826854,843980.0,668649.5238095238,510827.61904761905,1.7286288381638006,26858.71,26858.71,26858.71,30343.900952380955,27618.033882352946,21868.422039603964,25769.90149477133,27543.249339059537,1773.3478442882042,791.6745593256492,98.27547992002202,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-05,31315.6,35491.0,35491.0,30197.2,461750.0,-3.34,PVS_RRV,-0.0333706828164597,0.1957311136142345,0.2608340907649709,0.0529893433167904,0.0372156470856861,0.0326741404826854,874602.0,668649.5238095238,510827.61904761905,1.6109020612405365,27263.88181818182,27263.88181818182,27263.88181818182,30343.900952380955,27618.033882352946,21868.422039603964,26180.69397664012,28123.610979204223,1942.9170025641033,1021.92304797334,81.92925722512486,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-08,30570.0,30942.8,32806.8,30197.2,511580.0,-2.38,PVS_RRV,-0.023809219686035,0.0747055721567937,0.2608340907649709,0.0505128659779908,0.0372156470856861,0.0326741404826854,951448.0,668649.5238095238,510827.61904761905,1.529709678598796,27539.391666666663,27539.391666666663,27539.391666666663,30343.900952380955,27618.033882352946,21868.422039603964,26505.827756148257,28499.978520865112,1994.1507647168544,1216.3685913220431,72.3525926826637,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-09,30197.2,30197.2,30402.2,29638.0,785790.0,-1.22,PVS_RRV,-0.0121949623814197,-0.0299397350397697,0.2608340907649709,0.0249129795784219,0.0372156470856861,0.0326741404826854,774606.0,668649.5238095238,510827.61904761905,1.4891134872779257,27743.838461538464,27743.838461538464,27743.838461538464,30343.900952380955,27618.033882352946,21868.422039603964,26779.26273717431,28761.089517655095,1981.826780480784,1369.4602291537913,67.78165463814916,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-10,31334.2,30010.8,31539.3,30010.8,728980.0,3.77,PVS_RRV,0.0376524975825574,-0.0111775918001539,0.2608340907649709,0.0305326120449126,0.0372156470856861,0.0326741404826854,672402.0,668649.5238095238,510827.61904761905,1.6129275149920608,28000.292857142857,28000.292857142857,28000.292857142857,30343.900952380955,27618.033882352946,21868.422039603964,27116.66549738362,29156.95266878508,2040.2871714014616,1503.6256176033255,73.64170135914446,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-11,31408.8,31688.4,31968.0,31315.6,426600.0,0.24,PVS_RRV,0.0023807852123238,-0.0304938465954865,0.2608340907649709,0.0277506375859776,0.0372156470856861,0.0326741404826854,582940.0,668649.5238095238,510827.61904761905,1.621051109070754,28227.52666666667,28227.52666666667,28227.52666666667,30343.900952380955,27618.033882352946,21868.422039603964,27434.601386466315,29503.390719741223,2068.789333274908,1616.6583607376422,73.99971715469741,35569.314855804936,22265.735144195067,0.7529825060627475
2007-10-12,31091.9,31688.4,31688.4,30625.9,322600.0,-1.01,PVS_RRV,-0.0100895290491835,-0.0071434045651367,0.2608340907649709,0.0236295768059836,0.0372156470856861,0.0326741404826854,555110.0,668649.5238095238,510827.61904761905,1.5865421685407548,28406.55,28406.55,28406.55,30343.900952380955,27618.033882352946,21868.422039603964,27705.512394876216,29747.776762857957,2042.264367981741,1701.779562186462,69.38064780454451,35569.314855804936,22265.735144195067,0.5138922874751967
2007-10-15,31315.6,31688.4,31688.4,30737.8,702010.0,0.72,PVS_RRV,0.0071947999318149,0.0243899247628394,0.2608340907649709,0.0200076423714777,0.0372156470856861,0.0326741404826854,593196.0,668649.5238095238,510827.61904761905,1.6109020612405365,28577.670588235294,28577.670588235294,28577.670588235294,30343.900952380955,27618.033882352946,21868.422039603964,27972.926291552052,29988.98033780289,2016.054046250836,1764.6344589993369,70.86205676610763,35569.314855804936,22265.735144195067,0.5388145406567079
2007-10-16,31036.0,31315.6,31502.0,30849.6,1250000.0,-0.89,PVS_RRV,-0.0089284573822631,0.0277774098260765,0.2608340907649709,0.0193487590012532,0.0372156470856861,0.0326741404826854,686038.0,668649.5238095238,510827.61904761905,1.580454917749884,28714.244444444445,28714.244444444445,28714.244444444445,30343.900952380955,27618.033882352946,21868.422039603964,28199.820640325976,30150.060285833213,1950.2396455072376,1801.755496300917,66.24016804905625,35569.314855804936,22265.735144195067,0.0210644256753945
2007-10-17,31129.2,31856.2,32620.4,30756.4,786760.0,0.3,PVS_RRV,0.003002964299523,-0.0065423722322573,0.2608340907649709,0.0077407001748477,0.0372156470856861,0.0326741404826854,697594.0,668649.5238095238,510827.61904761905,1.5906039655801014,28841.34736842105,28841.34736842105,28841.34736842105,30343.900952380955,27618.033882352946,21868.422039603964,28416.811704005533,30300.697164935795,1883.8854609302616,1818.181489226786,67.06634358979721,35569.314855804936,22265.735144195067,0.0257895270090921
2007-10-18,30364.9,31129.2,31129.2,30029.4,472100.0,-2.46,PVS_RRV,-0.0245525101833647,-0.0332359084078346,0.2608340907649709,0.0124737403297958,0.0372156470856861,0.0326741404826854,706694.0,668649.5238095238,510827.61904761905,1.5073752396505384,28917.525,28917.525,28917.525,30343.900952380955,27618.033882352946,21868.422039603964,28561.114540745864,30310.57452417644,1749.4599834305773,1804.4371880675444,54.456312883948485,35569.314855804936,22265.735144195067,0.0
2007-10-19,30942.8,30010.8,31129.2,30010.8,677700.0,1.9,PVS_RRV,0.0190318426867863,-0.0047954611972893,0.2608340907649709,0.0165976072880832,0.0372156470856861,0.0326741404826854,777714.0,668649.5238095238,510827.61904761905,1.570305869919666,29281.94,29013.966666666667,29013.966666666667,30536.78428571428,27618.033882352946,21868.422039603964,28737.5356858758,30407.83998199545,1670.3042961196516,1777.6106096779658,60.874446454413295,35504.41717109851,23059.462828901495,0.1464686347228181
2007-10-22,30309.0,31036.0,31036.0,30309.0,481010.0,-2.05,PVS_RRV,-0.0204829556471941,-0.0321437238948,0.2608340907649709,0.01781452860458,0.0372156470856861,0.0326741404826854,733514.0,672788.0952380953,510827.61904761905,1.5012879888596673,29615.6,29072.83181818182,29072.83181818182,30634.599523809524,27618.033882352946,21868.422039603964,28853.940449885,30392.63383091923,1538.6933810342307,1729.8271639492189,51.661563445645406,35251.30722447502,23979.89277552498,0.0
2007-10-23,29824.4,30570.0,30719.1,29824.4,1110000.0,-1.6,PVS_RRV,-0.0159886502359034,-0.0390385358938006,0.2608340907649709,0.0183385505891582,0.0376326307761373,0.0326741404826854,705514.0,708747.1428571428,510827.61904761905,1.4485172959570556,29915.71,29105.508695652177,29105.508695652177,30654.48523809524,27618.033882352946,21868.422039603964,28925.82634248611,30305.21324154704,1379.38689906093,1659.739110971561,45.576308735031745,34847.76357588179,24983.65642411821,0.0
2007-10-24,29824.4,30532.7,30532.7,29451.6,1420000.0,0.0,PVS_RRV,0.0,-0.0419156290556775,0.2618316282926747,0.0179412582895619,0.0377127382696782,0.0326741404826854,832162.0,744576.1904761905,510827.61904761905,1.4485172959570556,30223.275,29135.4625,29135.4625,30645.789047619048,27618.033882352946,21868.422039603964,28992.387354153805,30231.241973616725,1238.8546194629198,1575.562212669833,45.57630873503175,34188.67025016106,26257.87974983894,1.9545670028766358e-16
2007-10-25,29917.6,30010.8,30197.2,29824.4,1420000.0,0.31,PVS_RRV,0.0031249580880083,-0.0147308240764831,0.2558705745061329,0.0158601866198007,0.0375481657610081,0.0326741404826854,1021742.0,783248.5714285715,510827.61904761905,1.458666343787273,30521.519999999997,29166.748,29166.748,30616.67714285714,27618.033882352946,21868.422039603964,29060.921624216488,30182.989362291075,1122.0677380745874,1484.8633177507838,47.16970063011339,33184.523146508785,27858.516853491208,0.0560591422237455
2007-10-26,30010.8,30364.9,32955.9,29731.2,709240.0,0.31,PVS_RRV,0.0031152231462416,-0.0301200925578809,0.2677173669692605,0.0113122785000843,0.0375966004554283,0.0326741404826854,1028050.0,785048.5714285715,510827.61904761905,1.4688153916174904,30712.585,29199.21153846154,29199.21153846154,30568.03714285714,27618.033882352946,21868.422039603964,29131.282985385635,30156.49869116937,1025.2157057837358,1392.9337953573745,48.89608189660759,32456.70916901644,28968.46083098356,0.1167971522823755
2007-10-29,28146.8,30420.9,30420.9,28146.8,363530.0,-6.21,PVS_RRV,-0.0621109733829154,-0.0713385463063777,0.1750992581212138,0.0278393787523974,0.0359264017360274,0.0326741404826854,1004554.0,787662.380952381,510827.61904761905,1.2658344350131392,30697.675,29160.233333333337,29160.233333333337,30323.67666666667,27618.033882352946,21868.422039603964,29058.358319801515,29847.314277143312,788.9559573417973,1272.1382277542589,27.87523848490622,32526.463386797153,28868.886613202845,0.0
2007-10-30,28519.6,27960.4,28985.6,27960.4,547210.0,1.32,PVS_RRV,0.013244844884676,-0.0437494132321187,0.088970770728727,0.0303696996728012,0.0307473657062938,0.0326741404826854,891996.0,807655.7142857143,510827.61904761905,1.3064306263340093,30567.195,29137.35357142857,29137.35357142857,30116.24095238095,27618.033882352946,21868.422039603964,29018.45029611251,29643.050542198187,624.6002460856726,1142.6306314205417,34.384891376031916,32624.455024989787,28509.934975010212,0.1411322811414047
2007-10-31,27680.8,28556.8,28687.3,27307.9,496900.0,-2.94,PVS_RRV,-0.0294113521928778,-0.071874036024195,-0.0268658815257514,0.0311441087691592,0.0226705805445663,0.0326741404826854,707376.0,751793.8095238095,510827.61904761905,1.215089195862051,30366.814999999995,29087.127586206894,29087.127586206894,29841.346190476183,27618.033882352946,21868.422039603964,28919.36508899307,29341.165843398467,421.8007544053981,998.464656017513,27.85742265062636,32723.20148002892,28010.428519971072,0.0
2007-11-01,29638.0,27867.2,29824.4,27419.8,526270.0,7.07,PVS_RRV,0.0707060489581226,-0.0093456694387249,-0.0479035760636316,0.0497576752469693,0.0277355769788644,0.0326741404826854,528630.0,717806.6666666666,510827.61904761905,1.4282192002966203,30228.879999999997,29105.49,29105.49,29771.93523809524,27618.033882352946,21868.422039603964,28972.59730462321,29386.832636721778,414.2353320985676,881.618791233724,52.258087042811574,32400.70260650017,28057.057393499825,0.5673961630893448
2007-11-02,28985.6,30942.8,31091.9,28612.8,473060.0,-2.2,PVS_RRV,-0.0220122815304676,-0.0341610353606035,-0.0852930409866071,0.0505150305546772,0.0274103996552922,0.0326741404826854,481394.0,698718.5714285715,510827.61904761905,1.3571758654850972,30112.380000000005,29101.62258064516,29101.62258064516,29653.52761904762,27618.033882352946,21868.422039603964,28973.560467243715,29325.10453876458,351.54407152086424,775.6038472911521,46.24250073615121,32288.721866140462,27936.038133859543,0.4689003840235148
2007-11-05,28053.6,28706.0,28892.4,27680.8,536860.0,-3.22,PVS_RRV,-0.0321538971075292,-0.003311211221169,-0.1340599505505191,0.0434689103569765,0.0273484863047026,0.0326741404826854,516060.0,702295.2380952381,510827.61904761905,1.2556853871829214,29986.560000000005,29068.871875,29068.871875,29457.45333333333,27618.033882352946,21868.422039603964,28905.415247447883,29129.48845587772,224.0732084298361,665.2977195188889,38.86751626972623,32335.61352442884,27637.50647557117,0.2808058308001143
2007-11-06,27960.4,27960.4,28146.8,27494.3,468250.0,-0.33,PVS_RRV,-0.0033222117660477,-0.0196075681285851,-0.1071414885871577,0.0428409167232246,0.027002342714215,0.0326741404826854,500268.0,700231.9047619047,510827.61904761905,1.245536339352704,29874.72,29035.28181818182,29035.28181818182,29264.48571428571,27618.033882352946,21868.422039603964,28835.4141180073,28949.628693434992,114.21457542769348,555.0810907006498,38.16519600192856,32388.74552480447,27360.69447519553,0.3121957149305486
2007-11-07,27960.4,27960.4,28519.6,27680.8,362320.0,0.0,PVS_RRV,0.0,0.0101008641368747,-0.0853647366699378,0.0402922287424467,0.0269459911197524,0.0326741404826854,473352.0,680066.6666666666,510827.61904761905,1.245536339352704,29706.03,29003.66764705882,29003.66764705882,29082.169523809524,27618.033882352946,21868.422039603964,28770.598257414164,28797.439663675763,26.84140626159933,449.43315381283975,38.16519600192856,32260.15786565302,27151.90213434698,0.3121957149305486
2007-11-08,27252.0,27960.4,27960.4,26804.7,406140.0,-2.53,PVS_RRV,-0.0253358321054062,-0.0805047574060328,-0.097532221530473,0.014136696484778,0.0256315009434365,0.0326741404826854,449326.0,664693.3333333334,510827.61904761905,1.1683948642140116,29498.189999999995,28953.62,28953.62,28848.45238095238,27618.033882352946,21868.422039603964,28658.109497605707,28559.679715417955,-98.4297821877517,339.86056661272147,32.26532047314498,32143.775866385935,26852.604133614055,0.1806466312421532
2007-11-09,26450.5,27028.3,27401.1,25909.9,518570.00000000006,-2.94,PVS_RRV,-0.0294106854542786,-0.0874606701258555,-0.1558584549789048,0.0151968626160197,0.026028087312523,0.0326741404826854,458428.0,669072.8571428572,510827.61904761905,1.0811152307814005,29266.119999999995,28884.088888888888,28884.088888888888,28558.19619047619,27618.033882352946,21868.422039603964,28494.582868153433,28235.190528430576,-259.3923397228573,220.00998534560577,26.847214804769976,32128.47879217786,26403.761207822132,0.0
2007-11-12,25816.7,26096.3,27028.3,25723.5,344030.0,-2.4,PVS_RRV,-0.0239617398536889,-0.0797366469900475,-0.1780424594381192,0.013659202945624,0.026263337804974,0.0326741404826854,419862.0,670093.3333333334,510827.61904761905,1.0120973497214016,28991.175,28801.186486486484,28801.186486486484,28229.680000000004,27618.033882352946,21868.422039603964,28296.22117421614,27863.11506251818,-433.10611169796175,89.38676593689225,23.28027194865605,32072.645934387296,25909.704065612703,0.0
2007-11-13,24232.3,25891.3,25891.3,23486.7,461990.0,-6.14,PVS_RRV,-0.0613711279907966,-0.1333350023604813,-0.22062337779293,0.02192616183923,0.0283919387973725,0.0326741404826854,418610.0,658663.8095238095,510827.61904761905,0.8395635366077027,28650.99,28680.952631578944,28680.952631578944,27776.453809523813,27618.033882352946,21868.422039603964,27995.189976126057,27304.528129823077,-690.6618463029808,-66.62295651108236,16.83039178565538,32242.046584525397,25059.9334154746,0.0
