Date,Close,Open,High,Low,Volume,Change,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,Stochastic_Osc,ATR,ADX14,ADX20,SMA_3,SMA_7,SMA_14,SMA_21,SMA_50,SMA_100,WMA_3,WMA_7,WMA_14,WMA_21,WMA_50,WMA_100,EMA6,EMA12,EMA26,outMACD,outMACDSignal,outMACDHist,RSI6,RSI12,RSI14,StochRSI_6,StochRSI_12,StochRSI_14,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER,OBV,MFI14,MOM1,MOM3,MOM7,CCI12,CCI20,ROCR3,ROCR12,WILLR,TRIX
2018-01-01,25822.4,24742.9,25822.4,24699.7,10080000.0,4.73,FPT_RRV,-0.0042075736325385,-0.0083798882681563,-0.0220385674931129,0.0017350534788506,0.0061221782477434,0.013950424026198,10080000.0,10080000.0,10080000.0,0.0,-0.001745955405389,0.0,100.0,1122.7000000000007,,,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,0.0,0.0,0.0,26.473093766072992,39.19655184639905,40.88288623487929,0.0,0.4456146968040818,0.4489858252478109,25822.4,36394.109269699366,35129.70025411016,0.0,37.669025965369194,-150.0,-183.33333333333576,300.0,-35.170603674540416,-73.89162561576167,0.9948622139187296,0.9985935302391,-0.0,-0.0117498960938933
2018-01-02,25822.4,24742.9,25822.4,24699.7,10080000.0,4.73,FPT_RRV,0.0,-0.0083798882681563,-0.0220385674931129,0.0017350534788506,0.0061221782477434,0.013950424026198,10080000.0,10080000.0,10080000.0,0.0,-0.001745955405389,0.0,100.0,1122.7000000000007,,,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.400000000005,25822.400000000005,25822.400000000005,25822.400000000005,25822.400000000005,25822.400000000005,25822.4,25822.4,25822.4,0.0,0.0,0.0,26.473093766072992,39.19655184639905,40.88288623487929,0.0,0.4456146968040818,0.4489858252478109,25822.4,25822.4,25822.4,0.0,37.669025965369194,0.0,-183.33333333333576,300.0,-35.170603674540416,-73.89162561576167,0.9948622139187296,0.9985935302391,-0.0,0.0
2018-01-03,25822.4,26124.7,26211.0,25692.8,5680000.0,0.0,FPT_RRV,0.0,-0.0083798882681563,-0.0220385674931129,0.0,0.0,0.0,8613333.333333334,8613333.333333334,8613333.333333334,0.0148748119595631,-0.0165322472602556,0.0,74.28703764970564,921.2000000000008,,,25822.4,25822.4,25822.4,25822.4,25822.4,25822.4,25822.400000000005,25822.400000000005,25822.400000000005,25822.400000000005,25822.400000000005,25822.400000000005,25822.4,25822.4,25822.4,0.0,0.0,0.0,26.473093766072992,39.19655184639905,40.88288623487929,0.0,0.4456146968040818,0.4489858252478109,25822.4,25822.4,25822.4,0.0,100.0,0.0,-183.33333333333576,300.0,99.99999999999882,99.99999999999882,0.9948622139187296,0.9985935302391,-25.712962350294365,0.0
2018-01-04,26340.6,25908.8,26340.6,25865.6,5590000.0,2.01,FPT_RRV,0.0200678480698925,-0.0083798882681563,-0.0220385674931129,0.011586177485209,0.011586177485209,0.011586177485209,7857500.0,7857500.0,7857500.0,0.0,-0.0016673871425925,0.0200678480698925,100.0,820.4499999999998,,,25995.13333333333,25951.95,25951.95,25951.95,25951.95,25951.95,26081.5,26029.68,26029.68,26029.68,26029.68,26029.68,25970.457142857143,25902.12307692308,25860.785185185185,41.3378917378941,8.26757834757882,33.07031339031528,100.0,100.0,100.0,0.0,0.4456146968040818,0.4489858252478109,25951.95,26470.15,25433.750000000004,5590000.0,100.0,518.1999999999971,518.1999999999971,300.0,97.19494047618927,97.19494047618927,1.0200678480698926,0.9985935302391,-0.0,0.0039195015761439
2018-01-05,25908.8,26340.6,26383.7,25865.6,5720000.0,-1.64,FPT_RRV,-0.0163929447317069,-0.0083798882681563,-0.0220385674931129,0.0149228117826013,0.0149228117826013,0.0149228117826013,7430000.0,7430000.0,7430000.0,0.01802920206829,-0.0180329984890245,0.0033459322138917,71.79928741092628,759.9800000000002,,,26023.933333333334,25943.32,25943.32,25943.32,25943.32,25943.32,26038.333333333332,25989.38666666667,25989.38666666667,25989.38666666667,25989.38666666667,25989.38666666667,25952.84081632653,25903.15029585799,25864.34183813443,38.80845772356042,14.37575422277514,24.43270350078528,46.15576457175422,50.38360910762259,50.98232124477801,0.0,0.0,0.0,25943.32,26393.750869279625,25492.889130720378,-130000.0,66.32602759982602,-431.7999999999993,86.39999999999782,300.0,56.66716071340347,56.66716071340347,1.0033459322138918,0.9985935302391,-28.20071258907372,0.0070224172030064
2018-01-06,26038.333333333332,26139.066666666666,26354.933333333334,25779.233333333337,5506666.666666667,-0.5933333333333333,FPT_RRV,0.0049995882994708,0.0083622487969101,-0.0220385674931129,0.0130517593187943,0.0130517593187943,0.0130517593187943,6515333.333333334,7109444.444444444,7109444.444444444,0.0121121386634565,-0.0137661125365353,0.0083622487969101,79.4912905779888,729.266666666667,,,26095.911111111112,25959.155555555557,25959.155555555557,25959.155555555557,25959.155555555557,25959.155555555557,26045.533333333336,26003.37142857143,26003.37142857143,26003.37142857143,26003.37142857143,26003.37142857143,25977.26724975705,25923.947686238815,25877.230097038053,46.71758920076172,20.844121218372457,25.873467982389265,56.08617914212151,57.80573283082259,58.09265097167148,0.1844285556547797,0.1495901573997851,0.1450564348915847,25959.155555555557,26369.434399848156,25548.87671126296,5376666.666666667,74.57110314463776,129.53333333333285,215.9333333333307,300.0,51.79362267493387,51.79362267493387,1.0083622487969102,0.9985935302391,-20.5087094220112,0.0104105726776104
2018-01-07,26167.86666666667,25937.533333333333,26326.166666666668,25692.866666666665,5293333.333333333,0.4533333333333333,FPT_RRV,0.0049747167637459,0.0133785653799285,-0.0220385674931129,0.0130760341386428,0.0117485378226056,0.0117485378226056,5558000.0,6850000.0,6850000.0,0.0061031246867473,-0.00943291960428,0.0133785653799285,87.18329374505154,715.5571428571436,,,26038.333333333332,25988.971428571425,25988.971428571425,25988.971428571425,25988.971428571425,25988.971428571425,26081.511111111107,26044.49523809524,26044.49523809524,26044.49523809524,26044.49523809524,26044.49523809524,26031.724226016937,25961.473683227716,25898.758731825357,62.714951402358565,29.21828725516968,33.49666414718888,65.09790047001107,64.14455791506126,64.10114344994349,0.3517950574950522,0.2773468315599063,0.2676345053113699,25988.971428571425,26395.377085116652,25582.5657720262,10670000.0,79.41659578799177,129.5333333333365,-172.73333333332994,300.0,49.260402881928634,49.260402881928634,0.993442315917886,0.9985935302391,-12.816706254948464,0.014802845012829
2018-01-08,26297.4,25736.0,26297.4,25606.5,5080000.0,1.5,FPT_RRV,0.0049500914607738,0.0183948819629469,-0.0220385674931129,0.0130048785804999,0.0107724581082682,0.0107724581082682,5438000.0,6628750.0,6628750.0,0.0,-0.0050318619832141,0.0183948819629469,94.87529691211408,712.4750000000008,,,26167.86666666667,26056.828571428578,26027.525,26027.525,26027.525,26027.525,26211.044444444444,26121.602380952383,26100.696296296297,26100.696296296297,26100.696296296297,26100.696296296297,26107.631590012097,26013.15465503884,25928.28771465311,84.8669403857275,40.34801788128125,44.51892250444626,72.88734670129452,69.55065606544782,69.19699054937803,0.4964613559266432,0.3863047394841828,0.3715938772939051,26027.525,26462.42104486736,25592.628955132644,15750000.0,82.59927092142061,129.53333333333285,388.6000000000022,475.0,47.959382933021175,47.959382933021175,1.014998764898413,0.9985935302391,-5.124703087885942,0.0206283105983251
2018-01-09,26815.6,26340.6,26901.9,26038.3,8050000.000000001,1.97,FPT_RRV,0.0197053701126346,0.0180329984890246,-0.0220385674931129,0.0128914798328983,0.011653263811285,0.011653263811285,5930000.0,6786666.666666667,6786666.666666667,0.0032763110939007,-0.0114765798804886,0.0384627300328395,96.08119153573683,729.2666666666677,,,26426.955555555556,26198.714285714286,26115.088888888888,26115.088888888888,26115.088888888888,26115.088888888888,26534.911111111112,26311.295238095237,26243.67703703704,26243.67703703704,26243.67703703704,26243.67703703704,26309.90827858007,26136.607785032866,25994.01455060473,142.59323442813184,60.79706119065136,81.79617323748047,87.94976108766139,82.2229471896205,81.39059383917987,0.7762018753447233,0.6417100782493513,0.6203531739283429,26115.088888888888,26779.558899916898,25450.61887786088,23800000.0,86.07823457237936,518.1999999999971,777.2666666666664,993.1999999999972,160.58875478363237,160.58875478363237,1.0298508609101964,0.9985935302391,-3.9188084642631407,0.0310382573302403
2018-01-10,26556.5,26772.4,27204.2,26383.7,5240000.0,-0.97,FPT_RRV,-0.0096622861319529,0.0249992280615081,-0.0220385674931129,0.0103830807510961,0.0119174327473829,0.0119174327473829,5834000.0,6632000.0,6632000.0,0.0241928254471022,-0.0145186834202387,0.0284288059978932,74.13855060890394,738.3900000000009,,,26556.5,26303.58571428571,26159.23,26159.23,26159.23,26159.23,26599.683333333334,26400.741666666665,26300.553939393943,26300.553939393943,26300.553939393943,26300.553939393943,26380.363056128623,26201.2065873355,26035.680139448825,165.52644788667385,81.74293852985586,83.78350935681799,63.324029014099914,65.99364072138667,66.25851709145907,0.410783028031581,0.3146144113469215,0.311646659625914,26159.23,26845.087187344492,25473.372812655507,18560000.0,87.6883106834327,-259.09999999999854,388.6333333333314,734.0999999999985,163.11497622625765,163.11497622625765,1.014851548209254,0.9985935302391,-25.861449391096055,0.042046094666448
