Date,Close,Open,High,Low,Volume,Change,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,Stochastic_Osc,ATR,ADX14,ADX20,SMA_3,SMA_7,SMA_14,SMA_21,SMA_50,SMA_100,WMA_3,WMA_7,WMA_14,WMA_21,WMA_50,WMA_100,EMA6,EMA12,EMA26,outMACD,outMACDSignal,outMACDHist,RSI6,RSI12,RSI14,StochRSI_6,StochRSI_12,StochRSI_14,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER,OBV,MFI14,MOM1,MOM3,MOM7,CCI12,CCI20,ROCR3,ROCR12,WILLR,TRIX
2018-01-01,172881.0,172472.0,173208.0,170510.0,447310.0,1.39,VNM_RRV,0.0,-0.0024600246002459,-0.031063321385902,0.0011001564464938,0.0031601115189273,0.0064147323309868,447310.0,447310.0,447310.0,0.0018959599239296,-0.011375759543578,0.0,87.87991104521868,2698.0,,,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,0.0,0.0,0.0,33.821346499429026,40.46322977443814,41.28961062367794,4.2539024931237574e-16,0.1732203572935015,0.6391788705758706,172881.0,41033.37978795781,40252.33449775648,0.0,47.6791600594735,0.0,0.0,-50.0,-70.58823529411465,-76.01572739187432,1.0,1.006203473945409,-12.12008895478132,-0.0291481243004709
2018-01-02,172881.0,172472.0,173208.0,170510.0,447310.0,1.39,VNM_RRV,0.0,-0.0024600246002459,-0.031063321385902,0.0011001564464938,0.0031601115189273,0.0064147323309868,447310.0,447310.0,447310.0,0.0018959599239296,-0.011375759543578,0.0,87.87991104521868,2698.0,,,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,172881.0,0.0,0.0,0.0,33.821346499429026,40.46322977443814,41.28961062367794,4.2539024931237574e-16,0.1732203572935015,0.6391788705758706,172881.0,172881.0,172881.0,0.0,47.6791600594735,0.0,0.0,-50.0,-70.58823529411465,-76.01572739187432,1.0,1.006203473945409,-12.12008895478132,0.0
2018-01-03,174842.0,174516.0,175742.0,173371.0,668840.0,1.13,VNM_RRV,0.0113430625690504,-0.0024600246002459,-0.031063321385902,0.0080207564619989,0.0080207564619989,0.0080207564619989,521153.3333333333,521153.3333333333,521153.3333333333,0.0051571202640445,-0.00656100300259,0.0113430625690504,82.79816513761467,2752.3333333333335,,,173534.66666666666,173534.66666666666,173534.66666666666,173534.66666666666,173534.66666666666,173534.66666666666,173861.5,173861.5,173861.5,173861.5,173861.5,173861.5,173441.2857142857,173182.6923076923,173026.25925925927,156.43304843304213,31.28660968660843,125.1464387464337,100.0,100.0,100.0,4.2539024931237574e-16,0.1732203572935015,0.6391788705758706,173534.66666666666,175799.03442242838,171270.29891090494,668840.0,100.0,1961.0,0.0,-50.0,99.99999999999912,99.99999999999912,1.0,1.006203473945409,-17.201834862385322,0.0022154419080155
2018-01-04,175578.0,174189.0,175742.0,174189.0,845220.0,0.42,VNM_RRV,0.0042095148762884,-0.0024600246002459,-0.031063321385902,0.0057340007357283,0.0057340007357283,0.0057340007357283,602170.0,602170.0,602170.0,0.0009415060652509,0.0,0.0156003262359658,96.86544342507644,2452.5,,,174433.66666666666,174045.5,174045.5,174045.5,174045.5,174045.5,174883.16666666666,174548.1,174548.1,174548.1,174548.1,174548.1,174051.77551020408,173551.20118343196,173215.27709190673,335.9240915252303,92.2141060543328,243.70998547089752,100.0,100.0,100.0,4.2539024931237574e-16,0.1732203572935015,0.6391788705758706,174045.5,176801.12188988258,171289.87811011742,1514060.0,100.0,736.0,2697.0,-50.0,79.4048936431821,79.4048936431821,1.015600326235966,1.006203473945409,-3.1345565749235473,0.0066468845606237
2018-01-05,174516.0,174924.0,175742.0,173698.0,622630.0,-0.6,VNM_RRV,-0.0060485937873765,-0.0024600246002459,-0.031063321385902,0.0073118430052683,0.0073118430052683,0.0073118430052683,606262.0,606262.0,606262.0,0.0070087580892273,-0.0070087580892273,0.0094573724122373,76.56727828746178,2370.8,,,174978.66666666666,174139.6,174139.6,174139.6,174139.6,174139.6,174924.33333333334,174537.4,174537.4,174537.4,174537.4,174537.4,174184.4110787172,173699.63177059626,173311.62693695066,388.0048336455948,151.3722515725852,236.63258207300956,58.968010534366805,65.61770244460324,66.52794100961087,0.0,0.0,0.0,174139.6,176562.85921023734,171716.34078976267,891430.0,70.89417717344674,-1062.0,1635.0,-50.0,46.430738404662485,46.430738404662485,1.009457372412237,1.006203473945409,-23.432721712538225,0.0111590807517547
2018-01-06,173562.33333333334,174651.66666666666,175197.0,172608.33333333334,685006.6666666666,-0.9466666666666668,VNM_RRV,-0.0054646374353449,0.0039410538655684,-0.031063321385902,0.0072382589319241,0.0072382589319241,0.0072382589319241,653801.3333333333,619386.1111111111,619386.1111111111,0.009359582406886,-0.0116994780086075,0.0039410538655684,58.33970438328255,2407.1111111111095,,,174552.11111111112,174043.3888888889,174043.3888888889,174043.3888888889,174043.3888888889,174043.3888888889,174216.16666666666,174258.80952380953,174258.80952380953,174258.80952380953,174258.80952380953,174258.80952380953,174006.6745800361,173678.50893409428,173330.19778112715,348.3111529671296,190.7600318514941,157.5511211156355,38.90097611791662,48.075578746511255,49.3963622201109,0.0,0.0,0.0,174043.3888888889,176261.47500751226,171825.30277026555,206423.33333333337,53.76329311330535,-953.666666666657,-1279.666666666657,-50.0,0.7760493102447766,0.7760493102447766,0.9926810110461636,1.006203473945409,-41.66029561671745,0.0144316592586735
2018-01-07,172608.66666666666,174379.33333333334,174652.0,171518.66666666666,747383.3333333334,-1.2933333333333334,VNM_RRV,-0.0054946637807359,-0.0015752646811005,-0.031063321385902,0.0077878201903338,0.0069666515855809,0.0069666515855809,713816.0,637671.4285714285,637671.4285714285,0.0117177494274933,-0.0164048491984907,-0.0015752646811005,40.11213047910277,2510.8571428571427,,,173562.33333333334,173838.42857142858,173838.42857142858,173838.42857142858,173838.42857142858,173838.42857142858,173244.44444444447,173846.2738095238,173846.2738095238,173846.2738095238,173846.2738095238,173846.2738095238,173607.24374764482,173513.9178160285,173276.75103190786,237.1667841206363,200.04138230532257,37.12540181531375,26.3480840325783,36.53311497501885,38.081379712429424,0.0,0.0,0.0,173838.42857142858,176135.41925053336,171541.4378923238,-540960.0,42.59034971231134,-953.666666666686,-2969.333333333343,-50.0,-46.724450393340575,-46.724450393340575,0.9830882380860168,1.006203473945409,-59.887869520897226,0.015627606805757
2018-01-08,171655.0,174107.0,174107.0,170429.0,809760.0,-1.64,VNM_RRV,-0.0055250219185594,-0.0182278857482756,-0.031063321385902,0.0044083882926804,0.0066656994648553,0.0066656994648553,742000.0,659182.5,659182.5,0.014083293606805,-0.0211249404102075,-0.0070915832277693,23.075475249388298,2656.75,,,172608.66666666666,173663.2857142857,173565.5,173565.5,173565.5,173565.5,172290.77777777778,173300.4166666667,173359.32407407404,173359.32407407404,173359.32407407404,173359.32407407404,173049.4598197463,173227.93045971642,173156.62132584062,71.30913387579494,174.29493261941704,-102.9857987436221,18.149016968573292,28.458284942065077,30.120384850745765,0.0,0.0,0.0,173565.5,176193.44754846065,170937.55245153935,-1350720.0,34.79494652367695,-953.666666666657,-2861.0,-1226.0,-83.71860051591567,-83.71860051591567,0.9836060876939652,1.006203473945409,-76.92452475061171,0.0142740676137398
2018-01-09,169202.0,171736.0,173290.0,168794.0,972710.0,-1.43,VNM_RRV,-0.0142902915732137,-0.0363143446217635,-0.031063321385902,0.003879034765221,0.0077570934854799,0.0077570934854799,767498.0,694018.8888888889,694018.8888888889,0.0238039781990962,-0.0171309451716588,-0.0212805340089425,5.872193436960276,2861.1111111111113,,,171155.22222222222,173137.7142857143,173080.66666666666,173080.66666666666,173080.66666666666,173080.66666666666,170587.44444444444,172185.09523809524,172527.85925925925,172527.85925925925,172527.85925925925,172527.85925925925,171950.1855855331,172608.55654283697,172863.68641281538,-255.1298699784093,88.40997209985179,-343.539842078261,8.55849982737142,17.021623287863633,18.587720471099473,0.0,0.0,0.0,173080.66666666666,176889.22620772384,169272.10712560947,-2323430.0,28.57255908167942,-2453.0,-4360.333333333343,-3679.0,-139.637845004834,-139.637845004834,0.9748774215603616,1.006203473945409,-94.12780656303973,0.0084744537765635
2018-01-10,172472.0,167731.0,172472.0,167731.0,1080000.0,1.93,VNM_RRV,0.0193260126948853,-0.0117123931330078,-0.031063321385902,0.0126695753863707,0.0103128382312165,0.0103128382312165,858972.0,732617.0,732617.0,0.0,0.0,-0.0023657891844679,59.18112595181625,3049.1,,,171109.66666666666,172799.14285714287,173019.8,173019.8,173019.8,173019.8,171245.83333333334,172018.66666666666,172517.70303030303,172517.70303030303,172517.70303030303,172517.70303030303,172099.2754182379,172587.54784393898,172834.6726044587,-247.12476051971316,21.303025575938797,-268.427786095652,53.961698601493296,49.190520229614606,48.762984235576326,0.9006871548114674,0.3876780700754051,0.3706475723206466,173019.8,176631.1204206006,169408.47957939937,-1243430.0,40.43218885621475,3270.0,-136.66666666665697,-2370.0,-99.73725870486,-99.73725870486,0.999208228246554,1.006203473945409,-40.818874048183744,0.0036221197853958
