Date,Close,Open,High,Low,Volume,Change,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,Stochastic_Osc,ATR,ADX14,ADX20,SMA_3,SMA_7,SMA_14,SMA_21,SMA_50,SMA_100,WMA_3,WMA_7,WMA_14,WMA_21,WMA_50,WMA_100,EMA6,EMA12,EMA26,outMACD,outMACDSignal,outMACDHist,RSI6,RSI12,RSI14,StochRSI_6,StochRSI_12,StochRSI_14,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER,OBV,MFI14,MOM1,MOM3,MOM7,CCI12,CCI20,ROCR3,ROCR12,WILLR,TRIX
2018-01-01,17101.7,17533.6,17792.7,16929.0,398340.0,-2.94,PVB_RRC,0.0132450331125828,-0.0555555555555555,-0.1257142857142856,0.0137204595784156,0.0312601159745652,0.0297719881860682,398340.0,398340.0,398340.0,0.0394100469954829,-0.0344823652872198,0.0,19.99536876230179,863.7000000000007,,,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,0.0,0.0,0.0,33.557590255385236,36.0295134847029,36.88159035437326,0.5057371121903993,0.1874196298602657,0.1821360478161452,17101.7,16671.91101736596,14913.803268348329,0.0,40.03104746531504,200.0,-350.0,-1400.0,-149.2857142857143,-164.6423751686908,0.977635782747604,0.9708121827411168,-80.0046312376982,-0.2154102990388651
2018-01-02,17101.7,17533.6,17792.7,16929.0,398340.0,-2.94,PVB_RRC,0.0,-0.0555555555555555,-0.1257142857142856,0.0137204595784156,0.0312601159745652,0.0297719881860682,398340.0,398340.0,398340.0,0.0394100469954829,-0.0344823652872198,0.0,19.99536876230179,863.7000000000007,,,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,17101.7,0.0,0.0,0.0,33.557590255385236,36.0295134847029,36.88159035437326,0.5057371121903993,0.1874196298602657,0.1821360478161452,17101.7,17101.7,17101.7,0.0,40.03104746531504,0.0,-350.0,-1400.0,-149.2857142857143,-164.6423751686908,0.977635782747604,0.9708121827411168,-80.0046312376982,0.0
2018-01-03,17965.4,16929.0,18310.9,16842.6,309450.0,5.05,PVB_RRC,0.0505037510890731,-0.0555555555555555,-0.1257142857142856,0.035711544870441,0.035711544870441,0.035711544870441,368710.0,368710.0,368710.0,0.0204087660228011,-0.005103668261563,0.0505037510890731,76.46938636518428,1065.2333333333347,,,17389.600000000002,17389.600000000002,17389.600000000002,17389.600000000002,17389.600000000002,17389.600000000002,17533.550000000003,17533.550000000003,17533.550000000003,17533.550000000003,17533.550000000003,17533.550000000003,17348.47142857143,17234.576923076926,17165.67777777778,68.89914529914677,13.779829059829352,55.11931623931741,100.0,100.0,100.0,0.5057371121903993,0.1874196298602657,0.1821360478161452,17389.600000000002,18386.91485499816,16392.285145001842,309450.0,100.0,863.7000000000007,-350.0,-1400.0,100.0,100.0,0.977635782747604,0.9708121827411168,-23.53061363481573,0.0098640138845862
2018-01-04,18397.3,18397.3,18656.4,18224.5,492510.0,2.4,PVB_RRC,0.024040655927505,-0.0555555555555555,-0.1257142857142856,0.0252615564874835,0.0252615564874835,0.0252615564874835,399660.0,399660.0,399660.0,0.0140835883526388,-0.0093926826219064,0.0757585503195588,85.71507332671729,971.6750000000012,,,17821.46666666667,17641.525,17641.525,17641.525,17641.525,17641.525,18037.4,17879.05,17879.05,17879.05,17879.05,17879.05,17648.13673469388,17413.457396449707,17256.909053497944,156.5483429517626,42.333531838216,114.2148111135466,100.0,100.0,100.0,0.5057371121903993,0.1874196298602657,0.1821360478161452,17641.525,18937.113889270047,16345.936110729956,801960.0,100.0,431.8999999999978,1295.5999999999983,-1400.0,127.27476861110524,127.27476861110524,1.0757585503195588,0.9708121827411168,-14.284926673282708,0.0308225740787593
2018-01-05,17965.4,18397.3,18570.0,17792.7,262450.0,-2.35,PVB_RRC,-0.023476270974545,-0.0555555555555555,-0.1257142857142856,0.0317685834363663,0.0317685834363663,0.0317685834363663,372218.0,372218.0,372218.0,0.0328635180162305,-0.0328635180162305,0.0505037510890731,61.90318667989862,932.8000000000008,,,18109.36666666667,17706.3,17706.3,17706.3,17706.3,17706.3,18109.36666666667,17907.833333333332,17907.833333333332,17907.833333333332,17907.833333333332,17907.833333333332,17738.7833819242,17498.371643149752,17309.38986434995,188.9817787998036,71.66318123053352,117.31859756927004,63.431256166615775,69.49304210264552,70.3150902987599,0.0,0.0,0.0,17706.3,18865.10496201906,16547.495037980938,539510.0,75.38305559185767,-431.8999999999978,863.7000000000007,-1400.0,57.43799400381573,57.43799400381573,1.0505037510890731,0.9708121827411168,-38.09681332010138,0.0533065627489559
2018-01-06,18023.0,18166.966666666667,18426.066666666666,17677.533333333333,275566.6666666667,-1.2466666666666668,PVB_RRC,0.0032061629576851,0.0538718373027242,-0.1257142857142856,0.0278426690750504,0.0278426690750504,0.0278426690750504,347663.3333333334,356109.44444444444,356109.44444444444,0.0221867895759519,-0.0269408395090723,0.0538718373027242,65.07884000441061,902.0888888888894,,,18128.566666666666,17759.083333333332,17759.083333333332,17759.083333333332,17759.083333333332,17759.083333333332,18066.183333333334,17940.738095238095,17940.738095238095,17940.738095238095,17940.738095238095,17940.738095238095,17819.988129945858,17579.08369804979,17362.2498743981,216.83382365169015,100.69730971476488,116.13651393692533,65.76849629574278,70.89260428651598,71.6118514389794,0.0639136017298274,0.0458768189401089,0.0436841867895366,17759.083333333332,18827.319767212397,16690.846899454267,815076.6666666667,59.94610677501142,57.599999999998545,57.599999999998545,-1400.0,40.77199831591901,40.77199831591901,1.0032061629576852,0.9708121827411168,-34.92115999558939,0.0763782198081264
2018-01-07,18080.6,17936.63333333333,18282.133333333335,17562.36666666667,288683.3333333333,-0.1433333333333335,PVB_RRC,0.003195916329135,0.0572399235163756,-0.1257142857142856,0.0275664902665678,0.0250987638372833,0.0250987638372833,325732.0,346477.14285714284,346477.14285714284,0.0112358506520175,-0.0208660488125788,0.0572399235163756,68.25449332892279,876.0428571428575,,,18023.0,17805.014285714286,17805.014285714286,17805.014285714286,17805.014285714286,17805.014285714286,18042.2,17975.703571428574,17975.703571428574,17975.703571428574,17975.703571428574,17975.703571428574,17894.448664247044,17656.24005219598,17415.460994813056,240.77905738292247,128.7136592483964,112.06539813452608,68.57993373771997,72.38958726615945,72.97408796530402,0.1407944881717233,0.0949470338294569,0.0895740527192185,17805.014285714286,18810.007402961503,16800.02116846707,1103760.0,49.390035671265686,57.60000000000218,-316.6999999999971,-1400.0,27.48361069087279,27.48361069087279,0.9827855174400592,0.9708121827411168,-31.745506671077205,0.0993322481576353
2018-01-08,18138.2,17706.3,18138.2,17447.2,301800.0,0.96,PVB_RRC,0.0031857349866706,0.0096184888730559,-0.1257142857142856,0.0168754057430303,0.0230389797798004,0.0230389797798004,324202.0,340892.5,340892.5,0.0,-0.014633209648543,0.0606080097300267,71.43014665343478,852.9125000000004,,,18080.6,17953.085714285717,17846.662500000002,17846.662500000002,17846.662500000002,17846.662500000002,18099.800000000003,18059.0,18011.81388888889,18011.81388888889,18011.81388888889,18011.81388888889,17964.0919030336,17730.38773647352,17468.997217419495,261.3905190540245,155.24903120952203,106.14148784450244,71.82011763148498,73.9716057586825,74.39196823235832,0.2293997711020871,0.1468046624349049,0.1373383976784713,17846.662500000002,18806.469885066697,16886.855114933307,1405560.0,41.73550349418856,57.599999999998545,172.79999999999927,1036.5,14.43887721566771,14.43887721566771,1.009618488873056,0.9708121827411168,-28.569853346565218,0.1216506542171202
2018-01-09,19606.5,18138.2,19606.5,17706.3,578260.0,8.1,PVB_RRC,0.0809507007310537,0.0657270360324613,-0.1257142857142856,0.0394820357958857,0.033288393679075,0.033288393679075,341352.0,367266.6666666667,367266.6666666667,0.0,-0.0238116240861828,0.1464649713186407,100.0,969.2777777777782,,,18608.433333333334,18310.914285714283,18042.2,18042.2,18042.2,18042.2,18862.75,18472.353571428575,18330.751111111113,18330.751111111113,18330.751111111113,18330.751111111113,18433.351359309716,18019.02039240067,17627.330756869902,391.689635530769,202.53715207377144,189.15248345699757,93.97904021115744,90.45236823403224,89.93046268747892,0.8353522938530388,0.6870342890925968,0.660785988104238,18042.2,19519.5399541067,16564.8600458933,1983820.0,55.679379328145394,1468.2999999999993,1583.5,2504.7999999999993,177.9688068953636,177.9688068953636,1.0878599567219664,0.9708121827411168,-0.0,0.1590136154647092
2018-01-10,20383.8,20556.6,20815.7,19865.6,394860.0,3.96,PVB_RRC,0.0396450156835743,0.1346143141817046,-0.1257142857142856,0.0345175142297861,0.0319860556603467,0.0319860556603467,367834.0,370026.0,370026.0,0.021010283801796,-0.0336145082357977,0.1919165930872368,89.12939518260298,993.2700000000004,,,19376.166666666668,18656.4,18276.36,18276.36,18276.36,18276.36,19750.43333333333,18990.575000000004,18704.032727272726,18704.032727272726,18704.032727272726,18704.032727272726,18990.62239950694,18382.832639723645,17831.513663768426,551.3189759552188,272.29351685006094,279.02545910515784,96.1959808463234,93.1614337974172,92.65341493196092,1.0,0.7758358527391607,0.7525144882710496,18276.36,20309.403496720017,16243.316503279984,2378680.0,62.29061281489648,777.2999999999993,2303.199999999997,2418.399999999998,228.23122068592525,228.23122068592525,1.1273851531475725,0.9708121827411168,-10.870604817397023,0.2132354683509252
