Date,Close,Open,High,Low,Volume,Change,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,Stochastic_Osc,ATR,ADX14,ADX20,SMA_3,SMA_7,SMA_14,SMA_21,SMA_50,SMA_100,WMA_3,WMA_7,WMA_14,WMA_21,WMA_50,WMA_100,EMA6,EMA12,EMA26,outMACD,outMACDSignal,outMACDHist,RSI6,RSI12,RSI14,StochRSI_6,StochRSI_12,StochRSI_14,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER,OBV,MFI14,MOM1,MOM3,MOM7,CCI12,CCI20,ROCR3,ROCR12,WILLR,TRIX
2018-01-01,15089.9,15089.9,15227.6,15062.4,216880.0,0.0,KDH_RRC,0.0,-0.0151515151515151,-0.0151515151515151,0.0067759635681814,0.0143162090076589,0.015180100677849,216880.0,216880.0,216880.0,0.0091253089815042,-0.0018224110166402,0.0,16.64648910411615,165.20000000000073,,,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,0.0,0.0,0.0,15.69834695980515,33.42327095941674,36.30025903267286,0.0,0.0,0.0,15089.9,13712.67622662436,12611.133297185164,0.0,67.1486660991141,0.0,0.0,-500.0,-72.28915662650614,-34.9839862034981,1.0,0.9923664122137404,-83.35351089588384,0.0218718442480669
2018-01-02,15089.9,15089.9,15227.6,15062.4,216880.0,0.0,KDH_RRC,0.0,-0.0151515151515151,-0.0151515151515151,0.0067759635681814,0.0143162090076589,0.015180100677849,216880.0,216880.0,216880.0,0.0091253089815042,-0.0018224110166402,0.0,16.64648910411615,165.20000000000073,,,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,15089.9,0.0,0.0,0.0,15.69834695980515,33.42327095941674,36.30025903267286,0.0,0.0,0.0,15089.9,15089.9,15089.9,0.0,67.1486660991141,0.0,0.0,-500.0,-72.28915662650614,-34.9839862034981,1.0,0.9923664122137404,-83.35351089588384,0.0
2018-01-03,15420.4,15145.0,15420.4,15145.0,354180.0,2.19,KDH_RRC,0.0219020669454403,-0.0151515151515151,-0.0151515151515151,0.0154871000591226,0.0154871000591226,0.0154871000591226,262646.6666666667,262646.6666666667,262646.6666666667,0.0,0.0,0.0219020669454403,100.0,220.3000000000005,,,15200.066666666666,15200.066666666666,15200.066666666666,15200.066666666666,15200.066666666666,15200.066666666666,15255.15,15255.15,15255.15,15255.15,15255.15,15255.15,15184.32857142857,15140.746153846154,15114.38148148148,26.364672364672515,5.272934472934503,21.091737891738013,100.0,100.0,100.0,0.0,0.0,0.0,15200.066666666666,15581.695194601009,14818.438138732325,354180.0,100.0,330.5,0.0,-500.0,99.99999999999932,99.99999999999932,1.0,0.9923664122137404,-0.0,0.0042777474502875
2018-01-04,16191.4,15530.5,16191.4,15420.4,1270000.0,5.0,KDH_RRC,0.049998703016783,-0.0151515151515151,-0.0151515151515151,0.025063226043909,0.025063226043909,0.025063226043909,514485.0,514485.0,514485.0,0.0,-0.0070892759408905,0.072995844902882,100.0,357.97500000000036,,,15567.233333333332,15447.9,15447.9,15447.9,15447.9,15447.9,15750.816666666666,15629.65,15629.65,15629.65,15629.65,15629.65,15472.06326530612,15302.385207100591,15194.160631001372,108.22457609921912,25.86326279819143,82.36131330102769,100.0,100.0,100.0,0.0,0.0,0.0,15447.9,16487.051256234306,14408.748743765696,1624180.0,100.0,771.0,1101.5,-500.0,133.33333333333334,133.33333333333334,1.072995844902882,0.9923664122137404,-0.0,0.0212074333638678
2018-01-05,16053.7,16246.4,16246.4,15916.0,352920.0,-0.85,KDH_RRC,-0.0085045147423939,-0.0151515151515151,-0.0151515151515151,0.0261223168757557,0.0261223168757557,0.0261223168757557,482172.0,482172.0,482172.0,0.0118610892259207,-0.0203368130785896,0.063870535921378,83.72466216216226,352.4600000000002,,,15888.5,15569.06,15569.06,15569.06,15569.06,15569.06,15994.05,15771.0,15771.0,15771.0,15771.0,15771.0,15638.245189504372,15417.972098315886,15257.83021389016,160.14188442572595,52.718987123698334,107.42289730202762,83.93301075371247,86.58829102762425,86.9372465026858,0.0,0.0,0.0,15569.06,16619.522475293623,14518.59752470638,1271260.0,100.0,-137.6999999999989,963.8000000000012,-500.0,95.14394703902302,95.14394703902302,1.063870535921378,0.9923664122137404,-16.275337837837746,0.0440529285278268
2018-01-06,15998.633333333331,16154.633333333331,16173.0,15897.633333333331,297100.0,-0.91,KDH_RRC,-0.003430154211594,0.0602212959219963,-0.0151515151515151,0.0242098993943384,0.0242098993943384,0.0242098993943384,498216.0,451326.6666666667,451326.6666666667,0.0107936010102364,-0.0159087485736806,0.0602212959219963,79.07376126126128,339.6111111111113,,,16081.244444444445,15640.655555555555,15640.655555555555,15640.655555555555,15640.655555555555,15640.655555555555,16049.116666666669,15836.038095238098,15836.038095238098,15836.038095238098,15836.038095238098,15836.038095238098,15741.21323059836,15507.304596010878,15312.704519034098,194.60007697677975,81.09520509431462,113.50487188246512,77.00605721995916,81.42700310307252,81.99499513033095,0.0,0.0,0.0,15640.655555555555,16643.55101142691,14637.7600996842,974160.0,86.81253674650583,-55.06666666666752,578.2333333333336,-500.0,68.83170138620919,68.83170138620919,1.0374979464432397,0.9923664122137404,-20.92623873873872,0.0690604846630638
2018-01-07,15943.566666666668,16062.866666666669,16099.6,15879.266666666666,241280.0,-0.97,KDH_RRC,-0.0034419606674735,0.056572055922615,-0.0151515151515151,0.0246805336943204,0.0225522249683766,0.0225522249683766,503096.0,421320.0,421320.0,0.0097139157394072,-0.0114300892742267,0.056572055922615,74.42286036036046,322.57142857142884,,,15998.633333333331,15683.92857142857,15683.92857142857,15683.92857142857,15683.92857142857,15683.92857142857,15980.27777777778,15862.920238095236,15862.920238095236,15862.920238095236,15862.920238095236,15862.920238095236,15799.02849804645,15574.42183765023,15359.435048488362,214.98678916186873,107.87352190782543,107.11326725404328,69.03021203511672,76.06837376164532,76.94765855999574,0.0,0.0,0.0,15683.92857142857,16627.643352908162,14740.21378994898,732880.0,78.43770347304358,-55.0666666666657,-247.83333333333212,-500.0,53.81763008145956,53.81763008145956,0.9846935204285404,0.9923664122137404,-25.577139639639537,0.0935654498689819
2018-01-08,15888.5,15971.1,16026.2,15860.9,185460.0,-1.03,KDH_RRC,-0.0034538486787775,0.030355892194755,-0.0151515151515151,0.0245634258085853,0.0211545459888546,0.0211545459888546,469352.0,391837.5,391837.5,0.0086218231680974,-0.006899963058274,0.0529228159232335,69.77195945945948,302.91250000000036,,,15943.566666666666,15798.014285714287,15709.5,15709.5,15709.5,15709.5,15925.21111111111,15914.063095238094,15868.604629629628,15868.604629629628,15868.604629629628,15868.604629629628,15824.591784318893,15622.74155493481,15398.625044896631,224.1165100381786,131.1221195338961,92.9943905042825,60.28818627064265,70.57913331183221,71.84474912576313,0.0,0.0,0.0,15709.5,16595.10380334997,14823.896196650026,547420.0,73.03836000294956,-55.06666666666752,-165.20000000000073,798.6000000000004,42.453463853448966,42.453463853448966,0.989709537365218,0.9923664122137404,-30.22804054054051,0.1157540816950852
2018-01-09,15971.1,15585.6,16026.2,15420.4,596680.0,0.52,KDH_RRC,0.0051987286402115,-0.0136059883641932,-0.0151515151515151,0.0049429432670996,0.0196034132279363,0.0196034132279363,334688.0,414597.77777777775,414597.77777777775,0.00353531464942,-0.0105995277692229,0.0583966759223057,76.74831081081088,336.5666666666671,,,15934.38888888889,15923.9,15738.566666666668,15738.566666666668,15738.566666666668,15738.566666666668,15938.977777777778,15957.334523809524,15889.103703703702,15889.103703703702,15889.103703703702,15889.103703703702,15866.451274513494,15676.335161867915,15441.03059712651,235.30456474140556,151.958608575398,83.34595616600757,68.63070101689584,73.91590044123096,74.74364304998792,0.210076396991304,0.1134149841595489,0.1029610404529335,15738.566666666668,16585.131900091976,14892.00143324136,1144100.0,59.87697738766052,82.60000000000036,-27.53333333333285,881.2000000000007,20.48697960344476,20.48697960344476,0.9982790196662632,0.9923664122137404,-23.25168918918913,0.136246120690342
2018-01-10,15916.0,16026.2,16026.2,15916.0,431250.0,-0.34,KDH_RRC,-0.003449981529137,-0.0085774618935199,-0.0151515151515151,0.0038651502389505,0.0186831002626258,0.0186831002626258,350354.0,416263.0,416263.0,0.0068762401567433,-0.0068762401567433,0.0547452269398738,72.09459459459462,313.93000000000046,,,15925.2,15994.7,15756.31,15756.31,15756.31,15756.31,15929.783333333333,15955.359523809524,15893.993939393938,15893.993939393938,15893.993939393938,15893.993939393938,15880.608053223925,15713.206675426698,15476.21351585788,236.99315956881944,168.96551877408228,68.02764079473718,57.374415041246415,67.84939444650215,69.25525144602862,0.0,0.0,0.0,15756.31,16562.30964650913,14950.310353490871,712850.0,64.53834168298232,-55.10000000000037,-27.566666666667516,495.6000000000003,47.07205939478061,47.07205939478061,0.9982709849531786,0.9923664122137404,-27.905405405405375,0.1537112330865619
