Date,Close,Open,High,Low,Volume,Change,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,Stochastic_Osc,ATR,ADX14,ADX20,SMA_3,SMA_7,SMA_14,SMA_21,SMA_50,SMA_100,WMA_3,WMA_7,WMA_14,WMA_21,WMA_50,WMA_100,EMA6,EMA12,EMA26,outMACD,outMACDSignal,outMACDHist,RSI6,RSI12,RSI14,StochRSI_6,StochRSI_12,StochRSI_14,BBANDSMIDDLE,BBANDSUPPER,BBANDSLOWER,OBV,MFI14,MOM1,MOM3,MOM7,CCI12,CCI20,ROCR3,ROCR12,WILLR,TRIX
2018-01-01,17665.5,17264.0,17665.5,17264.0,228890.0,2.33,NLG_RRV,0.0,-0.008130081300813,-0.0016366612111292,0.0009423692635291,0.0077635453521814,0.012495875509366,228890.0,228890.0,228890.0,0.0,0.0,0.0,100.0,401.5,,,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,0.0,0.0,0.0,33.17451419700389,46.65170779439551,48.265433084834015,0.0,0.0,0.3130070628988481,17665.5,62011.659681396304,59731.19746146084,0.0,38.637300749081106,0.0,-266.66666666666424,-300.0,-33.855799373040746,12.73885350318427,0.9956474428726876,1.020066889632107,-0.0,0.0375881013072953
2018-01-02,17665.5,17264.0,17665.5,17264.0,228890.0,2.33,NLG_RRV,0.0,-0.008130081300813,-0.0016366612111292,0.0009423692635291,0.0077635453521814,0.012495875509366,228890.0,228890.0,228890.0,0.0,0.0,0.0,100.0,401.5,,,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,0.0,0.0,0.0,33.17451419700389,46.65170779439551,48.265433084834015,0.0,0.0,0.3130070628988481,17665.5,17665.5,17665.5,0.0,38.637300749081106,0.0,-266.66666666666424,-300.0,-33.855799373040746,12.73885350318427,0.9956474428726876,1.020066889632107,-0.0,0.0
2018-01-03,17665.5,17837.5,17923.6,17665.5,599520.0,0.0,NLG_RRV,0.0,-0.008130081300813,-0.0016366612111292,0.0,0.0,0.0,352433.3333333333,352433.3333333333,352433.3333333333,0.0144695164681148,-0.0096426068675543,0.0,60.870224378411294,353.69999999999953,,,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,17665.5,0.0,0.0,0.0,33.17451419700389,46.65170779439551,48.265433084834015,0.0,0.0,0.3130070628988481,17665.5,17665.5,17665.5,0.0,100.0,0.0,-266.66666666666424,-300.0,100.0,100.0,0.9956474428726876,1.020066889632107,-39.129775621588706,0.0
2018-01-04,18009.6,17665.5,18009.6,17550.7,602970.0,1.95,NLG_RRV,0.019478644816167,-0.008130081300813,-0.0016366612111292,0.0112460008280631,0.0112460008280631,0.0112460008280631,415067.5,415067.5,415067.5,0.0,-0.0064985423565706,0.019478644816167,100.0,379.9999999999991,,,17780.2,17751.525,17751.525,17751.525,17751.525,17751.525,17837.55,17803.14,17803.14,17803.14,17803.14,17803.14,17763.814285714285,17718.438461538462,17690.98888888889,27.449572649573383,5.489914529914677,21.959658119658705,100.0,100.0,100.0,0.0,0.0,0.3130070628988481,17751.525,18095.625,17407.425000000003,602970.0,100.0,344.09999999999854,344.09999999999854,-300.0,92.38707045987664,92.38707045987664,1.019478644816167,1.020066889632107,-0.0,0.0038044228156453
2018-01-05,17665.5,18009.6,18009.6,17493.4,382410.0,-1.91,NLG_RRV,-0.0191064765458421,-0.008130081300813,-0.0016366612111292,0.0157526762019013,0.0157526762019013,0.0157526762019013,408536.0,408536.0,408536.0,0.0191064765458421,-0.0286624911158491,0.0,53.84924892703873,407.2399999999987,,,17780.2,17734.32,17734.32,17734.32,17734.32,17734.32,17780.2,17757.260000000002,17757.260000000002,17757.260000000002,17757.260000000002,17757.260000000002,17735.724489795917,17710.29408284024,17689.100823045268,21.1932597949708,8.630583582925903,12.562676212044895,41.666666666666664,45.833333333333336,46.42857142857143,0.0,0.0,0.0,17734.32,18042.092396423068,17426.54760357693,220560.0,75.95545370301772,-344.09999999999854,0.0,-300.0,24.89054951690646,24.89054951690646,1.0,1.020066889632107,-46.15075107296127,0.0061819518878625
2018-01-06,17703.733333333334,17894.899999999998,17933.13333333333,17493.4,407743.3333333333,-1.0566666666666666,NLG_RRV,0.0021642938684629,0.0021642938684629,-0.0016366612111292,0.0136736287226907,0.0136736287226907,0.0136736287226907,444306.6666666667,408403.88888888893,408403.88888888893,0.0128192948828994,-0.0224365601372456,0.0021642938684629,58.97711015736782,412.6555555555539,,,17792.94444444444,17729.222222222223,17729.222222222223,17729.222222222223,17729.222222222223,17729.222222222223,17741.966666666664,17741.966666666667,17741.966666666667,17741.966666666667,17741.966666666667,17741.966666666667,17726.584159378035,17709.284736762253,17690.184712696235,19.100024066017795,10.724471679544282,8.375552386473514,46.51952461799666,49.430255402750525,49.871465295629854,0.0831918505942284,0.0664047151277019,0.0642673521850905,17729.222222222223,18005.632740326215,17452.81170411823,628303.3333333333,60.46495110986981,38.233333333333576,38.233333333333576,-300.0,17.072103817830236,17.072103817830236,1.002164293868463,1.020066889632107,-41.02288984263218,0.0079118809358291
2018-01-07,17741.966666666667,17780.2,17856.666666666668,17493.4,433076.6666666667,-0.2033333333333331,NLG_RRV,0.0021596198165358,0.0043285877369261,-0.0016366612111292,0.0136877001211491,0.0122486541678427,0.0122486541678427,485144.0,411928.5714285714,411928.5714285714,0.0064509960517879,-0.0161303022463189,0.0043285877369261,64.10497138769689,405.59999999999854,,,17703.733333333334,17731.042857142857,17731.042857142857,17731.042857142857,17731.042857142857,17731.042857142857,17716.477777777778,17741.966666666667,17741.966666666667,17741.966666666667,17741.966666666667,17741.966666666667,17730.979161460502,17714.312725978318,17694.02041299034,20.29231298797822,12.63803994123107,7.65427304674715,52.0985401459855,53.11009538950722,53.33210603829168,0.1788321167883229,0.1343402225755179,0.1288659793814446,17731.042857142857,17983.553828563567,17478.531885722146,1061380.0,49.705781944509155,38.233333333333576,-267.6333333333314,-300.0,8.60276997671552,8.60276997671552,0.9851394071310116,1.020066889632107,-35.8950286123031,0.0095407225968235
2018-01-08,17780.2,17665.5,17780.2,17493.4,458410.0,0.65,NLG_RRV,0.0021549659094539,0.006492881605389,-0.0016366612111292,0.0136846600457781,0.0111934637801078,0.0111934637801078,456922.0,417738.75,417738.75,0.0,-0.0097421527836743,0.006492881605389,69.23283261802598,390.74999999999864,,,17741.966666666667,17747.428571428572,17737.1875,17737.1875,17737.1875,17737.1875,17754.71111111111,17754.255952380954,17750.462962962964,17750.462962962964,17750.462962962964,17750.462962962964,17745.042258186073,17724.449229673963,17700.404086102168,24.04514357179505,14.919460667343868,9.125682904451184,58.202855474762615,56.8232165978602,56.77522592830638,0.2834775224245019,0.2028901525758806,0.193137550661719,17737.1875,17973.537189641534,17500.837810358466,1519790.0,41.83235534815739,38.233333333333576,114.70000000000071,114.70000000000071,-1.0304882701155276,-1.0304882701155276,1.006492881605389,1.020066889632107,-30.767167381974016,0.011435621105571
2018-01-09,18153.0,18066.9,18181.7,17837.5,782600.0,2.1,NLG_RRV,0.0209671432267353,0.007962420042644,-0.0016366612111292,0.0141841543495151,0.0125433914261261,0.0125433914261261,492848.0,458278.8888888889,458278.8888888889,0.0015885403694048,-0.0126972529875076,0.0275961620106988,96.87261632341716,391.9444444444432,,,17891.722222222223,17817.071428571428,17783.38888888889,17783.38888888889,17783.38888888889,17783.38888888889,17960.227777777778,17855.648809523813,17830.97037037037,17830.97037037037,17830.97037037037,17830.97037037037,17861.601612990053,17790.38011741643,17733.92970935386,56.450408062570204,23.225650146389135,33.22475791618107,84.74335355105617,77.42418465793774,76.38082985416477,0.7384574894466773,0.5832157167619275,0.5591088239444091,17783.38888888889,18137.96326597907,17428.81451179871,2302390.0,54.41846604096122,372.7999999999993,449.2666666666664,487.5,204.60906671561037,204.60906671561037,1.0253769449758243,1.020066889632107,-3.1273836765828382,0.0175247655366916
2018-01-10,18927.3,18239.0,19185.4,18239.0,1760000.0,4.27,NLG_RRV,0.0426541067592132,0.071427358410461,-0.0016366612111292,0.0179595398663978,0.0175557856817592,0.0175557856817592,768366.0,588451.0,588451.0,0.0141509951203466,0.0,0.071427358410461,86.56708649942739,455.98999999999904,,,18286.833333333332,17997.32857142857,17897.78,17897.78,17897.78,17897.78,18478.016666666663,18133.20595238095,18030.303030303032,18030.303030303032,18030.303030303032,18030.303030303032,18166.086866421465,17965.29086858313,17822.32750866098,142.96335992215245,47.1731921015418,95.79016782061063,94.64000465346427,89.60202318558687,88.68270603980588,1.0,0.8080373511185269,0.7887438460763764,17897.78,18694.75353779822,17100.806462201777,4062390.0,69.73719240385262,774.2999999999993,1185.333333333332,1261.7999999999993,264.2844572878749,264.2844572878749,1.0668095795467996,1.020066889632107,-13.432913500572605,0.0346808945602239
