Date,PVC,VIC,PVB,VNM,FPT,HAG,CTS,PVS,CTG,KDH,NVB,POT,NLG,MSN,MWG,PVD,CMG,VCB,PDR,ITD
2023-08-09,14.138687,42.055252,20.647581,63.900894,89.19898,13.6686325,30.920498,36.12071,33.54837,28.059149,11.07793,16.465609,39.233303,65.12955,47.13879,28.17639,38.105267,59.957573,27.094254,9.507475
2023-08-10,14.122225,42.313747,20.775696,63.93337,90.098,13.52293,30.855007,36.060448,33.996037,27.95445,11.080526,16.443287,38.988316,64.88844,46.901848,28.233507,37.9917,59.981174,26.648579,9.504332
2023-08-11,14.26944,42.381096,21.045973,63.680138,90.89757,13.553346,30.742924,36.710815,34.73536,28.249416,11.144991,16.426771,39.45368,64.6409,46.926502,28.358606,37.27077,60.168488,26.80862,9.445621
2023-08-12,14.154281,42.569893,21.053396,63.519318,91.30407,13.380325,30.76729,36.673603,35.136986,28.046621,11.085196,16.663618,39.12712,65.04073,46.68138,28.378466,37.164143,59.941067,26.97785,9.561729
2023-08-13,14.188964,42.60687,21.02493,63.546688,91.00768,13.398276,30.88569,36.616306,35.15809,28.191189,11.130539,16.721567,39.11805,64.99448,46.80536,28.346607,37.02023,60.014896,27.088074,9.583251
2023-08-14,14.241339,42.324436,21.03378,63.598366,91.02434,13.391723,30.964493,36.615696,35.1933,28.24259,11.18214,16.73155,39.075268,65.14544,46.80109,28.344486,36.977604,60.061535,26.83184,9.591359
2023-08-15,14.215707,42.00385,21.005968,63.58476,90.83558,13.366727,31.082647,36.529045,35.204388,28.244083,11.21399,16.722555,39.005634,65.18172,46.66231,28.276005,36.89838,60.244522,26.660576,9.580654
2023-08-16,14.233865,43.45478,20.904617,63.787495,91.21344,13.235513,31.322384,36.68263,35.190285,28.2997,11.288838,16.640116,38.937904,65.41111,46.727715,28.217413,36.844856,60.174545,27.363682,9.484937
2023-08-17,14.322787,41.74055,21.060194,64.04391,92.72454,13.292015,31.532257,36.7047,35.168514,28.395397,11.315167,16.755424,38.81929,65.40781,46.62671,28.382929,36.808437,60.113064,27.215652,9.558575
2023-08-18,14.278855,42.95271,20.912785,63.92858,93.393616,13.416589,31.42692,36.626236,35.21897,28.280363,11.3023815,16.717398,38.76999,65.81287,46.202267,28.293331,36.78274,60.498425,27.045633,9.65099
2023-08-19,14.162911,44.00863,20.790493,63.865097,92.78994,13.126618,30.77453,36.347767,35.08243,28.166405,11.147028,16.692352,38.093426,65.88442,45.488297,27.914896,35.967804,60.378036,26.871273,9.524557
2023-08-20,14.25377,44.436607,21.121218,64.97172,93.01566,13.203538,30.830866,36.654324,35.218197,28.529629,11.061557,16.733881,38.957085,66.74688,46.428856,28.033497,36.32077,60.396843,28.473352,9.530494
