Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2024-01-09,15.796054,20.122198,37.44278,65.63467,24.772278,75.50907,27.572042,31.801266,10.338439,27.018774,32.824078,45.64035,13.582757,9.435468,63.292984,13.215182,28.438618,38.68406,43.1011,59.87537
2024-01-10,15.697577,20.075127,37.114044,65.83816,24.219196,73.79478,27.58981,31.782206,10.352796,26.796276,32.29357,45.652424,13.586668,9.409583,63.327896,12.520821,28.679333,38.739517,42.911453,59.88454
2024-01-11,15.599483,20.073599,36.72034,65.997284,23.767424,71.53592,27.600882,31.766546,10.421609,26.571278,31.668634,45.582283,13.591395,9.389816,63.33887,12.014096,28.938677,38.752937,42.409454,60.028084
2024-01-12,15.539451,20.093782,36.083088,66.11079,23.602467,70.48399,27.61266,31.752504,10.476944,26.198195,31.298412,45.496704,13.580289,9.358234,63.359123,11.846086,29.208916,38.731815,42.332867,60.077015
2024-01-13,15.624475,20.100473,35.27995,66.05518,23.38317,70.48616,27.55097,31.738771,10.515792,25.773472,31.072771,45.480133,13.564101,9.362764,63.39625,11.645371,29.402111,38.67831,42.74474,60.260956
2024-01-14,15.717823,20.025652,34.87759,66.15548,23.27673,70.32298,27.47549,31.722164,10.547579,25.348816,30.802662,45.46316,13.552178,9.397744,63.45605,11.476851,29.542393,38.596725,43.22442,60.38086
2024-01-15,15.763145,20.035393,34.533764,66.429016,23.310665,69.92609,27.553389,31.717989,10.559769,24.966557,30.63868,45.45774,13.543816,9.463254,63.58555,11.413007,29.653505,38.556232,44.052288,60.418602
2024-01-16,15.774265,20.18181,34.12963,66.6868,23.408136,68.8724,27.701048,31.722366,10.556316,24.381044,30.51809,45.507034,13.538841,9.561425,63.767605,11.319307,29.72327,38.511875,45.61558,60.38301
2024-01-17,15.770139,20.32505,34.084923,66.97028,23.583223,67.96283,27.789806,31.72504,10.554838,23.849277,30.499992,45.52547,13.530517,9.592775,64.03786,11.285267,29.8221,38.416412,48.212925,60.32718
2024-01-18,15.751174,20.453777,34.08198,67.249886,23.695127,67.63883,27.759735,31.725523,10.606514,23.587595,30.475237,45.522625,13.520497,9.692649,64.371284,11.243457,29.886168,38.377743,50.416924,60.306107
2024-01-19,15.712722,20.591076,34.120625,67.537025,23.72813,67.01285,27.344078,31.726978,10.687399,23.280005,30.38038,45.600376,13.502652,9.719252,64.86701,11.346647,29.940878,38.51327,51.04335,60.213062
2024-01-20,15.660395,20.6939,34.246323,67.82407,23.77116,66.959435,27.039705,31.734941,10.780216,22.983234,30.31551,45.644447,13.483002,9.750015,65.44957,11.552886,29.973753,38.713955,50.794758,60.100437
2024-01-21,15.592504,20.773853,34.30997,68.16528,23.799213,67.379654,27.015778,31.741945,10.837583,22.684092,30.269157,45.624027,13.48085,9.778321,65.91007,11.782383,29.992416,38.773876,50.52825,60.036644
2024-01-22,15.538246,20.92102,34.267826,68.51422,23.824886,67.956184,27.181192,31.74509,10.904655,22.539347,30.27489,45.599308,13.52977,9.817897,66.30804,11.975347,29.992573,38.79568,50.30401,60.007973
2024-01-23,15.540032,21.064968,34.300827,68.86196,23.873346,68.63557,27.256441,31.745554,10.957946,22.52088,30.34344,45.582645,13.648854,9.888334,66.57823,12.07703,30.025846,38.811817,49.972427,59.978035
2024-01-24,15.580323,20.993198,34.423626,69.27773,24.062006,69.00537,27.301586,31.74394,10.887307,22.427546,30.320574,45.557373,13.720543,9.967899,66.77537,12.477273,30.04446,38.709713,49.648083,59.904247
2024-01-25,15.627239,20.908096,34.541744,69.72699,24.170809,69.67026,27.359556,31.73718,10.882319,22.485971,30.47164,45.49675,13.72773,10.063465,66.899666,12.732756,30.020834,38.632996,49.21216,59.77636
2024-01-26,15.629243,20.85414,34.449028,70.15237,24.186853,70.18585,27.395033,31.730011,11.063656,22.56601,30.454662,45.272488,13.667941,10.14035,67.03764,12.7602415,30.011864,38.578594,48.932537,59.668182
