Date,PVC,VIC,PVB,VNM,FPT,HAG,CTS,PVS,CTG,KDH,NVB,POT,NLG,MSN,MWG,PVD,CMG,VCB,PDR,ITD
2023-08-09,13.866047,42.60517,20.279884,63.68374,83.23078,13.053784,29.043398,36.037273,32.9748,27.8994,10.817323,16.320374,38.244713,64.38179,46.64226,27.746208,36.00497,60.986073,26.389439,9.584989
2023-08-10,13.756694,42.560535,20.310125,63.89438,83.899124,12.946088,29.038628,35.87251,33.389282,27.853868,10.879241,16.363485,38.215057,64.21076,46.69229,27.750315,35.933094,60.914658,26.624588,9.589079
2023-08-11,13.715895,42.465847,20.365156,63.868336,85.13825,12.910342,29.227299,36.010628,33.96928,27.946157,10.90991,16.406256,38.217445,64.03061,46.308823,27.924347,35.83269,60.95429,26.729912,9.59914
2023-08-12,13.646237,42.550495,20.376526,63.793743,86.02864,12.816938,29.229097,36.00357,34.5166,27.95384,10.921556,16.473627,38.189663,63.87363,45.876102,27.914648,35.631824,60.92972,26.72604,9.613569
2023-08-13,13.6503315,42.204163,20.376484,63.757988,86.38867,12.798777,29.293661,36.04589,34.79302,27.922441,10.900777,16.50861,38.17196,63.968304,45.72684,27.956932,35.60517,60.92326,26.801344,9.622951
2023-08-14,13.705648,41.64789,20.38235,63.754887,86.3052,12.818408,29.363491,36.039856,34.91627,27.89787,10.91546,16.519194,38.15107,64.083565,45.600582,27.947739,35.43996,60.949066,26.755249,9.625374
2023-08-15,13.758886,41.269592,20.387274,63.764294,86.00003,12.868292,29.439177,36.02527,34.967693,27.89849,10.943064,16.533537,38.136494,64.13937,45.417377,27.933949,35.092346,60.995274,26.602654,9.626186
2023-08-16,13.785375,41.034966,20.423016,63.933414,85.842865,12.933825,29.605917,35.992523,35.031815,28.019375,10.989301,16.611595,38.156406,64.224396,45.560444,27.94883,35.178307,61.02625,26.704609,9.634338
2023-08-17,13.799286,41.222523,20.495016,64.034966,85.33361,12.915818,29.710878,35.991302,34.974655,28.123219,11.061985,16.559772,38.10648,64.37309,45.221592,27.954031,35.036533,60.930424,26.770325,9.638426
2023-08-18,13.845988,41.42612,20.501137,64.06151,84.96293,12.886567,29.862764,36.11743,34.910168,28.170591,11.066601,16.534756,38.07804,64.60427,44.96589,27.938501,35.02799,60.954697,26.542463,9.63847
2023-08-19,13.929002,42.656773,20.384321,64.124596,84.25343,12.830843,29.61964,36.160583,34.802383,28.00853,11.030226,16.44247,37.90703,64.76508,44.80373,27.797964,34.837082,60.788326,25.913015,9.616991
2023-08-20,14.101972,43.924854,20.377573,64.53552,84.34013,12.82781,29.801868,36.292168,34.78584,27.953035,10.991308,16.46491,38.099926,65.07786,45.04074,27.98116,35.172115,60.88112,26.072023,9.611946
2023-08-21,14.329329,44.9345,20.40534,65.32325,84.93231,12.669073,29.91673,36.221878,34.76211,27.972908,10.949573,16.496613,38.111275,65.61993,45.2703,27.99134,35.248516,60.848785,26.414885,9.605461
2023-08-22,14.479913,45.83031,20.447056,66.166504,85.340164,12.614853,29.99346,36.219696,34.755756,28.040115,10.928764,16.567884,38.090256,66.41851,45.45516,28.024218,35.316402,60.86171,26.7358,9.605253
2023-08-23,14.553421,46.39786,20.486965,66.77693,85.45006,12.549686,29.81108,36.177116,34.774403,28.064089,10.914538,16.592949,37.99021,67.242935,45.479095,27.95518,35.471363,60.93288,26.871967,9.60254
2023-08-24,14.675294,47.65344,20.568422,67.444115,85.74581,12.601557,29.89318,36.377792,34.89965,28.31021,10.944064,16.681385,37.986694,68.20037,45.489037,27.968756,35.682793,61.1474,26.925758,9.612568
2023-08-25,14.600695,48.274715,20.589088,67.254944,85.71486,12.547241,29.833723,36.277313,34.911137,28.504232,10.901447,16.712572,38.00015,68.05566,45.275623,27.874018,35.750713,61.243065,27.109457,9.624442
2023-08-26,14.334686,48.081627,20.615042,67.03298,85.98172,12.618977,29.70868,36.038647,34.99628,28.79601,10.92419,16.70815,37.974846,67.81613,44.678917,27.724123,35.588234,61.285095,26.779335,9.626668
2023-08-27,14.290541,47.91695,20.633932,67.071144,84.77164,12.627766,29.614023,35.914455,35.07198,28.86032,10.954003,16.739767,37.914104,67.71569,44.07876,27.774094,35.455948,61.14646,26.524443,9.629695
2023-08-28,14.163491,47.02925,20.589897,66.840355,83.92427,12.562783,29.36562,35.585674,35.028965,28.796394,10.976399,16.762482,37.727154,67.30181,43.44034,27.621273,35.378384,61.013577,25.964922,9.629295
2023-08-29,14.062617,46.435074,20.555267,66.666306,84.041756,12.580654,29.319965,35.396587,35.012356,28.715174,10.982742,16.786583,37.59256,67.04356,43.194523,27.497135,35.37146,60.95713,25.68274,9.629619
2023-08-30,14.020884,46.3762,20.564087,66.55294,84.159615,12.680364,29.325357,35.245632,35.00964,28.645014,10.955632,16.807606,37.471462,66.84727,43.088867,27.437843,35.287483,60.891056,25.497564,9.628306
2023-08-31,14.000809,46.443737,20.594341,66.46689,84.65937,12.761221,29.536999,35.076225,35.020775,28.602423,10.945681,16.883163,37.407753,66.8416,43.105335,27.404846,35.234047,60.906002,24.969425,9.627554
2023-09-01,13.986741,46.02843,20.623442,66.71048,84.64639,12.869863,29.801247,35.079685,35.060417,28.712559,10.901962,16.8297,37.507885,66.89992,43.112057,27.510572,35.277645,61.052036,24.963627,9.6236515
2023-09-02,14.140128,46.02369,20.733446,66.8519,84.6531,12.927554,29.881617,35.323288,35.08044,28.787533,10.780659,16.748188,37.555473,67.04433,43.189945,28.120518,35.143692,61.53474,25.060606,9.630096
2023-09-03,14.100432,45.86625,20.70859,66.83902,84.89949,12.980248,29.980608,35.247135,35.03316,29.244036,10.597973,16.656385,37.7399,67.43504,43.33254,28.350315,34.98485,61.692574,25.100195,9.628566
2023-09-04,14.161434,45.784603,20.686846,66.67997,85.70515,12.9750595,30.266699,35.278587,35.020943,29.58867,10.479912,16.60195,37.92947,67.72536,43.66119,28.627373,35.229713,61.716103,25.161589,9.626346
2023-09-05,14.216991,45.680275,20.702326,66.64855,86.211075,12.979932,30.39235,35.37454,35.06102,29.862242,10.420679,16.60361,38.193005,67.90475,43.98947,28.765871,35.349705,61.68408,25.252125,9.616661
2023-09-06,14.257189,45.48612,20.743229,66.70023,86.64852,13.006954,30.419436,35.48472,35.120457,30.08942,10.393585,16.610788,38.526268,68.10081,44.350254,28.821327,35.359333,61.66624,25.353632,9.604395
2023-09-07,14.3162985,45.56911,20.80647,66.67634,86.82082,13.069591,30.49402,35.609653,35.170753,30.23866,10.390171,16.67269,38.865974,68.19079,44.573723,28.82633,35.357754,61.662064,25.349623,9.597685
2023-09-08,14.264884,45.603477,20.877748,67.17704,87.05032,13.246621,30.949368,35.6088,35.30531,30.321608,10.407004,16.806288,39.000076,69.4575,45.864334,28.855646,35.552246,61.621284,25.02389,9.586656
2023-09-09,14.203055,46.51117,20.901728,66.9999,86.86229,13.260991,31.340542,35.7507,35.370163,30.419834,10.367108,16.935707,39.236008,70.83978,46.37721,28.823074,35.634647,61.64474,24.751364,9.58341
2023-09-10,14.167054,46.835472,21.00624,66.93554,87.23745,13.295298,31.41437,35.846184,35.328026,30.566694,10.328211,17.021929,39.264427,72.894554,46.28579,28.853813,35.374672,61.636806,24.642216,9.573904
2023-09-11,14.1474905,46.57443,21.01933,66.44512,87.491234,13.214723,31.530449,35.894535,35.095745,30.711329,10.298715,17.08379,39.25258,73.3019,45.90055,28.74483,35.02557,61.63161,24.44935,9.573654
2023-09-12,14.149525,46.312637,21.001394,66.253654,87.60332,13.151773,31.4997,35.95774,34.914665,30.804918,10.301688,17.086433,39.31523,73.94557,45.62638,28.654024,34.786564,61.628174,24.509743,9.568981
2023-09-13,14.092589,46.006268,20.98852,66.32771,88.15516,13.133211,31.767555,36.04025,34.922955,30.87162,10.3091345,17.248892,39.36262,74.966034,45.58307,28.745281,35.039265,61.66656,24.467869,9.580051
2023-09-14,13.930208,45.788326,20.946657,66.32273,87.80804,13.041802,31.714048,35.86238,34.757076,30.859802,10.275738,17.181658,39.299255,75.50022,45.617245,28.642529,34.635845,61.522915,24.20783,9.573583
2023-09-15,13.933153,46.630497,20.911512,66.36597,88.593346,13.051366,31.852812,35.92202,34.745388,30.849627,10.249705,17.219614,39.348557,76.498726,45.74519,28.704977,35.060886,61.54293,24.435154,9.571815
2023-09-16,13.911185,47.07692,20.977364,66.6849,90.30463,13.086148,32.285843,36.155334,34.931458,31.010298,10.315626,17.209133,39.610157,77.85103,46.563293,28.99069,35.689377,61.66157,25.008734,9.589321
2023-09-17,14.148445,47.22991,21.185177,66.703865,90.917915,13.083995,32.456024,36.52233,34.90441,31.098288,10.34326,17.163984,39.74048,78.19326,46.590435,29.387474,35.679066,61.621197,25.389082,9.5948925
2023-09-18,14.210831,46.580112,21.286737,66.53311,91.062325,13.040076,32.426582,36.70484,35.036087,31.089712,10.344494,17.176506,39.648056,78.30174,46.4267,29.540213,35.736797,61.490505,25.465645,9.597145
2023-09-19,14.25097,46.23503,21.327808,66.36153,90.970055,12.964092,32.32882,36.6352,35.10986,31.057442,10.326117,17.243135,39.509876,78.5824,46.159344,29.540642,35.72134,61.373,25.447441,9.607011
2023-09-20,14.202206,46.478912,21.297491,66.01955,90.600494,12.852903,32.119003,36.45581,34.994904,31.028246,10.305445,17.266111,39.382236,78.703766,45.750145,29.462358,35.67021,61.291008,25.524963,9.610974
2023-09-21,14.241945,46.591694,21.326485,65.83064,90.44341,12.76291,32.100365,36.379158,34.88567,31.034714,10.260064,17.318806,39.337082,78.78036,45.388252,29.440416,35.78121,61.29154,25.718605,9.617608
2023-09-22,14.199594,46.73082,21.427042,65.67857,89.95085,12.631075,31.935993,36.33259,34.69661,30.918825,10.291622,17.34076,39.20022,78.6609,45.02105,29.359629,35.405033,61.194668,25.20458,9.6235895
2023-09-23,14.227473,47.61277,21.540094,65.61602,89.73208,12.911237,31.704054,36.369144,34.610874,30.981825,10.359966,17.012827,39.3044,78.491325,45.826164,29.354362,35.251915,61.19049,25.357061,9.611124
2023-09-24,14.419538,48.18329,21.680666,65.9604,90.04262,13.111111,31.6461,36.67236,34.81032,31.193296,10.354717,16.828066,39.488327,78.72418,46.58978,29.405617,35.28998,61.347973,26.57266,9.593519
2023-09-25,14.481048,48.48688,21.7502,66.06296,90.12174,13.11011,31.810484,36.817783,35.009033,31.267284,10.350221,16.895885,39.585526,78.89412,46.924633,29.427588,35.32879,61.435654,27.463242,9.581904
2023-09-26,14.554427,48.83702,21.814968,66.08234,90.156654,13.154033,32.016384,36.963203,35.06177,31.281458,10.352619,16.938189,39.669853,78.72116,46.896336,29.530596,35.38082,61.44509,27.965664,9.579736
2023-09-27,14.62331,49.12405,21.865788,66.19043,90.1281,13.14685,32.018658,37.00124,34.953,31.237686,10.409444,16.999922,39.67744,78.22961,46.58155,29.547667,35.416016,61.47172,28.107079,9.581493
2023-09-28,14.678066,49.231766,21.91601,66.18092,90.31752,13.109118,32.06254,37.057354,34.871803,31.217596,10.48621,16.99203,39.6259,78.11917,46.15819,29.519775,35.61418,61.456604,28.205263,9.587893
