Date,PVC,VIC,PVB,VNM,FPT,HAG,CTS,PVS,CTG,KDH,NVB,POT,NLG,MSN,MWG,PVD,CMG,VCB,PDR,ITD
2023-08-09,14.138233,44.560486,20.370604,64.49927,89.212494,13.526706,31.242168,35.857887,33.867893,28.105446,11.134674,16.411373,39.78026,65.38011,47.16682,28.069855,38.125217,60.20341,26.928305,9.373056
2023-08-10,14.226177,44.394108,20.537514,64.68349,90.59083,13.449797,31.316021,36.08433,34.498352,28.155712,11.158724,16.431938,39.677376,65.39643,46.869255,28.133093,38.01518,60.09296,26.350115,9.392186
2023-08-11,14.374615,44.560402,20.73466,64.48023,91.40093,13.488569,31.28871,36.85539,35.08487,28.524416,11.185682,16.404428,40.04731,65.43805,46.7537,28.464092,37.356884,59.966274,26.394299,9.43545
2023-08-12,14.301216,44.099392,20.78343,64.25528,91.91306,13.217198,31.357447,37.04652,35.63543,28.428555,11.116548,16.610985,39.580524,66.205666,45.900097,28.448442,37.380592,59.850353,26.6135,9.58833
2023-08-13,14.333349,44.189137,20.751867,64.133224,91.374084,13.220638,31.386963,37.0761,35.67957,28.525457,11.135389,16.5983,39.610947,65.74835,45.91761,28.430843,37.58318,60.14763,26.49445,9.602467
2023-08-14,14.430394,43.815575,20.767263,64.09723,90.629654,13.219998,31.425772,37.13776,35.588844,28.508652,11.198056,16.582464,39.563065,65.763535,46.02164,28.421879,37.46922,60.234837,26.381632,9.578117
2023-08-15,14.466644,43.613487,20.799522,64.10783,90.03006,13.225562,31.41479,37.192547,35.529987,28.474882,11.250961,16.564589,39.48667,65.863556,46.067863,28.423498,37.33746,60.285233,26.399416,9.5521145
2023-08-16,14.415159,42.892776,20.574556,64.39228,89.89883,13.284819,31.565186,37.277348,35.507748,28.492136,11.316208,16.46935,39.080772,66.07479,46.272324,28.343945,37.12899,60.23671,26.833582,9.569613
2023-08-17,14.43821,43.127815,20.801165,64.5673,89.779335,13.1742,31.388546,37.237835,35.57095,28.60024,11.498203,16.594585,39.088974,65.73671,45.925804,28.415207,36.933582,60.24181,26.508238,9.560113
2023-08-18,14.357991,43.640743,20.826956,64.57015,90.32225,13.17484,30.866856,37.15362,35.58263,28.660622,11.494497,16.562485,39.270897,65.98422,45.960075,28.11974,37.140514,60.305603,26.372887,9.513818
2023-08-19,14.496707,44.506557,20.783297,65.02334,89.26597,12.978598,30.237965,37.474194,35.468887,29.086315,11.527556,16.608688,39.360638,65.92723,45.97081,28.340727,36.810543,60.356674,26.489801,9.511103
2023-08-20,14.569618,45.115284,21.043001,65.46996,89.252594,13.084548,31.097935,37.481224,35.08946,29.211838,11.409512,16.63346,39.51198,66.26342,46.32991,28.365955,36.638527,60.416878,26.785234,9.497099
2023-08-21,14.758841,45.87997,21.136189,67.14567,91.31062,12.39446,31.414715,37.272015,35.057053,29.161356,11.368052,16.673489,39.369785,67.2117,46.64331,28.3005,36.55072,60.39972,26.609737,9.4600525
2023-08-22,14.784442,46.590992,21.351658,67.31332,92.2332,12.587174,31.64902,37.33863,35.126244,29.082834,11.333405,16.673737,39.078068,68.1734,46.667297,28.365454,36.684063,60.48824,26.428654,9.453882
2023-08-23,14.724728,47.50409,21.397747,67.55813,91.70229,12.550666,30.963987,37.25537,35.315693,28.92907,11.324596,16.720694,38.77129,68.758,46.341984,28.286623,36.78408,60.72226,26.251278,9.426474
2023-08-24,14.825629,48.36464,21.564524,68.06038,91.73506,12.820877,31.603735,37.47894,35.32503,28.914455,11.277085,16.693314,38.8142,69.57241,46.325863,28.314465,36.53161,60.812225,26.405521,9.4387665
2023-08-25,14.584503,48.58052,21.359844,68.10485,89.24318,12.487703,31.226706,37.2536,35.25705,29.065018,11.307384,16.749613,38.435413,69.39146,46.466038,28.331448,36.53239,61.109432,26.289253,9.457212
2023-08-26,14.547495,47.281525,21.238245,67.89663,91.621475,12.765283,31.159718,37.05412,35.518185,29.930372,11.376411,16.719667,38.320084,68.80884,45.844486,28.206522,36.00098,61.065777,26.353376,9.456627
2023-08-27,14.619529,46.91483,21.228659,67.93875,88.44889,12.584054,30.957443,37.14389,35.62368,29.625412,11.379891,16.80867,38.37644,68.5157,45.14613,28.733843,36.017628,60.250458,26.120861,9.465453
2023-08-28,14.333718,45.3199,20.860844,67.49058,86.52406,12.137237,29.749914,36.424824,35.35039,28.94993,11.379155,16.819283,37.31986,67.47625,44.319515,28.23056,36.00542,59.969894,25.311226,9.472248
2023-08-29,14.328479,44.88287,20.876045,67.54118,88.709175,12.262356,30.2888,36.463078,35.364,28.865936,11.331372,16.876608,37.171246,67.31971,44.151573,28.158154,36.205673,60.05187,25.02223,9.490433
2023-08-30,14.323953,45.22065,20.909252,67.76199,92.12996,12.462394,30.633423,36.34592,35.446396,29.019815,11.314595,16.886038,37.084023,67.366394,44.139545,28.143589,36.388348,60.027775,24.517176,9.489302
2023-08-31,14.262491,44.839188,21.098803,67.84905,92.46429,12.492227,30.98923,36.475246,35.595165,28.967386,11.239368,16.881433,36.95456,67.42686,44.308887,28.124647,36.38048,60.262276,25.279184,9.496707
2023-09-01,14.440542,44.97769,21.29554,68.769966,91.99196,12.586009,30.815435,36.71132,35.746468,29.64727,11.278817,16.756168,37.924015,68.02943,44.724888,28.499495,36.86449,60.934284,25.35027,9.494293
2023-09-02,15.084959,46.071056,21.823568,68.94087,93.117096,12.598164,31.230598,37.42409,35.84759,29.843416,11.202286,16.657173,38.04588,68.75447,45.632114,29.766912,36.626984,62.783215,25.375273,9.530747
2023-09-03,14.829162,46.461918,21.47547,68.91225,94.12069,12.817102,31.757257,36.908333,35.68322,31.851648,11.084468,16.50979,39.299873,70.51848,46.83275,29.75736,36.516544,62.988976,25.484953,9.536174
2023-09-04,15.02049,47.117107,21.524887,68.60808,97.06852,12.723969,32.929348,36.843655,35.715633,32.512867,11.013676,16.48482,39.809547,70.66567,47.777737,30.114033,37.84556,62.989166,25.539282,9.553892
2023-09-05,15.024625,47.560673,21.70264,68.87561,97.481606,12.675141,32.93255,36.917366,35.80808,32.83664,11.021451,16.55793,40.6907,70.67792,48.450752,30.088762,37.70635,62.89717,25.665249,9.525604
2023-09-06,14.978977,48.084145,21.898771,69.25072,97.72796,12.657196,32.942146,36.934822,35.899734,33.126244,11.047796,16.649775,41.689697,70.92087,48.94529,30.018984,37.593586,62.90515,25.791023,9.501771
2023-09-07,15.030504,48.31058,22.144337,69.69132,96.378685,12.694775,32.614105,37.050198,35.95907,33.254745,11.10962,16.745796,42.630703,70.967384,49.437862,29.95424,37.534904,63.116116,25.738035,9.693573
2023-09-08,14.7635765,48.13767,22.292347,70.251396,96.9871,13.063837,34.725273,36.826736,36.326527,33.261333,11.144103,16.913034,42.787148,75.299286,51.105724,30.104633,38.67352,63.08678,25.656647,9.624746
2023-09-09,14.613383,48.898674,22.105442,69.06673,94.5941,12.707778,35.94309,36.984413,36.072884,33.13735,11.08162,16.91649,42.852013,76.83189,50.832565,29.7601,38.06819,63.055645,25.26969,9.548763
2023-09-10,14.713557,47.928257,22.694553,68.9753,97.21842,12.682179,35.948215,37.57967,35.949253,33.70961,11.055444,16.934763,43.1187,80.24122,50.697395,30.098837,37.23799,63.214085,25.190691,9.5078745
2023-09-11,14.538213,47.011845,22.282593,67.18841,94.175095,12.364278,35.851128,37.37435,35.260258,33.6797,11.012387,16.962698,42.143734,78.38123,49.892765,29.889261,36.76916,63.114143,24.646938,9.5522585
2023-09-12,14.509229,46.878754,22.187832,67.27537,92.212715,12.2264,35.416237,37.219994,35.181858,33.44115,11.043588,16.96944,42.063904,77.89643,49.50171,29.817423,36.79048,63.125374,24.330748,9.544027
2023-09-13,14.373584,47.292904,22.153107,67.47153,93.370895,12.15204,35.720383,36.84761,34.976723,33.35381,10.901337,16.98039,41.772903,78.225266,49.002396,29.52426,36.25434,62.726063,24.51154,9.535419
2023-09-14,14.378375,47.4545,22.165878,67.95965,94.16199,11.954603,35.96981,36.816788,35.141712,33.23381,10.974272,17.018084,41.73043,77.3182,49.271294,29.618265,36.447266,62.866936,24.454317,9.5193205
2023-09-15,14.346659,48.45237,21.887392,67.305046,99.103676,12.069589,36.490856,36.519985,35.411926,33.168896,10.924663,17.040882,42.303703,78.470245,49.35514,29.805984,37.50012,63.009693,24.149206,9.49736
2023-09-16,14.44198,48.30783,22.692848,67.81064,106.40516,12.025828,38.542545,36.700665,35.718933,33.79737,10.972853,17.013731,43.597626,80.49308,50.631527,30.299791,38.90363,63.329315,24.734589,9.614759
2023-09-17,14.739987,48.733124,23.744652,67.86199,107.56105,12.021873,38.276855,37.310966,35.328762,33.840714,11.048709,17.078072,43.643,79.3819,49.828613,31.059603,38.68837,63.069324,25.219423,9.605876
2023-09-18,14.372194,47.627224,23.948841,67.11845,105.553215,11.780661,37.569744,37.405262,35.44449,33.546097,11.018945,17.101871,42.770607,78.96255,49.577724,31.08223,38.455254,62.68009,25.326056,9.618541
2023-09-19,14.323906,47.65532,23.86004,66.72274,104.33541,11.601241,37.011272,37.32034,35.177456,33.595768,10.95594,17.117552,42.48084,78.974,49.258606,30.882534,38.332783,62.587074,25.570152,9.650125
2023-09-20,14.265862,48.263206,23.495878,65.750084,101.08244,11.404394,36.262665,37.19155,34.748028,33.643757,10.9277525,17.192547,42.183285,78.663536,49.008446,30.705547,38.100338,62.485077,24.930756,9.691238
2023-09-21,14.382772,48.533752,23.556105,65.730965,101.293655,11.2850895,36.04076,36.90108,34.553574,33.662487,10.851966,17.143549,42.184246,78.62647,48.86284,30.476225,37.991074,62.23059,24.909399,9.744746
2023-09-22,14.381481,49.02266,24.015297,65.50569,99.2506,11.231493,36.331356,37.35463,34.43742,33.22702,10.880196,17.271101,41.016514,78.41673,48.120686,30.690191,36.428932,62.14533,24.97295,9.837752
2023-09-23,14.430443,49.30198,23.760134,65.76211,99.19087,11.791164,34.91618,37.41641,34.921722,33.077576,11.040416,16.77888,42.03739,78.325806,49.61784,30.784533,37.021885,62.04739,23.962685,9.850934
2023-09-24,14.682907,49.25268,24.130762,66.11061,104.02643,11.762212,35.075493,37.85499,35.198807,33.35347,10.983245,16.795849,42.540047,78.83124,50.505756,30.7343,36.65574,62.65236,25.297995,9.715121
2023-09-25,14.714793,48.933155,23.889715,65.59714,103.88727,11.481875,35.93032,37.91373,35.596493,33.142616,10.965061,17.080894,42.631416,79.32136,50.851288,30.446514,36.631687,62.979702,26.140917,9.621952
2023-09-26,14.827986,48.636906,23.78883,65.42306,104.388016,11.419094,36.09606,38.002323,35.31177,32.982975,10.932668,17.101727,42.667328,78.793724,50.49043,30.33872,36.23751,62.85096,26.287449,9.634931
2023-09-27,14.822207,48.379314,24.003908,65.55515,103.76716,11.272992,35.155117,38.003574,34.851906,32.69201,10.944557,17.181883,42.17057,77.98963,49.776306,30.031975,35.867355,62.940098,26.336689,9.70192
2023-09-28,14.845196,47.73729,24.009672,65.041534,103.69897,11.367784,35.27876,38.009747,34.696407,32.60309,10.865093,17.2567,41.939,77.68947,49.28561,30.040022,35.637043,62.725193,26.221054,9.734234
2023-09-29,14.706761,46.877296,24.372444,66.00819,105.26255,11.439428,35.784306,37.761036,34.948826,33.604935,10.841561,17.492561,42.151302,76.49566,48.933113,30.302082,36.302345,62.778664,26.467901,9.68189
2023-09-30,14.867264,46.98175,24.972326,66.14284,107.38673,11.489739,36.30442,38.199352,35.260937,33.90771,10.648841,17.458633,42.449192,77.71215,50.147907,30.173037,36.159893,62.622932,26.307056,9.715947
2023-10-01,14.679485,47.590363,24.538282,66.08057,110.23848,11.739771,37.628452,37.78732,35.20466,33.581745,10.681724,16.928818,42.11352,78.74656,50.600025,29.924784,36.372555,62.51945,26.089296,9.594478
2023-10-02,14.852201,47.468777,24.738016,65.792984,108.79802,11.8674755,37.529217,37.659943,34.949387,33.549534,10.663692,17.331738,41.710575,77.7807,50.531425,29.882265,35.975857,62.20081,25.808773,9.473106
2023-10-03,14.95733,47.062923,24.926308,65.527756,108.41537,11.815516,37.444595,37.88464,34.682858,33.626102,10.705708,17.317154,41.71373,77.24848,50.633785,29.853088,36.221317,62.141308,25.46485,9.553945
2023-10-04,14.830346,47.064518,24.070017,65.58385,104.69567,11.630649,36.11491,37.929493,34.276737,33.462517,10.865714,17.164734,41.818405,76.71865,50.375805,29.68455,35.840893,62.09576,25.338768,9.584462
2023-10-05,15.033193,46.391758,24.424654,65.141556,107.061844,11.44908,37.26228,38.291626,34.11383,33.304317,10.84043,17.167543,41.652836,76.499695,51.69423,29.496454,36.677845,62.14593,25.465918,9.830304
2023-10-06,15.31964,45.655834,25.14358,65.71255,107.31862,11.542289,38.518024,39.677475,33.929787,33.41753,10.83553,17.323034,42.297203,77.122406,52.179794,29.957582,36.77557,62.066814,25.69535,9.833541
2023-10-07,15.253278,45.305004,25.123577,65.18704,103.97282,11.742872,38.128765,39.315727,33.266438,33.220604,10.793631,16.78084,42.38316,75.80024,51.061115,29.724277,39.01651,61.45643,25.46555,9.827106
2023-10-08,15.118809,45.11526,24.878721,66.31038,100.96218,11.721306,37.688705,39.22303,32.884476,32.995472,10.754692,16.916092,42.079765,75.791794,51.078457,29.546392,41.371246,62.04264,25.371979,9.755196
2023-10-09,15.565994,44.94133,25.111814,66.19575,99.76839,11.90579,36.387745,38.935265,32.630447,32.56785,10.821025,16.86856,41.351326,74.89039,51.52855,29.395102,42.656773,61.78129,25.44226,9.775085
2023-10-10,15.545427,44.81364,25.046116,66.09104,98.93129,11.971305,36.480877,38.89154,32.622787,32.47,10.913781,16.850475,41.05349,75.0344,51.440224,29.4406,42.22732,61.673,25.559414,9.773697
2023-10-11,15.581408,44.707195,24.812788,65.76177,98.80529,12.018384,36.76086,39.027386,32.65953,32.36116,11.023565,16.851887,41.0183,75.083336,51.082462,29.506596,41.63267,61.63044,25.742819,9.817422
2023-10-12,15.511397,44.195,24.799051,65.52564,98.20083,11.997748,37.139786,39.020172,32.573032,32.20128,11.125224,16.789913,40.805733,75.218414,51.017982,29.476826,41.13401,61.623783,25.705368,9.803604
2023-10-13,15.512636,43.64244,24.474806,65.51398,98.42801,12.176266,37.871082,39.251957,33.01755,32.19111,11.295359,17.293304,40.866497,76.93984,52.940094,29.804468,43.34366,61.49078,26.377455,9.794192
2023-10-14,15.272081,44.255123,24.077719,65.430016,99.78161,12.396829,37.423477,38.89926,32.863922,32.166534,11.521858,17.654402,40.495266,75.72427,52.791813,29.39056,44.256374,61.540745,26.307356,9.992784
2023-10-15,15.681698,44.473667,24.398287,65.21949,101.07179,12.379566,37.674812,39.406868,32.855633,32.342056,11.477276,17.374273,40.433884,74.31016,52.85208,29.411064,43.663788,61.442894,26.164526,10.277933
2023-10-16,15.77746,44.779842,24.415497,65.18552,101.7921,12.49721,39.234474,39.586426,33.798016,32.491905,11.488684,17.518562,40.81725,73.75154,52.882523,29.73384,44.31261,61.634636,26.205992,10.329404
2023-10-17,15.512808,44.373096,23.96486,64.63848,100.30108,12.313713,38.79963,39.074547,33.61838,32.01298,11.431077,17.320822,40.33345,72.0489,52.64266,29.556068,43.691505,61.451534,25.82282,10.304246
2023-10-18,15.352604,44.17336,23.61133,64.43684,101.10694,12.193173,38.70516,38.890022,33.12836,32.017765,11.357426,17.480743,40.034115,70.09629,52.67238,29.442371,42.85529,61.180042,25.557814,10.2145195
2023-10-19,14.825558,42.37795,22.804531,63.87984,97.70343,11.946461,36.657227,37.933533,32.562073,31.137115,11.333232,17.17787,38.91551,68.498825,52.057686,28.868332,41.589764,60.892025,24.97212,10.094666
