Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2023-12-15,18.046278,20.407103,37.24172,67.76572,27.606747,80.70554,27.457056,31.123117,11.626985,28.941006,37.13545,43.910175,13.586212,10.174604,64.54837,14.59669,26.029573,36.362564,43.995827,59.19203
2023-12-16,18.089756,20.368898,37.114452,67.56289,27.750042,81.43109,27.491592,31.284622,11.635886,29.032448,37.33284,44.587833,13.574748,10.142907,64.470085,14.67815,25.756315,36.458237,43.533146,58.849228
2023-12-17,18.124144,20.371317,37.058434,67.456436,27.848482,81.30506,27.626022,31.499008,11.595086,29.142338,37.459435,45.254368,13.5668745,10.156423,64.35564,14.765365,25.429043,36.624565,43.01366,58.754856
2023-12-18,18.135263,20.403936,37.022537,67.41514,27.804285,81.207375,27.761105,31.714525,11.4953575,29.24323,37.39351,45.527336,13.557061,10.186876,64.19378,14.804623,25.127548,36.84145,42.87746,58.892056
2023-12-19,18.129086,20.445679,37.020756,67.450386,27.713322,81.29387,27.870575,31.924356,11.377982,29.310104,37.23901,45.461056,13.57779,10.197134,64.05688,14.828369,24.792017,37.099358,43.1429,59.228104
2023-12-20,18.07706,20.485714,36.76417,67.58929,27.679977,81.164955,27.89966,32.156673,11.381765,29.8368,37.094948,46.10033,13.563349,10.202496,64.23459,14.786583,24.765917,37.586437,43.43666,59.511086
2023-12-21,17.976086,20.608887,36.622467,67.63252,27.565704,81.45404,27.8224,32.342266,11.359894,30.071806,36.933167,45.52619,13.739003,10.172423,64.517105,14.759175,24.409874,37.723766,44.21107,59.883804
2023-12-22,17.925098,20.774189,37.079746,67.517265,27.508492,82.08581,27.885641,32.45823,11.452821,30.207823,36.73251,45.584103,13.965298,10.083083,64.620056,14.73181,24.10162,38.18094,45.0853,60.467216
2023-12-23,17.857182,20.911257,37.368614,67.35277,27.45046,82.10423,27.920755,32.582478,11.617238,30.689667,36.614445,45.5591,14.165819,10.031963,64.68576,14.692516,24.065464,38.420303,45.440002,61.038097
2023-12-24,17.757397,20.999525,37.490482,67.187325,27.446577,82.747116,28.058172,32.812855,11.790272,30.590612,36.456482,45.64326,14.2898245,9.992745,64.614876,14.650777,24.248808,38.38239,45.34689,61.39405
2023-12-25,17.641188,21.075445,37.534313,66.985306,27.482777,83.46998,28.250278,33.0056,11.942483,30.300835,36.42507,45.56637,14.422089,9.941561,64.43161,14.627077,24.597431,38.256966,45.110264,61.529007
2023-12-26,17.42527,21.127712,37.592556,66.7736,27.549908,84.291504,28.433672,33.113213,12.035663,30.062897,36.383663,45.33742,14.543869,9.869953,64.23219,14.608868,24.99149,38.242188,44.827103,61.448406
2023-12-27,17.219612,21.163282,37.6508,66.19074,27.57826,85.951614,28.645607,33.088467,11.69552,30.109493,36.507595,45.375587,14.596392,9.827334,64.17097,14.685774,25.393364,38.037167,44.545624,61.304245
2023-12-28,17.137856,21.101099,37.81778,65.88567,27.615135,85.60613,28.585384,32.960342,11.4282055,30.25262,36.653267,45.59939,14.609248,9.771015,64.136024,14.720796,25.76104,37.999615,44.51957,61.036114
2023-12-29,17.05574,20.949621,37.96548,65.501465,27.653873,84.96664,28.468102,32.735683,11.115593,30.424126,36.69689,45.743374,14.799756,9.7448,63.88926,14.685908,25.997957,38.039566,44.009136,60.95158
2023-12-30,16.967978,20.811085,38.223785,64.96367,27.718256,85.28651,28.55263,32.432217,11.074652,30.560623,36.739243,46.04361,14.833717,9.735091,63.607235,14.616843,26.227182,38.047783,43.86311,61.06482
2023-12-31,16.91453,20.630285,38.12559,64.59303,27.685465,85.85177,28.582962,32.1566,11.070698,30.845509,36.64342,45.71811,14.861026,9.713679,63.465553,14.495394,26.563404,38.084084,43.89687,60.982563
2024-01-01,16.808746,20.5163,38.027107,64.27983,27.646235,85.74772,28.538265,32.159386,11.049622,31.142712,36.849777,46.13736,14.7980795,9.63467,63.566254,14.413,26.605438,38.06919,43.971863,61.08404
2024-01-02,16.685724,20.481974,37.967415,64.477806,27.662432,85.16707,28.467443,32.329163,11.083161,31.404293,37.07137,46.59046,14.762841,9.5907,63.68716,14.355299,26.286345,37.966248,43.835365,60.91082
2024-01-03,16.67495,20.513145,38.007847,64.72283,27.70776,84.563736,28.48908,32.599022,11.107684,31.296324,37.197628,46.966732,14.638134,9.556507,63.856667,14.264654,26.384478,37.728096,43.739784,60.52975
