Date,PVC,VIC,PVB,VNM,FPT,HAG,CTS,PVS,CTG,KDH,NVB,POT,NLG,MSN,MWG,PVD,CMG,VCB,PDR,ITD
2023-11-19,14.3866825,43.29755,20.23158,63.76291,82.76373,13.329886,28.933685,36.344654,31.539324,27.641832,11.505152,17.766775,37.186367,66.31697,44.49035,27.655365,36.005325,61.01638,24.872015,9.850629
2023-11-20,14.4759035,43.075424,20.131184,64.04424,82.64323,13.255768,28.68913,36.24858,31.658308,28.453442,11.487874,17.709206,38.748093,66.469574,45.19622,27.436256,35.550373,61.10389,25.057463,9.815563
2023-11-21,14.450318,42.760292,20.30305,64.45455,83.9065,13.575473,28.423311,36.07283,32.255424,28.558775,11.457648,17.655676,38.719433,68.06097,45.40425,27.398031,35.808304,61.779385,24.985106,9.78101
2023-11-22,14.369657,43.02854,20.367453,64.40234,83.33618,13.911896,28.54177,36.076096,32.29568,28.560913,11.46465,17.651104,38.68235,68.19918,45.501526,27.574335,35.796326,61.676594,25.349207,9.712697
2023-11-23,14.458798,42.89481,20.628506,64.173775,82.60554,13.946449,28.877766,35.933228,32.133896,28.459496,11.466901,17.477758,38.67624,68.25873,45.32383,27.39356,35.88341,61.46195,25.65883,9.672082
2023-11-24,14.489337,42.411182,20.527523,64.31053,83.7438,13.886994,29.186779,36.263294,31.971247,28.58087,11.508558,17.545992,38.97656,68.4044,45.335938,27.463089,35.949116,61.314754,26.13965,9.732687
2023-11-25,14.560506,42.441467,20.62652,63.92166,82.48211,14.49554,28.636877,36.168217,31.774199,28.412739,11.523381,17.580723,38.400723,68.13111,44.86577,27.700441,35.503853,61.075012,25.665916,9.676879
2023-11-26,14.511769,42.661922,20.562626,63.74223,81.4761,14.261943,28.588568,35.928905,31.71023,28.292551,11.359223,17.334145,37.893257,67.08965,44.39377,27.620478,35.4636,60.89237,25.396656,9.609309
2023-11-27,14.546281,42.440933,20.386036,63.599678,81.505714,14.509271,29.017635,35.913025,31.77741,28.541012,11.241294,16.74755,38.132553,67.23519,44.791645,27.587461,35.408257,60.80043,25.346607,9.662147
2023-11-28,14.565666,42.465458,20.301188,63.756607,82.54863,14.397334,29.092113,36.027462,31.871845,28.522629,11.212365,16.649279,38.989468,66.455055,44.826763,27.62979,35.848923,61.25456,25.69184,9.655097
2023-11-29,14.495435,42.182396,20.207598,63.422897,82.38713,14.264775,29.019514,36.08559,31.89344,28.438879,11.179219,16.566105,38.794697,66.04293,44.877747,27.54936,35.811142,61.10679,25.66275,9.567753
2023-11-30,14.417555,42.177635,20.227097,63.202995,82.03358,14.1613245,29.020481,36.451912,32.014282,28.436014,11.118452,16.4819,38.701828,65.57273,45.039852,27.984463,35.8764,60.992023,25.780182,9.56983
2023-12-01,14.49541,42.43381,20.403193,62.995743,82.187164,14.166753,29.04407,36.151913,32.069294,28.418222,11.070575,16.43442,38.65414,65.08477,44.991543,27.6591,35.8352,60.85086,25.714106,9.500316
2023-12-02,14.459895,42.912132,20.32757,63.336628,81.09164,14.30962,29.123388,36.35441,32.084213,28.294752,10.993163,16.584185,38.572308,65.589096,45.64107,27.878414,35.958973,60.72836,25.837418,9.429608
2023-12-03,14.235845,42.310318,20.092825,63.331158,81.25819,13.866173,29.6245,35.967037,31.814867,28.052134,10.831914,16.138529,38.09938,64.72941,45.632954,27.669771,36.056576,59.347794,25.608824,9.414236
2023-12-04,14.115271,42.082424,20.177057,63.69417,86.43736,13.957917,30.733631,36.147438,32.237114,27.726469,10.837369,16.202738,38.660606,65.05108,46.20977,27.769833,36.91023,59.992676,25.782116,9.531287
2023-12-05,14.084653,41.737278,20.294224,63.645405,88.50031,13.743437,31.019527,35.97714,32.214516,27.693108,10.909174,16.404085,39.11891,65.39583,46.680744,27.959383,37.7713,60.20857,26.445143,9.5662
2023-12-06,13.901261,42.146004,20.25585,63.967186,88.33858,13.5516615,30.536774,36.22885,32.85271,27.846762,10.831651,16.29466,39.07687,65.10914,46.686108,28.242489,37.685413,60.571003,26.542553,9.541243
2023-12-07,14.083701,42.540287,20.405643,64.1438,89.365616,13.375405,30.904364,36.086903,33.60042,27.873556,10.816578,16.244045,39.104782,64.90508,46.90217,28.260635,37.775864,60.32375,26.583529,9.523155
2023-12-08,14.1028,42.400074,20.706038,63.79824,90.46119,13.206982,30.872372,36.19276,33.952984,27.993519,10.878747,16.442242,39.202362,65.10888,46.5976,28.263058,37.61649,60.08132,26.362612,9.547733
2023-12-09,14.361267,42.8503,20.75682,64.05841,92.15544,13.075909,30.041107,36.801075,34.72425,28.564127,10.9522705,16.71458,39.32228,65.42041,46.200047,28.607332,36.628242,60.167645,26.506401,9.676819
2023-12-10,14.299791,43.05012,20.59076,63.987873,93.81878,13.172505,30.442238,36.911556,35.20193,28.488398,10.715154,16.74551,39.26249,65.41583,45.723362,28.61308,36.494724,60.418804,26.562757,9.887705
2023-12-11,14.353394,43.121655,20.663198,64.03732,93.93389,13.31563,30.613707,36.986404,35.12744,28.523653,10.760361,16.763985,39.309937,65.856544,45.989147,28.632524,36.4661,60.36731,26.65017,9.880171
2023-12-12,14.43233,43.32239,20.718092,64.12938,93.942085,13.387628,30.610811,37.05079,35.026493,28.591421,10.825867,16.807146,39.266182,66.38929,46.33232,28.647123,36.47901,60.348644,26.703411,9.84404
