date,symbol,asset_on_equity,atr,bbands_lower,bbands_middle,bbands_upper,book_value_per_share,book_value_per_share_change,cci_12,cci_20,change,close,cumulative_return,earning_per_share,ema_12,ema_26,ema_6,eps_change,equity_on_liability,equity_on_total_asset,free_cash_flow,from_financial,from_invest,from_sale,high,high_minus_close,invest_cost,liquidity_day,liquidity_month,liquidity_week,low,low_minus_open,mfi_14,mom_1,mom_3,mom_7,obv,open,operation_expense,operation_profit,out_macd,out_macd_hist,out_macd_signal,payable_on_equity,post_tax_profit,pre_tax_profit,price_to_book,price_to_earning,quarter_operation_profit_growth,quarter_revenue_growth,quarter_share_holder_income_growth,return_day,return_month,return_week,revenue,roa,rocr_12,rocr_3,roe,rsi_12,rsi_14,rsi_6,share_holder_income,sma_100,sma_14,sma_21,sma_3,sma_50,sma_7,stochastic_osc,stochrsi_12,stochrsi_14,stochrsi_6,trix,volatility_day,volatility_month,volatility_week,volume,willr,wma_100,wma_14,wma_21,wma_3,wma_50,wma_7,year_operation_profit_growth,year_revenue_growth,year_share_holder_income_growth
2018-01-01,PVD_RRV,1.7,964.2000000000008,10192.312287740371,15840.2,10998.163902735818,31318,0.018,-138.3886255924182,-71.02803738317779,-1.5,15840.2,0.0,62,15840.2,15840.2,15840.2,-1.136,1.6,0.605,811.0,-82,-77,344,16528.9,0.0425527971034193,-21,6070000.0,6070000.0,6070000.0,15564.7,-0.0383018424922456,43.03205307227495,-200.0,-200.0,-100.0,0.0,16184.6,-138,-114,0.0,0.0,0.0,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,-0.0188679245283018,-0.0095238095238094,-0.02803738317757,1188,0.001,0.9369369369369368,0.981132075471698,0.002,30.67446726609853,33.8538829233145,12.784469219735428,254,15840.2,15840.2,15840.2,15840.2,15840.2,15840.2,28.57291018460898,0.0,0.0,0.0,0.0165531519598527,0.0084282213687757,0.0154536536808686,0.0181988507661947,6070000.0,-71.42708981539101,15840.2,15840.2,15840.2,15840.2,15840.2,15840.2,-0.564,0.465,6.424
2018-01-02,PVD_RRV,1.7,964.2000000000008,15840.2,15840.2,15840.2,31318,0.018,-138.3886255924182,-71.02803738317779,-1.5,15840.2,0.0,62,15840.2,15840.2,15840.2,-1.136,1.6,0.605,811.0,-82,-77,344,16528.9,0.0425527971034193,-21,6070000.0,6070000.0,6070000.0,15564.7,-0.0383018424922456,43.03205307227495,0.0,-200.0,-100.0,0.0,16184.6,-138,-114,0.0,0.0,0.0,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,0.0,-0.0095238095238094,-0.02803738317757,1188,0.001,0.9369369369369368,0.981132075471698,0.002,30.67446726609853,33.8538829233145,12.784469219735428,254,15840.2,15840.2,15840.2,15840.2,15840.2,15840.2,28.57291018460898,0.0,0.0,0.0,0.0,0.0084282213687757,0.0154536536808686,0.0181988507661947,6070000.0,-71.42708981539101,15840.200000000004,15840.200000000004,15840.200000000004,15840.200000000004,15840.200000000004,15840.200000000004,-0.564,0.465,6.424
2018-01-03,PVD_RRV,1.7,964.2000000000008,15048.237740894723,16161.6,17274.962259105276,31318,0.018,99.99999999999976,99.99999999999976,6.09,16804.4,0.0608704435550055,62,15988.538461538465,15911.622222222222,16115.685714285715,-1.136,1.6,0.605,811.0,-82,-77,344,16804.4,0.0,-21,5256666.666666667,5256666.666666667,5256666.666666667,15943.5,0.0,100.0,964.2000000000008,-200.0,-100.0,3630000.0,15943.5,-138,-114,76.91623931624054,61.53299145299243,15.383247863248108,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,0.0608704435550055,-0.0095238095238094,-0.02803738317757,1188,0.001,0.9369369369369368,0.981132075471698,0.002,100.0,100.0,100.0,254,16161.6,16161.6,16161.6,16161.6,16161.6,16161.6,100.0,0.0,0.0,0.0,0.0118887585068394,0.0430419034115774,0.0430419034115774,0.0430419034115774,3630000.0,-0.0,16322.300000000005,16322.300000000005,16322.300000000005,16322.300000000005,16322.300000000005,16322.300000000005,-0.564,0.465,6.424
2018-01-04,PVD_RRV,1.7,903.9250000000002,15032.215745747066,16425.6,17818.98425425293,31318,0.018,120.67343037788528,120.67343037788528,2.46,17217.6,0.0869559727781212,62,16177.624852071009,16008.361316872428,16430.51836734694,-1.136,1.6,0.605,811.0,-82,-77,344,17527.5,0.0178561139472441,-21,5177500.0,5177500.0,5177500.0,17011.0,-0.0198439678716711,100.0,413.1999999999971,1377.3999999999978,-100.0,8570000.0,17355.4,-138,-114,169.26353519857912,123.1042298682648,46.15930533031431,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,0.0245887981719072,-0.0095238095238094,-0.02803738317757,1188,0.001,0.9369369369369368,1.0869559727781213,0.002,100.0,100.0,100.0,254,16425.6,16425.6,16425.6,16620.733333333334,16425.6,16425.6,84.21133075198688,0.0,0.0,0.0,0.0362985055651687,0.0306218268718758,0.0306218268718758,0.0306218268718758,4940000.0,-15.788669248013123,16680.420000000002,16680.420000000002,16680.420000000002,16850.3,16680.420000000002,16680.420000000002,-0.564,0.465,6.424
2018-01-05,PVD_RRV,1.7,874.6600000000005,15193.17420337356,16577.120000000003,17961.065796626448,31318,0.018,81.8646841827127,81.8646841827127,-0.2,17183.2,0.0847842830267293,62,16332.32872098316,16095.386404511508,16645.570262390673,-1.136,1.6,0.605,811.0,-82,-77,344,17630.9,0.0259504640014839,-21,4882000.0,4882000.0,4882000.0,16873.3,-0.0219567472945322,69.48860800237925,-34.39999999999782,1343.0,-100.0,4870000.0,17252.1,-138,-114,236.9423164716518,152.62640891306998,84.31590755858181,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,-0.0019979555803362,-0.0095238095238094,-0.02803738317757,1188,0.001,0.9369369369369368,1.0847842830267294,0.002,96.7981388934481,96.9195721787223,95.8124444135288,254,16577.120000000003,16577.120000000003,16577.120000000003,17068.4,16577.120000000003,16577.120000000003,78.33220404607489,0.0,0.0,0.0,0.0675312104360115,0.0292823334072083,0.0292823334072083,0.0292823334072083,3700000.0,-21.667795953925108,16848.013333333332,16848.013333333332,16848.013333333332,17131.533333333336,16848.013333333332,16848.013333333332,-0.564,0.465,6.424
2018-01-06,PVD_RRV,1.7,845.5833333333345,15343.44900649744,16680.044444444444,18016.63988239145,31318,0.018,62.52197050221279,62.52197050221279,-0.0666666666666666,17194.666666666668,0.0855081796105268,62,16464.99609724216,16176.814572078556,16802.45494932667,-1.136,1.6,0.605,811.0,-82,-77,344,17539.06666666667,0.0200830769170961,-21,4473333.333333334,4739444.444444445,4739444.444444445,16838.866666666665,-0.0180712704314985,52.1954902665629,11.466666666667152,390.2666666666664,-100.0,8896666.666666666,17148.766666666666,-138,-114,288.18152516360533,163.09249408401882,125.08903107958652,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,0.0006673184660987,-0.0095238095238094,0.0855081796105268,1188,0.001,0.9369369369369368,1.023224076234002,0.002,96.83802216018928,96.95564113163032,95.89270879461328,254,16680.044444444444,16680.044444444444,16680.044444444444,17198.488888888893,16680.044444444444,16680.044444444444,78.8871680702094,0.0124562763386497,0.0117090725706567,0.0191673589584751,0.1019597159632956,0.0269199396904178,0.0269199396904178,0.0269199396904178,4026666.6666666665,-21.1128319297906,16947.057142857142,16947.057142857142,16947.057142857142,17194.666666666668,16947.057142857142,16947.057142857142,-0.564,0.465,6.424
2018-01-07,PVD_RRV,1.7,816.6142857142867,15471.886522520128,16755.2,18038.51347747987,31318,0.018,51.37993558033831,51.37993558033831,0.0666666666666666,17206.13333333333,0.086232076194324,62,16579.017210486956,16253.060406245577,16917.79163047143,-1.136,1.6,0.605,811.0,-82,-77,344,17447.233333333334,0.0141445509354412,-21,4130000.0,4684285.714285715,4684285.714285715,16804.433333333334,-0.0141386842614735,41.148938073062816,11.466666666663514,-11.466666666667152,-100.0,13250000.0,17045.43333333333,-138,-114,325.95680424137936,160.69421852943427,165.2625857119451,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,0.0006668734491313,-0.0095238095238094,0.086232076194324,1188,0.001,0.9369369369369368,0.9993340148065544,0.002,96.88389451682424,96.99622355818023,96.00004480253588,254,16755.2,16755.2,16755.2,17194.666666666668,16755.2,16755.2,79.44213209434373,0.0267830553925809,0.0248833551393355,0.0447994982115956,0.1369317249971802,0.0268171919428992,0.0249652674922589,0.0249652674922589,4353333.333333333,-20.55786790565628,17011.82619047619,17011.82619047619,17011.82619047619,17198.48888888889,17011.82619047619,17011.82619047619,-0.564,0.465,6.424
2018-01-08,PVD_RRV,1.7,787.712500000001,15580.71356246732,16813.0,18045.28643753268,31318,0.018,43.19025181656561,43.19025181656561,0.2,17217.6,0.0869559727781212,62,16677.260716565885,16324.50778356072,17003.45116462245,-1.136,1.6,0.605,811.0,-82,-77,344,17355.4,0.0081335843844625,-21,4340000.0,4683750.0,4683750.0,16770.0,-0.0101581267965599,33.53590443988764,11.466666666667152,34.39999999999782,1377.3999999999978,17930000.0,16942.1,-138,-114,352.7529330051657,149.99227783457647,202.7606551705892,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,0.0006664290253088,-0.0095238095238094,0.0245887981719072,1188,0.001,0.9369369369369368,1.002001955398296,0.002,96.93642024575428,97.04172535673334,96.14122300875256,254,16813.0,16813.0,16813.0,17206.13333333333,16813.0,16951.97142857143,79.99709611847823,0.0431878047499367,0.0396546145854396,0.0785132491819163,0.1705671636806016,0.011056524861905,0.023351498174554,0.023351498174554,4680000.0,-20.002903881521767,17057.553703703703,17057.553703703703,17057.553703703703,17209.955555555556,17057.553703703703,17127.42619047619,-0.564,0.465,6.424
2018-01-09,PVD_RRV,1.7,814.9777777777789,15473.620706315323,16972.744444444445,18471.86818257356,31318,0.018,132.56087434421798,132.56087434421798,6.0,18250.7,0.1521761088875139,62,16919.32829863267,16467.188688482147,17359.80797473032,-1.136,1.6,0.605,811.0,-82,-77,344,18250.7,0.0,-21,4396000.0,4743333.333333333,4743333.333333333,17355.4,-0.0117640359867895,45.36281665496741,1033.1000000000022,1056.0333333333328,2410.5,23150000.0,17562.0,-138,-114,452.13961015052337,199.5031639839473,252.6364461665761,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,0.0600025555245795,-0.0095238095238094,0.0600025555245795,1188,0.001,0.9369369369369368,1.0614163306451612,0.002,98.90382816877344,98.85104784483477,99.29221472995243,254,16972.744444444445,16972.744444444445,16972.744444444445,17558.144444444442,16972.744444444445,17296.32857142857,100.0,0.6576454147297344,0.6270153946705083,0.8309788955795104,0.2141240075242079,0.0268584593334812,0.0274394497459344,0.0274394497459344,5220000.0,-0.0,17296.182962962965,17296.182962962965,17296.182962962965,17732.23888888889,17296.182962962965,17452.108333333334,-0.564,0.465,6.424
2018-01-10,PVD_RRV,1.7,860.8900000000009,15082.522534981825,17227.95,19373.377465018177,31318,0.018,229.0288991933015,229.0288991933015,6.98,19524.8,0.2326106993598564,62,17320.170098843028,16693.678415261245,17978.37712480737,-1.136,1.6,0.605,811.0,-82,-77,344,19524.8,0.0,-21,5182000.0,5032000.0,5032000.0,18801.6,-0.0108741970612837,57.29433309011718,1274.0999999999983,2318.666666666668,2720.399999999998,30780000.0,19008.3,-138,-114,626.4916835817821,299.08418993216486,327.40749364961727,0.6,276,336,0.7,340.3,2.039,-0.061,9.035,0.0698110209471416,-0.0095238095238094,0.1362726383909864,1188,0.001,0.9369369369369368,1.1347581482572109,0.002,99.4337962967046,99.3856971989962,99.70630037043064,254,17227.95,17227.95,17227.95,18331.033333333336,17227.95,17684.957142857143,100.0,0.8231641896843136,0.800578738849012,1.0,0.2774568323628656,0.0353561272944767,0.0309025679795432,0.0309025679795432,7630000.0,-0.0,17701.38606060606,17701.38606060606,17701.38606060606,18715.566666666666,17701.38606060606,18009.22619047619,-0.564,0.465,6.424
